,BA_HR,HR_BA,BA_ME,ME_BA,BA_RS,RS_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-07 04:00:00+00:00,251.0,0.0,176.759,265.937925,0.0,49.2013,251.0,-89.17892500000002,-49.2013,112.61977499999998,None,BA,2026-04-23
2026-02-07 05:00:00+00:00,358.0,0.0,97.655,286.98065,7.4718,0.0,358.0,-189.32565000000002,7.4718,176.14614999999998,None,BA,2026-04-23
2026-02-07 06:00:00+00:00,465.0,0.0,27.951,369.910875,47.8092,0.0,465.0,-341.95987499999995,47.8092,170.84932500000005,None,BA,2026-04-23
2026-02-07 07:00:00+00:00,626.0,0.0,27.952,374.054475,0.0,91.0038,626.0,-346.102475,-91.0038,188.89372499999996,None,BA,2026-04-23
2026-02-07 08:00:00+00:00,659.0,0.0,25.641,422.11895,0.0,80.459,659.0,-396.47794999999996,-80.459,182.06305000000003,None,BA,2026-04-23
2026-02-07 09:00:00+00:00,636.0,0.0,25.454,423.533325,0.0,64.2597,636.0,-398.079325,-64.2597,173.660975,None,BA,2026-04-23
2026-02-07 10:00:00+00:00,735.0,0.0,24.662,461.105675,0.0,106.9083,735.0,-436.44367500000004,-106.9083,191.64802499999996,None,BA,2026-04-23
2026-02-07 11:00:00+00:00,753.0,0.0,19.932,524.295525,0.0,69.1915,753.0,-504.363525,-69.1915,179.444975,None,BA,2026-04-23
2026-02-07 12:00:00+00:00,750.0,0.0,21.802,505.13665,0.0,87.9449,750.0,-483.33464999999995,-87.9449,178.72045000000003,None,BA,2026-04-23
2026-02-07 13:00:00+00:00,643.0,0.0,23.892,423.986725,0.0,37.6346,643.0,-400.094725,-37.6346,205.270675,None,BA,2026-04-23
2026-02-07 14:00:00+00:00,384.0,0.0,57.338,264.70615,23.1973,0.0,384.0,-207.36814999999999,23.1973,199.82915000000003,None,BA,2026-04-23
2026-02-07 15:00:00+00:00,287.0,0.0,63.751,217.956075,37.1267,0.0,287.0,-154.205075,37.1267,169.921625,None,BA,2026-04-23
2026-02-07 16:00:00+00:00,444.0,0.0,30.749,303.498275,0.0,8.3162,444.0,-272.74927499999995,-8.3162,162.93452500000004,None,BA,2026-04-23
2026-02-07 17:00:00+00:00,296.0,0.0,70.802,228.34745,26.2443,0.0,296.0,-157.54545000000002,26.2443,164.69885,None,BA,2026-04-23
2026-02-07 18:00:00+00:00,318.0,0.0,86.566,232.91305,5.9584,0.0,318.0,-146.34705,5.9584,177.61135000000002,None,BA,2026-04-23
2026-02-07 19:00:00+00:00,284.0,0.0,140.965,229.0584,0.0,13.9398,284.0,-88.0934,-13.9398,181.9668,None,BA,2026-04-23
2026-02-07 20:00:00+00:00,113.0,0.0,281.79,268.8303,55.0094,0.0,113.0,12.959699999999998,55.0094,180.9691,None,BA,2026-04-23
2026-02-07 21:00:00+00:00,87.0,0.0,281.659,268.23845,90.0172,0.0,87.0,13.420549999999992,90.0172,190.43775,None,BA,2026-04-23
2026-02-07 22:00:00+00:00,145.0,0.0,277.156,254.669375,24.7304,0.0,145.0,22.486625000000004,24.7304,192.217025,None,BA,2026-04-23
2026-02-07 23:00:00+00:00,182.0,0.0,230.647,261.139675,9.9898,0.0,182.0,-30.49267500000002,9.9898,161.49712499999998,None,BA,2026-04-23
2026-02-08 00:00:00+00:00,303.0,0.0,153.049,282.496,0.0,22.2711,303.0,-129.44699999999997,-22.2711,151.28190000000004,None,BA,2026-04-23
2026-02-08 01:00:00+00:00,281.0,0.0,183.833,266.1789,0.0,28.8504,281.0,-82.3459,-28.8504,169.8037,None,BA,2026-04-23
2026-02-08 02:00:00+00:00,355.0,0.0,160.75,282.7659,0.0,52.5703,355.0,-122.01589999999999,-52.5703,180.4138,None,BA,2026-04-23
2026-02-08 03:00:00+00:00,397.0,0.0,127.955,289.074125,0.0,49.7019,397.0,-161.119125,-49.7019,186.178975,None,BA,2026-04-23
2026-02-08 04:00:00+00:00,372.0,0.0,132.568,280.6994,0.0,57.8138,372.0,-148.1314,-57.8138,166.0548,None,BA,2026-04-23
2026-02-08 05:00:00+00:00,457.0,0.0,142.847,289.042525,0.0,7.6653,457.0,-146.195525,-7.6653,303.139175,None,BA,2026-04-23
2026-02-08 06:00:00+00:00,464.0,0.0,131.894,317.481925,8.0838,0.0,464.0,-185.58792499999998,8.0838,286.495875,None,BA,2026-04-23
2026-02-08 07:00:00+00:00,531.0,0.0,95.682,349.70235,0.0,21.4427,531.0,-254.02035,-21.4427,255.53695,None,BA,2026-04-23
2026-02-08 08:00:00+00:00,711.0,0.0,42.933,349.19145,0.0,115.4311,711.0,-306.25845,-115.4311,289.31045,None,BA,2026-04-23
2026-02-08 09:00:00+00:00,720.0,0.0,59.02,290.22915,0.0,175.3055,720.0,-231.20915,-175.3055,313.48535,None,BA,2026-04-23
2026-02-08 10:00:00+00:00,977.0,0.0,29.733,456.696075,0.0,217.1824,977.0,-426.963075,-217.1824,332.85452499999997,None,BA,2026-04-23
2026-02-08 11:00:00+00:00,1000.0,0.0,29.37,486.165275,0.0,205.1969,1000.0,-456.795275,-205.1969,338.007825,None,BA,2026-04-23
2026-02-08 12:00:00+00:00,874.0,0.0,31.427,415.9541,0.0,165.252,874.0,-384.52709999999996,-165.252,324.22090000000003,None,BA,2026-04-23
2026-02-08 13:00:00+00:00,588.0,0.0,94.152,285.410775,0.0,108.4251,588.0,-191.258775,-108.4251,288.316125,None,BA,2026-04-23
2026-02-08 14:00:00+00:00,292.0,0.0,208.199,189.6766,3.0597,0.0,292.0,18.522400000000005,3.0597,313.5821,None,BA,2026-04-23
2026-02-08 15:00:00+00:00,316.0,0.0,140.8,208.59145,0.0,1.7722,316.0,-67.79145,-1.7722,246.43635,None,BA,2026-04-23
2026-02-08 16:00:00+00:00,225.0,0.0,182.876,200.47635,15.6813,0.0,225.0,-17.60034999999999,15.6813,223.08095,None,BA,2026-04-23
2026-02-08 17:00:00+00:00,236.0,0.0,194.116,209.84555,12.5231,0.0,236.0,-15.729549999999989,12.5231,232.79355,None,BA,2026-04-23
2026-02-08 18:00:00+00:00,191.0,0.0,258.978,204.445825,0.0,12.0271,191.0,54.532174999999995,-12.0271,233.505075,None,BA,2026-04-23
2026-02-08 19:00:00+00:00,35.0,0.0,367.493,178.658225,7.7947,0.0,35.0,188.834775,7.7947,231.629475,None,BA,2026-04-23
2026-02-08 20:00:00+00:00,0.0,11.0,386.809,204.963425,3.3889,0.0,-11.0,181.84557500000003,3.3889,174.23447500000003,None,BA,2026-04-23
2026-02-08 21:00:00+00:00,92.0,0.0,301.864,262.0043,46.2648,0.0,92.0,39.859699999999975,46.2648,178.12449999999998,None,BA,2026-04-23
2026-02-08 22:00:00+00:00,279.0,0.0,199.06,316.5561,20.7119,0.0,279.0,-117.49610000000001,20.7119,182.2158,None,BA,2026-04-23
2026-02-08 23:00:00+00:00,0.0,19.0,349.839,145.1611,68.5259,0.0,-19.0,204.6779,68.5259,254.2038,None,BA,2026-04-23
2026-02-09 00:00:00+00:00,0.0,53.0,369.74,111.1581,31.4703,0.0,-53.0,258.5819,31.4703,237.05220000000003,None,BA,2026-04-23
2026-02-09 01:00:00+00:00,53.0,0.0,317.704,149.4308,0.0,1.1686,53.0,168.2732,-1.1686,220.1046,None,BA,2026-04-23
2026-02-09 02:00:00+00:00,164.0,0.0,274.479,175.22215,0.0,24.1426,164.0,99.25684999999999,-24.1426,239.11424999999997,None,BA,2026-04-23
2026-02-09 03:00:00+00:00,109.0,0.0,274.262,163.665325,0.0,23.2685,109.0,110.596675,-23.2685,196.32817500000002,None,BA,2026-04-23
2026-02-09 04:00:00+00:00,0.0,156.0,373.705,87.235725,78.5038,0.0,-156.0,286.469275,78.5038,208.973075,None,BA,2026-04-23
2026-02-09 05:00:00+00:00,299.0,0.0,39.645,252.214325,131.5244,0.0,299.0,-212.569325,131.5244,217.95507500000002,None,BA,2026-04-23
2026-02-09 06:00:00+00:00,424.0,0.0,48.63,235.45865,84.3913,0.0,424.0,-186.82865,84.3913,321.56264999999996,None,BA,2026-04-23
2026-02-09 07:00:00+00:00,426.0,0.0,76.122,228.351,47.8913,0.0,426.0,-152.22899999999998,47.8913,321.6623,None,BA,2026-04-23
2026-02-09 08:00:00+00:00,523.0,0.0,57.736,253.8457,10.1323,0.0,523.0,-196.1097,10.1323,337.0226,None,BA,2026-04-23
2026-02-09 09:00:00+00:00,360.0,0.0,44.065,287.71045,0.0,42.3917,360.0,-243.64544999999998,-42.3917,73.96285000000002,None,BA,2026-04-23
2026-02-09 10:00:00+00:00,405.0,0.0,38.214,314.499825,0.0,61.2373,405.0,-276.285825,-61.2373,67.476875,None,BA,2026-04-23
2026-02-09 11:00:00+00:00,325.0,0.0,41.61,265.6109,0.0,28.9263,325.0,-224.0009,-28.9263,72.0728,None,BA,2026-04-23
2026-02-09 12:00:00+00:00,267.0,0.0,53.269,231.36325,0.0,34.1581,267.0,-178.09425,-34.1581,54.747650000000014,None,BA,2026-04-23
2026-02-09 13:00:00+00:00,138.0,0.0,136.412,198.227925,6.5674,0.0,138.0,-61.81592499999999,6.5674,82.75147500000001,None,BA,2026-04-23
2026-02-09 14:00:00+00:00,114.0,0.0,154.838,162.607175,65.6828,0.0,114.0,-7.769175000000018,65.6828,171.91362499999997,None,BA,2026-04-23
2026-02-09 15:00:00+00:00,188.0,0.0,86.799,178.64505,63.5235,0.0,188.0,-91.84604999999999,63.5235,159.67745000000002,None,BA,2026-04-23
2026-02-09 16:00:00+00:00,343.0,0.0,44.705,230.37175,0.0,12.2742,343.0,-185.66674999999998,-12.2742,145.05905,None,BA,2026-04-23
2026-02-09 17:00:00+00:00,190.0,0.0,100.746,180.667075,40.4811,0.0,190.0,-79.92107500000002,40.4811,150.560025,None,BA,2026-04-23
2026-02-09 18:00:00+00:00,155.0,0.0,147.508,162.9681,60.9702,0.0,155.0,-15.460099999999983,60.9702,200.51010000000002,None,BA,2026-04-23
2026-02-09 19:00:00+00:00,161.0,0.0,146.287,160.374775,56.9559,0.0,161.0,-14.087774999999993,56.9559,203.86812500000002,None,BA,2026-04-23
2026-02-09 20:00:00+00:00,17.0,0.0,328.978,148.775025,5.9509,0.0,17.0,180.202975,5.9509,203.153875,None,BA,2026-04-23
2026-02-09 21:00:00+00:00,16.0,0.0,339.3,177.779,0.0,68.2718,16.0,161.52100000000002,-68.2718,109.24920000000002,None,BA,2026-04-23
2026-02-09 22:00:00+00:00,0.0,75.0,333.412,190.983325,0.0,8.9002,-75.0,142.42867499999997,-8.9002,58.52847499999997,None,BA,2026-04-23
2026-02-09 23:00:00+00:00,183.0,0.0,253.996,199.255975,0.0,34.8544,183.0,54.740025,-34.8544,202.885625,None,BA,2026-04-23
2026-02-10 00:00:00+00:00,50.0,0.0,309.435,142.403875,0.0,36.6084,50.0,167.031125,-36.6084,180.422725,None,BA,2026-04-23
2026-02-10 01:00:00+00:00,0.0,15.0,342.876,106.1217,0.0,25.3348,-15.0,236.75429999999997,-25.3348,196.41949999999997,None,BA,2026-04-23
2026-02-10 02:00:00+00:00,0.0,39.0,349.287,100.08215,0.0,11.4011,-39.0,249.20484999999996,-11.4011,198.80374999999998,None,BA,2026-04-23
2026-02-10 03:00:00+00:00,0.0,24.0,345.316,105.3957,0.0,24.5187,-24.0,239.92029999999997,-24.5187,191.40159999999997,None,BA,2026-04-23
2026-02-10 04:00:00+00:00,0.0,15.0,290.006,126.850375,45.6067,0.0,-15.0,163.155625,45.6067,193.76232499999998,None,BA,2026-04-23
2026-02-10 05:00:00+00:00,51.0,0.0,157.423,197.55495,181.8832,0.0,51.0,-40.13194999999999,181.8832,192.75125,None,BA,2026-04-23
2026-02-10 06:00:00+00:00,234.0,0.0,157.35,182.72395,102.6973,0.0,234.0,-25.373950000000008,102.6973,311.32335,None,BA,2026-04-23
2026-02-10 07:00:00+00:00,223.0,0.0,189.945,169.1525,76.0397,0.0,223.0,20.79249999999999,76.0397,319.8322,None,BA,2026-04-23
2026-02-10 08:00:00+00:00,423.0,0.0,121.176,210.2275,3.1887,0.0,423.0,-89.05149999999999,3.1887,337.1372,None,BA,2026-04-23
2026-02-10 09:00:00+00:00,350.0,0.0,90.956,222.248525,0.0,29.1038,350.0,-131.292525,-29.1038,189.60367499999998,None,BA,2026-04-23
2026-02-10 10:00:00+00:00,315.0,0.0,110.01,212.06675,0.0,21.7348,315.0,-102.05675000000001,-21.7348,191.20844999999997,None,BA,2026-04-23
2026-02-10 11:00:00+00:00,260.0,0.0,128.592,202.580025,2.8466,0.0,260.0,-73.988025,2.8466,188.858575,None,BA,2026-04-23
2026-02-10 12:00:00+00:00,332.0,0.0,107.84,237.426525,0.0,5.3622,332.0,-129.586525,-5.3622,197.051275,None,BA,2026-04-23
2026-02-10 13:00:00+00:00,169.0,0.0,160.839,193.735025,69.4627,0.0,169.0,-32.89602500000001,69.4627,205.56667499999998,None,BA,2026-04-23
2026-02-10 14:00:00+00:00,149.0,0.0,225.623,132.2293,158.6636,0.0,149.0,93.3937,158.6636,401.0573,None,BA,2026-04-23
2026-02-10 15:00:00+00:00,117.0,0.0,193.542,114.9475,197.1218,0.0,117.0,78.5945,197.1218,392.7163,None,BA,2026-04-23
2026-02-10 16:00:00+00:00,219.0,0.0,118.706,138.177225,175.2104,0.0,219.0,-19.47122499999999,175.2104,374.739175,None,BA,2026-04-23
2026-02-10 17:00:00+00:00,177.0,0.0,156.332,124.57385,157.8271,0.0,177.0,31.75815,157.8271,366.58525,None,BA,2026-04-23
2026-02-10 18:00:00+00:00,107.0,0.0,200.034,107.901075,179.8835,0.0,107.0,92.13292499999999,179.8835,379.016425,None,BA,2026-04-23
2026-02-10 19:00:00+00:00,133.0,0.0,228.354,129.996425,152.4542,0.0,133.0,98.35757500000003,152.4542,383.811775,None,BA,2026-04-23
2026-02-10 20:00:00+00:00,119.0,0.0,338.835,148.899125,88.5914,0.0,119.0,189.93587499999998,88.5914,397.52727500000003,None,BA,2026-04-23
2026-02-10 21:00:00+00:00,0.0,19.0,369.242,177.504475,50.1859,0.0,-19.0,191.737525,50.1859,222.923425,None,BA,2026-04-23
2026-02-10 22:00:00+00:00,0.0,86.0,399.51,149.472475,59.6675,0.0,-86.0,250.037525,59.6675,223.70502499999998,None,BA,2026-04-23
2026-02-10 23:00:00+00:00,34.0,0.0,294.581,194.6229,93.1408,0.0,34.0,99.95810000000003,93.1408,227.09890000000001,None,BA,2026-04-23
2026-02-11 00:00:00+00:00,0.0,33.0,319.769,144.486575,148.1277,0.0,-33.0,175.28242500000002,148.1277,290.410125,None,BA,2026-04-23
2026-02-11 01:00:00+00:00,0.0,64.0,328.478,122.591875,150.0222,0.0,-64.0,205.886125,150.0222,291.908325,None,BA,2026-04-23
2026-02-11 02:00:00+00:00,0.0,62.0,300.092,133.2776,84.3882,0.0,-62.0,166.81439999999998,84.3882,189.20259999999996,None,BA,2026-04-23
2026-02-11 03:00:00+00:00,0.0,19.0,271.518,146.8343,76.1749,0.0,-19.0,124.68369999999996,76.1749,181.85859999999997,None,BA,2026-04-23
2026-02-11 04:00:00+00:00,0.0,179.0,303.509,103.5309,154.4611,0.0,-179.0,199.9781,154.4611,175.4392,None,BA,2026-04-23
2026-02-11 05:00:00+00:00,121.0,0.0,114.29,207.50425,159.8024,0.0,121.0,-93.21425,159.8024,187.58814999999998,None,BA,2026-04-23
2026-02-11 06:00:00+00:00,315.0,0.0,148.168,191.70665,89.0757,0.0,315.0,-43.53864999999999,89.0757,360.53705,None,BA,2026-04-23
2026-02-11 07:00:00+00:00,234.0,0.0,155.673,198.218,222.541,0.0,234.0,-42.54499999999999,222.541,413.996,None,BA,2026-04-23
2026-02-11 08:00:00+00:00,326.0,0.0,96.022,231.316875,253.4936,0.0,326.0,-135.294875,253.4936,444.19872499999997,None,BA,2026-04-23
2026-02-11 09:00:00+00:00,363.0,0.0,45.526,319.333575,137.7318,0.0,363.0,-273.807575,137.7318,226.924225,None,BA,2026-04-23
2026-02-11 10:00:00+00:00,302.0,0.0,63.679,241.849125,107.719,0.0,302.0,-178.17012499999998,107.719,231.548875,None,BA,2026-04-23
2026-02-11 11:00:00+00:00,410.0,0.0,41.921,311.135725,126.0697,0.0,410.0,-269.214725,126.0697,266.854975,None,BA,2026-04-23
2026-02-11 12:00:00+00:00,236.0,0.0,94.108,226.54885,133.9616,0.0,236.0,-132.44084999999998,133.9616,237.52075000000002,None,BA,2026-04-23
2026-02-11 13:00:00+00:00,139.0,0.0,142.836,202.240025,159.6697,0.0,139.0,-59.40402499999999,159.6697,239.26567500000002,None,BA,2026-04-23
2026-02-11 14:00:00+00:00,135.0,0.0,180.217,157.362,239.8228,0.0,135.0,22.855000000000018,239.8228,397.67780000000005,None,BA,2026-04-23
2026-02-11 15:00:00+00:00,218.0,0.0,136.048,176.38195,252.1578,0.0,218.0,-40.33394999999999,252.1578,429.82385,None,BA,2026-04-23
2026-02-11 16:00:00+00:00,258.0,0.0,124.609,195.680425,225.6228,0.0,258.0,-71.07142500000002,225.6228,412.551375,None,BA,2026-04-23
2026-02-11 17:00:00+00:00,277.0,0.0,102.099,208.555175,214.5711,0.0,277.0,-106.45617499999999,214.5711,385.114925,None,BA,2026-04-23
2026-02-11 18:00:00+00:00,269.0,0.0,106.515,207.39445,204.6658,0.0,269.0,-100.87945,204.6658,372.78634999999997,None,BA,2026-04-23
2026-02-11 19:00:00+00:00,315.0,0.0,88.086,223.929025,161.9328,0.0,315.0,-135.843025,161.9328,341.089775,None,BA,2026-04-23
2026-02-11 20:00:00+00:00,208.0,0.0,199.216,281.1632,43.6781,0.0,208.0,-81.94720000000001,43.6781,169.7309,None,BA,2026-04-23
2026-02-11 21:00:00+00:00,198.0,0.0,228.761,270.291575,25.4547,0.0,198.0,-41.53057500000003,25.4547,181.92412499999998,None,BA,2026-04-23
2026-02-11 22:00:00+00:00,276.0,0.0,172.477,303.5903,41.3217,0.0,276.0,-131.1133,41.3217,186.20839999999998,None,BA,2026-04-23
2026-02-11 23:00:00+00:00,220.0,0.0,159.154,297.144925,101.5756,0.0,220.0,-137.990925,101.5756,183.584675,None,BA,2026-04-23
2026-02-12 00:00:00+00:00,183.0,0.0,180.396,238.799425,64.1969,0.0,183.0,-58.40342500000003,64.1969,188.79347499999997,None,BA,2026-04-23
2026-02-12 01:00:00+00:00,214.0,0.0,175.242,237.41085,77.767,0.0,214.0,-62.16885000000002,77.767,229.59814999999998,None,BA,2026-04-23
2026-02-12 02:00:00+00:00,196.0,0.0,181.133,235.9128,89.8332,0.0,196.0,-54.779799999999994,89.8332,231.0534,None,BA,2026-04-23
2026-02-12 03:00:00+00:00,157.0,0.0,188.892,232.61175,92.022,0.0,157.0,-43.719750000000005,92.022,205.30225000000002,None,BA,2026-04-23
2026-02-12 04:00:00+00:00,0.0,1.0,223.69,196.821925,137.9312,0.0,-1.0,26.868075000000005,137.9312,163.799275,None,BA,2026-04-23
2026-02-12 05:00:00+00:00,61.0,0.0,91.383,236.9172,257.8769,0.0,61.0,-145.5342,257.8769,173.34269999999998,None,BA,2026-04-23
2026-02-12 06:00:00+00:00,212.0,0.0,39.727,295.737,258.3231,0.0,212.0,-256.01000000000005,258.3231,214.31309999999996,None,BA,2026-04-23
2026-02-12 07:00:00+00:00,323.0,0.0,36.707,309.760225,201.549,0.0,323.0,-273.053225,201.549,251.495775,None,BA,2026-04-23
2026-02-12 08:00:00+00:00,361.0,0.0,55.833,273.2315,137.8104,0.0,361.0,-217.39849999999998,137.8104,281.4119,None,BA,2026-04-23
2026-02-12 09:00:00+00:00,430.0,0.0,70.322,298.611,85.0583,0.0,430.0,-228.289,85.0583,286.76930000000004,None,BA,2026-04-23
2026-02-12 10:00:00+00:00,379.0,0.0,114.591,281.58975,76.9684,0.0,379.0,-166.99874999999997,76.9684,288.96965,None,BA,2026-04-23
2026-02-12 11:00:00+00:00,387.0,0.0,111.262,269.74815,57.6835,0.0,387.0,-158.48615,57.6835,286.19735,None,BA,2026-04-23
2026-02-12 12:00:00+00:00,233.0,0.0,128.852,214.338575,100.29,0.0,233.0,-85.48657499999999,100.29,247.803425,None,BA,2026-04-23
2026-02-12 13:00:00+00:00,201.0,0.0,113.277,229.5814,133.7747,0.0,201.0,-116.3044,133.7747,218.4703,None,BA,2026-04-23
2026-02-12 14:00:00+00:00,40.0,0.0,156.638,177.556125,249.5124,0.0,40.0,-20.918125000000003,249.5124,268.59427500000004,None,BA,2026-04-23
2026-02-12 15:00:00+00:00,106.0,0.0,167.405,182.168225,277.6864,0.0,106.0,-14.763225000000006,277.6864,368.923175,None,BA,2026-04-23
2026-02-12 16:00:00+00:00,156.0,0.0,147.088,215.7775,256.4974,0.0,156.0,-68.68950000000001,256.4974,343.8079,None,BA,2026-04-23
2026-02-12 17:00:00+00:00,215.0,0.0,137.562,222.3523,209.5889,0.0,215.0,-84.7903,209.5889,339.79859999999996,None,BA,2026-04-23
2026-02-12 18:00:00+00:00,190.0,0.0,95.548,240.2991,158.7656,0.0,190.0,-144.7511,158.7656,204.0145,None,BA,2026-04-23
2026-02-12 19:00:00+00:00,91.0,0.0,189.184,218.9408,138.5945,0.0,91.0,-29.7568,138.5945,199.8377,None,BA,2026-04-23
2026-02-12 20:00:00+00:00,101.0,0.0,239.635,241.723425,71.526,0.0,101.0,-2.088425000000001,71.526,170.43757499999998,None,BA,2026-04-23
2026-02-12 21:00:00+00:00,106.0,0.0,247.233,245.432175,52.7947,0.0,106.0,1.8008250000000032,52.7947,160.595525,None,BA,2026-04-23
2026-02-12 22:00:00+00:00,66.0,0.0,240.55,251.2445,123.6507,0.0,66.0,-10.694499999999977,123.6507,178.95620000000002,None,BA,2026-04-23
2026-02-12 23:00:00+00:00,0.0,68.0,317.36,186.024575,134.8447,0.0,-68.0,131.33542500000001,134.8447,198.180125,None,BA,2026-04-23
2026-02-13 00:00:00+00:00,0.0,102.0,323.445,134.5776,107.3008,0.0,-102.0,188.8674,107.3008,194.1682,None,BA,2026-04-23
2026-02-13 01:00:00+00:00,0.0,108.0,324.262,130.59095,127.084,0.0,-108.0,193.67105,127.084,212.75505,None,BA,2026-04-23
2026-02-13 02:00:00+00:00,0.0,58.0,284.766,155.4023,144.3741,0.0,-58.0,129.36370000000002,144.3741,215.73780000000002,None,BA,2026-04-23
2026-02-13 03:00:00+00:00,0.0,65.0,275.627,166.902475,173.2849,0.0,-65.0,108.724525,173.2849,217.009425,None,BA,2026-04-23
2026-02-13 04:00:00+00:00,0.0,263.0,337.256,123.3602,261.0574,0.0,-263.0,213.89579999999995,261.0574,211.95319999999992,None,BA,2026-04-23
2026-02-13 05:00:00+00:00,0.0,262.0,310.037,148.0544,371.1668,0.0,-262.0,161.9826,371.1668,271.1494,None,BA,2026-04-23
2026-02-13 06:00:00+00:00,0.0,29.0,159.651,173.73845,338.1484,0.0,-29.0,-14.08744999999999,338.1484,295.06095,None,BA,2026-04-23
2026-02-13 07:00:00+00:00,0.0,21.0,198.01,144.809925,320.8271,0.0,-21.0,53.200075,320.8271,353.02717499999994,None,BA,2026-04-23
2026-02-13 08:00:00+00:00,0.0,46.0,233.046,120.6215,322.7553,0.0,-46.0,112.4245,322.7553,389.1798,None,BA,2026-04-23
2026-02-13 09:00:00+00:00,16.0,0.0,190.335,144.065225,285.3797,0.0,16.0,46.26977500000001,285.3797,347.64947500000005,None,BA,2026-04-23
2026-02-13 10:00:00+00:00,0.0,16.0,192.533,109.47495,288.9224,0.0,-16.0,83.05804999999998,288.9224,355.98044999999996,None,BA,2026-04-23
2026-02-13 11:00:00+00:00,0.0,6.0,230.85,80.323425,229.1675,0.0,-6.0,150.52657499999998,229.1675,373.694075,None,BA,2026-04-23
2026-02-13 12:00:00+00:00,0.0,21.0,225.246,91.52775,219.0302,0.0,-21.0,133.71825,219.0302,331.74845000000005,None,BA,2026-04-23
2026-02-13 13:00:00+00:00,0.0,15.0,238.848,91.795375,260.3164,0.0,-15.0,147.052625,260.3164,392.36902499999997,None,BA,2026-04-23
2026-02-13 14:00:00+00:00,69.0,0.0,206.271,127.4374,204.335,0.0,69.0,78.83359999999999,204.335,352.16859999999997,None,BA,2026-04-23
2026-02-13 15:00:00+00:00,101.0,0.0,226.382,123.31855,220.1541,0.0,101.0,103.06345,220.1541,424.21754999999996,None,BA,2026-04-23
2026-02-13 16:00:00+00:00,263.0,0.0,105.45,166.3665,183.7081,0.0,263.0,-60.9165,183.7081,385.7916,None,BA,2026-04-23
2026-02-13 17:00:00+00:00,210.0,0.0,138.437,145.3318,178.0044,0.0,210.0,-6.894799999999975,178.0044,381.1096,None,BA,2026-04-23
2026-02-13 18:00:00+00:00,275.0,0.0,109.025,164.0899,152.9612,0.0,275.0,-55.064899999999994,152.9612,372.8963,None,BA,2026-04-23
2026-02-13 19:00:00+00:00,229.0,0.0,88.525,193.936525,106.8359,0.0,229.0,-105.41152499999998,106.8359,230.424375,None,BA,2026-04-23
2026-02-13 20:00:00+00:00,189.0,0.0,222.102,223.11805,46.195,0.0,189.0,-1.016050000000007,46.195,234.17895,None,BA,2026-04-23
2026-02-13 21:00:00+00:00,224.0,0.0,205.224,291.508875,49.2174,0.0,224.0,-86.284875,49.2174,186.932525,None,BA,2026-04-23
2026-02-13 22:00:00+00:00,154.0,0.0,222.548,285.09075,91.3102,0.0,154.0,-62.54275000000001,91.3102,182.76745,None,BA,2026-04-23
2026-02-13 23:00:00+00:00,227.0,0.0,212.528,290.45895,44.381,0.0,227.0,-77.93095000000002,44.381,193.45004999999998,None,BA,2026-04-23
2026-02-14 00:00:00+00:00,407.0,0.0,147.93,339.2058,22.5962,0.0,407.0,-191.2758,22.5962,238.3204,None,BA,2026-04-23
2026-02-14 01:00:00+00:00,448.0,0.0,136.57,323.5565,24.5881,0.0,448.0,-186.98650000000004,24.5881,285.60159999999996,None,BA,2026-04-23
2026-02-14 02:00:00+00:00,461.0,0.0,144.228,312.42085,5.4882,0.0,461.0,-168.19284999999996,5.4882,298.29535000000004,None,BA,2026-04-23
2026-02-14 03:00:00+00:00,431.0,0.0,150.715,295.2394,9.5237,0.0,431.0,-144.52439999999999,9.5237,295.9993,None,BA,2026-04-23
2026-02-14 04:00:00+00:00,297.0,0.0,191.5,248.612425,40.4424,0.0,297.0,-57.112425,40.4424,280.329975,None,BA,2026-04-23
2026-02-14 05:00:00+00:00,359.0,0.0,168.445,271.97405,116.1775,0.0,359.0,-103.52904999999998,116.1775,371.64845,None,BA,2026-04-23
2026-02-14 06:00:00+00:00,505.0,0.0,133.643,313.3362,3.83,0.0,505.0,-179.69320000000002,3.83,329.13679999999994,None,BA,2026-04-23
2026-02-14 07:00:00+00:00,647.0,0.0,158.982,299.4425,0.0,162.4153,647.0,-140.4605,-162.4153,344.1242,None,BA,2026-04-23
