,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_HU,HU_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-08 19:00:00+00:00,0.0,117.5867,0.0,229.2425,0.0,32.0,119.96025,0.0555,0.0,18.4383,12.3955,0.0,337.9795,0.0,-117.5867,-229.2425,-32.0,119.90475,-18.4383,12.3955,337.9795,73.01225,None,RS,2026-04-23
2026-04-08 20:00:00+00:00,0.0,100.314,0.0,192.7097,0.0,120.0,0.02575,99.14975,4.9174,0.0,48.1022,0.0,110.2943,0.0,-100.314,-192.7097,-120.0,-99.124,4.9174,48.1022,110.2943,-348.8338,None,RS,2026-04-23
2026-04-08 21:00:00+00:00,0.0,164.4974,0.0,181.187,0.0,168.0,0.0,177.7565,101.8091,0.0,39.927,0.0,0.0,81.7855,-164.4974,-181.187,-168.0,-177.7565,101.8091,39.927,-81.7855,-631.4902999999998,None,RS,2026-04-23
2026-04-08 22:00:00+00:00,0.0,184.6187,0.0,187.1653,0.0,223.0,0.0,242.116,134.9178,0.0,3.9162,0.0,0.0,150.9083,-184.6187,-187.1653,-223.0,-242.116,134.9178,3.9162,-150.9083,-848.9742999999999,None,RS,2026-04-23
2026-04-08 23:00:00+00:00,0.0,221.2257,0.0,105.3781,0.0,257.0,0.0,248.387,133.8554,0.0,0.0,70.3662,0.0,171.367,-221.2257,-105.3781,-257.0,-248.387,133.8554,-70.3662,-171.367,-939.8686,None,RS,2026-04-23
2026-04-09 00:00:00+00:00,0.0,237.5494,0.0,36.9284,0.0,276.0,0.0,273.0345,54.5631,0.0,0.0,81.358,0.0,140.2387,-237.5494,-36.9284,-276.0,-273.0345,54.5631,-81.358,-140.2387,-990.5459,None,RS,2026-04-23
2026-04-09 01:00:00+00:00,0.0,231.8765,0.0,19.5252,0.0,279.0,0.0,280.62875,47.1593,0.0,0.0,87.5153,0.0,174.6753,-231.8765,-19.5252,-279.0,-280.62875,47.1593,-87.5153,-174.6753,-1026.0617499999998,None,RS,2026-04-23
2026-04-09 02:00:00+00:00,0.0,238.9561,0.0,56.8609,0.0,282.0,0.0,274.68975,6.2807,0.0,0.0,80.6045,0.0,97.3918,-238.9561,-56.8609,-282.0,-274.68975,6.2807,-80.6045,-97.3918,-1024.22235,None,RS,2026-04-23
2026-04-09 03:00:00+00:00,0.0,284.1412,0.0,47.2839,0.0,248.0,0.0,183.21125,0.0,15.4948,0.0,88.1072,39.6436,0.0,-284.1412,-47.2839,-248.0,-183.21125,-15.4948,-88.1072,39.6436,-826.5947500000001,None,RS,2026-04-23
2026-04-09 04:00:00+00:00,0.0,267.2872,0.0,119.9954,0.0,155.0,0.00675,81.95175,13.3579,0.0,0.0,100.1071,139.8213,0.0,-267.2872,-119.9954,-155.0,-81.94500000000001,13.3579,-100.1071,139.8213,-571.1555000000001,None,RS,2026-04-23
2026-04-09 05:00:00+00:00,0.0,107.0844,0.0,278.6282,37.0,0.0,76.2825,6.91775,0.0,136.1093,0.0,22.6456,136.1784,0.0,-107.0844,-278.6282,37.0,69.36475,-136.1093,-22.6456,136.1784,-301.92434999999995,None,RS,2026-04-23
2026-04-09 06:00:00+00:00,112.8452,0.0,0.0,439.3271,190.0,0.0,147.49625,0.0,0.0,259.2316,12.6292,0.0,0.0,34.5747,112.8452,-439.3271,190.0,147.49625,-259.2316,12.6292,-34.5747,-270.16275,None,RS,2026-04-23
2026-04-09 07:00:00+00:00,193.1773,0.0,0.0,523.9808,277.0,0.0,157.69175,0.0,0.0,423.8139,61.3692,0.0,0.0,93.3291,193.1773,-523.9808,277.0,157.69175,-423.8139,61.3692,-93.3291,-351.88555,None,RS,2026-04-23
2026-04-09 08:00:00+00:00,138.7469,0.0,0.0,420.807,239.0,0.0,144.672,0.18825,0.0,407.592,31.3843,0.0,0.0,96.6067,138.7469,-420.807,239.0,144.48375,-407.592,31.3843,-96.6067,-371.39075,None,RS,2026-04-23
2026-04-09 09:00:00+00:00,0.0,152.0671,0.0,155.5316,0.0,275.0,0.0,305.44,0.0,321.4385,5.7437,0.0,0.0,153.0647,-152.0671,-155.5316,-275.0,-305.44,-321.4385,5.7437,-153.0647,-1356.7982,None,RS,2026-04-23
2026-04-09 10:00:00+00:00,0.0,284.6098,52.3025,0.0,0.0,529.0,0.0,497.33575,0.0,132.3764,0.0,29.9813,0.0,29.153,-284.6098,52.3025,-529.0,-497.33575,-132.3764,-29.9813,-29.153,-1450.1537499999997,None,RS,2026-04-23
2026-04-09 11:00:00+00:00,0.0,329.1599,112.7675,0.0,0.0,573.0,0.0,528.0535,0.0,132.0417,0.0,22.054,39.8117,0.0,-329.1599,112.7675,-573.0,-528.0535,-132.0417,-22.054,39.8117,-1431.7299,None,RS,2026-04-23
2026-04-09 12:00:00+00:00,0.0,297.0427,67.5682,0.0,0.0,558.0,0.0,504.7055,0.0,217.7175,0.0,2.2315,57.1556,0.0,-297.0427,67.5682,-558.0,-504.7055,-217.7175,-2.2315,57.1556,-1454.9734,None,RS,2026-04-23
2026-04-09 13:00:00+00:00,0.0,226.4811,18.0858,0.0,0.0,480.0,0.0,459.542,0.0,240.2931,17.6598,0.0,0.0,58.5126,-226.4811,18.0858,-480.0,-459.542,-240.2931,17.6598,-58.5126,-1429.0832000000003,None,RS,2026-04-23
2026-04-09 14:00:00+00:00,0.0,88.4931,0.0,149.5162,0.0,222.0,0.0,189.43325,0.0,169.6145,46.098,0.0,122.8033,0.0,-88.4931,-149.5162,-222.0,-189.43325,-169.6145,46.098,122.8033,-650.15575,None,RS,2026-04-23
2026-04-09 15:00:00+00:00,0.0,206.8095,0.0,60.491,0.0,242.0,0.01975,183.654,115.2425,0.0,22.1411,0.0,158.1075,0.0,-206.8095,-60.491,-242.0,-183.63425,115.2425,22.1411,158.1075,-397.44365000000005,None,RS,2026-04-23
2026-04-09 16:00:00+00:00,0.0,258.4114,0.0,122.989,0.0,69.0,108.6405,0.4315,36.8218,0.0,0.0,61.2495,321.7122,0.0,-258.4114,-122.989,-69.0,108.209,36.8218,-61.2495,321.7122,-44.90690000000001,None,RS,2026-04-23
2026-04-09 17:00:00+00:00,0.0,219.3902,0.0,294.6653,10.0,0.0,173.0585,0.0,0.0,14.5882,0.0,36.265,357.2917,0.0,-219.3902,-294.6653,10.0,173.0585,-14.5882,-36.265,357.2917,-24.55849999999998,None,RS,2026-04-23
2026-04-09 18:00:00+00:00,0.0,164.6,0.0,353.2611,49.0,0.0,133.34075,0.0,0.0,46.3176,8.2362,0.0,326.052,0.0,-164.6,-353.2611,49.0,133.34075,-46.3176,8.2362,326.052,-47.54974999999996,None,RS,2026-04-23
2026-04-09 19:00:00+00:00,0.0,183.5131,0.0,241.7678,0.0,11.0,73.0595,0.3285,0.0,16.4187,0.0,0.1632,271.7563,0.0,-183.5131,-241.7678,-11.0,72.731,-16.4187,-0.1632,271.7563,-108.37549999999999,None,RS,2026-04-23
2026-04-09 20:00:00+00:00,0.0,118.5949,0.0,154.3038,0.0,127.0,0.04175,125.45725,93.9617,0.0,13.2665,0.0,80.3545,0.0,-118.5949,-154.3038,-127.0,-125.41550000000001,93.9617,13.2665,80.3545,-337.7315,None,RS,2026-04-23
2026-04-09 21:00:00+00:00,0.0,85.9599,0.0,166.5299,0.0,176.0,0.0,206.405,132.289,0.0,25.5359,0.0,0.0,56.1838,-85.9599,-166.5299,-176.0,-206.405,132.289,25.5359,-56.1838,-533.2537,None,RS,2026-04-23
2026-04-09 22:00:00+00:00,0.0,114.1827,0.0,189.451,0.0,214.0,0.0,280.48225,157.9501,0.0,1.1379,0.0,0.0,88.0541,-114.1827,-189.451,-214.0,-280.48225,157.9501,1.1379,-88.0541,-727.08205,None,RS,2026-04-23
2026-04-09 23:00:00+00:00,0.0,148.3709,0.0,164.5721,0.0,263.0,0.0,313.50575,161.3466,0.0,0.0,38.184,0.0,120.1238,-148.3709,-164.5721,-263.0,-313.50575,161.3466,-38.184,-120.1238,-886.40995,None,RS,2026-04-23
2026-04-10 00:00:00+00:00,0.0,173.1964,0.0,146.1802,0.0,267.0,0.0,319.28275,214.0276,0.0,0.0,64.1853,0.0,177.1922,-173.1964,-146.1802,-267.0,-319.28275,214.0276,-64.1853,-177.1922,-933.0092500000001,None,RS,2026-04-23
2026-04-10 01:00:00+00:00,0.0,155.0819,0.0,116.8633,0.0,236.0,0.0,298.4435,225.0801,0.0,0.0,77.0105,0.0,259.0813,-155.0819,-116.8633,-236.0,-298.4435,225.0801,-77.0105,-259.0813,-917.4004,None,RS,2026-04-23
2026-04-10 02:00:00+00:00,0.0,128.8553,0.0,161.9069,0.0,199.0,0.0,262.188,157.4142,0.0,0.0,50.3452,0.0,306.6865,-128.8553,-161.9069,-199.0,-262.188,157.4142,-50.3452,-306.6865,-951.5677000000001,None,RS,2026-04-23
2026-04-10 03:00:00+00:00,0.0,139.8527,0.0,181.1791,0.0,165.0,0.0,210.216,146.0344,0.0,0.0,52.225,0.0,352.6245,-139.8527,-181.1791,-165.0,-210.216,146.0344,-52.225,-352.6245,-955.0629,None,RS,2026-04-23
2026-04-10 04:00:00+00:00,0.0,42.8651,0.0,233.8353,0.0,1.0,0.0,107.64075,0.0,15.3767,18.6784,0.0,0.0,383.802,-42.8651,-233.8353,-1.0,-107.64075,-15.3767,18.6784,-383.802,-765.84145,None,RS,2026-04-23
2026-04-10 05:00:00+00:00,125.9369,0.0,0.0,437.3725,237.0,0.0,1.3345,46.2135,0.0,256.8081,115.6258,0.0,0.0,374.5683,125.9369,-437.3725,237.0,-44.879000000000005,-256.8081,115.6258,-374.5683,-635.0652000000001,None,RS,2026-04-23
2026-04-10 06:00:00+00:00,411.3855,0.0,0.0,654.9526,469.0,0.0,18.6745,9.8415,0.0,527.1686,276.0247,0.0,0.0,427.6533,411.3855,-654.9526,469.0,8.832999999999998,-527.1686,276.0247,-427.6533,-444.5313,None,RS,2026-04-23
2026-04-10 07:00:00+00:00,472.4927,0.0,0.0,668.585,377.0,0.0,0.0,126.767,0.0,480.6249,251.2432,0.0,0.0,531.7905,472.4927,-668.585,377.0,-126.767,-480.6249,251.2432,-531.7905,-707.0315,None,RS,2026-04-23
2026-04-10 08:00:00+00:00,448.9323,0.0,0.0,686.7344,350.0,0.0,0.0,206.89025,0.0,492.0606,240.4145,0.0,0.0,672.6582,448.9323,-686.7344,350.0,-206.89025,-492.0606,240.4145,-672.6582,-1018.99665,None,RS,2026-04-23
2026-04-10 09:00:00+00:00,442.9285,0.0,0.0,709.6581,399.0,0.0,0.0,143.11325,0.0,568.7115,260.2055,0.0,0.0,772.6995,442.9285,-709.6581,399.0,-143.11325,-568.7115,260.2055,-772.6995,-1092.04835,None,RS,2026-04-23
2026-04-10 10:00:00+00:00,277.8089,0.0,0.0,641.2566,346.0,0.0,0.0,140.2885,0.0,483.6987,218.9855,0.0,0.0,673.0445,277.8089,-641.2566,346.0,-140.2885,-483.6987,218.9855,-673.0445,-1095.4939,None,RS,2026-04-23
2026-04-10 11:00:00+00:00,243.4235,0.0,0.0,672.8111,394.0,0.0,0.0,99.147,0.0,500.7667,209.8017,0.0,0.0,579.1085,243.4235,-672.8111,394.0,-99.147,-500.7667,209.8017,-579.1085,-1004.6081000000001,None,RS,2026-04-23
2026-04-10 12:00:00+00:00,260.7258,0.0,0.0,650.391,405.0,0.0,0.0,86.97425,0.0,504.5532,207.1123,0.0,0.0,524.9768,260.7258,-650.391,405.0,-86.97425,-504.5532,207.1123,-524.9768,-894.05715,None,RS,2026-04-23
2026-04-10 13:00:00+00:00,256.6111,0.0,0.0,681.9666,428.0,0.0,1.773,25.26425,0.0,494.1888,224.9155,0.0,0.0,446.3568,256.6111,-681.9666,428.0,-23.49125,-494.1888,224.9155,-446.3568,-736.47685,None,RS,2026-04-23
2026-04-10 14:00:00+00:00,140.2522,0.0,0.0,526.7749,315.0,0.0,40.167,0.242,0.0,300.0467,165.5795,0.0,0.0,233.4927,140.2522,-526.7749,315.0,39.925000000000004,-300.0467,165.5795,-233.4927,-399.5576,None,RS,2026-04-23
2026-04-10 15:00:00+00:00,0.0,22.9534,0.0,277.0177,161.0,0.0,34.09325,0.62425,0.0,110.412,83.9098,0.0,14.1701,0.0,-22.9534,-277.0177,161.0,33.468999999999994,-110.412,83.9098,14.1701,-117.8342,None,RS,2026-04-23
2026-04-10 16:00:00+00:00,0.0,170.6184,0.0,159.2067,179.0,0.0,201.78125,0.0,0.0,120.0138,0.0,21.9325,355.6558,0.0,-170.6184,-159.2067,179.0,201.78125,-120.0138,-21.9325,355.6558,264.66564999999997,None,RS,2026-04-23
2026-04-10 17:00:00+00:00,0.0,151.6559,0.0,286.9987,262.0,0.0,364.8875,0.0,0.0,119.4295,0.0,10.3917,637.2778,0.0,-151.6559,-286.9987,262.0,364.8875,-119.4295,-10.3917,637.2778,695.6895,None,RS,2026-04-23
2026-04-10 18:00:00+00:00,0.0,171.7951,0.0,308.3678,221.0,0.0,380.24675,0.0,0.0,92.76,0.0,6.6385,551.9077,0.0,-171.7951,-308.3678,221.0,380.24675,-92.76,-6.6385,551.9077,573.5930500000001,None,RS,2026-04-23
2026-04-10 19:00:00+00:00,0.0,199.9358,0.0,200.6691,116.0,0.0,264.60375,0.0,0.0,86.1681,0.0,5.144,499.8985,0.0,-199.9358,-200.6691,116.0,264.60375,-86.1681,-5.144,499.8985,388.58525000000003,None,RS,2026-04-23
2026-04-10 20:00:00+00:00,0.0,141.2055,0.0,128.716,0.0,23.0,19.65525,33.81775,0.0,2.6467,3.9268,0.0,193.062,0.0,-141.2055,-128.716,-23.0,-14.162499999999998,-2.6467,3.9268,193.062,-112.74190000000004,None,RS,2026-04-23
2026-04-10 21:00:00+00:00,0.0,171.1038,0.0,92.0935,0.0,150.0,0.0,134.23775,25.8654,0.0,37.2369,0.0,124.4174,0.0,-171.1038,-92.0935,-150.0,-134.23775,25.8654,37.2369,124.4174,-359.91535000000005,None,RS,2026-04-23
2026-04-10 22:00:00+00:00,0.0,131.641,0.0,70.3979,0.0,159.0,0.0,204.03425,72.4958,0.0,33.7784,0.0,0.0,88.3976,-131.641,-70.3979,-159.0,-204.03425,72.4958,33.7784,-88.3976,-547.1965499999999,None,RS,2026-04-23
2026-04-10 23:00:00+00:00,0.0,125.41,0.0,64.592,0.0,214.0,0.0,282.9455,79.6235,0.0,0.0,5.6383,0.0,145.2912,-125.41,-64.592,-214.0,-282.9455,79.6235,-5.6383,-145.2912,-758.2534999999999,None,RS,2026-04-23
2026-04-11 00:00:00+00:00,0.0,141.3534,0.0,23.1652,0.0,243.0,0.0,273.8305,126.2288,0.0,0.0,53.3037,0.0,170.5403,-141.3534,-23.1652,-243.0,-273.8305,126.2288,-53.3037,-170.5403,-778.9643,None,RS,2026-04-23
2026-04-11 01:00:00+00:00,0.0,129.7085,0.0,37.5493,0.0,247.0,0.0,280.292,148.0158,0.0,0.0,60.5082,0.0,255.0777,-129.7085,-37.5493,-247.0,-280.292,148.0158,-60.5082,-255.0777,-862.1198999999999,None,RS,2026-04-23
2026-04-11 02:00:00+00:00,0.0,113.3929,0.0,40.1143,0.0,244.0,0.0,279.55975,134.3407,0.0,0.0,52.7587,0.0,243.8213,-113.3929,-40.1143,-244.0,-279.55975,134.3407,-52.7587,-243.8213,-839.3062500000001,None,RS,2026-04-23
2026-04-11 03:00:00+00:00,0.0,102.2378,0.0,74.8661,0.0,229.0,0.0,273.302,102.6631,0.0,0.0,38.7278,0.0,263.2745,-102.2378,-74.8661,-229.0,-273.302,102.6631,-38.7278,-263.2745,-878.7451,None,RS,2026-04-23
2026-04-11 04:00:00+00:00,0.0,129.1977,0.0,17.433,0.0,294.0,0.0,314.20325,171.1532,0.0,0.0,38.9874,0.0,321.525,-129.1977,-17.433,-294.0,-314.20325,171.1532,-38.9874,-321.525,-944.19315,None,RS,2026-04-23
2026-04-11 05:00:00+00:00,0.0,145.1085,0.0,20.9982,0.0,343.0,0.0,399.581,200.0265,0.0,0.0,40.2148,0.0,234.0805,-145.1085,-20.9982,-343.0,-399.581,200.0265,-40.2148,-234.0805,-982.9565,None,RS,2026-04-23
2026-04-11 06:00:00+00:00,0.0,68.8838,0.0,125.9167,0.0,274.0,0.0,474.1375,61.5406,0.0,68.359,0.0,0.0,215.9512,-68.8838,-125.9167,-274.0,-474.1375,61.5406,68.359,-215.9512,-1028.9895999999999,None,RS,2026-04-23
2026-04-11 07:00:00+00:00,0.0,100.9885,0.0,204.2274,0.0,292.0,0.0,546.05075,0.0,171.6358,69.1372,0.0,0.0,265.2525,-100.9885,-204.2274,-292.0,-546.05075,-171.6358,69.1372,-265.2525,-1511.01775,None,RS,2026-04-23
2026-04-11 08:00:00+00:00,0.0,248.4089,0.0,37.3037,0.0,571.0,0.0,781.703,0.0,121.9558,6.2353,0.0,0.0,418.151,-248.4089,-37.3037,-571.0,-781.703,-121.9558,6.2353,-418.151,-2172.2871,None,RS,2026-04-23
2026-04-11 09:00:00+00:00,0.0,226.1498,108.5269,0.0,0.0,680.0,0.0,812.67875,0.0,79.1723,0.0,13.8919,0.0,389.3727,-226.1498,108.5269,-680.0,-812.67875,-79.1723,-13.8919,-389.3727,-2092.73855,None,RS,2026-04-23
2026-04-11 10:00:00+00:00,0.0,299.0386,236.8819,0.0,0.0,791.0,0.0,804.38,44.9874,0.0,0.0,49.4423,0.0,245.3098,-299.0386,236.8819,-791.0,-804.38,44.9874,-49.4423,-245.3098,-1907.3014,None,RS,2026-04-23
2026-04-11 11:00:00+00:00,0.0,328.6278,297.0789,0.0,0.0,831.0,0.0,772.2295,94.3103,0.0,0.0,82.8023,0.0,211.4548,-328.6278,297.0789,-831.0,-772.2295,94.3103,-82.8023,-211.4548,-1834.7252,None,RS,2026-04-23
2026-04-11 12:00:00+00:00,0.0,329.4281,283.7171,0.0,0.0,821.0,0.0,716.45725,100.7388,0.0,0.0,95.7028,0.0,187.3302,-329.4281,283.7171,-821.0,-716.45725,100.7388,-95.7028,-187.3302,-1765.46245,None,RS,2026-04-23
2026-04-11 13:00:00+00:00,0.0,303.7153,176.2612,0.0,0.0,772.0,0.0,676.223,104.4005,0.0,0.0,95.5657,0.0,306.012,-303.7153,176.2612,-772.0,-676.223,104.4005,-95.5657,-306.012,-1872.8543,None,RS,2026-04-23
2026-04-11 14:00:00+00:00,0.0,226.1935,73.3154,0.0,0.0,607.0,0.0,500.53125,235.4349,0.0,0.0,93.6173,0.0,3.1394,-226.1935,73.3154,-607.0,-500.53125,235.4349,-93.6173,-3.1394,-1121.73115,None,RS,2026-04-23
2026-04-11 15:00:00+00:00,0.0,195.951,0.0,43.7284,0.0,395.0,0.0,320.939,239.8904,0.0,0.0,87.8639,117.7906,0.0,-195.951,-43.7284,-395.0,-320.939,239.8904,-87.8639,117.7906,-685.8013000000001,None,RS,2026-04-23
2026-04-11 16:00:00+00:00,0.0,232.1184,0.0,149.4244,0.0,282.0,0.0,198.89625,185.6308,0.0,0.0,52.2501,167.8937,0.0,-232.1184,-149.4244,-282.0,-198.89625,185.6308,-52.2501,167.8937,-561.1646499999999,None,RS,2026-04-23
2026-04-11 17:00:00+00:00,0.0,204.3398,0.0,352.6663,0.0,152.0,0.0,97.4915,60.5063,0.0,2.979,0.0,227.4525,0.0,-204.3398,-352.6663,-152.0,-97.4915,60.5063,2.979,227.4525,-515.5597999999999,None,RS,2026-04-23
2026-04-11 18:00:00+00:00,0.0,130.9359,0.0,421.5402,0.0,62.0,0.0,77.62375,0.0,12.9683,72.809,0.0,227.9445,0.0,-130.9359,-421.5402,-62.0,-77.62375,-12.9683,72.809,227.9445,-404.3146500000001,None,RS,2026-04-23
2026-04-11 19:00:00+00:00,0.0,140.8758,0.0,322.7696,0.0,90.0,0.0,143.2835,34.4079,0.0,72.9128,0.0,159.3941,0.0,-140.8758,-322.7696,-90.0,-143.2835,34.4079,72.9128,159.3941,-430.2140999999999,None,RS,2026-04-23
2026-04-11 20:00:00+00:00,0.0,102.1409,0.0,150.6008,0.0,227.0,0.0,339.282,187.733,0.0,48.8872,0.0,0.0,112.038,-102.1409,-150.6008,-227.0,-339.282,187.733,48.8872,-112.038,-694.4415,None,RS,2026-04-23
2026-04-11 21:00:00+00:00,0.0,65.521,0.0,72.5579,0.0,270.0,0.0,356.78925,236.1536,0.0,41.898,0.0,0.0,229.2907,-65.521,-72.5579,-270.0,-356.78925,236.1536,41.898,-229.2907,-716.10725,None,RS,2026-04-23
2026-04-11 22:00:00+00:00,0.0,119.1229,0.0,97.3749,0.0,279.0,0.0,383.112,296.4295,0.0,0.0,10.9363,0.0,227.403,-119.1229,-97.3749,-279.0,-383.112,296.4295,-10.9363,-227.403,-820.5196,None,RS,2026-04-23
2026-04-11 23:00:00+00:00,0.0,104.0139,0.0,93.3813,0.0,293.0,0.0,422.6125,317.8313,0.0,0.0,47.0488,0.0,311.648,-104.0139,-93.3813,-293.0,-422.6125,317.8313,-47.0488,-311.648,-953.8732000000001,None,RS,2026-04-23
2026-04-12 00:00:00+00:00,0.0,127.1598,0.0,58.9355,0.0,339.0,0.0,441.05325,369.1349,0.0,0.0,93.2835,0.0,318.4048,-127.1598,-58.9355,-339.0,-441.05325,369.1349,-93.2835,-318.4048,-1008.7019499999999,None,RS,2026-04-23
2026-04-12 01:00:00+00:00,0.0,125.8978,0.0,34.7716,0.0,349.0,0.0,442.19425,337.5974,0.0,0.0,93.385,0.0,350.0593,-125.8978,-34.7716,-349.0,-442.19425,337.5974,-93.385,-350.0593,-1057.71055,None,RS,2026-04-23
2026-04-12 02:00:00+00:00,0.0,116.8838,0.0,24.9094,0.0,327.0,0.0,410.107,311.3525,0.0,0.0,87.3768,0.0,364.4515,-116.8838,-24.9094,-327.0,-410.107,311.3525,-87.3768,-364.4515,-1019.3760000000001,None,RS,2026-04-23
2026-04-12 03:00:00+00:00,0.0,87.9148,0.0,59.9746,0.0,286.0,0.0,396.0965,281.5067,0.0,0.0,70.48,0.0,401.2682,-87.9148,-59.9746,-286.0,-396.0965,281.5067,-70.48,-401.2682,-1020.2274,None,RS,2026-04-23
2026-04-12 04:00:00+00:00,0.0,31.3384,0.0,122.2979,0.0,210.0,0.0,369.68225,170.0838,0.0,0.0,44.2405,0.0,569.7188,-31.3384,-122.2979,-210.0,-369.68225,170.0838,-44.2405,-569.7188,-1177.19405,None,RS,2026-04-23
2026-04-12 05:00:00+00:00,81.2368,0.0,0.0,348.9649,0.0,23.0,0.0,300.79225,0.0,169.6332,112.2027,0.0,0.0,507.946,81.2368,-348.9649,-23.0,-300.79225,-169.6332,112.2027,-507.946,-1156.89685,None,RS,2026-04-23
2026-04-12 06:00:00+00:00,283.0324,0.0,0.0,786.6338,495.0,0.0,46.8225,2.538,0.0,514.2664,229.4862,0.0,0.0,394.756,283.0324,-786.6338,495.0,44.2845,-514.2664,229.4862,-394.756,-643.8530999999999,None,RS,2026-04-23
2026-04-12 07:00:00+00:00,468.7039,0.0,0.0,765.9935,437.0,0.0,0.01175,86.93825,0.0,710.5735,249.0322,0.0,0.0,320.0888,468.7039,-765.9935,437.0,-86.92649999999999,-710.5735,249.0322,-320.0888,-728.8462000000001,None,RS,2026-04-23
2026-04-12 08:00:00+00:00,397.2857,0.0,0.0,740.0813,318.0,0.0,0.0,161.50525,0.0,677.0525,227.8995,0.0,0.0,623.1783,397.2857,-740.0813,318.0,-161.50525,-677.0525,227.8995,-623.1783,-1258.6321500000001,None,RS,2026-04-23
2026-04-12 09:00:00+00:00,369.92,0.0,0.0,676.6575,300.0,0.0,0.0,159.18475,0.0,699.8203,243.9607,0.0,0.0,612.379,369.92,-676.6575,300.0,-159.18475,-699.8203,243.9607,-612.379,-1234.16085,None,RS,2026-04-23
2026-04-12 10:00:00+00:00,288.3779,0.0,0.0,516.9757,164.0,0.0,0.0,219.06825,0.0,612.3935,198.5092,0.0,0.0,621.6507,288.3779,-516.9757,164.0,-219.06825,-612.3935,198.5092,-621.6507,-1319.2010500000001,None,RS,2026-04-23
2026-04-12 11:00:00+00:00,252.8664,0.0,0.0,458.8821,140.0,0.0,0.0,184.95175,0.0,575.2851,172.4398,0.0,0.0,579.868,252.8664,-458.8821,140.0,-184.95175,-575.2851,172.4398,-579.868,-1233.68075,None,RS,2026-04-23
2026-04-12 12:00:00+00:00,266.778,0.0,0.0,495.9583,190.0,0.0,0.0,94.42775,0.0,589.7914,170.835,0.0,0.0,569.2185,266.778,-495.9583,190.0,-94.42775,-589.7914,170.835,-569.2185,-1121.7829499999998,None,RS,2026-04-23
2026-04-12 13:00:00+00:00,223.2916,0.0,0.0,551.7743,241.0,0.0,1.28625,69.697,0.0,563.3342,167.3182,0.0,0.0,632.8578,223.2916,-551.7743,241.0,-68.41075000000001,-563.3342,167.3182,-632.8578,-1184.76725,None,RS,2026-04-23
2026-04-12 14:00:00+00:00,204.331,0.0,0.0,548.3662,303.0,0.0,69.67275,0.0,0.0,636.0663,182.6217,0.0,0.0,376.1258,204.331,-548.3662,303.0,69.67275,-636.0663,182.6217,-376.1258,-800.93285,None,RS,2026-04-23
2026-04-12 15:00:00+00:00,129.6528,0.0,0.0,350.0111,226.0,0.0,78.6645,0.646,0.0,393.6655,106.1405,0.0,0.0,208.3925,129.6528,-350.0111,226.0,78.0185,-393.6655,106.1405,-208.3925,-412.2573,None,RS,2026-04-23
2026-04-12 16:00:00+00:00,46.9226,0.0,0.0,267.8643,176.0,0.0,107.27775,0.68775,0.0,157.766,66.2289,0.0,0.0,173.8235,46.9226,-267.8643,176.0,106.59,-157.766,66.2289,-173.8235,-203.71230000000003,None,RS,2026-04-23
2026-04-12 17:00:00+00:00,5.6294,0.0,0.0,380.1867,229.0,0.0,216.5125,0.0,0.0,113.3687,53.1905,0.0,24.4433,0.0,5.6294,-380.1867,229.0,216.5125,-113.3687,53.1905,24.4433,35.22029999999999,None,RS,2026-04-23
2026-04-12 18:00:00+00:00,30.588,0.0,0.0,390.368,248.0,0.0,213.283,0.0,0.0,123.0336,69.8915,0.0,55.279,0.0,30.588,-390.368,248.0,213.283,-123.0336,69.8915,55.279,103.63990000000001,None,RS,2026-04-23
2026-04-12 19:00:00+00:00,0.0,21.95,0.0,273.7947,113.0,0.0,76.83275,13.0965,0.0,30.8334,50.7588,0.0,0.0,46.8567,-21.95,-273.7947,113.0,63.736250000000005,-30.8334,50.7588,-46.8567,-145.93974999999995,None,RS,2026-04-23
2026-04-12 20:00:00+00:00,0.0,37.98,0.0,146.6813,0.0,54.0,0.00675,129.249,66.074,0.0,47.0268,0.0,0.0,332.7973,-37.98,-146.6813,-54.0,-129.24224999999998,66.074,47.0268,-332.7973,-587.60005,None,RS,2026-04-23
2026-04-12 21:00:00+00:00,0.0,28.0479,0.0,123.7863,0.0,72.0,0.0,166.508,24.5792,0.0,52.7159,0.0,0.0,345.4997,-28.0479,-123.7863,-72.0,-166.508,24.5792,52.7159,-345.4997,-658.5468000000001,None,RS,2026-04-23
2026-04-12 22:00:00+00:00,0.0,30.0315,0.0,70.709,0.0,52.0,0.0,149.8795,100.8303,0.0,14.8296,0.0,31.8435,0.0,-30.0315,-70.709,-52.0,-149.8795,100.8303,14.8296,31.8435,-155.1166,None,RS,2026-04-23
2026-04-12 23:00:00+00:00,0.0,22.7346,0.0,40.9927,0.0,75.0,0.0,185.61825,129.2555,0.0,0.0,33.7765,0.0,28.9793,-22.7346,-40.9927,-75.0,-185.61825,129.2555,-33.7765,-28.9793,-257.84585,None,RS,2026-04-23
