,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-06 00:00:00+00:00,133.5,7.0,8753.0,26.0,0.0,0.0,1029.5,73.75,1403.0,0.0,124.5,11550.25,426.25,0.0,12429.0,11976.5,12429.0,-452.5,None,IT_NORD,2026-04-23
2026-01-06 01:00:00+00:00,135.25,6.25,8854.75,26.0,0.0,0.0,975.5,66.0,1407.5,0.0,127.25,11598.5,0.0,870.5,12111.0,11598.5,12981.5,-1383.0,None,IT_NORD,2026-04-23
2026-01-06 02:00:00+00:00,136.5,6.75,8622.25,26.0,0.0,0.0,982.25,68.25,1408.75,0.0,129.25,11380.0,0.0,1063.25,11989.5,11380.0,13052.75,-1672.75,None,IT_NORD,2026-04-23
2026-01-06 03:00:00+00:00,136.5,6.75,8899.0,26.0,0.0,0.0,958.5,63.75,1415.25,0.0,130.0,11635.75,0.0,1073.75,12064.5,11635.75,13138.25,-1502.5,None,IT_NORD,2026-04-23
2026-01-06 04:00:00+00:00,134.0,7.0,9679.25,32.25,0.0,0.0,947.75,67.75,1427.25,0.0,132.0,12427.25,0.0,613.25,12475.0,12427.25,13088.25,-661.0,None,IT_NORD,2026-04-23
2026-01-06 05:00:00+00:00,134.0,6.75,11560.5,40.25,0.0,0.0,1138.5,84.0,1422.25,0.0,132.0,14518.25,0.0,173.5,13494.0,14518.25,13667.5,850.75,None,IT_NORD,2026-04-23
2026-01-06 06:00:00+00:00,133.5,7.0,13184.0,41.0,0.0,0.0,1237.25,125.25,1425.25,0.0,132.0,16285.25,0.0,461.0,14521.75,16285.25,14982.75,1302.5,None,IT_NORD,2026-04-23
2026-01-06 07:00:00+00:00,134.0,7.0,13664.0,41.0,0.0,0.0,1341.5,156.75,1417.75,115.25,132.5,17009.75,0.0,340.75,15385.75,17009.75,15726.5,1283.25,None,IT_NORD,2026-04-23
2026-01-06 08:00:00+00:00,134.25,7.0,13955.0,41.0,0.0,0.0,1337.5,149.75,1416.75,673.0,133.0,17847.25,37.5,0.0,16431.0,17884.75,16431.0,1453.75,None,IT_NORD,2026-04-23
2026-01-06 09:00:00+00:00,133.25,9.0,13865.5,41.0,0.0,0.0,1275.5,288.25,1421.25,1377.0,131.75,18542.5,8.25,0.0,16956.0,18550.75,16956.0,1594.75,None,IT_NORD,2026-04-23
2026-01-06 10:00:00+00:00,135.5,10.0,14003.75,41.0,0.0,0.0,1190.5,238.5,1423.5,2127.25,131.75,19301.75,6.25,0.0,17323.5,19308.0,17323.5,1984.5,None,IT_NORD,2026-04-23
2026-01-06 11:00:00+00:00,134.25,9.0,13829.5,41.0,0.0,0.0,1195.25,236.75,1422.5,2346.5,133.25,19348.0,34.5,0.0,17187.0,19382.5,17187.0,2195.5,None,IT_NORD,2026-04-23
2026-01-06 12:00:00+00:00,133.25,9.0,13610.75,41.0,0.0,0.0,1127.25,177.5,1425.25,2202.5,133.75,18860.25,0.0,478.25,16258.75,18860.25,16737.0,2123.25,None,IT_NORD,2026-04-23
2026-01-06 13:00:00+00:00,134.5,9.0,13415.75,41.0,0.0,0.0,1134.0,129.5,1439.0,1509.75,132.75,17945.25,0.0,463.75,15688.5,17945.25,16152.25,1793.0,None,IT_NORD,2026-04-23
2026-01-06 14:00:00+00:00,131.75,10.5,13710.0,41.0,0.0,0.0,1216.75,123.5,1432.0,723.5,131.5,17520.5,0.0,138.75,15777.5,17520.5,15916.25,1604.25,None,IT_NORD,2026-04-23
2026-01-06 15:00:00+00:00,133.25,10.25,14174.75,41.0,0.0,0.0,1327.0,230.5,1449.0,113.0,130.5,17609.25,199.25,0.0,16468.25,17808.5,16468.25,1340.25,None,IT_NORD,2026-04-23
2026-01-06 16:00:00+00:00,134.75,10.75,14601.0,41.0,0.0,0.0,1611.25,320.5,1452.0,0.0,130.0,18301.25,613.0,0.0,17973.75,18914.25,17973.75,940.5,None,IT_NORD,2026-04-23
2026-01-06 17:00:00+00:00,134.25,11.0,14460.5,41.0,0.0,0.0,1841.25,362.75,1449.25,0.0,127.75,18427.75,855.25,0.0,18641.0,19283.0,18641.0,642.0,None,IT_NORD,2026-04-23
2026-01-06 18:00:00+00:00,133.25,9.75,14376.5,41.0,0.0,0.0,1735.0,279.75,1444.25,0.0,130.0,18149.5,751.75,0.0,18677.5,18901.25,18677.5,223.75,None,IT_NORD,2026-04-23
2026-01-06 19:00:00+00:00,128.5,10.75,13862.75,41.0,0.0,0.0,1438.0,156.75,1441.0,0.0,130.5,17209.25,0.0,266.25,17679.25,17209.25,17945.5,-736.25,None,IT_NORD,2026-04-23
2026-01-06 20:00:00+00:00,130.5,10.25,12569.75,37.25,0.0,0.0,1262.0,78.0,1437.0,0.0,128.5,15653.25,0.0,1298.0,16581.75,15653.25,17879.75,-2226.5,None,IT_NORD,2026-04-23
2026-01-06 21:00:00+00:00,132.5,9.0,10580.75,29.0,0.0,0.0,1134.0,77.5,1445.25,0.0,127.75,13535.75,0.0,1440.25,15232.5,13535.75,16672.75,-3137.0,None,IT_NORD,2026-04-23
2026-01-06 22:00:00+00:00,132.75,7.75,9965.25,26.0,0.0,0.0,1090.25,78.5,1436.25,0.0,126.75,12863.5,0.0,1002.5,13982.75,12863.5,14985.25,-2121.75,None,IT_NORD,2026-04-23
2026-01-06 23:00:00+00:00,135.75,7.0,8597.5,26.0,0.0,0.0,1035.5,64.0,1426.0,0.0,125.25,11417.0,0.0,1235.25,12920.75,11417.0,14156.0,-2739.0,None,IT_NORD,2026-04-23
2026-01-07 00:00:00+00:00,135.75,8.0,7497.75,26.0,0.0,0.0,1018.25,63.25,1424.0,0.0,124.25,10297.25,0.0,1354.0,12418.25,10297.25,13772.25,-3475.0,None,IT_NORD,2026-04-23
2026-01-07 01:00:00+00:00,135.25,7.25,7902.25,26.0,0.0,0.0,1009.0,63.5,1424.0,0.0,119.5,10686.75,0.0,1897.0,12129.0,10686.75,14026.0,-3339.25,None,IT_NORD,2026-04-23
2026-01-07 02:00:00+00:00,134.0,7.5,8061.25,26.0,0.0,0.0,978.0,63.25,1423.75,0.0,120.5,10814.25,0.0,1562.75,12191.5,10814.25,13754.25,-2940.0,None,IT_NORD,2026-04-23
2026-01-07 03:00:00+00:00,133.75,8.0,7603.25,26.0,0.0,0.0,958.25,63.25,1431.75,0.0,120.0,10344.25,0.0,994.0,12576.0,10344.25,13570.0,-3225.75,None,IT_NORD,2026-04-23
2026-01-07 04:00:00+00:00,133.0,8.0,8743.0,32.25,0.0,0.0,958.5,64.75,1433.75,0.0,124.0,11497.25,0.0,524.75,13923.25,11497.25,14448.0,-2950.75,None,IT_NORD,2026-04-23
2026-01-07 05:00:00+00:00,133.0,8.0,12102.25,40.25,0.0,0.0,1054.75,84.0,1430.25,0.0,119.5,14972.0,0.0,220.5,17662.5,14972.0,17883.0,-2911.0,None,IT_NORD,2026-04-23
2026-01-07 06:00:00+00:00,131.0,8.0,15222.5,41.0,0.0,0.0,1218.5,117.5,1433.0,0.25,120.75,18292.5,16.25,0.0,21562.5,18308.75,21562.5,-3253.75,None,IT_NORD,2026-04-23
2026-01-07 07:00:00+00:00,131.5,8.0,15599.5,41.0,0.0,0.0,1619.75,385.75,1422.25,325.25,120.0,19653.0,754.25,0.0,24682.25,20407.25,24682.25,-4275.0,None,IT_NORD,2026-04-23
2026-01-07 08:00:00+00:00,130.75,7.0,15826.25,41.0,0.0,0.0,1498.25,246.75,1407.25,1491.0,115.25,20763.5,953.5,0.0,25721.25,21717.0,25721.25,-4004.25,None,IT_NORD,2026-04-23
2026-01-07 09:00:00+00:00,130.25,7.5,15810.25,41.0,0.0,0.0,1159.75,117.5,1409.0,2597.0,109.25,21381.5,765.0,0.0,25157.25,22146.5,25157.25,-3010.75,None,IT_NORD,2026-04-23
2026-01-07 10:00:00+00:00,131.0,7.0,15590.75,41.0,0.0,0.0,1097.5,92.5,1411.0,3728.0,103.0,22201.75,431.5,0.0,24896.5,22633.25,24896.5,-2263.25,None,IT_NORD,2026-04-23
2026-01-07 11:00:00+00:00,128.0,7.5,15417.75,41.0,0.0,0.0,1093.75,80.5,1414.5,4030.5,94.25,22307.75,0.0,483.0,23579.0,22307.75,24062.0,-1754.25,None,IT_NORD,2026-04-23
2026-01-07 12:00:00+00:00,130.25,7.25,15501.75,41.0,0.0,0.0,1074.75,106.25,1427.5,3708.25,56.25,22053.25,0.0,418.25,23404.5,22053.25,23822.75,-1769.5,None,IT_NORD,2026-04-23
2026-01-07 13:00:00+00:00,132.0,6.75,15733.5,41.0,0.0,0.0,1134.25,154.0,1429.5,2493.0,40.5,21164.5,23.25,0.0,23488.25,21187.75,23488.25,-2300.5,None,IT_NORD,2026-04-23
2026-01-07 14:00:00+00:00,132.0,7.0,15961.25,41.0,0.0,0.0,1374.25,249.5,1437.75,1244.0,36.25,20483.0,374.0,0.0,24361.25,20857.0,24361.25,-3504.25,None,IT_NORD,2026-04-23
2026-01-07 15:00:00+00:00,130.75,6.5,16022.25,41.0,0.0,0.0,1452.0,386.5,1446.25,194.25,18.5,19698.0,509.75,0.0,24835.5,20207.75,24835.5,-4627.75,None,IT_NORD,2026-04-23
2026-01-07 16:00:00+00:00,131.0,6.0,15569.0,41.0,0.0,0.0,1565.0,510.5,1543.25,0.0,9.0,19374.75,816.25,0.0,25143.75,20191.0,25143.75,-4952.75,None,IT_NORD,2026-04-23
2026-01-07 17:00:00+00:00,131.0,6.0,15528.0,41.0,0.0,0.0,1670.5,440.5,1561.25,0.0,1.75,19380.0,401.25,0.0,24806.25,19781.25,24806.25,-5025.0,None,IT_NORD,2026-04-23
2026-01-07 18:00:00+00:00,131.75,6.0,15676.75,41.0,0.0,0.0,1502.0,270.75,1544.0,0.0,3.75,19176.0,133.5,0.0,24213.75,19309.5,24213.75,-4904.25,None,IT_NORD,2026-04-23
2026-01-07 19:00:00+00:00,134.0,4.0,15332.75,41.0,0.0,0.0,1362.75,169.25,1477.5,0.0,6.75,18528.0,68.75,0.0,22658.0,18596.75,22658.0,-4061.25,None,IT_NORD,2026-04-23
2026-01-07 20:00:00+00:00,131.75,3.0,13635.25,37.25,0.0,0.0,1217.5,147.75,1483.75,0.0,18.5,16674.75,150.75,0.0,21098.5,16825.5,21098.5,-4273.0,None,IT_NORD,2026-04-23
2026-01-07 21:00:00+00:00,123.5,5.5,12213.25,29.0,0.0,0.0,1117.5,139.0,1470.0,0.0,27.75,15125.5,0.0,258.25,18961.5,15125.5,19219.75,-4094.25,None,IT_NORD,2026-04-23
2026-01-07 22:00:00+00:00,123.25,5.0,10784.5,26.0,0.0,0.0,1009.0,79.75,1465.75,0.0,25.0,13518.25,0.0,178.0,17413.0,13518.25,17591.0,-4072.75,None,IT_NORD,2026-04-23
2026-01-07 23:00:00+00:00,128.75,5.25,9422.75,26.0,0.0,0.0,985.5,57.0,1453.0,0.0,12.5,12090.75,31.5,0.0,16224.0,12122.25,16224.0,-4101.75,None,IT_NORD,2026-04-23
2026-01-08 00:00:00+00:00,124.5,5.75,9356.75,26.0,0.0,0.0,932.75,53.75,1462.0,0.0,17.0,11978.5,0.0,741.75,15555.25,11978.5,16297.0,-4318.5,None,IT_NORD,2026-04-23
2026-01-08 01:00:00+00:00,120.25,6.25,8988.5,26.0,0.0,0.0,920.0,52.5,1457.25,0.0,19.0,11589.75,0.0,1269.0,15226.0,11589.75,16495.0,-4905.25,None,IT_NORD,2026-04-23
2026-01-08 02:00:00+00:00,114.25,6.0,8936.25,26.0,0.0,0.0,906.5,52.25,1446.5,0.0,8.0,11495.75,0.0,1480.0,15189.5,11495.75,16669.5,-5173.75,None,IT_NORD,2026-04-23
2026-01-08 03:00:00+00:00,114.0,6.0,8359.5,26.0,0.0,0.0,895.5,53.5,1449.25,0.0,6.0,10909.75,0.0,762.0,15392.75,10909.75,16154.75,-5245.0,None,IT_NORD,2026-04-23
2026-01-08 04:00:00+00:00,115.0,5.25,9386.75,32.25,0.0,0.0,896.5,54.25,1444.25,0.0,7.5,11941.75,0.0,693.25,16568.25,11941.75,17261.5,-5319.75,None,IT_NORD,2026-04-23
2026-01-08 05:00:00+00:00,106.5,1.25,12128.75,40.25,0.0,0.0,1079.75,133.75,1420.5,0.0,25.0,14935.75,0.0,5.0,19958.25,14935.75,19963.25,-5027.5,None,IT_NORD,2026-04-23
2026-01-08 06:00:00+00:00,99.75,4.75,15453.0,41.0,0.0,0.0,1508.25,566.25,1407.5,0.75,42.5,19123.75,253.0,0.0,23880.0,19376.75,23880.0,-4503.25,None,IT_NORD,2026-04-23
2026-01-08 07:00:00+00:00,95.5,3.0,16234.25,41.0,0.0,0.0,1948.5,950.5,1404.25,318.75,46.0,21041.75,2204.5,0.0,26455.25,23246.25,26455.25,-3209.0,None,IT_NORD,2026-04-23
2026-01-08 08:00:00+00:00,91.0,2.0,16071.75,41.0,0.0,0.0,2064.25,1025.25,1412.25,1386.25,66.5,22160.25,2630.0,0.0,27124.75,24790.25,27124.75,-2334.5,None,IT_NORD,2026-04-23
2026-01-08 09:00:00+00:00,93.75,2.5,16199.0,41.0,0.0,0.0,1898.25,896.75,1396.75,2474.0,90.25,23092.25,2008.25,0.0,26626.25,25100.5,26626.25,-1525.75,None,IT_NORD,2026-04-23
2026-01-08 10:00:00+00:00,94.0,5.75,16275.75,40.5,0.0,0.0,1689.75,567.25,1405.5,3604.5,90.75,23773.75,1379.75,0.0,26415.75,25153.5,26415.75,-1262.25,None,IT_NORD,2026-04-23
2026-01-08 11:00:00+00:00,91.75,6.25,16160.5,39.0,0.0,0.0,1425.25,240.5,1427.25,3790.0,105.75,23286.25,42.75,0.0,24586.75,23329.0,24586.75,-1257.75,None,IT_NORD,2026-04-23
2026-01-08 12:00:00+00:00,89.75,7.0,16382.75,39.0,0.0,0.0,1365.5,183.25,1437.75,3427.0,89.0,23021.0,0.0,626.5,24666.75,23021.0,25293.25,-2272.25,None,IT_NORD,2026-04-23
2026-01-08 13:00:00+00:00,94.25,8.5,16105.25,39.0,0.0,0.0,1508.5,358.25,1429.0,2363.75,87.25,21993.75,760.25,0.0,24710.25,22754.0,24710.25,-1956.25,None,IT_NORD,2026-04-23
2026-01-08 14:00:00+00:00,92.5,5.25,16099.5,39.0,0.0,0.0,1762.0,678.25,1438.5,1219.75,94.0,21428.75,1246.5,0.0,25138.25,22675.25,25138.25,-2463.0,None,IT_NORD,2026-04-23
2026-01-08 15:00:00+00:00,93.25,3.0,16644.5,39.0,0.0,0.0,1949.5,831.5,1455.75,192.75,92.75,21302.0,1309.75,0.0,25528.0,22611.75,25528.0,-2916.25,None,IT_NORD,2026-04-23
2026-01-08 16:00:00+00:00,94.75,3.0,16600.5,39.0,0.0,0.0,2224.0,1010.75,1452.75,0.0,94.5,21519.25,1287.0,0.0,25702.5,22806.25,25702.5,-2896.25,None,IT_NORD,2026-04-23
2026-01-08 17:00:00+00:00,95.5,3.0,16323.75,39.0,0.0,0.0,1991.75,719.25,1456.0,0.0,86.0,20714.25,349.25,0.0,25220.75,21063.5,25220.75,-4157.25,None,IT_NORD,2026-04-23
2026-01-08 18:00:00+00:00,94.75,3.0,16199.5,39.0,0.0,0.0,1956.5,562.75,1462.0,0.0,108.25,20425.75,185.5,0.0,24634.0,20611.25,24634.0,-4022.75,None,IT_NORD,2026-04-23
2026-01-08 19:00:00+00:00,94.75,3.0,15271.75,39.0,0.0,0.0,1550.0,205.5,1462.5,0.0,91.25,18717.75,0.0,46.0,23153.0,18717.75,23199.0,-4481.25,None,IT_NORD,2026-04-23
2026-01-08 20:00:00+00:00,93.25,4.5,12763.5,37.0,0.0,0.0,1393.5,162.5,1472.75,0.0,68.25,15995.25,0.0,58.75,21529.75,15995.25,21588.5,-5593.25,None,IT_NORD,2026-04-23
2026-01-08 21:00:00+00:00,93.0,6.0,11526.25,29.0,0.0,0.0,1229.0,110.75,1456.5,0.0,76.5,14527.0,0.0,2.75,19374.75,14527.0,19377.5,-4850.5,None,IT_NORD,2026-04-23
2026-01-08 22:00:00+00:00,93.25,6.0,10679.75,26.0,0.0,0.0,1087.75,64.5,1440.0,0.0,95.0,13492.25,0.0,271.25,17829.25,13492.25,18100.5,-4608.25,None,IT_NORD,2026-04-23
2026-01-08 23:00:00+00:00,94.0,8.25,9764.5,26.0,0.0,0.0,1047.25,58.25,1425.0,0.0,81.0,12504.25,0.0,1108.75,16684.5,12504.25,17793.25,-5289.0,None,IT_NORD,2026-04-23
2026-01-09 00:00:00+00:00,93.0,8.0,9416.5,26.0,0.0,0.0,958.25,51.25,1415.0,0.0,59.75,12027.75,0.0,693.25,15902.75,12027.75,16596.0,-4568.25,None,IT_NORD,2026-04-23
2026-01-09 01:00:00+00:00,95.75,8.75,9606.0,26.0,0.0,0.0,928.25,52.0,1418.0,0.0,67.75,12202.5,0.0,1533.75,15559.5,12202.5,17093.25,-4890.75,None,IT_NORD,2026-04-23
2026-01-09 02:00:00+00:00,92.0,8.75,9059.0,26.0,0.0,0.0,914.5,52.25,1413.0,0.0,29.0,11594.5,0.0,1277.75,15357.25,11594.5,16635.0,-5040.5,None,IT_NORD,2026-04-23
2026-01-09 03:00:00+00:00,88.25,5.5,8518.5,26.0,0.0,0.0,920.0,52.25,1424.25,0.0,27.0,11061.75,0.0,1094.75,15624.0,11061.75,16718.75,-5657.0,None,IT_NORD,2026-04-23
2026-01-09 04:00:00+00:00,90.75,6.5,9444.0,32.25,0.0,0.0,933.75,52.5,1418.5,0.0,25.0,12003.25,0.0,646.0,16653.75,12003.25,17299.75,-5296.5,None,IT_NORD,2026-04-23
2026-01-09 05:00:00+00:00,93.75,3.25,12153.25,39.0,0.0,0.0,1106.75,100.75,1412.75,0.0,23.25,14932.75,121.75,0.0,20088.25,15054.5,20088.25,-5033.75,None,IT_NORD,2026-04-23
2026-01-09 06:00:00+00:00,95.0,3.0,14681.5,39.0,0.0,0.0,1430.25,313.0,1415.5,0.25,41.5,18019.0,343.0,0.0,24049.5,18362.0,24049.5,-5687.5,None,IT_NORD,2026-04-23
2026-01-09 07:00:00+00:00,95.0,3.25,15339.5,39.0,0.0,0.0,1613.75,473.75,1400.75,100.25,40.25,19105.5,1332.5,0.0,26805.5,20438.0,26805.5,-6367.5,None,IT_NORD,2026-04-23
2026-01-09 08:00:00+00:00,96.25,4.0,15583.5,39.0,0.0,0.0,1957.25,802.0,1408.5,426.75,87.25,20404.5,905.0,0.0,27778.5,21309.5,27778.5,-6469.0,None,IT_NORD,2026-04-23
2026-01-09 09:00:00+00:00,87.75,4.25,15533.5,39.0,0.0,0.0,1737.25,614.5,1397.25,913.0,75.25,20401.75,559.0,0.0,27613.75,20960.75,27613.75,-6653.0,None,IT_NORD,2026-04-23
2026-01-09 10:00:00+00:00,83.5,6.0,15405.0,39.0,0.0,0.0,1812.0,472.0,1406.25,1686.75,25.25,20935.75,438.5,0.0,27650.25,21374.25,27650.25,-6276.0,None,IT_NORD,2026-04-23
2026-01-09 11:00:00+00:00,93.75,6.0,15732.0,39.0,0.0,0.0,1553.5,308.0,1430.0,2251.75,29.0,21443.0,0.0,481.25,26100.75,21443.0,26582.0,-5139.0,None,IT_NORD,2026-04-23
2026-01-09 12:00:00+00:00,96.75,8.5,15438.25,39.0,0.0,0.0,1399.5,254.5,1423.75,2410.5,79.0,21149.75,0.0,432.0,25673.75,21149.75,26105.75,-4956.0,None,IT_NORD,2026-04-23
2026-01-09 13:00:00+00:00,97.25,8.0,14815.75,39.0,0.0,0.0,1567.5,377.5,1451.5,1805.75,105.5,20267.75,210.0,0.0,25504.25,20477.75,25504.25,-5026.5,None,IT_NORD,2026-04-23
2026-01-09 14:00:00+00:00,94.75,8.0,15081.5,39.0,0.0,0.0,1600.75,413.75,1464.25,919.25,72.25,19693.5,237.25,0.0,25344.5,19930.75,25344.5,-5413.75,None,IT_NORD,2026-04-23
2026-01-09 15:00:00+00:00,95.75,8.0,15027.75,39.0,0.0,0.0,1693.5,408.75,1476.0,142.75,69.0,18960.5,485.5,0.0,25300.25,19446.0,25300.25,-5854.25,None,IT_NORD,2026-04-23
2026-01-09 16:00:00+00:00,97.75,8.0,14794.5,39.0,0.0,0.0,1663.25,288.25,1478.5,0.0,97.75,18467.0,253.75,0.0,25465.25,18720.75,25465.25,-6744.5,None,IT_NORD,2026-04-23
2026-01-09 17:00:00+00:00,96.5,6.0,14686.25,39.0,0.0,0.0,1653.0,460.0,1491.75,0.0,87.5,18520.0,8.0,0.0,25191.25,18528.0,25191.25,-6663.25,None,IT_NORD,2026-04-23
2026-01-09 18:00:00+00:00,100.75,6.0,14601.5,39.0,0.0,0.0,1626.75,506.0,1493.5,0.0,54.5,18428.0,0.0,39.0,24450.0,18428.0,24489.0,-6061.0,None,IT_NORD,2026-04-23
2026-01-09 19:00:00+00:00,103.25,5.5,13354.5,39.0,0.0,0.0,1530.25,294.75,1490.0,0.0,43.0,16860.25,13.25,0.0,22905.5,16873.5,22905.5,-6032.0,None,IT_NORD,2026-04-23
2026-01-09 20:00:00+00:00,103.75,6.75,10986.5,37.0,0.0,0.0,1398.5,214.75,1496.25,0.0,41.5,14285.0,0.0,5.25,21213.25,14285.0,21218.5,-6933.5,None,IT_NORD,2026-04-23
2026-01-09 21:00:00+00:00,102.75,5.75,10124.5,29.0,0.0,0.0,1237.0,149.5,1473.5,0.0,120.5,13242.5,0.0,1.25,19222.25,13242.5,19223.5,-5981.0,None,IT_NORD,2026-04-23
2026-01-09 22:00:00+00:00,104.5,5.0,9096.75,26.0,0.0,0.0,1127.0,103.5,1464.5,0.0,115.25,12042.5,0.0,19.0,17696.75,12042.5,17715.75,-5673.25,None,IT_NORD,2026-04-23
2026-01-09 23:00:00+00:00,102.0,6.0,8423.0,26.0,0.0,0.0,1112.5,139.25,1459.5,0.0,96.25,11364.5,0.0,223.5,16544.5,11364.5,16768.0,-5403.5,None,IT_NORD,2026-04-23
2026-01-10 00:00:00+00:00,101.25,7.5,8170.5,26.0,0.0,0.0,1028.75,43.75,1461.25,0.0,106.0,10945.0,0.0,623.25,15677.75,10945.0,16301.0,-5356.0,None,IT_NORD,2026-04-23
2026-01-10 01:00:00+00:00,101.5,7.75,7934.25,26.0,0.0,0.0,967.0,44.0,1464.0,0.0,114.75,10659.25,0.0,881.5,15224.5,10659.25,16106.0,-5446.75,None,IT_NORD,2026-04-23
2026-01-10 02:00:00+00:00,101.75,5.0,7812.75,26.0,0.0,0.0,940.25,44.0,1470.0,0.0,119.75,10519.5,0.0,889.5,14936.75,10519.5,15826.25,-5306.75,None,IT_NORD,2026-04-23
2026-01-10 03:00:00+00:00,101.75,5.25,7878.5,27.75,0.0,0.0,932.0,44.0,1478.25,0.0,119.0,10586.5,0.0,898.5,15036.0,10586.5,15934.5,-5348.0,None,IT_NORD,2026-04-23
2026-01-10 04:00:00+00:00,98.75,6.0,8191.75,35.0,0.0,0.0,938.25,73.25,1482.0,0.0,113.5,10938.5,0.0,701.5,15285.75,10938.5,15987.25,-5048.75,None,IT_NORD,2026-04-23
2026-01-10 05:00:00+00:00,100.5,6.0,8784.5,41.0,0.0,0.0,1069.0,118.25,1459.75,0.0,107.0,11686.0,0.0,208.25,16663.25,11686.0,16871.5,-5185.5,None,IT_NORD,2026-04-23
2026-01-10 06:00:00+00:00,103.0,6.0,9225.75,41.0,0.0,0.0,1232.75,173.5,1461.75,0.5,118.5,12362.75,253.0,0.0,18343.0,12615.75,18343.0,-5727.25,None,IT_NORD,2026-04-23
2026-01-10 07:00:00+00:00,105.0,6.0,9777.0,40.25,0.0,0.0,1482.25,250.25,1458.75,268.5,123.25,13511.25,374.0,0.0,19507.5,13885.25,19507.5,-5622.25,None,IT_NORD,2026-04-23
2026-01-10 08:00:00+00:00,106.75,6.0,9931.75,38.0,0.0,0.0,1439.75,206.25,1470.0,1218.25,110.75,14527.5,375.0,0.0,19970.75,14902.5,19970.75,-5068.25,None,IT_NORD,2026-04-23
2026-01-10 09:00:00+00:00,108.25,6.0,9953.25,38.0,0.0,0.0,1307.0,295.75,1482.75,2432.25,99.0,15722.25,465.25,0.0,19904.75,16187.5,19904.75,-3717.25,None,IT_NORD,2026-04-23
2026-01-10 10:00:00+00:00,107.25,6.0,9957.0,38.0,0.0,0.0,1215.0,230.25,1486.75,3479.5,86.5,16606.25,0.0,26.25,19648.25,16606.25,19674.5,-3068.25,None,IT_NORD,2026-04-23
2026-01-10 11:00:00+00:00,107.25,6.0,9738.0,38.0,0.0,0.0,1175.25,306.5,1489.0,3749.5,75.0,16684.5,0.0,358.5,18766.0,16684.5,19124.5,-2440.0,None,IT_NORD,2026-04-23
2026-01-10 12:00:00+00:00,106.0,8.5,9514.0,38.0,0.0,0.0,1058.0,102.5,1489.0,3519.25,53.5,15888.75,0.0,383.5,17903.75,15888.75,18287.25,-2398.5,None,IT_NORD,2026-04-23
2026-01-10 13:00:00+00:00,106.75,8.75,9390.25,38.0,0.0,0.0,1076.25,91.0,1494.25,2310.5,71.0,14586.75,0.0,310.25,17237.25,14586.75,17547.5,-2960.75,None,IT_NORD,2026-04-23
2026-01-10 14:00:00+00:00,107.75,8.5,10385.25,38.0,0.0,0.0,1114.5,129.5,1500.75,1070.25,50.75,14405.25,0.0,421.25,17522.25,14405.25,17943.5,-3538.25,None,IT_NORD,2026-04-23
2026-01-10 15:00:00+00:00,108.0,9.75,10742.75,39.0,0.0,0.0,1277.75,246.0,1493.0,162.25,79.5,14158.0,0.0,138.75,18376.75,14158.0,18515.5,-4357.5,None,IT_NORD,2026-04-23
2026-01-10 16:00:00+00:00,107.0,10.75,10747.0,40.0,0.0,0.0,1512.75,310.0,1501.75,0.0,84.5,14313.75,788.5,0.0,19736.0,15102.25,19736.0,-4633.75,None,IT_NORD,2026-04-23
2026-01-10 17:00:00+00:00,108.0,10.0,10762.25,40.0,0.0,0.0,1696.0,442.0,1504.5,0.0,95.5,14658.25,763.25,0.0,20414.25,15421.5,20414.25,-4992.75,None,IT_NORD,2026-04-23
2026-01-10 18:00:00+00:00,108.75,10.5,10731.5,40.0,0.0,0.0,1716.25,736.5,1504.5,0.0,107.5,14955.5,791.75,0.0,20433.5,15747.25,20433.5,-4686.25,None,IT_NORD,2026-04-23
2026-01-10 19:00:00+00:00,108.0,10.75,10521.5,40.0,0.0,0.0,1571.25,309.5,1511.25,0.0,117.75,14190.0,6.0,0.0,19242.75,14196.0,19242.75,-5046.75,None,IT_NORD,2026-04-23
2026-01-10 20:00:00+00:00,108.5,10.75,9314.75,37.0,0.0,0.0,1218.5,85.25,1510.0,0.0,122.0,12406.75,95.75,0.0,17887.75,12502.5,17887.75,-5385.25,None,IT_NORD,2026-04-23
2026-01-10 21:00:00+00:00,109.5,9.0,8753.5,28.75,0.0,0.0,1026.75,52.25,1501.0,0.0,128.25,11609.0,58.0,0.0,16515.25,11667.0,16515.25,-4848.25,None,IT_NORD,2026-04-23
2026-01-10 22:00:00+00:00,107.25,9.0,7646.0,21.5,0.0,0.0,957.5,53.0,1495.25,0.0,129.0,10418.5,0.0,0.25,15422.25,10418.5,15422.5,-5004.0,None,IT_NORD,2026-04-23
2026-01-10 23:00:00+00:00,107.25,9.0,6704.75,20.75,0.0,0.0,944.75,63.25,1494.0,0.0,128.5,9472.25,0.0,392.25,14508.0,9472.25,14900.25,-5428.0,None,IT_NORD,2026-04-23
2026-01-11 00:00:00+00:00,107.0,10.0,5923.25,21.0,0.0,0.0,917.0,75.75,1496.25,0.0,120.5,8670.75,0.0,634.0,13762.0,8670.75,14396.0,-5725.25,None,IT_NORD,2026-04-23
