,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-07 13:00:00+00:00,345.0,2530.0,0.0,411.0,1224.0,3206.0,7716.0,0.0,0.0,5932.25,7716.0,5932.25,1783.75,None,GR,2026-04-23
2026-01-07 14:00:00+00:00,342.0,3390.0,0.0,453.0,329.0,3292.0,7806.0,0.0,0.0,5869.75,7806.0,5869.75,1936.25,None,GR,2026-04-23
2026-01-07 15:00:00+00:00,340.0,3639.0,0.0,647.0,12.0,3458.0,8096.0,156.0,0.0,6124.75,8252.0,6124.75,2127.25,None,GR,2026-04-23
2026-01-07 16:00:00+00:00,342.0,3548.0,0.0,873.0,0.0,3522.0,8285.0,347.0,0.0,6539.0,8632.0,6539.0,2093.0,None,GR,2026-04-23
2026-01-07 17:00:00+00:00,339.0,3330.0,0.0,1020.0,0.0,3574.0,8263.0,424.0,0.0,6610.0,8687.0,6610.0,2077.0,None,GR,2026-04-23
2026-01-07 18:00:00+00:00,343.0,3160.0,0.0,860.0,0.0,3527.0,7890.0,432.0,0.0,6560.25,8322.0,6560.25,1761.75,None,GR,2026-04-23
2026-01-07 19:00:00+00:00,341.0,3365.0,0.0,783.0,0.0,3655.0,8144.0,196.0,0.0,6272.75,8340.0,6272.75,2067.25,None,GR,2026-04-23
2026-01-07 20:00:00+00:00,341.0,3460.0,0.0,523.0,0.0,3666.0,7990.0,0.0,0.0,5873.25,7990.0,5873.25,2116.75,None,GR,2026-04-23
2026-01-07 21:00:00+00:00,337.0,2978.0,0.0,514.0,0.0,3600.0,7429.0,0.0,0.0,5356.5,7429.0,5356.5,2072.5,None,GR,2026-04-23
2026-01-07 22:00:00+00:00,336.0,2466.0,0.0,498.0,0.0,3709.0,7009.0,0.0,0.0,4880.5,7009.0,4880.5,2128.5,None,GR,2026-04-23
2026-01-07 23:00:00+00:00,337.0,2075.0,0.0,479.0,0.0,3671.0,6562.0,0.0,0.0,4515.5,6562.0,4515.5,2046.5,None,GR,2026-04-23
2026-01-08 00:00:00+00:00,335.0,2048.0,0.0,551.0,0.0,3459.0,6393.0,0.0,0.0,4378.0,6393.0,4378.0,2015.0,None,GR,2026-04-23
2026-01-08 01:00:00+00:00,334.0,2016.0,0.0,584.0,0.0,3312.0,6246.0,0.0,0.0,4283.5,6246.0,4283.5,1962.5,None,GR,2026-04-23
2026-01-08 02:00:00+00:00,341.0,1916.0,0.0,582.0,0.0,3381.0,6220.0,0.0,0.0,4182.75,6220.0,4182.75,2037.25,None,GR,2026-04-23
2026-01-08 03:00:00+00:00,344.0,1879.0,0.0,556.0,0.0,3470.0,6249.0,0.0,0.0,4194.0,6249.0,4194.0,2055.0,None,GR,2026-04-23
2026-01-08 04:00:00+00:00,342.0,2415.0,0.0,657.0,0.0,3283.0,6697.0,0.0,0.0,4570.75,6697.0,4570.75,2126.25,None,GR,2026-04-23
2026-01-08 05:00:00+00:00,351.0,2966.0,0.0,801.0,4.0,3396.0,7518.0,0.0,0.0,5286.0,7518.0,5286.0,2232.0,None,GR,2026-04-23
2026-01-08 06:00:00+00:00,360.0,3063.0,0.0,845.0,439.0,3403.0,8110.0,0.0,0.0,5831.25,8110.0,5831.25,2278.75,None,GR,2026-04-23
2026-01-08 07:00:00+00:00,367.0,1979.0,0.0,754.0,1941.0,3315.0,8356.0,0.0,0.0,6300.5,8356.0,6300.5,2055.5,None,GR,2026-04-23
2026-01-08 08:00:00+00:00,365.0,1318.0,0.0,470.0,3414.0,3132.0,8699.0,0.0,0.0,6370.25,8699.0,6370.25,2328.75,None,GR,2026-04-23
2026-01-08 09:00:00+00:00,356.0,1324.0,0.0,479.0,3579.0,2936.0,8674.0,0.0,0.0,6423.75,8674.0,6423.75,2250.25,None,GR,2026-04-23
2026-01-08 10:00:00+00:00,347.0,1020.0,0.0,316.0,3828.0,2863.0,8374.0,0.0,0.0,6501.0,8374.0,6501.0,1873.0,None,GR,2026-04-23
2026-01-08 11:00:00+00:00,345.0,870.0,0.0,247.0,3940.0,3010.0,8412.0,0.0,0.0,6344.75,8412.0,6344.75,2067.25,None,GR,2026-04-23
2026-01-08 12:00:00+00:00,351.0,1148.0,0.0,265.0,3617.0,3104.0,8485.0,0.0,0.0,6271.75,8485.0,6271.75,2213.25,None,GR,2026-04-23
2026-01-08 13:00:00+00:00,352.0,1823.0,0.0,394.0,2465.0,3310.0,8344.0,0.0,0.0,6016.75,8344.0,6016.75,2327.25,None,GR,2026-04-23
2026-01-08 14:00:00+00:00,355.0,3170.0,0.0,689.0,761.0,3153.0,8128.0,0.0,0.0,5999.5,8128.0,5999.5,2128.5,None,GR,2026-04-23
2026-01-08 15:00:00+00:00,365.0,4211.0,0.0,898.0,19.0,2979.0,8472.0,44.0,0.0,6399.0,8516.0,6399.0,2117.0,None,GR,2026-04-23
2026-01-08 16:00:00+00:00,404.0,4254.0,0.0,1186.0,0.0,2870.0,8714.0,329.0,0.0,6972.75,9043.0,6972.75,2070.25,None,GR,2026-04-23
2026-01-08 17:00:00+00:00,393.0,4138.0,0.0,1365.0,0.0,2717.0,8613.0,486.0,0.0,7091.5,9099.0,7091.5,2007.5,None,GR,2026-04-23
2026-01-08 18:00:00+00:00,377.0,4284.0,0.0,1237.0,0.0,2724.0,8622.0,433.0,0.0,7087.5,9055.0,7087.5,1967.5,None,GR,2026-04-23
2026-01-08 19:00:00+00:00,373.0,4265.0,0.0,1023.0,0.0,2646.0,8307.0,365.0,0.0,6787.75,8672.0,6787.75,1884.25,None,GR,2026-04-23
2026-01-08 20:00:00+00:00,371.0,4122.0,0.0,944.0,0.0,2653.0,8090.0,112.0,0.0,6325.75,8202.0,6325.75,1876.25,None,GR,2026-04-23
2026-01-08 21:00:00+00:00,367.0,3929.0,0.0,721.0,0.0,2578.0,7595.0,0.0,0.0,5705.5,7595.0,5705.5,1889.5,None,GR,2026-04-23
2026-01-08 22:00:00+00:00,363.0,3825.0,0.0,406.0,0.0,2585.0,7179.0,0.0,0.0,5165.75,7179.0,5165.75,2013.25,None,GR,2026-04-23
2026-01-08 23:00:00+00:00,370.0,3605.0,0.0,190.0,0.0,2579.0,6744.0,0.0,0.0,4775.5,6744.0,4775.5,1968.5,None,GR,2026-04-23
2026-01-09 00:00:00+00:00,363.0,3402.0,0.0,186.0,0.0,2639.0,6590.0,0.0,0.0,4669.75,6590.0,4669.75,1920.25,None,GR,2026-04-23
2026-01-09 01:00:00+00:00,362.0,3207.0,0.0,185.0,0.0,2563.0,6317.0,0.0,0.0,4591.0,6317.0,4591.0,1726.0,None,GR,2026-04-23
2026-01-09 02:00:00+00:00,363.0,3345.0,0.0,189.0,0.0,2436.0,6333.0,0.0,0.0,4514.0,6333.0,4514.0,1819.0,None,GR,2026-04-23
2026-01-09 03:00:00+00:00,363.0,3404.0,0.0,330.0,0.0,2315.0,6412.0,0.0,0.0,4548.25,6412.0,4548.25,1863.75,None,GR,2026-04-23
2026-01-09 04:00:00+00:00,361.0,3790.0,0.0,534.0,0.0,2135.0,6820.0,0.0,0.0,4954.5,6820.0,4954.5,1865.5,None,GR,2026-04-23
2026-01-09 05:00:00+00:00,372.0,3903.0,0.0,1002.0,7.0,1918.0,7202.0,155.0,0.0,5708.5,7357.0,5708.5,1648.5,None,GR,2026-04-23
2026-01-09 06:00:00+00:00,394.0,3743.0,0.0,1175.0,699.0,1754.0,7765.0,124.0,0.0,6319.25,7889.0,6319.25,1569.75,None,GR,2026-04-23
2026-01-09 07:00:00+00:00,391.0,3478.0,0.0,1028.0,2137.0,1478.0,8512.0,8.0,0.0,6758.0,8520.0,6758.0,1762.0,None,GR,2026-04-23
2026-01-09 08:00:00+00:00,376.0,2901.0,0.0,821.0,2889.0,1419.0,8406.0,0.0,0.0,6859.75,8406.0,6859.75,1546.25,None,GR,2026-04-23
2026-01-09 09:00:00+00:00,375.0,2523.0,0.0,1035.0,2918.0,1496.0,8347.0,0.0,0.0,6874.25,8347.0,6874.25,1472.75,None,GR,2026-04-23
2026-01-09 10:00:00+00:00,387.0,2453.0,0.0,1414.0,2133.0,1760.0,8147.0,56.0,0.0,7074.75,8203.0,7074.75,1128.25,None,GR,2026-04-23
2026-01-09 11:00:00+00:00,364.0,2220.0,0.0,1144.0,2386.0,2103.0,8217.0,112.0,0.0,7228.25,8329.0,7228.25,1100.75,None,GR,2026-04-23
2026-01-09 12:00:00+00:00,354.0,2131.0,0.0,605.0,2562.0,2383.0,8035.0,76.0,0.0,7022.0,8111.0,7022.0,1089.0,None,GR,2026-04-23
2026-01-09 13:00:00+00:00,350.0,2633.0,0.0,659.0,1756.0,2330.0,7728.0,87.0,0.0,6658.25,7815.0,6658.25,1156.75,None,GR,2026-04-23
2026-01-09 14:00:00+00:00,346.0,3495.0,0.0,857.0,743.0,2626.0,8067.0,105.0,0.0,6543.75,8172.0,6543.75,1628.25,None,GR,2026-04-23
2026-01-09 15:00:00+00:00,346.0,4203.0,0.0,1198.0,22.0,2953.0,8722.0,109.0,0.0,6748.0,8831.0,6748.0,2083.0,None,GR,2026-04-23
2026-01-09 16:00:00+00:00,363.0,4248.0,0.0,1342.0,0.0,3103.0,9056.0,390.0,0.0,7305.75,9446.0,7305.75,2140.25,None,GR,2026-04-23
2026-01-09 17:00:00+00:00,363.0,4324.0,0.0,1357.0,0.0,3021.0,9065.0,420.0,0.0,7341.75,9485.0,7341.75,2143.25,None,GR,2026-04-23
2026-01-09 18:00:00+00:00,367.0,4408.0,0.0,1293.0,0.0,2849.0,8917.0,426.0,0.0,7260.0,9343.0,7260.0,2083.0,None,GR,2026-04-23
2026-01-09 19:00:00+00:00,365.0,4130.0,0.0,1189.0,0.0,2876.0,8560.0,261.0,0.0,6888.5,8821.0,6888.5,1932.5,None,GR,2026-04-23
2026-01-09 20:00:00+00:00,364.0,4075.0,0.0,986.0,0.0,2821.0,8246.0,18.0,0.0,6427.5,8264.0,6427.5,1836.5,None,GR,2026-04-23
2026-01-09 21:00:00+00:00,363.0,3748.0,0.0,741.0,0.0,2867.0,7719.0,0.0,0.0,5895.0,7719.0,5895.0,1824.0,None,GR,2026-04-23
2026-01-09 22:00:00+00:00,355.0,3362.0,0.0,449.0,0.0,3013.0,7179.0,0.0,0.0,5314.0,7179.0,5314.0,1865.0,None,GR,2026-04-23
2026-01-09 23:00:00+00:00,351.0,2054.0,0.0,858.0,0.0,3047.0,6310.0,0.0,0.0,4950.25,6310.0,4950.25,1359.75,None,GR,2026-04-23
2026-01-10 00:00:00+00:00,348.0,2060.0,0.0,622.0,0.0,3139.0,6169.0,0.0,0.0,4765.0,6169.0,4765.0,1404.0,None,GR,2026-04-23
2026-01-10 01:00:00+00:00,347.0,1908.0,0.0,498.0,0.0,3227.0,5980.0,0.0,0.0,4632.75,5980.0,4632.75,1347.25,None,GR,2026-04-23
2026-01-10 02:00:00+00:00,352.0,1843.0,0.0,417.0,0.0,3302.0,5914.0,0.0,0.0,4528.75,5914.0,4528.75,1385.25,None,GR,2026-04-23
2026-01-10 03:00:00+00:00,350.0,1810.0,0.0,464.0,0.0,3272.0,5896.0,0.0,0.0,4491.25,5896.0,4491.25,1404.75,None,GR,2026-04-23
2026-01-10 04:00:00+00:00,351.0,1865.0,0.0,607.0,0.0,3268.0,6091.0,17.0,0.0,4655.0,6108.0,4655.0,1453.0,None,GR,2026-04-23
2026-01-10 05:00:00+00:00,356.0,1477.0,0.0,1068.0,3.0,3325.0,6229.0,267.0,0.0,5010.25,6496.0,5010.25,1485.75,None,GR,2026-04-23
2026-01-10 06:00:00+00:00,362.0,2023.0,0.0,1099.0,312.0,3180.0,6976.0,267.0,0.0,5423.75,7243.0,5423.75,1819.25,None,GR,2026-04-23
2026-01-10 07:00:00+00:00,362.0,2035.0,0.0,1011.0,1098.0,3090.0,7596.0,75.0,0.0,5917.5,7671.0,5917.5,1753.5,None,GR,2026-04-23
2026-01-10 08:00:00+00:00,361.0,1344.0,0.0,682.0,1687.0,3147.0,7221.0,0.0,0.0,6174.25,7221.0,6174.25,1046.75,None,GR,2026-04-23
2026-01-10 09:00:00+00:00,356.0,1203.0,0.0,699.0,1593.0,3124.0,6975.0,0.0,0.0,6263.75,6975.0,6263.75,711.25,None,GR,2026-04-23
2026-01-10 10:00:00+00:00,374.0,1573.0,0.0,892.0,1394.0,3003.0,7236.0,0.0,0.0,6498.25,7236.0,6498.25,737.75,None,GR,2026-04-23
2026-01-10 11:00:00+00:00,355.0,1728.0,0.0,997.0,1336.0,2902.0,7318.0,0.0,0.0,6659.0,7318.0,6659.0,659.0,None,GR,2026-04-23
2026-01-10 12:00:00+00:00,356.0,1719.0,0.0,979.0,1019.0,3089.0,7162.0,0.0,0.0,6519.25,7162.0,6519.25,642.75,None,GR,2026-04-23
2026-01-10 13:00:00+00:00,354.0,2015.0,0.0,977.0,693.0,3152.0,7191.0,0.0,0.0,6167.5,7191.0,6167.5,1023.5,None,GR,2026-04-23
2026-01-10 14:00:00+00:00,354.0,2015.0,0.0,977.0,268.0,3163.0,6777.0,0.0,0.0,6065.0,6777.0,6065.0,712.0,None,GR,2026-04-23
2026-01-10 15:00:00+00:00,358.0,2912.0,0.0,1045.0,13.0,3086.0,7414.0,100.0,0.0,6259.5,7514.0,6259.5,1254.5,None,GR,2026-04-23
2026-01-10 16:00:00+00:00,358.0,2912.0,0.0,1045.0,0.0,3040.0,7355.0,298.0,0.0,6724.5,7653.0,6724.5,928.5,None,GR,2026-04-23
2026-01-10 17:00:00+00:00,356.0,3455.0,0.0,1441.0,0.0,2960.0,8212.0,366.0,0.0,6751.75,8578.0,6751.75,1826.25,None,GR,2026-04-23
2026-01-10 18:00:00+00:00,357.0,3331.0,0.0,1425.0,0.0,2940.0,8053.0,455.0,0.0,6597.5,8508.0,6597.5,1910.5,None,GR,2026-04-23
2026-01-10 19:00:00+00:00,356.0,3193.0,0.0,1346.0,0.0,2881.0,7776.0,375.0,0.0,6332.5,8151.0,6332.5,1818.5,None,GR,2026-04-23
2026-01-10 20:00:00+00:00,356.0,2984.0,0.0,1387.0,0.0,2794.0,7521.0,102.0,0.0,5935.0,7623.0,5935.0,1688.0,None,GR,2026-04-23
2026-01-10 21:00:00+00:00,362.0,2612.0,0.0,1246.0,0.0,2780.0,7000.0,13.0,0.0,5484.75,7013.0,5484.75,1528.25,None,GR,2026-04-23
2026-01-10 22:00:00+00:00,356.0,2083.0,0.0,1201.0,0.0,2746.0,6386.0,0.0,0.0,5094.75,6386.0,5094.75,1291.25,None,GR,2026-04-23
2026-01-10 23:00:00+00:00,349.0,2516.0,0.0,484.0,0.0,2481.0,5830.0,0.0,0.0,4766.5,5830.0,4766.5,1063.5,None,GR,2026-04-23
2026-01-11 00:00:00+00:00,351.0,2533.0,0.0,469.0,0.0,2534.0,5887.0,0.0,0.0,4601.75,5887.0,4601.75,1285.25,None,GR,2026-04-23
2026-01-11 01:00:00+00:00,351.0,2301.0,0.0,469.0,0.0,2424.0,5545.0,0.0,0.0,4504.25,5545.0,4504.25,1040.75,None,GR,2026-04-23
2026-01-11 02:00:00+00:00,348.0,2400.0,0.0,471.0,0.0,2294.0,5513.0,0.0,0.0,4393.75,5513.0,4393.75,1119.25,None,GR,2026-04-23
2026-01-11 03:00:00+00:00,348.0,2339.0,0.0,560.0,0.0,2201.0,5448.0,0.0,0.0,4348.5,5448.0,4348.5,1099.5,None,GR,2026-04-23
2026-01-11 04:00:00+00:00,350.0,2330.0,0.0,633.0,0.0,2244.0,5557.0,0.0,0.0,4412.75,5557.0,4412.75,1144.25,None,GR,2026-04-23
2026-01-11 05:00:00+00:00,356.0,2334.0,0.0,722.0,3.0,2040.0,5455.0,6.0,0.0,4660.75,5461.0,4660.75,800.25,None,GR,2026-04-23
2026-01-11 06:00:00+00:00,366.0,2577.0,0.0,866.0,253.0,2077.0,6139.0,224.0,0.0,4925.75,6363.0,4925.75,1437.25,None,GR,2026-04-23
2026-01-11 07:00:00+00:00,382.0,2153.0,0.0,871.0,1124.0,2161.0,6691.0,246.0,0.0,5335.25,6937.0,5335.25,1601.75,None,GR,2026-04-23
2026-01-11 08:00:00+00:00,389.0,1391.0,0.0,978.0,2024.0,2114.0,6896.0,32.0,0.0,5767.75,6928.0,5767.75,1160.25,None,GR,2026-04-23
2026-01-11 09:00:00+00:00,335.0,1445.0,0.0,870.0,2652.0,1822.0,7124.0,0.0,0.0,6068.5,7124.0,6068.5,1055.5,None,GR,2026-04-23
2026-01-11 10:00:00+00:00,321.0,1499.0,0.0,829.0,3055.0,1698.0,7402.0,0.0,0.0,6446.75,7402.0,6446.75,955.25,None,GR,2026-04-23
2026-01-11 11:00:00+00:00,340.0,1597.0,0.0,789.0,2835.0,1747.0,7308.0,0.0,0.0,6566.75,7308.0,6566.75,741.25,None,GR,2026-04-23
2026-01-11 12:00:00+00:00,376.0,1790.0,0.0,908.0,2378.0,1741.0,7193.0,0.0,0.0,6291.75,7193.0,6291.75,901.25,None,GR,2026-04-23
2026-01-11 13:00:00+00:00,418.0,2374.0,0.0,1075.0,1563.0,1752.0,7182.0,0.0,0.0,5890.5,7182.0,5890.5,1291.5,None,GR,2026-04-23
2026-01-11 14:00:00+00:00,413.0,3201.0,0.0,1207.0,535.0,1838.0,7194.0,0.0,0.0,5773.5,7194.0,5773.5,1420.5,None,GR,2026-04-23
2026-01-11 15:00:00+00:00,535.0,3917.0,0.0,1492.0,23.0,1873.0,7840.0,0.0,0.0,6046.0,7840.0,6046.0,1794.0,None,GR,2026-04-23
2026-01-11 16:00:00+00:00,719.0,3934.0,0.0,1605.0,0.0,1963.0,8221.0,18.0,0.0,6617.25,8239.0,6617.25,1621.75,None,GR,2026-04-23
2026-01-11 17:00:00+00:00,722.0,4067.0,0.0,1543.0,0.0,2035.0,8367.0,186.0,0.0,6763.5,8553.0,6763.5,1789.5,None,GR,2026-04-23
2026-01-11 18:00:00+00:00,718.0,4079.0,0.0,1466.0,0.0,2211.0,8474.0,193.0,0.0,6736.5,8667.0,6736.5,1930.5,None,GR,2026-04-23
2026-01-11 19:00:00+00:00,717.0,3783.0,0.0,1470.0,0.0,2373.0,8343.0,193.0,0.0,6542.25,8536.0,6542.25,1993.75,None,GR,2026-04-23
2026-01-11 20:00:00+00:00,713.0,3062.0,0.0,1556.0,0.0,2425.0,7756.0,163.0,0.0,6204.0,7919.0,6204.0,1715.0,None,GR,2026-04-23
2026-01-11 21:00:00+00:00,714.0,2475.0,0.0,1483.0,0.0,2371.0,7043.0,160.0,0.0,5731.5,7203.0,5731.5,1471.5,None,GR,2026-04-23
2026-01-11 22:00:00+00:00,697.0,2413.0,0.0,1088.0,0.0,2406.0,6604.0,0.0,0.0,5150.5,6604.0,5150.5,1453.5,None,GR,2026-04-23
2026-01-11 23:00:00+00:00,688.0,2638.0,0.0,365.0,0.0,2469.0,6160.0,0.0,0.0,4770.75,6160.0,4770.75,1389.25,None,GR,2026-04-23
2026-01-12 00:00:00+00:00,688.0,2511.0,0.0,357.0,0.0,2533.0,6089.0,0.0,0.0,4633.25,6089.0,4633.25,1455.75,None,GR,2026-04-23
2026-01-12 01:00:00+00:00,686.0,2526.0,0.0,361.0,0.0,2415.0,5988.0,0.0,0.0,4534.5,5988.0,4534.5,1453.5,None,GR,2026-04-23
2026-01-12 02:00:00+00:00,676.0,2596.0,0.0,403.0,0.0,2261.0,5936.0,0.0,0.0,4477.5,5936.0,4477.5,1458.5,None,GR,2026-04-23
2026-01-12 03:00:00+00:00,661.0,2692.0,0.0,409.0,0.0,2275.0,6037.0,0.0,0.0,4528.5,6037.0,4528.5,1508.5,None,GR,2026-04-23
2026-01-12 04:00:00+00:00,671.0,2965.0,0.0,734.0,0.0,2326.0,6696.0,54.0,0.0,5032.25,6750.0,5032.25,1717.75,None,GR,2026-04-23
2026-01-12 05:00:00+00:00,704.0,3083.0,0.0,1195.0,4.0,2590.0,7576.0,255.0,0.0,5943.5,7831.0,5943.5,1887.5,None,GR,2026-04-23
2026-01-12 06:00:00+00:00,803.0,3652.0,0.0,1311.0,375.0,2664.0,8805.0,106.0,0.0,6751.25,8911.0,6751.25,2159.75,None,GR,2026-04-23
2026-01-12 07:00:00+00:00,713.0,3096.0,0.0,1071.0,1800.0,2695.0,9375.0,9.0,0.0,7357.5,9384.0,7357.5,2026.5,None,GR,2026-04-23
2026-01-12 08:00:00+00:00,719.0,1818.0,0.0,736.0,3376.0,2674.0,9323.0,0.0,0.0,7520.25,9323.0,7520.25,1802.75,None,GR,2026-04-23
2026-01-12 09:00:00+00:00,711.0,1268.0,0.0,642.0,4278.0,2591.0,9490.0,1.0,0.0,7539.5,9491.0,7539.5,1951.5,None,GR,2026-04-23
2026-01-12 10:00:00+00:00,703.0,1244.0,0.0,570.0,4675.0,2523.0,9715.0,0.0,0.0,7664.75,9715.0,7664.75,2050.25,None,GR,2026-04-23
2026-01-12 11:00:00+00:00,707.0,1062.0,0.0,614.0,4852.0,2552.0,9787.0,0.0,0.0,7712.75,9787.0,7712.75,2074.25,None,GR,2026-04-23
2026-01-12 12:00:00+00:00,702.0,1332.0,0.0,556.0,4497.0,2507.0,9594.0,0.0,0.0,7594.5,9594.0,7594.5,1999.5,None,GR,2026-04-23
2026-01-12 13:00:00+00:00,690.0,2008.0,0.0,621.0,3294.0,2489.0,9102.0,0.0,0.0,7208.25,9102.0,7208.25,1893.75,None,GR,2026-04-23
2026-01-12 14:00:00+00:00,715.0,3239.0,0.0,1187.0,1267.0,2453.0,8861.0,7.0,0.0,7078.25,8868.0,7078.25,1789.75,None,GR,2026-04-23
2026-01-12 15:00:00+00:00,753.0,4526.0,0.0,1645.0,51.0,2392.0,9367.0,304.0,0.0,7379.5,9671.0,7379.5,2291.5,None,GR,2026-04-23
2026-01-12 16:00:00+00:00,933.0,4631.0,0.0,1813.0,0.0,2312.0,9689.0,462.0,0.0,7989.0,10151.0,7989.0,2162.0,None,GR,2026-04-23
2026-01-12 17:00:00+00:00,1000.0,4530.0,0.0,1662.0,0.0,2393.0,9585.0,408.0,0.0,8086.75,9993.0,8086.75,1906.25,None,GR,2026-04-23
2026-01-12 18:00:00+00:00,956.0,4583.0,0.0,1559.0,0.0,2405.0,9503.0,375.0,0.0,8068.0,9878.0,8068.0,1810.0,None,GR,2026-04-23
2026-01-12 19:00:00+00:00,821.0,4555.0,0.0,1499.0,0.0,2264.0,9139.0,447.0,0.0,7709.0,9586.0,7709.0,1877.0,None,GR,2026-04-23
2026-01-12 20:00:00+00:00,711.0,4252.0,0.0,1620.0,0.0,2123.0,8706.0,406.0,0.0,7067.75,9112.0,7067.75,2044.25,None,GR,2026-04-23
2026-01-12 21:00:00+00:00,690.0,3604.0,0.0,1596.0,0.0,2100.0,7990.0,203.0,0.0,6427.5,8193.0,6427.5,1765.5,None,GR,2026-04-23
2026-01-12 22:00:00+00:00,685.0,3153.0,0.0,1303.0,0.0,1920.0,7061.0,190.0,0.0,5728.0,7251.0,5728.0,1523.0,None,GR,2026-04-23
2026-01-12 23:00:00+00:00,687.0,3268.0,0.0,839.0,0.0,1861.0,6655.0,0.0,0.0,5261.25,6655.0,5261.25,1393.75,None,GR,2026-04-23
2026-01-13 00:00:00+00:00,675.0,3536.0,0.0,554.0,0.0,1774.0,6539.0,0.0,0.0,5125.75,6539.0,5125.75,1413.25,None,GR,2026-04-23
2026-01-13 01:00:00+00:00,660.0,3612.0,0.0,515.0,0.0,1691.0,6478.0,0.0,0.0,5031.5,6478.0,5031.5,1446.5,None,GR,2026-04-23
2026-01-13 02:00:00+00:00,658.0,3578.0,0.0,492.0,0.0,1706.0,6434.0,0.0,0.0,4951.25,6434.0,4951.25,1482.75,None,GR,2026-04-23
2026-01-13 03:00:00+00:00,660.0,3569.0,0.0,552.0,0.0,1680.0,6461.0,39.0,0.0,4982.5,6500.0,4982.5,1517.5,None,GR,2026-04-23
2026-01-13 04:00:00+00:00,665.0,3820.0,0.0,784.0,0.0,1532.0,6801.0,291.0,0.0,5461.25,7092.0,5461.25,1630.75,None,GR,2026-04-23
2026-01-13 05:00:00+00:00,718.0,3903.0,0.0,1342.0,9.0,1267.0,7239.0,403.0,0.0,6396.5,7642.0,6396.5,1245.5,None,GR,2026-04-23
2026-01-13 06:00:00+00:00,879.0,3842.0,0.0,1465.0,705.0,1094.0,7985.0,388.0,0.0,7082.0,8373.0,7082.0,1291.0,None,GR,2026-04-23
2026-01-13 07:00:00+00:00,742.0,3358.0,0.0,1331.0,2707.0,888.0,9026.0,335.0,0.0,7526.25,9361.0,7526.25,1834.75,None,GR,2026-04-23
2026-01-13 08:00:00+00:00,703.0,2922.0,0.0,657.0,4062.0,651.0,8995.0,260.0,0.0,7576.25,9255.0,7576.25,1678.75,None,GR,2026-04-23
2026-01-13 09:00:00+00:00,707.0,2575.0,0.0,487.0,4702.0,579.0,9050.0,52.0,0.0,7496.0,9102.0,7496.0,1606.0,None,GR,2026-04-23
2026-01-13 10:00:00+00:00,773.0,2404.0,0.0,397.0,5145.0,587.0,9306.0,0.0,0.0,7477.5,9306.0,7477.5,1828.5,None,GR,2026-04-23
2026-01-13 11:00:00+00:00,826.0,2211.0,0.0,342.0,5187.0,674.0,9240.0,0.0,0.0,7414.0,9240.0,7414.0,1826.0,None,GR,2026-04-23
2026-01-13 12:00:00+00:00,834.0,2396.0,0.0,421.0,4639.0,771.0,9061.0,0.0,0.0,7193.75,9061.0,7193.75,1867.25,None,GR,2026-04-23
2026-01-13 13:00:00+00:00,828.0,2858.0,0.0,854.0,3286.0,915.0,8741.0,15.0,0.0,6923.0,8756.0,6923.0,1833.0,None,GR,2026-04-23
2026-01-13 14:00:00+00:00,814.0,4197.0,0.0,1326.0,1291.0,1051.0,8679.0,94.0,0.0,6926.0,8773.0,6926.0,1847.0,None,GR,2026-04-23
2026-01-13 15:00:00+00:00,844.0,4899.0,0.0,1529.0,69.0,1242.0,8583.0,104.0,0.0,7261.25,8687.0,7261.25,1425.75,None,GR,2026-04-23
2026-01-13 16:00:00+00:00,972.0,4865.0,0.0,1551.0,0.0,1438.0,8826.0,172.0,0.0,7899.75,8998.0,7899.75,1098.25,None,GR,2026-04-23
2026-01-13 17:00:00+00:00,1059.0,4842.0,0.0,1624.0,0.0,1362.0,8887.0,244.0,0.0,8036.75,9131.0,8036.75,1094.25,None,GR,2026-04-23
2026-01-13 18:00:00+00:00,1020.0,4885.0,0.0,1668.0,0.0,1393.0,8966.0,272.0,0.0,8003.75,9238.0,8003.75,1234.25,None,GR,2026-04-23
2026-01-13 19:00:00+00:00,870.0,4998.0,0.0,1666.0,0.0,1503.0,9037.0,293.0,0.0,7619.0,9330.0,7619.0,1711.0,None,GR,2026-04-23
2026-01-13 20:00:00+00:00,807.0,4891.0,0.0,1386.0,0.0,1580.0,8664.0,419.0,0.0,7044.25,9083.0,7044.25,2038.75,None,GR,2026-04-23
2026-01-13 21:00:00+00:00,666.0,4501.0,0.0,1217.0,0.0,1541.0,7925.0,431.0,0.0,6355.75,8356.0,6355.75,2000.25,None,GR,2026-04-23
2026-01-13 22:00:00+00:00,658.0,4014.0,0.0,872.0,0.0,1394.0,6938.0,186.0,0.0,5701.75,7124.0,5701.75,1422.25,None,GR,2026-04-23
2026-01-13 23:00:00+00:00,667.0,4320.0,0.0,498.0,0.0,1171.0,6656.0,0.0,0.0,5221.0,6656.0,5221.0,1435.0,None,GR,2026-04-23
2026-01-14 00:00:00+00:00,697.0,4447.0,0.0,491.0,0.0,960.0,6595.0,0.0,0.0,5059.75,6595.0,5059.75,1535.25,None,GR,2026-04-23
