,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 22:00:00+00:00,3358.5,22693.0,0.0,0.0,748.0,4371.5,1079.5,0.0,5652.6990000000005,1995.6265,39898.8255,331.0,0.0,32684.0,40229.8255,32684.0,7545.825499999999,None,GB,2026-04-23
2026-01-05 23:00:00+00:00,3356.5,22614.5,0.0,0.0,417.5,4372.5,554.5,0.0,5443.6255,1787.872,38546.997500000005,77.5,0.0,29069.5,38624.497500000005,29069.5,9554.997500000005,None,GB,2026-04-23
2026-01-06 00:00:00+00:00,3355.5,22552.0,0.0,0.0,414.0,4373.0,419.0,0.0,5117.9945,1680.9735,37912.468,2.0,0.0,30566.0,37914.468,30566.0,7348.468000000001,None,GB,2026-04-23
2026-01-06 01:00:00+00:00,3345.5,22960.0,0.0,0.0,362.5,4366.0,902.0,0.0,4588.153,1606.908,38131.061,2.0,0.0,29450.0,38133.061,29450.0,8683.061000000002,None,GB,2026-04-23
2026-01-06 02:00:00+00:00,3342.5,23240.0,0.0,0.0,358.0,4363.0,341.0,0.0,3610.5735,1439.7465000000002,36694.82,2.0,0.0,28098.5,36696.82,28098.5,8598.32,None,GB,2026-04-23
2026-01-06 03:00:00+00:00,3350.0,23698.5,0.0,0.0,355.5,4362.5,539.0,0.0,2934.117,1497.8535,36737.470499999996,2.0,0.0,26908.0,36739.470499999996,26908.0,9831.470499999996,None,GB,2026-04-23
2026-01-06 04:00:00+00:00,3351.0,23621.5,0.0,0.0,349.5,4358.0,680.5,0.0,3457.4480000000003,1746.792,37564.740000000005,49.5,0.0,25664.5,37614.240000000005,25664.5,11949.740000000005,None,GB,2026-04-23
2026-01-06 05:00:00+00:00,3353.0,23786.5,0.0,0.0,395.5,4364.5,681.0,0.0,3462.83,1867.6995000000002,37911.029500000004,152.0,0.0,25068.5,38063.029500000004,25068.5,12994.529500000004,None,GB,2026-04-23
2026-01-06 06:00:00+00:00,3354.0,24271.5,0.0,0.0,828.0,4363.5,837.0,0.0,4226.652,2040.1945,39920.8465,298.5,0.0,29865.0,40219.3465,29865.0,10354.3465,None,GB,2026-04-23
2026-01-06 07:00:00+00:00,3352.5,24433.5,0.0,0.0,882.0,4361.5,1172.5,0.0,3928.812,2314.6775,40445.489499999996,1415.5,0.0,38413.0,41860.989499999996,38413.0,3447.989499999996,None,GB,2026-04-23
2026-01-06 08:00:00+00:00,3336.0,25036.0,0.0,0.0,983.5,4369.0,1412.5,109.5,3964.1835,2701.079,41911.7625,1650.5,0.0,43241.0,43562.2625,43241.0,321.2624999999971,None,GB,2026-04-23
2026-01-06 09:00:00+00:00,3322.0,25286.0,0.0,0.0,905.0,4321.5,1848.5,1083.0,4150.6465,2948.9705000000004,43865.617000000006,988.0,0.0,47271.0,44853.617000000006,47271.0,-2417.3829999999944,None,GB,2026-04-23
2026-01-06 10:00:00+00:00,3312.5,25700.0,0.0,0.0,884.0,3750.0,1604.5,2460.0,4262.622,3103.7675,45077.389500000005,779.0,0.0,46905.0,45856.389500000005,46905.0,-1048.6104999999952,None,GB,2026-04-23
2026-01-06 11:00:00+00:00,3237.0,25499.0,0.0,0.0,855.5,3735.5,1481.5,3182.0,5093.4945,3561.9535,46645.948000000004,264.0,0.0,46547.5,46909.948000000004,46547.5,362.44800000000396,None,GB,2026-04-23
2026-01-06 12:00:00+00:00,3231.5,24304.5,0.0,0.0,860.5,3729.0,1262.5,3082.5,6187.4105,4326.7585,46984.668999999994,114.0,0.0,47572.0,47098.668999999994,47572.0,-473.3310000000056,None,GB,2026-04-23
2026-01-06 13:00:00+00:00,3319.0,23575.5,0.0,0.0,650.0,3729.5,972.5,2471.0,6612.6365000000005,4883.986000000001,46214.1225,2.0,0.0,47225.5,46216.1225,47225.5,-1009.3775000000023,None,GB,2026-04-23
2026-01-06 14:00:00+00:00,3356.0,23284.0,0.0,0.0,575.5,3724.0,1233.0,1286.5,6675.459,5424.375,45558.834,112.0,0.0,45183.5,45670.834,45183.5,487.33400000000256,None,GB,2026-04-23
2026-01-06 15:00:00+00:00,3362.0,22948.5,0.0,0.0,536.5,3729.0,1144.0,338.5,7342.668,5888.8425,45290.0105,603.5,0.0,45888.0,45893.5105,45888.0,5.510499999996682,None,GB,2026-04-23
2026-01-06 16:00:00+00:00,3382.5,22838.5,0.0,0.0,609.5,3730.0,1385.5,0.5,8588.188999999998,6331.946,46866.634999999995,565.5,0.0,48489.5,47432.134999999995,48489.5,-1057.3650000000052,None,GB,2026-04-23
2026-01-06 17:00:00+00:00,3392.0,22294.0,0.0,0.0,590.0,3732.0,2250.0,0.0,9319.236499999999,6821.0650000000005,48398.3015,603.0,0.0,49313.0,49001.3015,49313.0,-311.6984999999986,None,GB,2026-04-23
2026-01-06 18:00:00+00:00,3360.5,22115.0,0.0,0.0,573.5,3737.5,1531.0,0.0,9993.9285,7285.0605,48596.489,248.5,0.0,47354.5,48844.989,47354.5,1490.4890000000014,None,GB,2026-04-23
2026-01-06 19:00:00+00:00,3392.5,21079.5,0.0,0.0,509.0,3729.5,980.0,0.0,10766.8765,7598.698,48056.0745,2.0,0.0,44506.0,48058.0745,44506.0,3552.0745000000024,None,GB,2026-04-23
2026-01-06 20:00:00+00:00,3398.5,18723.5,0.0,0.0,460.5,3736.0,563.0,0.0,11156.281500000001,7851.2705000000005,45889.051999999996,2.0,0.0,41271.5,45891.051999999996,41271.5,4619.551999999996,None,GB,2026-04-23
2026-01-06 21:00:00+00:00,3391.0,15113.0,0.0,0.0,363.5,3752.0,469.0,0.0,12260.174500000001,7552.312,42900.9865,2.0,0.0,39192.0,42902.9865,39192.0,3710.986499999999,None,GB,2026-04-23
2026-01-06 22:00:00+00:00,3384.5,11534.5,0.0,0.0,345.0,3751.0,373.5,0.0,12298.389500000001,7262.3035,38949.193,2.0,0.0,34775.5,38951.193,34775.5,4175.692999999999,None,GB,2026-04-23
2026-01-06 23:00:00+00:00,3394.0,8408.5,0.0,0.0,341.5,3755.5,176.0,0.0,11564.3515,6777.044,34416.8955,2.0,0.0,32594.0,34418.8955,32594.0,1824.8954999999987,None,GB,2026-04-23
2026-01-07 00:00:00+00:00,3396.0,7731.0,0.0,0.0,354.5,3757.5,274.0,0.0,11140.247,6685.107,33338.354,2.0,0.0,34262.5,33340.354,34262.5,-922.1460000000006,None,GB,2026-04-23
2026-01-07 01:00:00+00:00,3225.5,7535.0,0.0,0.0,335.5,3760.0,318.0,0.0,11132.663499999999,6810.989,33117.6525,2.0,0.0,33831.0,33119.6525,33831.0,-711.3475000000035,None,GB,2026-04-23
2026-01-07 02:00:00+00:00,3024.5,6585.0,0.0,0.0,332.0,3773.0,284.0,0.0,11091.574499999999,6805.269,31895.3435,2.0,0.0,33100.0,31897.3435,33100.0,-1202.656500000001,None,GB,2026-04-23
2026-01-07 03:00:00+00:00,3018.0,6870.5,0.0,0.0,330.0,3772.5,302.0,0.0,10927.674500000001,6837.3305,32058.005,2.0,0.0,32113.5,32060.005,32113.5,-53.49499999999898,None,GB,2026-04-23
2026-01-07 04:00:00+00:00,3029.0,7012.5,0.0,0.0,328.0,3783.0,194.5,0.0,10650.178,7057.882,32055.059999999998,2.0,0.0,30484.5,32057.059999999998,30484.5,1572.5599999999977,None,GB,2026-04-23
2026-01-07 05:00:00+00:00,3345.0,7987.5,0.0,0.0,343.5,3780.0,197.0,0.0,9633.5815,7098.0875,32384.669,2.0,0.0,30000.0,32386.669,30000.0,2386.6690000000017,None,GB,2026-04-23
2026-01-07 06:00:00+00:00,3358.5,12365.5,0.0,0.0,359.5,3780.0,803.0,0.0,8889.467,7265.2875,36821.2545,2.0,0.0,32056.0,36823.2545,32056.0,4767.254500000003,None,GB,2026-04-23
2026-01-07 07:00:00+00:00,3327.0,17472.5,0.0,0.0,395.0,3784.0,473.5,0.0,9429.360499999999,7190.172,42071.532499999994,2.0,0.0,38078.5,42073.532499999994,38078.5,3995.032499999994,None,GB,2026-04-23
2026-01-07 08:00:00+00:00,3340.5,19407.5,0.0,0.0,384.0,3782.0,261.5,168.5,10568.8975,7376.278,45289.1755,2.0,0.0,41884.0,45291.1755,41884.0,3407.1754999999976,None,GB,2026-04-23
2026-01-07 09:00:00+00:00,3356.5,18604.0,0.0,0.0,369.5,3782.0,334.0,1521.0,11316.035,6969.0205000000005,46252.0555,2.5,0.0,45472.5,46254.5555,45472.5,782.0555000000022,None,GB,2026-04-23
2026-01-07 10:00:00+00:00,3343.0,18358.5,0.0,0.0,331.0,3780.0,384.0,3359.5,11335.501,6383.1134999999995,47274.6145,2.0,0.0,44855.0,47276.6145,44855.0,2421.6145000000033,None,GB,2026-04-23
2026-01-07 11:00:00+00:00,3350.5,17372.0,0.0,0.0,329.5,3776.5,366.5,4955.0,11129.7205,5791.9725,47071.693,2.0,0.0,45018.5,47073.693,45018.5,2055.1929999999993,None,GB,2026-04-23
2026-01-07 12:00:00+00:00,3305.5,16389.0,0.0,0.0,342.5,3771.0,505.5,4963.5,10839.0665,5057.793,45173.8595,2.0,0.0,45413.5,45175.8595,45413.5,-237.64050000000134,None,GB,2026-04-23
2026-01-07 13:00:00+00:00,3309.0,16842.0,0.0,0.0,347.5,3768.5,794.5,4027.0,10288.9045,4471.019,43848.423500000004,2.0,0.0,45495.5,43850.423500000004,45495.5,-1645.0764999999956,None,GB,2026-04-23
2026-01-07 14:00:00+00:00,3383.0,18759.0,0.0,0.0,349.5,3770.5,560.0,2306.0,10251.642,3890.995,43270.637,2.0,0.0,44454.5,43272.637,44454.5,-1181.8629999999976,None,GB,2026-04-23
2026-01-07 15:00:00+00:00,3391.5,20141.5,0.0,0.0,413.5,3772.5,264.0,507.5,10137.374,3176.422,41804.295999999995,2.0,0.0,45560.0,41806.295999999995,45560.0,-3753.704000000005,None,GB,2026-04-23
2026-01-07 16:00:00+00:00,3388.0,21257.0,0.0,0.0,508.5,3777.0,752.5,1.0,10080.207999999999,2716.6235,42480.8315,96.0,0.0,49235.5,42576.8315,49235.5,-6658.6685,None,GB,2026-04-23
2026-01-07 17:00:00+00:00,3192.0,21471.5,0.0,0.0,603.5,3775.0,1956.5,0.0,10150.1245,2320.3109999999997,43468.9355,435.0,0.0,50166.5,43903.9355,50166.5,-6262.5645,None,GB,2026-04-23
2026-01-07 18:00:00+00:00,3140.5,20993.0,0.0,0.0,653.0,3778.0,1598.5,0.0,9732.045,1865.409,41760.454,489.0,0.0,50874.0,42249.454,50874.0,-8624.546000000002,None,GB,2026-04-23
2026-01-07 19:00:00+00:00,3389.0,20717.5,0.0,0.0,573.0,3776.0,960.5,0.0,8986.93,1504.426,39907.356,32.5,0.0,50262.5,39939.856,50262.5,-10322.644,None,GB,2026-04-23
2026-01-07 20:00:00+00:00,3388.5,20285.5,0.0,0.0,505.5,3780.5,485.5,0.0,8262.8155,1274.9969999999998,37983.3125,109.0,0.0,46982.5,38092.3125,46982.5,-8890.1875,None,GB,2026-04-23
2026-01-07 21:00:00+00:00,3388.0,19738.0,0.0,0.0,393.5,3774.5,555.5,0.0,7320.5515,1072.5774999999999,36242.629,76.5,0.0,41002.0,36319.129,41002.0,-4682.870999999999,None,GB,2026-04-23
2026-01-07 22:00:00+00:00,3383.5,18243.0,0.0,0.0,416.5,3774.0,223.5,0.0,6462.226000000001,969.9545,33472.6805,2.0,0.0,36953.5,33474.6805,36953.5,-3478.819499999998,None,GB,2026-04-23
2026-01-07 23:00:00+00:00,3373.5,16579.0,0.0,0.0,379.0,3770.5,277.5,0.0,5635.654500000001,970.8475000000001,30986.002,2.0,0.0,34431.5,30988.002,34431.5,-3443.4979999999996,None,GB,2026-04-23
2026-01-08 00:00:00+00:00,3382.0,15802.5,0.0,0.0,365.5,3770.0,173.0,0.0,4754.7675,1019.9645,29267.732000000004,2.0,0.0,35362.0,29269.732000000004,35362.0,-6092.267999999996,None,GB,2026-04-23
2026-01-08 01:00:00+00:00,3392.5,16729.0,0.0,0.0,320.0,3764.0,212.5,0.0,3648.941,1104.244,29171.184999999998,2.0,0.0,34907.0,29173.184999999998,34907.0,-5733.815000000002,None,GB,2026-04-23
2026-01-08 02:00:00+00:00,3391.0,16862.5,0.0,0.0,275.0,3767.0,189.5,0.0,2586.027,1149.269,28220.296000000002,2.0,0.0,34214.0,28222.296000000002,34214.0,-5991.703999999998,None,GB,2026-04-23
2026-01-08 03:00:00+00:00,3392.0,16634.0,0.0,0.0,283.0,3768.5,186.5,0.0,2036.2510000000002,1204.4135,27504.6645,2.0,0.0,32547.5,27506.6645,32547.5,-5040.835500000001,None,GB,2026-04-23
2026-01-08 04:00:00+00:00,3392.0,16215.5,0.0,0.0,284.5,3773.5,261.0,0.0,2020.833,1210.6855,27158.0185,2.0,0.0,30108.0,27160.0185,30108.0,-2947.9815000000017,None,GB,2026-04-23
2026-01-08 05:00:00+00:00,3237.0,18989.5,0.0,0.0,337.5,3776.5,211.5,0.0,1929.721,1196.7440000000001,29678.465,2.0,0.0,27799.5,29680.465,27799.5,1880.9650000000001,None,GB,2026-04-23
2026-01-08 06:00:00+00:00,3372.0,23414.0,0.0,0.0,565.0,3777.5,434.0,0.0,1511.7585,1179.883,34254.1415,151.5,0.0,30176.5,34405.6415,30176.5,4229.141499999998,None,GB,2026-04-23
2026-01-08 07:00:00+00:00,3349.5,25579.0,0.0,0.0,823.0,3781.0,1289.5,0.0,1289.8359999999998,1162.749,37274.58500000001,452.0,0.0,38279.0,37726.58500000001,38279.0,-552.4149999999936,None,GB,2026-04-23
2026-01-08 08:00:00+00:00,3368.0,25954.5,0.0,0.0,959.0,3777.5,1345.5,29.5,1297.193,1136.8845000000001,37868.0775,735.5,0.0,42936.5,38603.5775,42936.5,-4332.922500000001,None,GB,2026-04-23
2026-01-08 09:00:00+00:00,3376.0,25873.5,0.0,0.0,954.5,3775.0,1311.0,439.5,1414.3695,1301.723,38445.5925,862.5,0.0,47962.0,39308.0925,47962.0,-8653.907500000001,None,GB,2026-04-23
2026-01-08 10:00:00+00:00,3396.0,26203.0,0.0,0.0,878.0,3770.0,1859.0,1025.5,1223.943,1340.1895,39695.6325,1158.0,0.0,45802.5,40853.6325,45802.5,-4948.8675,None,GB,2026-04-23
2026-01-08 11:00:00+00:00,3386.0,26260.5,0.0,0.0,926.5,3772.0,1342.5,1153.0,948.7945,1329.1840000000002,39118.478500000005,1316.5,0.0,47659.0,40434.978500000005,47659.0,-7224.021499999995,None,GB,2026-04-23
2026-01-08 12:00:00+00:00,3381.5,25983.0,0.0,0.0,961.0,3772.5,1185.5,909.0,903.1905,1305.7805,38401.471,968.0,0.0,50239.0,39369.471,50239.0,-10869.529000000002,None,GB,2026-04-23
2026-01-08 13:00:00+00:00,3388.5,25758.0,0.0,0.0,1016.0,3775.0,1579.0,553.0,880.514,1442.4475,38392.461500000005,952.0,0.0,48593.0,39344.461500000005,48593.0,-9248.538499999995,None,GB,2026-04-23
2026-01-08 14:00:00+00:00,3411.0,25349.5,0.0,0.0,1013.0,3781.5,1588.0,241.5,1148.602,1599.124,38132.226,1048.5,0.0,47393.5,39180.726,47393.5,-8212.773999999998,None,GB,2026-04-23
2026-01-08 15:00:00+00:00,3417.0,25151.5,0.0,0.0,961.0,3776.5,1619.5,41.5,1902.6460000000002,1998.5504999999998,38868.1965,1340.0,0.0,46403.0,40208.1965,46403.0,-6194.803500000002,None,GB,2026-04-23
2026-01-08 16:00:00+00:00,3402.5,24594.0,0.0,0.0,966.5,3785.5,2612.0,0.5,3210.6949999999997,2428.6085000000003,41000.3035,1314.5,0.0,49065.5,42314.8035,49065.5,-6750.696499999998,None,GB,2026-04-23
2026-01-08 17:00:00+00:00,3376.5,23906.5,0.0,0.0,1014.0,3792.5,2629.0,0.0,4913.9445,2851.067,42483.5115,1304.5,0.0,49695.5,43788.0115,49695.5,-5907.4884999999995,None,GB,2026-04-23
2026-01-08 18:00:00+00:00,3350.5,23406.5,0.0,0.0,990.0,3793.0,2010.5,0.0,7654.782000000001,3099.8824999999997,44305.1645,1347.5,0.0,48456.0,45652.6645,48456.0,-2803.335500000001,None,GB,2026-04-23
2026-01-08 19:00:00+00:00,3351.0,21741.5,0.0,0.0,741.0,3791.0,891.0,0.0,9298.7955,3322.1585,43136.454,408.0,0.0,48231.0,43544.454,48231.0,-4686.546000000002,None,GB,2026-04-23
2026-01-08 20:00:00+00:00,3345.5,17509.0,0.0,0.0,522.0,3793.5,340.5,0.0,9939.004,3475.9655000000002,38925.4695,2.0,0.0,46622.0,38927.4695,46622.0,-7694.530500000001,None,GB,2026-04-23
2026-01-08 21:00:00+00:00,3348.5,12499.0,0.0,0.0,376.5,3788.0,579.0,0.0,9828.920999999998,3555.233,33975.153999999995,2.0,0.0,44179.5,33977.153999999995,44179.5,-10202.346000000005,None,GB,2026-04-23
2026-01-08 22:00:00+00:00,2916.0,10324.5,0.0,0.0,325.0,3790.5,266.0,0.0,9432.215,3664.3645,30718.5795,2.0,0.0,40723.0,30720.5795,40723.0,-10002.4205,None,GB,2026-04-23
2026-01-08 23:00:00+00:00,1405.5,7919.5,0.0,0.0,329.5,3796.5,301.5,0.0,9031.014500000001,3673.23,26456.7445,2.0,0.0,38902.0,26458.7445,38902.0,-12443.2555,None,GB,2026-04-23
2026-01-09 00:00:00+00:00,1409.5,7559.0,0.0,0.0,319.5,3794.0,477.0,0.0,8726.746500000001,3751.5425,26037.289,2.0,0.0,38832.0,26039.289,38832.0,-12792.711,None,GB,2026-04-23
2026-01-09 01:00:00+00:00,1408.5,7635.0,0.0,0.0,262.0,3798.0,482.5,0.0,8823.266,3746.2560000000003,26155.522,2.0,0.0,38908.5,26157.522,38908.5,-12750.978,None,GB,2026-04-23
2026-01-09 02:00:00+00:00,1409.0,7205.5,0.0,0.0,249.0,3793.0,214.5,0.0,9348.444,3750.3959999999997,25969.84,2.0,0.0,37712.0,25971.84,37712.0,-11740.16,None,GB,2026-04-23
2026-01-09 03:00:00+00:00,1406.5,6506.5,0.0,0.0,230.0,3782.5,366.5,0.0,8854.0245,3507.8990000000003,24653.9235,2.0,0.0,36682.0,24655.9235,36682.0,-12026.0765,None,GB,2026-04-23
2026-01-09 04:00:00+00:00,1397.5,6664.5,0.0,0.0,230.0,3787.5,297.0,0.0,8446.765500000001,3521.4685,24344.734,2.0,0.0,36164.0,24346.734,36164.0,-11817.266,None,GB,2026-04-23
2026-01-09 05:00:00+00:00,1674.5,6933.0,0.0,0.0,258.5,3786.0,186.0,0.0,8787.057499999999,3242.2645,24867.322,2.0,0.0,37371.0,24869.322,37371.0,-12501.678,None,GB,2026-04-23
2026-01-09 06:00:00+00:00,2496.0,8485.5,0.0,0.0,302.0,3782.0,176.5,0.0,8963.6305,3107.808,27313.4385,2.0,0.0,40121.5,27315.4385,40121.5,-12806.0615,None,GB,2026-04-23
2026-01-09 07:00:00+00:00,3154.0,13419.5,0.0,0.0,342.5,3783.5,227.0,0.0,9302.403,3068.4579999999996,33297.361,2.0,0.0,44661.5,33299.361,44661.5,-11362.139000000003,None,GB,2026-04-23
2026-01-09 08:00:00+00:00,3345.0,16019.0,0.0,0.0,352.5,3780.0,434.5,25.0,9560.095000000001,3045.0985,36561.1935,2.0,0.0,47159.0,36563.1935,47159.0,-10595.806499999999,None,GB,2026-04-23
2026-01-09 09:00:00+00:00,3350.0,16223.0,0.0,0.0,374.5,3778.5,550.5,352.0,10236.162,3123.9455,37988.6075,8.5,0.0,51122.5,37997.1075,51122.5,-13125.392500000002,None,GB,2026-04-23
2026-01-09 10:00:00+00:00,3348.0,16387.5,0.0,0.0,421.5,3777.5,665.0,945.5,10487.324499999999,3040.9525000000003,39073.277,2.0,0.0,52021.5,39075.277,52021.5,-12946.222999999998,None,GB,2026-04-23
2026-01-09 11:00:00+00:00,3332.5,16384.0,0.0,0.0,476.5,3785.0,472.0,1398.5,10608.193500000001,3014.892,39471.5855,2.0,0.0,52427.5,39473.5855,52427.5,-12953.914499999999,None,GB,2026-04-23
2026-01-09 12:00:00+00:00,3348.0,16570.5,0.0,0.0,462.5,3786.0,462.0,1538.0,10574.1535,2952.689,39693.8425,2.5,0.0,52674.5,39696.3425,52674.5,-12978.157500000001,None,GB,2026-04-23
2026-01-09 13:00:00+00:00,3353.0,16483.0,0.0,0.0,419.5,3799.0,480.0,1419.5,9665.3765,2986.1575000000003,38605.534,5.0,0.0,52027.0,38610.534,52027.0,-13416.466,None,GB,2026-04-23
2026-01-09 14:00:00+00:00,3346.0,16531.5,0.0,0.0,399.5,3806.5,383.0,919.5,10082.5395,2992.0964999999997,38460.636,30.0,0.0,51047.5,38490.636,51047.5,-12556.864000000001,None,GB,2026-04-23
2026-01-09 15:00:00+00:00,3350.0,16548.5,0.0,0.0,447.0,3810.0,413.5,312.5,9968.555,2961.755,37811.81,152.5,0.0,50216.5,37964.31,50216.5,-12252.190000000002,None,GB,2026-04-23
2026-01-09 16:00:00+00:00,3343.5,16851.5,0.0,0.0,573.5,3808.5,884.5,3.5,10054.054,2789.5654999999997,38308.6195,703.5,0.0,51487.0,39012.1195,51487.0,-12474.8805,None,GB,2026-04-23
2026-01-09 17:00:00+00:00,3352.0,16944.5,0.0,0.0,699.0,3805.0,2116.5,0.0,10253.062,2817.5150000000003,39987.577,826.5,0.0,53062.0,40814.077,53062.0,-12247.923000000003,None,GB,2026-04-23
2026-01-09 18:00:00+00:00,3348.5,16866.0,0.0,0.0,660.5,3807.5,1453.5,0.0,10483.4725,2796.5045,39415.977000000006,826.5,0.0,51126.0,40242.477000000006,51126.0,-10883.522999999994,None,GB,2026-04-23
2026-01-09 19:00:00+00:00,3349.0,16332.5,0.0,0.0,568.0,3806.5,634.0,0.0,10874.190999999999,2781.6675,38345.8585,38.5,0.0,49792.0,38384.3585,49792.0,-11407.641499999998,None,GB,2026-04-23
2026-01-09 20:00:00+00:00,3351.5,14335.5,0.0,0.0,528.5,3803.0,366.5,0.0,11065.067500000001,2649.1115,36099.179000000004,3.0,0.0,47251.5,36102.179000000004,47251.5,-11149.320999999996,None,GB,2026-04-23
2026-01-09 21:00:00+00:00,2995.0,11677.5,0.0,0.0,362.0,3798.0,307.5,0.0,11258.529999999999,2558.0025,32956.5325,3.0,0.0,45242.0,32959.5325,45242.0,-12282.467499999999,None,GB,2026-04-23
2026-01-09 22:00:00+00:00,1407.5,9881.5,0.0,0.0,316.0,3800.0,295.5,0.0,11046.388500000001,2479.134,29226.0225,3.0,0.0,41870.0,29229.0225,41870.0,-12640.9775,None,GB,2026-04-23
2026-01-09 23:00:00+00:00,1411.5,7283.5,0.0,0.0,262.0,3805.0,427.0,0.0,10779.124,2416.9945,26385.1185,3.0,0.0,38962.0,26388.1185,38962.0,-12573.8815,None,GB,2026-04-23
2026-01-10 00:00:00+00:00,1410.0,6817.5,0.0,0.0,254.0,3810.5,244.0,0.0,10498.6365,2286.9735,25321.61,106.5,0.0,38592.5,25428.11,38592.5,-13164.39,None,GB,2026-04-23
2026-01-10 01:00:00+00:00,1406.5,6640.0,0.0,0.0,245.0,3807.5,364.5,0.0,10056.927,2190.6805000000004,24711.1075,3.0,0.0,38132.0,24714.1075,38132.0,-13417.892500000002,None,GB,2026-04-23
2026-01-10 02:00:00+00:00,1409.0,6439.0,0.0,0.0,241.5,3811.5,435.0,0.0,9473.760999999999,2195.775,24005.536,2.0,0.0,37314.0,24007.536,37314.0,-13306.464,None,GB,2026-04-23
2026-01-10 03:00:00+00:00,1411.0,6450.5,0.0,0.0,216.5,3810.0,234.5,0.0,9190.279,2217.6985,23530.4775,2.0,0.0,36540.0,23532.4775,36540.0,-13007.5225,None,GB,2026-04-23
2026-01-10 04:00:00+00:00,1399.0,6411.5,0.0,0.0,206.5,3812.0,244.5,0.0,8737.2015,2269.0829999999996,23079.784499999998,2.0,0.0,35755.5,23081.784499999998,35755.5,-12673.715500000002,None,GB,2026-04-23
2026-01-10 05:00:00+00:00,1385.5,6676.0,0.0,0.0,206.5,3811.5,209.0,0.0,8062.262000000001,2280.523,22631.285000000003,2.0,0.0,35596.0,22633.285000000003,35596.0,-12962.714999999997,None,GB,2026-04-23
2026-01-10 06:00:00+00:00,1431.0,7996.5,0.0,0.0,216.0,3814.0,212.5,0.0,7895.2585,2290.919,23856.177499999998,2.0,0.0,36696.0,23858.177499999998,36696.0,-12837.822500000002,None,GB,2026-04-23
2026-01-10 07:00:00+00:00,1903.5,10233.5,0.0,0.0,307.0,3813.0,203.0,0.0,7794.938,2338.505,26593.443000000003,2.0,0.0,38081.0,26595.443000000003,38081.0,-11485.556999999997,None,GB,2026-04-23
2026-01-10 08:00:00+00:00,2629.5,12187.5,0.0,0.0,342.0,3810.0,288.0,171.0,7273.117,2610.175,29311.291999999998,2.0,0.0,41943.5,29313.291999999998,41943.5,-12630.208000000002,None,GB,2026-04-23
2026-01-10 09:00:00+00:00,2689.5,14513.5,0.0,0.0,351.5,3812.0,437.0,1799.0,6587.192,2810.7825000000003,33000.4745,76.0,0.0,44531.0,33076.4745,44531.0,-11454.525500000003,None,GB,2026-04-23
2026-01-10 10:00:00+00:00,2688.5,15336.0,0.0,0.0,340.0,3818.0,298.5,4013.5,6318.256,2829.9575,35642.7135,2.0,0.0,46477.0,35644.7135,46477.0,-10832.286500000002,None,GB,2026-04-23
2026-01-10 11:00:00+00:00,2677.0,15361.0,0.0,0.0,336.5,3812.5,317.0,5258.5,5878.5415,2893.1625000000004,36534.204,53.5,0.0,46051.0,36587.704,46051.0,-9463.296000000002,None,GB,2026-04-23
2026-01-10 12:00:00+00:00,2681.5,15671.0,0.0,0.0,346.5,3812.0,348.5,5350.0,6067.8805,2826.4660000000003,37103.8465,2.0,0.0,45050.5,37105.8465,45050.5,-7944.6535,None,GB,2026-04-23
2026-01-10 13:00:00+00:00,2677.0,16786.0,0.0,0.0,346.5,3812.0,491.0,4485.5,6333.780500000001,2854.694,37786.474500000004,63.0,0.0,42919.0,37849.474500000004,42919.0,-5069.525499999996,None,GB,2026-04-23
2026-01-10 14:00:00+00:00,2673.5,18191.0,0.0,0.0,347.0,3812.0,913.5,2724.5,6358.9155,2895.705,37916.120500000005,155.0,0.0,41078.0,38071.120500000005,41078.0,-3006.8794999999955,None,GB,2026-04-23
2026-01-10 15:00:00+00:00,2678.5,20021.0,0.0,0.0,420.0,3813.5,946.0,669.5,6487.77,2783.2125,37819.482500000006,244.0,0.0,40015.0,38063.482500000006,40015.0,-1951.5174999999945,None,GB,2026-04-23
2026-01-10 16:00:00+00:00,2680.0,21226.0,0.0,0.0,524.5,3814.5,1088.0,5.5,6385.1145,2936.1025,38659.717,597.5,0.0,42746.0,39257.217,42746.0,-3488.783000000003,None,GB,2026-04-23
2026-01-10 17:00:00+00:00,2678.5,22065.5,0.0,0.0,580.0,3816.0,1829.0,11.0,5584.1435,3644.5564999999997,40208.7,732.0,0.0,47226.5,40940.7,47226.5,-6285.800000000003,None,GB,2026-04-23
2026-01-10 18:00:00+00:00,2680.0,22033.5,0.0,0.0,580.5,3816.5,1445.5,0.0,5393.256,4244.827499999999,40194.0835,678.0,0.0,45873.5,40872.0835,45873.5,-5001.416499999999,None,GB,2026-04-23
2026-01-10 19:00:00+00:00,2680.0,21822.0,0.0,0.0,510.5,3817.5,677.5,0.0,5102.627,4638.068,39248.195,279.5,0.0,43790.5,39527.695,43790.5,-4262.805,None,GB,2026-04-23
2026-01-10 20:00:00+00:00,2677.5,21493.0,0.0,0.0,457.0,3814.0,476.0,0.0,4973.217500000001,4935.939,38826.6565,2.0,0.0,40638.5,38828.6565,40638.5,-1809.8435000000027,None,GB,2026-04-23
