,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 22:00:00+00:00,0.0,788.75,601.0,176.25,40.25,79.75,0.0,50.0,1736.0,1.5,0.0,2553.5,1737.5,2553.5,-816.0,None,IT_CNOR,2026-04-23
2026-01-23 23:00:00+00:00,0.0,892.5,600.75,159.0,32.25,80.25,0.0,55.0,1819.75,0.0,0.5,2352.5,1819.75,2353.0,-533.25,None,IT_CNOR,2026-04-23
2026-01-24 00:00:00+00:00,0.0,768.0,601.0,149.5,32.0,79.25,0.0,61.25,1691.0,0.0,8.25,2221.5,1691.0,2229.75,-538.75,None,IT_CNOR,2026-04-23
2026-01-24 01:00:00+00:00,0.0,659.5,601.0,149.0,32.0,81.25,0.0,54.75,1577.5,0.0,4.5,2170.0,1577.5,2174.5,-597.0,None,IT_CNOR,2026-04-23
2026-01-24 02:00:00+00:00,0.0,732.75,601.5,149.5,32.0,81.25,0.0,58.25,1655.25,0.0,3.0,2151.25,1655.25,2154.25,-499.0,None,IT_CNOR,2026-04-23
2026-01-24 03:00:00+00:00,0.0,658.75,602.0,136.5,31.75,81.75,0.0,32.25,1543.0,0.0,1.5,2119.5,1543.0,2121.0,-578.0,None,IT_CNOR,2026-04-23
2026-01-24 04:00:00+00:00,0.0,733.75,602.0,136.75,10.25,80.25,0.0,42.25,1605.25,0.0,11.25,2164.0,1605.25,2175.25,-570.0,None,IT_CNOR,2026-04-23
2026-01-24 05:00:00+00:00,0.0,779.0,602.0,143.0,19.75,79.5,0.0,45.25,1668.5,0.0,8.75,2353.0,1668.5,2361.75,-693.25,None,IT_CNOR,2026-04-23
2026-01-24 06:00:00+00:00,0.0,796.25,601.5,148.0,20.0,79.25,0.25,53.0,1698.25,0.0,5.0,2592.0,1698.25,2597.0,-898.75,None,IT_CNOR,2026-04-23
2026-01-24 07:00:00+00:00,0.0,917.0,601.0,170.75,20.0,79.0,21.0,40.5,1849.25,0.5,0.0,2826.75,1849.75,2826.75,-977.0,None,IT_CNOR,2026-04-23
2026-01-24 08:00:00+00:00,0.0,926.0,601.0,170.75,20.0,77.0,140.75,29.25,1964.75,16.75,0.0,3136.5,1981.5,3136.5,-1155.0,None,IT_CNOR,2026-04-23
2026-01-24 09:00:00+00:00,0.0,854.75,601.0,162.5,20.0,73.75,356.25,19.5,2087.75,11.0,0.0,3152.75,2098.75,3152.75,-1054.0,None,IT_CNOR,2026-04-23
2026-01-24 10:00:00+00:00,0.0,786.25,601.0,161.75,19.75,72.0,554.0,22.0,2216.75,0.0,6.0,3069.25,2216.75,3075.25,-858.5,None,IT_CNOR,2026-04-23
2026-01-24 11:00:00+00:00,0.0,684.25,600.25,155.5,10.25,73.25,572.25,24.0,2119.75,0.0,1.25,2938.5,2119.75,2939.75,-820.0,None,IT_CNOR,2026-04-23
2026-01-24 12:00:00+00:00,0.0,646.25,599.25,148.75,10.0,74.0,515.75,48.0,2042.0,0.0,10.0,2859.75,2042.0,2869.75,-827.75,None,IT_CNOR,2026-04-23
2026-01-24 13:00:00+00:00,0.0,702.25,599.75,148.0,10.0,74.5,440.0,52.0,2026.5,0.0,1.75,2788.25,2026.5,2790.0,-763.5,None,IT_CNOR,2026-04-23
2026-01-24 14:00:00+00:00,0.0,807.25,599.0,149.75,10.0,74.25,227.0,56.0,1923.25,5.5,0.0,2699.0,1928.75,2699.0,-770.25,None,IT_CNOR,2026-04-23
2026-01-24 15:00:00+00:00,0.0,869.0,600.0,140.75,30.75,75.25,45.5,66.75,1828.0,0.0,0.0,2730.0,1828.0,2730.0,-902.0,None,IT_CNOR,2026-04-23
2026-01-24 16:00:00+00:00,0.0,850.25,600.0,152.25,32.0,76.25,0.0,54.0,1764.75,0.25,0.0,2883.0,1765.0,2883.0,-1118.0,None,IT_CNOR,2026-04-23
2026-01-24 17:00:00+00:00,0.0,900.25,600.0,158.0,32.0,76.5,0.0,63.75,1830.5,8.5,0.0,3032.0,1839.0,3032.0,-1193.0,None,IT_CNOR,2026-04-23
2026-01-24 18:00:00+00:00,0.0,926.75,599.5,157.75,32.0,77.75,0.0,74.0,1867.75,9.75,0.0,3085.75,1877.5,3085.75,-1208.25,None,IT_CNOR,2026-04-23
2026-01-24 19:00:00+00:00,0.0,836.5,600.0,162.25,31.5,77.75,0.0,65.75,1773.75,0.0,2.75,2866.75,1773.75,2869.5,-1095.75,None,IT_CNOR,2026-04-23
2026-01-24 20:00:00+00:00,0.0,611.75,600.0,148.75,30.0,75.0,0.0,70.75,1536.25,0.0,0.75,2619.25,1536.25,2620.0,-1083.75,None,IT_CNOR,2026-04-23
2026-01-24 21:00:00+00:00,0.0,496.0,600.0,149.75,30.0,75.0,0.0,44.5,1395.25,0.0,2.5,2404.0,1395.25,2406.5,-1011.25,None,IT_CNOR,2026-04-23
2026-01-24 22:00:00+00:00,0.0,477.75,601.0,153.0,30.0,75.5,0.0,32.0,1369.25,0.0,0.25,2207.5,1369.25,2207.75,-838.5,None,IT_CNOR,2026-04-23
2026-01-24 23:00:00+00:00,0.0,513.25,602.0,164.75,32.0,74.25,0.0,25.75,1412.0,0.0,1.25,2055.25,1412.0,2056.5,-644.5,None,IT_CNOR,2026-04-23
2026-01-25 00:00:00+00:00,0.0,546.0,602.5,169.25,32.0,75.0,0.0,34.5,1459.25,0.0,0.0,1942.5,1459.25,1942.5,-483.25,None,IT_CNOR,2026-04-23
2026-01-25 01:00:00+00:00,0.0,408.0,603.25,171.0,32.0,75.0,0.0,30.5,1319.75,0.0,1.25,1854.75,1319.75,1856.0,-536.25,None,IT_CNOR,2026-04-23
2026-01-25 02:00:00+00:00,0.0,402.5,604.0,173.75,32.0,75.0,0.0,31.0,1318.25,0.0,9.0,1832.25,1318.25,1841.25,-523.0,None,IT_CNOR,2026-04-23
2026-01-25 03:00:00+00:00,0.0,405.0,604.0,175.75,32.0,75.75,0.0,30.5,1323.0,0.0,12.75,1851.5,1323.0,1864.25,-541.25,None,IT_CNOR,2026-04-23
2026-01-25 04:00:00+00:00,0.0,403.5,604.0,174.75,32.0,75.5,0.0,10.75,1300.5,0.0,9.75,1894.75,1300.5,1904.5,-604.0,None,IT_CNOR,2026-04-23
2026-01-25 05:00:00+00:00,0.0,491.5,604.0,174.0,32.0,74.75,0.0,13.5,1389.75,0.0,7.75,2016.0,1389.75,2023.75,-634.0,None,IT_CNOR,2026-04-23
2026-01-25 06:00:00+00:00,0.0,450.5,604.0,189.75,32.0,75.5,0.25,19.75,1371.75,0.0,12.0,2102.0,1371.75,2114.0,-742.25,None,IT_CNOR,2026-04-23
2026-01-25 07:00:00+00:00,0.0,576.25,605.0,213.5,32.0,74.75,12.5,31.5,1545.5,0.0,3.25,2219.0,1545.5,2222.25,-676.75,None,IT_CNOR,2026-04-23
2026-01-25 08:00:00+00:00,0.0,710.75,604.75,231.0,32.0,70.25,97.5,33.5,1779.75,11.5,0.0,2428.75,1791.25,2428.75,-637.5,None,IT_CNOR,2026-04-23
2026-01-25 09:00:00+00:00,0.0,849.25,603.5,232.0,32.0,71.5,256.5,38.75,2083.5,13.0,0.0,2622.5,2096.5,2622.5,-526.0,None,IT_CNOR,2026-04-23
2026-01-25 10:00:00+00:00,0.0,834.75,602.75,231.75,32.0,69.75,445.75,39.25,2256.0,0.0,6.25,2851.0,2256.0,2857.25,-601.25,None,IT_CNOR,2026-04-23
2026-01-25 11:00:00+00:00,0.0,688.25,602.25,232.0,32.0,70.75,587.75,50.25,2263.25,0.0,0.5,2758.5,2263.25,2759.0,-495.75,None,IT_CNOR,2026-04-23
2026-01-25 12:00:00+00:00,0.0,667.5,603.0,230.0,32.0,70.0,588.5,61.75,2252.75,0.0,3.5,2536.5,2252.75,2540.0,-287.25,None,IT_CNOR,2026-04-23
2026-01-25 13:00:00+00:00,0.0,656.5,603.75,228.25,32.0,70.5,461.75,59.0,2111.75,0.0,0.25,2461.25,2111.75,2461.5,-349.75,None,IT_CNOR,2026-04-23
2026-01-25 14:00:00+00:00,0.0,717.75,604.0,227.0,32.0,71.0,258.5,46.5,1956.75,0.0,3.0,2490.25,1956.75,2493.25,-536.5,None,IT_CNOR,2026-04-23
2026-01-25 15:00:00+00:00,0.0,755.75,604.0,225.75,32.0,71.75,59.75,22.75,1771.75,0.0,0.0,2532.5,1771.75,2532.5,-760.75,None,IT_CNOR,2026-04-23
2026-01-25 16:00:00+00:00,0.0,867.0,604.5,232.5,32.0,71.75,0.0,17.75,1825.5,10.75,0.0,2694.75,1836.25,2694.75,-858.5,None,IT_CNOR,2026-04-23
2026-01-25 17:00:00+00:00,0.0,866.0,605.0,230.75,30.0,72.25,0.0,12.75,1816.75,17.0,0.0,2864.75,1833.75,2864.75,-1031.0,None,IT_CNOR,2026-04-23
2026-01-25 18:00:00+00:00,0.0,886.0,605.25,224.75,29.25,73.5,0.0,5.0,1823.75,17.25,0.0,2949.75,1841.0,2949.75,-1108.75,None,IT_CNOR,2026-04-23
2026-01-25 19:00:00+00:00,0.0,849.5,605.25,224.5,24.25,75.25,0.0,8.75,1787.5,5.5,0.0,2828.5,1793.0,2828.5,-1035.5,None,IT_CNOR,2026-04-23
2026-01-25 20:00:00+00:00,0.0,769.5,605.0,215.25,22.0,75.25,0.0,9.0,1696.0,0.0,0.25,2647.5,1696.0,2647.75,-951.75,None,IT_CNOR,2026-04-23
2026-01-25 21:00:00+00:00,0.0,616.0,605.25,205.5,22.0,74.0,0.0,4.0,1526.75,0.0,0.5,2449.5,1526.75,2450.0,-923.25,None,IT_CNOR,2026-04-23
2026-01-25 22:00:00+00:00,0.0,468.0,606.0,206.0,23.75,74.5,0.0,7.0,1385.25,0.0,1.75,2246.75,1385.25,2248.5,-863.25,None,IT_CNOR,2026-04-23
2026-01-25 23:00:00+00:00,0.0,170.5,606.25,210.25,10.25,74.5,0.0,8.5,1080.25,0.0,16.75,2101.5,1080.25,2118.25,-1038.0,None,IT_CNOR,2026-04-23
2026-01-26 00:00:00+00:00,0.0,167.0,607.0,210.0,10.0,73.75,0.0,11.75,1079.5,0.0,6.0,1967.75,1079.5,1973.75,-894.25,None,IT_CNOR,2026-04-23
2026-01-26 01:00:00+00:00,0.0,167.0,607.0,210.0,10.0,73.75,0.0,9.75,1077.5,0.0,17.0,1917.75,1077.5,1934.75,-857.25,None,IT_CNOR,2026-04-23
2026-01-26 02:00:00+00:00,0.0,167.25,607.0,209.5,10.0,74.5,0.0,8.75,1077.0,0.0,17.0,1893.75,1077.0,1910.75,-833.75,None,IT_CNOR,2026-04-23
2026-01-26 03:00:00+00:00,0.0,187.5,607.0,209.75,10.0,74.5,0.0,5.75,1094.5,0.0,8.5,1918.0,1094.5,1926.5,-832.0,None,IT_CNOR,2026-04-23
2026-01-26 04:00:00+00:00,0.0,285.75,603.75,210.0,10.0,75.0,0.0,9.0,1193.5,0.0,1.25,2139.0,1193.5,2140.25,-946.75,None,IT_CNOR,2026-04-23
2026-01-26 05:00:00+00:00,0.0,428.0,585.75,215.75,10.0,77.0,0.0,9.5,1326.0,0.0,0.0,2718.75,1326.0,2718.75,-1392.75,None,IT_CNOR,2026-04-23
2026-01-26 06:00:00+00:00,0.0,540.25,586.75,217.75,10.0,77.5,3.25,8.25,1443.75,0.5,0.0,3320.5,1444.25,3320.5,-1876.25,None,IT_CNOR,2026-04-23
2026-01-26 07:00:00+00:00,0.0,535.75,587.0,224.0,10.0,77.0,93.5,10.75,1538.0,16.25,0.0,3829.0,1554.25,3829.0,-2274.75,None,IT_CNOR,2026-04-23
2026-01-26 08:00:00+00:00,0.0,499.25,586.75,223.25,10.0,80.0,306.75,6.75,1712.75,9.0,0.0,3969.0,1721.75,3969.0,-2247.25,None,IT_CNOR,2026-04-23
2026-01-26 09:00:00+00:00,0.0,467.0,586.25,221.25,10.0,80.75,522.0,1.5,1888.75,3.25,0.0,4001.25,1892.0,4001.25,-2109.25,None,IT_CNOR,2026-04-23
2026-01-26 10:00:00+00:00,0.0,504.25,584.5,215.25,10.0,79.0,655.75,4.25,2053.0,0.0,3.0,4111.25,2053.0,4114.25,-2061.25,None,IT_CNOR,2026-04-23
2026-01-26 11:00:00+00:00,0.0,506.75,585.0,212.0,10.0,79.75,717.75,8.0,2119.25,0.0,15.75,3939.75,2119.25,3955.5,-1836.25,None,IT_CNOR,2026-04-23
2026-01-26 12:00:00+00:00,0.0,496.75,585.0,211.5,10.0,79.75,671.75,6.5,2061.25,0.0,8.5,3782.5,2061.25,3791.0,-1729.75,None,IT_CNOR,2026-04-23
2026-01-26 13:00:00+00:00,0.0,404.75,585.75,218.0,10.0,76.75,501.5,4.5,1801.25,0.0,0.0,3886.75,1801.25,3886.75,-2085.5,None,IT_CNOR,2026-04-23
2026-01-26 14:00:00+00:00,0.0,460.75,586.25,204.25,10.0,78.0,265.75,1.5,1606.5,1.25,0.0,3785.0,1607.75,3785.0,-2177.25,None,IT_CNOR,2026-04-23
2026-01-26 15:00:00+00:00,0.0,477.75,586.75,214.75,10.0,79.0,66.25,2.0,1436.5,4.5,0.0,3730.0,1441.0,3730.0,-2289.0,None,IT_CNOR,2026-04-23
2026-01-26 16:00:00+00:00,0.0,465.0,586.0,217.5,10.0,77.25,1.25,2.0,1359.0,14.0,0.0,3742.25,1373.0,3742.25,-2369.25,None,IT_CNOR,2026-04-23
2026-01-26 17:00:00+00:00,0.0,480.5,586.0,220.0,10.0,79.5,0.0,3.75,1379.75,17.0,0.0,3728.0,1396.75,3728.0,-2331.25,None,IT_CNOR,2026-04-23
2026-01-26 18:00:00+00:00,0.0,458.75,586.75,221.75,10.0,76.0,0.0,4.75,1358.0,4.0,0.0,3650.75,1362.0,3650.75,-2288.75,None,IT_CNOR,2026-04-23
2026-01-26 19:00:00+00:00,0.0,436.25,586.75,217.0,10.0,75.75,0.0,3.5,1329.25,0.0,2.25,3415.5,1329.25,3417.75,-2088.5,None,IT_CNOR,2026-04-23
2026-01-26 20:00:00+00:00,0.0,392.0,586.0,213.25,10.0,74.0,0.0,5.75,1281.0,0.0,3.5,3196.75,1281.0,3200.25,-1919.25,None,IT_CNOR,2026-04-23
2026-01-26 21:00:00+00:00,0.0,350.5,586.0,199.75,10.0,74.0,0.0,4.75,1225.0,0.0,4.5,2872.25,1225.0,2876.75,-1651.75,None,IT_CNOR,2026-04-23
2026-01-26 22:00:00+00:00,0.0,331.0,586.75,189.75,10.0,73.25,0.0,5.5,1196.25,0.0,4.0,2565.75,1196.25,2569.75,-1373.5,None,IT_CNOR,2026-04-23
2026-01-26 23:00:00+00:00,0.0,176.75,587.0,179.0,26.0,72.0,0.0,7.0,1047.75,0.0,0.0,2344.5,1047.75,2344.5,-1296.75,None,IT_CNOR,2026-04-23
2026-01-27 00:00:00+00:00,0.0,167.0,587.0,175.0,26.0,71.5,0.0,7.0,1033.5,0.0,9.75,2245.5,1033.5,2255.25,-1221.75,None,IT_CNOR,2026-04-23
2026-01-27 01:00:00+00:00,0.0,167.0,587.0,174.25,26.0,73.5,0.0,7.0,1034.75,0.0,17.0,2223.5,1034.75,2240.5,-1205.75,None,IT_CNOR,2026-04-23
2026-01-27 02:00:00+00:00,0.0,167.0,587.5,174.5,26.0,72.75,0.0,9.5,1037.25,0.0,12.75,2221.25,1037.25,2234.0,-1196.75,None,IT_CNOR,2026-04-23
2026-01-27 03:00:00+00:00,0.0,168.5,587.5,174.5,26.0,74.0,0.0,7.75,1038.25,0.0,0.0,2235.25,1038.25,2235.25,-1197.0,None,IT_CNOR,2026-04-23
2026-01-27 04:00:00+00:00,0.0,223.75,587.0,174.75,26.0,73.0,0.0,11.0,1095.5,0.0,0.0,2384.5,1095.5,2384.5,-1289.0,None,IT_CNOR,2026-04-23
2026-01-27 05:00:00+00:00,0.0,476.25,586.75,185.5,26.0,73.25,0.0,15.25,1363.0,1.0,0.0,2986.25,1364.0,2986.25,-1622.25,None,IT_CNOR,2026-04-23
2026-01-27 06:00:00+00:00,0.0,537.25,586.25,209.0,26.0,72.25,13.75,12.75,1457.25,9.5,0.0,3533.0,1466.75,3533.0,-2066.25,None,IT_CNOR,2026-04-23
2026-01-27 07:00:00+00:00,0.0,535.0,585.75,222.5,26.0,69.0,210.5,11.0,1659.75,17.0,0.0,4043.0,1676.75,4043.0,-2366.25,None,IT_CNOR,2026-04-23
2026-01-27 08:00:00+00:00,0.0,521.75,585.75,221.25,26.0,67.5,509.5,9.75,1941.5,8.5,0.0,4121.25,1950.0,4121.25,-2171.25,None,IT_CNOR,2026-04-23
2026-01-27 09:00:00+00:00,0.0,527.25,584.25,208.75,26.0,68.0,823.75,11.5,2249.5,2.25,0.0,4081.5,2251.75,4081.5,-1829.75,None,IT_CNOR,2026-04-23
2026-01-27 10:00:00+00:00,0.0,520.5,584.0,197.5,26.0,69.5,948.75,15.5,2361.75,0.0,3.75,3939.25,2361.75,3943.0,-1581.25,None,IT_CNOR,2026-04-23
2026-01-27 11:00:00+00:00,0.0,405.5,586.0,194.5,26.0,70.5,950.0,20.25,2252.75,0.0,17.0,3747.75,2252.75,3764.75,-1512.0,None,IT_CNOR,2026-04-23
2026-01-27 12:00:00+00:00,0.0,532.25,586.0,195.25,26.0,71.75,833.25,30.5,2275.0,0.0,13.25,3686.0,2275.0,3699.25,-1424.25,None,IT_CNOR,2026-04-23
2026-01-27 13:00:00+00:00,0.0,567.25,585.75,195.25,26.0,75.5,614.5,46.25,2110.5,0.0,3.5,3883.75,2110.5,3887.25,-1776.75,None,IT_CNOR,2026-04-23
2026-01-27 14:00:00+00:00,0.0,535.75,583.0,196.0,26.0,73.0,304.75,48.75,1767.25,0.0,0.0,3833.25,1767.25,3833.25,-2066.0,None,IT_CNOR,2026-04-23
2026-01-27 15:00:00+00:00,0.0,533.5,586.0,208.5,26.0,74.5,67.25,66.0,1561.75,7.5,0.0,3784.25,1569.25,3784.25,-2215.0,None,IT_CNOR,2026-04-23
2026-01-27 16:00:00+00:00,0.0,534.25,583.0,215.0,26.0,74.5,0.25,92.25,1525.25,15.25,0.0,3859.75,1540.5,3859.75,-2319.25,None,IT_CNOR,2026-04-23
2026-01-27 17:00:00+00:00,0.0,535.25,581.5,216.0,26.0,75.0,0.0,114.75,1548.5,15.5,0.0,3806.0,1564.0,3806.0,-2242.0,None,IT_CNOR,2026-04-23
2026-01-27 18:00:00+00:00,0.0,527.75,583.5,215.25,26.0,76.25,0.0,125.5,1554.25,7.5,0.0,3726.5,1561.75,3726.5,-2164.75,None,IT_CNOR,2026-04-23
2026-01-27 19:00:00+00:00,0.0,535.5,583.0,192.5,26.0,75.5,0.0,129.5,1542.0,0.0,0.0,3494.5,1542.0,3494.5,-1952.5,None,IT_CNOR,2026-04-23
2026-01-27 20:00:00+00:00,0.0,502.25,583.0,179.75,26.0,75.0,0.0,131.5,1497.5,2.5,0.0,3262.25,1500.0,3262.25,-1762.25,None,IT_CNOR,2026-04-23
2026-01-27 21:00:00+00:00,0.0,381.5,583.0,186.25,26.0,76.25,0.0,126.5,1379.5,0.0,2.0,2991.25,1379.5,2993.25,-1613.75,None,IT_CNOR,2026-04-23
2026-01-27 22:00:00+00:00,0.0,331.25,582.25,192.75,26.0,74.5,0.0,118.5,1325.25,0.0,0.75,2679.0,1325.25,2679.75,-1354.5,None,IT_CNOR,2026-04-23
2026-01-27 23:00:00+00:00,0.0,174.5,581.25,171.75,26.0,74.0,0.0,117.0,1144.5,0.25,0.0,2450.5,1144.75,2450.5,-1305.75,None,IT_CNOR,2026-04-23
2026-01-28 00:00:00+00:00,0.0,167.0,580.5,184.25,26.0,74.75,0.0,128.0,1160.5,0.0,8.75,2364.25,1160.5,2373.0,-1212.5,None,IT_CNOR,2026-04-23
2026-01-28 01:00:00+00:00,0.0,167.0,579.25,194.75,26.0,76.5,0.0,131.25,1174.75,0.0,11.75,2309.0,1174.75,2320.75,-1146.0,None,IT_CNOR,2026-04-23
2026-01-28 02:00:00+00:00,0.0,166.75,562.5,207.0,26.0,76.75,0.0,129.25,1168.25,0.0,8.75,2323.75,1168.25,2332.5,-1164.25,None,IT_CNOR,2026-04-23
2026-01-28 03:00:00+00:00,0.0,166.75,561.5,218.5,26.0,76.25,0.0,124.25,1173.25,0.0,16.75,2331.5,1173.25,2348.25,-1175.0,None,IT_CNOR,2026-04-23
2026-01-28 04:00:00+00:00,0.0,222.75,577.75,217.75,26.0,76.5,0.0,115.0,1235.75,0.0,4.25,2471.5,1235.75,2475.75,-1240.0,None,IT_CNOR,2026-04-23
2026-01-28 05:00:00+00:00,0.0,446.5,576.0,215.75,26.0,76.5,0.0,122.0,1462.75,0.0,0.0,2944.0,1462.75,2944.0,-1481.25,None,IT_CNOR,2026-04-23
2026-01-28 06:00:00+00:00,0.0,453.25,576.75,216.75,24.5,76.5,1.25,112.5,1461.5,0.0,0.5,3459.75,1461.5,3460.25,-1998.75,None,IT_CNOR,2026-04-23
2026-01-28 07:00:00+00:00,0.0,523.0,580.5,224.75,25.75,74.0,31.25,87.75,1547.0,9.0,0.0,3950.0,1556.0,3950.0,-2394.0,None,IT_CNOR,2026-04-23
2026-01-28 08:00:00+00:00,0.0,549.25,577.75,226.25,26.0,73.75,78.25,67.0,1598.25,16.5,0.0,4128.0,1614.75,4128.0,-2513.25,None,IT_CNOR,2026-04-23
2026-01-28 09:00:00+00:00,0.0,519.5,578.5,204.25,26.0,74.0,158.0,50.25,1610.5,2.5,0.0,4240.0,1613.0,4240.0,-2627.0,None,IT_CNOR,2026-04-23
2026-01-28 10:00:00+00:00,0.0,541.75,576.25,234.75,26.0,74.5,255.0,70.75,1779.0,9.25,0.0,4267.5,1788.25,4267.5,-2479.25,None,IT_CNOR,2026-04-23
2026-01-28 11:00:00+00:00,0.0,542.75,580.0,269.5,10.0,76.25,286.5,88.0,1853.0,3.5,0.0,4036.5,1856.5,4036.5,-2180.0,None,IT_CNOR,2026-04-23
2026-01-28 12:00:00+00:00,0.0,550.0,582.0,277.0,10.0,74.0,258.75,96.75,1848.5,0.0,0.25,4019.75,1848.5,4020.0,-2171.5,None,IT_CNOR,2026-04-23
2026-01-28 13:00:00+00:00,0.0,542.25,582.0,286.75,10.0,70.5,201.25,89.5,1782.25,8.25,0.0,3984.0,1790.5,3984.0,-2193.5,None,IT_CNOR,2026-04-23
2026-01-28 14:00:00+00:00,0.0,507.5,582.0,282.75,10.0,68.25,99.5,77.75,1627.75,2.75,0.0,3909.0,1630.5,3909.0,-2278.5,None,IT_CNOR,2026-04-23
2026-01-28 15:00:00+00:00,0.0,500.25,581.5,288.25,10.0,70.5,26.5,72.5,1549.5,0.0,7.75,3986.75,1549.5,3994.5,-2445.0,None,IT_CNOR,2026-04-23
2026-01-28 16:00:00+00:00,0.0,537.75,581.75,290.75,10.0,74.0,0.75,73.5,1568.5,12.5,0.0,3974.5,1581.0,3974.5,-2393.5,None,IT_CNOR,2026-04-23
2026-01-28 17:00:00+00:00,0.0,514.25,582.0,307.0,10.0,76.5,0.0,82.75,1572.5,1.0,0.0,3924.5,1573.5,3924.5,-2351.0,None,IT_CNOR,2026-04-23
2026-01-28 18:00:00+00:00,0.0,534.25,582.5,316.5,10.0,79.25,0.0,88.0,1610.5,0.0,0.0,3826.25,1610.5,3826.25,-2215.75,None,IT_CNOR,2026-04-23
2026-01-28 19:00:00+00:00,0.0,535.5,582.75,327.0,10.0,79.5,0.0,81.0,1615.75,0.0,0.5,3549.75,1615.75,3550.25,-1934.5,None,IT_CNOR,2026-04-23
2026-01-28 20:00:00+00:00,0.0,534.25,583.0,331.75,10.0,80.5,0.0,59.75,1599.25,0.0,3.5,3231.0,1599.25,3234.5,-1635.25,None,IT_CNOR,2026-04-23
2026-01-28 21:00:00+00:00,0.0,473.0,584.0,290.25,10.0,80.0,0.0,44.0,1481.25,2.0,0.0,2837.75,1483.25,2837.75,-1354.5,None,IT_CNOR,2026-04-23
2026-01-28 22:00:00+00:00,0.0,332.75,584.0,329.75,10.0,80.0,0.0,42.5,1379.0,0.0,0.25,2592.75,1379.0,2593.0,-1214.0,None,IT_CNOR,2026-04-23
2026-01-28 23:00:00+00:00,0.0,180.0,585.0,325.5,10.0,82.25,0.0,26.5,1209.25,0.0,16.0,2349.5,1209.25,2365.5,-1156.25,None,IT_CNOR,2026-04-23
2026-01-29 00:00:00+00:00,0.0,167.0,585.0,324.0,10.0,81.5,0.0,20.75,1188.25,0.0,13.25,2235.25,1188.25,2248.5,-1060.25,None,IT_CNOR,2026-04-23
2026-01-29 01:00:00+00:00,0.0,166.75,585.75,322.25,10.0,80.75,0.0,15.75,1181.25,0.0,16.75,2195.0,1181.25,2211.75,-1030.5,None,IT_CNOR,2026-04-23
2026-01-29 02:00:00+00:00,0.0,167.0,586.0,320.5,10.0,81.75,0.0,25.25,1190.5,0.0,17.0,2177.25,1190.5,2194.25,-1003.75,None,IT_CNOR,2026-04-23
2026-01-29 03:00:00+00:00,0.0,167.0,586.0,317.5,10.0,81.25,0.0,21.25,1183.0,0.0,2.75,2228.5,1183.0,2231.25,-1048.25,None,IT_CNOR,2026-04-23
2026-01-29 04:00:00+00:00,0.0,237.25,586.0,315.0,10.0,80.25,0.0,17.25,1245.75,0.0,0.0,2386.0,1245.75,2386.0,-1140.25,None,IT_CNOR,2026-04-23
2026-01-29 05:00:00+00:00,0.0,488.0,586.0,312.75,10.0,78.25,0.0,14.0,1489.0,0.0,0.0,2910.75,1489.0,2910.75,-1421.75,None,IT_CNOR,2026-04-23
2026-01-29 06:00:00+00:00,0.0,538.5,585.25,310.75,10.0,77.75,3.0,23.5,1548.75,8.75,0.0,3466.5,1557.5,3466.5,-1909.0,None,IT_CNOR,2026-04-23
2026-01-29 07:00:00+00:00,0.0,538.0,585.0,312.75,10.0,79.25,75.25,49.0,1649.25,17.0,0.0,3959.5,1666.25,3959.5,-2293.25,None,IT_CNOR,2026-04-23
2026-01-29 08:00:00+00:00,0.0,536.5,581.5,262.75,10.0,78.75,210.5,46.75,1726.75,9.5,0.0,4148.5,1736.25,4148.5,-2412.25,None,IT_CNOR,2026-04-23
2026-01-29 09:00:00+00:00,0.0,533.5,576.75,310.0,10.0,74.5,373.75,16.25,1894.75,0.0,2.25,4232.25,1894.75,4234.5,-2339.75,None,IT_CNOR,2026-04-23
2026-01-29 10:00:00+00:00,0.0,538.5,579.25,310.5,10.0,71.75,554.5,44.25,2108.75,2.5,0.0,4225.25,2111.25,4225.25,-2114.0,None,IT_CNOR,2026-04-23
2026-01-29 11:00:00+00:00,0.0,538.25,579.75,308.75,10.0,71.0,691.75,48.25,2247.75,4.75,0.0,3869.25,2252.5,3869.25,-1616.75,None,IT_CNOR,2026-04-23
2026-01-29 12:00:00+00:00,0.0,532.75,586.0,313.5,10.0,71.5,668.0,39.75,2221.5,15.0,0.0,3688.5,2236.5,3688.5,-1452.0,None,IT_CNOR,2026-04-23
2026-01-29 13:00:00+00:00,0.0,537.25,585.25,309.25,10.0,76.75,519.25,35.0,2072.75,0.0,4.0,3870.75,2072.75,3874.75,-1802.0,None,IT_CNOR,2026-04-23
2026-01-29 14:00:00+00:00,0.0,536.75,585.75,310.5,13.25,79.5,237.75,36.75,1800.25,0.0,17.0,3943.5,1800.25,3960.5,-2160.25,None,IT_CNOR,2026-04-23
2026-01-29 15:00:00+00:00,0.0,537.5,586.0,309.0,10.0,80.5,57.5,38.5,1619.0,0.0,7.75,3896.75,1619.0,3904.5,-2285.5,None,IT_CNOR,2026-04-23
2026-01-29 16:00:00+00:00,0.0,536.75,586.0,308.25,10.0,77.25,1.25,37.5,1557.0,12.25,0.0,3886.5,1569.25,3886.5,-2317.25,None,IT_CNOR,2026-04-23
