,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-05 06:00:00+00:00,671.83,139.55,934.93,0.0,17.76,0.0,1764.07,139.48,0.0,1529.46,1903.55,1529.46,374.0899999999999,None,BA,2026-04-23
2026-03-05 07:00:00+00:00,659.5,133.18,918.74,0.0,41.59,2.07,1755.08,1.09,0.0,1353.09,1756.1699999999998,1353.09,403.0799999999999,None,BA,2026-04-23
2026-03-05 08:00:00+00:00,647.04,140.19,747.57,0.0,63.16,4.37,1602.3300000000002,0.44,0.0,1109.93,1602.7700000000002,1109.93,492.84000000000015,None,BA,2026-04-23
2026-03-05 09:00:00+00:00,648.43,126.78,637.73,0.0,68.81,8.72,1490.47,0.44,0.0,991.05,1490.91,991.05,499.8600000000001,None,BA,2026-04-23
2026-03-05 10:00:00+00:00,654.36,126.67,640.61,0.0,27.32,2.08,1451.0399999999997,0.44,0.0,916.95,1451.4799999999998,916.95,534.5299999999997,None,BA,2026-04-23
2026-03-05 11:00:00+00:00,652.74,128.13,651.51,0.0,27.56,1.9,1461.8400000000001,0.44,0.0,825.0,1462.2800000000002,825.0,637.2800000000002,None,BA,2026-04-23
2026-03-05 12:00:00+00:00,655.43,129.56,678.78,0.0,28.82,3.59,1496.1799999999998,0.44,0.0,861.65,1496.62,861.65,634.9699999999999,None,BA,2026-04-23
2026-03-05 13:00:00+00:00,657.71,133.59,710.46,0.0,45.59,8.11,1555.46,0.44,0.0,1023.77,1555.9,1023.77,532.1300000000001,None,BA,2026-04-23
2026-03-05 14:00:00+00:00,616.74,126.24,782.47,0.0,34.77,11.66,1571.88,3.34,0.0,1203.79,1575.22,1203.79,371.43000000000006,None,BA,2026-04-23
2026-03-05 15:00:00+00:00,653.44,128.48,871.29,0.0,23.54,10.58,1687.33,171.9,0.0,1408.4,1859.23,1408.4,450.8299999999999,None,BA,2026-04-23
2026-03-05 16:00:00+00:00,667.36,133.27,1057.56,0.0,1.82,8.9,1868.91,179.48,0.0,1691.38,2048.39,1691.38,357.00999999999976,None,BA,2026-04-23
2026-03-05 17:00:00+00:00,677.97,147.84,1083.32,0.0,0.0,0.0,1909.13,189.4,0.0,1714.42,2098.53,1714.42,384.1100000000001,None,BA,2026-04-23
2026-03-05 18:00:00+00:00,689.92,155.08,1099.53,0.0,0.0,0.0,1944.53,189.5,0.0,1673.95,2134.0299999999997,1673.95,460.0799999999997,None,BA,2026-04-23
2026-03-05 19:00:00+00:00,711.85,155.16,1046.21,0.0,0.0,0.0,1913.22,189.91,0.0,1588.41,2103.13,1588.41,514.72,None,BA,2026-04-23
2026-03-05 20:00:00+00:00,727.86,155.0,957.65,0.0,0.0,0.0,1840.51,181.15,0.0,1497.06,2021.66,1497.06,524.6000000000001,None,BA,2026-04-23
2026-03-05 21:00:00+00:00,772.85,149.76,867.26,0.0,0.0,1.5,1791.37,139.9,0.0,1423.88,1931.27,1423.88,507.3899999999999,None,BA,2026-04-23
2026-03-05 22:00:00+00:00,817.16,130.16,756.87,0.0,0.0,0.7,1704.89,139.37,0.0,1308.79,1844.2600000000002,1308.79,535.4700000000003,None,BA,2026-04-23
2026-03-05 23:00:00+00:00,824.47,106.76,724.52,0.0,0.0,0.64,1656.39,0.44,0.0,1203.41,1656.8300000000002,1203.41,453.4200000000001,None,BA,2026-04-23
2026-03-06 00:00:00+00:00,827.27,100.86,630.36,0.0,0.0,4.14,1562.63,0.44,0.0,1107.7,1563.0700000000002,1107.7,455.3700000000001,None,BA,2026-04-23
2026-03-06 01:00:00+00:00,828.02,100.88,609.95,0.0,0.0,2.64,1541.49,0.44,0.0,1085.47,1541.93,1085.47,456.46000000000004,None,BA,2026-04-23
2026-03-06 02:00:00+00:00,812.32,100.96,642.34,0.0,0.0,4.66,1560.2800000000002,0.44,0.0,1117.7,1560.7200000000003,1117.7,443.0200000000002,None,BA,2026-04-23
2026-03-06 03:00:00+00:00,805.43,100.9,691.99,0.0,0.0,1.36,1599.6799999999998,0.44,0.0,1164.15,1600.12,1164.15,435.9699999999998,None,BA,2026-04-23
2026-03-06 04:00:00+00:00,808.52,106.57,729.32,0.0,0.0,2.37,1646.7799999999997,1.15,0.0,1233.33,1647.9299999999998,1233.33,414.5999999999999,None,BA,2026-04-23
2026-03-06 05:00:00+00:00,805.63,125.73,793.03,0.0,3.47,0.36,1728.2199999999998,141.18,0.0,1452.34,1869.3999999999999,1452.34,417.05999999999995,None,BA,2026-04-23
2026-03-06 06:00:00+00:00,804.2,130.05,874.97,0.0,26.8,0.0,1836.02,141.45,0.0,1507.56,1977.47,1507.56,469.9100000000001,None,BA,2026-04-23
2026-03-06 07:00:00+00:00,824.05,124.3,754.65,0.0,41.55,2.26,1746.81,141.14,0.0,1362.39,1887.9499999999998,1362.39,525.5599999999997,None,BA,2026-04-23
2026-03-06 08:00:00+00:00,825.63,83.72,676.17,0.0,44.4,2.24,1632.16,0.89,0.0,1135.12,1633.0500000000002,1135.12,497.9300000000003,None,BA,2026-04-23
2026-03-06 09:00:00+00:00,817.49,74.61,488.68,0.0,42.85,0.33,1423.9599999999998,0.44,0.0,934.09,1424.3999999999999,934.09,490.30999999999983,None,BA,2026-04-23
2026-03-06 10:00:00+00:00,820.43,91.4,400.35,0.0,39.44,0.44,1352.06,0.44,0.0,901.29,1352.5,901.29,451.21000000000004,None,BA,2026-04-23
2026-03-06 11:00:00+00:00,823.89,114.19,350.96,0.0,53.39,0.53,1342.96,0.44,0.0,854.99,1343.4,854.99,488.4100000000001,None,BA,2026-04-23
2026-03-06 12:00:00+00:00,820.64,114.83,379.55,0.0,50.48,0.0,1365.5,0.44,0.0,917.89,1365.94,917.89,448.05000000000007,None,BA,2026-04-23
2026-03-06 13:00:00+00:00,803.72,115.03,431.38,0.0,71.06,0.77,1421.96,0.44,0.0,1015.9,1422.4,1015.9,406.5000000000001,None,BA,2026-04-23
2026-03-06 14:00:00+00:00,786.17,116.57,637.75,0.0,58.54,6.0,1605.03,0.44,0.0,1235.67,1605.47,1235.67,369.79999999999995,None,BA,2026-04-23
2026-03-06 15:00:00+00:00,771.78,125.77,817.21,0.0,25.92,6.75,1747.43,166.75,0.0,1475.33,1914.18,1475.33,438.85000000000014,None,BA,2026-04-23
2026-03-06 16:00:00+00:00,794.68,135.3,1017.14,0.0,1.31,5.3,1953.7299999999998,169.78,0.0,1764.65,2123.5099999999998,1764.65,358.8599999999997,None,BA,2026-04-23
2026-03-06 17:00:00+00:00,820.15,128.76,1050.08,0.0,0.0,1.46,2000.4499999999998,176.51,0.0,1817.8,2176.96,1817.8,359.1600000000001,None,BA,2026-04-23
2026-03-06 18:00:00+00:00,816.61,129.14,1055.95,0.0,0.0,0.0,2001.7,168.81,0.0,1743.55,2170.51,1743.55,426.96000000000026,None,BA,2026-04-23
2026-03-06 19:00:00+00:00,814.07,123.11,1014.25,0.0,0.0,0.0,1951.43,168.83,0.0,1630.79,2120.26,1630.79,489.47000000000025,None,BA,2026-04-23
2026-03-06 20:00:00+00:00,815.71,120.93,938.1,0.0,0.0,0.0,1874.7400000000002,168.3,0.0,1558.53,2043.0400000000002,1558.53,484.5100000000002,None,BA,2026-04-23
2026-03-06 21:00:00+00:00,816.8,107.74,835.03,0.0,0.0,0.0,1759.57,167.99,0.0,1469.82,1927.56,1469.82,457.74,None,BA,2026-04-23
2026-03-06 22:00:00+00:00,804.53,110.8,717.96,0.0,0.0,0.0,1633.29,136.55,0.0,1338.62,1769.84,1338.62,431.22,None,BA,2026-04-23
2026-03-06 23:00:00+00:00,799.84,99.77,647.09,0.0,0.0,0.0,1546.7,0.65,0.0,1139.45,1547.3500000000001,1139.45,407.9000000000001,None,BA,2026-04-23
2026-03-07 00:00:00+00:00,800.41,95.09,618.51,0.0,0.0,0.0,1514.01,0.44,0.0,1135.9,1514.45,1135.9,378.54999999999995,None,BA,2026-04-23
2026-03-07 01:00:00+00:00,803.77,95.01,592.71,0.0,0.0,0.0,1491.49,0.44,0.0,1122.54,1491.93,1122.54,369.3900000000001,None,BA,2026-04-23
2026-03-07 02:00:00+00:00,804.83,94.95,608.78,0.0,0.0,0.0,1508.56,0.44,0.0,1122.7,1509.0,1122.7,386.29999999999995,None,BA,2026-04-23
2026-03-07 03:00:00+00:00,810.17,94.98,628.41,0.0,0.0,0.0,1533.56,0.44,0.0,1142.0,1534.0,1142.0,392.0,None,BA,2026-04-23
2026-03-07 04:00:00+00:00,807.59,95.0,665.91,0.0,0.0,0.0,1568.5,0.44,0.0,1151.2,1568.94,1151.2,417.74,None,BA,2026-04-23
2026-03-07 05:00:00+00:00,804.15,108.99,732.11,0.0,2.88,0.0,1648.13,0.44,0.0,1240.05,1648.5700000000002,1240.05,408.5200000000002,None,BA,2026-04-23
2026-03-07 06:00:00+00:00,805.39,107.06,772.74,0.0,4.42,0.0,1689.6100000000001,0.44,0.0,1360.37,1690.0500000000002,1360.37,329.6800000000003,None,BA,2026-04-23
2026-03-07 07:00:00+00:00,795.7,103.94,731.76,0.0,53.0,0.0,1684.4,0.44,0.0,1326.76,1684.8400000000001,1326.76,358.08000000000015,None,BA,2026-04-23
2026-03-07 08:00:00+00:00,794.17,102.73,414.51,0.0,63.89,0.0,1375.3,0.44,0.0,1147.4,1375.74,1147.4,228.33999999999992,None,BA,2026-04-23
2026-03-07 09:00:00+00:00,794.48,102.81,288.1,0.0,28.79,2.47,1216.6499999999999,0.44,0.0,997.63,1217.09,997.63,219.45999999999992,None,BA,2026-04-23
2026-03-07 10:00:00+00:00,792.38,101.58,287.92,0.0,29.96,6.32,1218.16,0.44,0.0,768.98,1218.6000000000001,768.98,449.6200000000001,None,BA,2026-04-23
2026-03-07 11:00:00+00:00,791.93,92.96,276.38,0.0,29.96,6.99,1198.22,0.44,0.0,667.08,1198.66,667.08,531.58,None,BA,2026-04-23
2026-03-07 12:00:00+00:00,809.15,91.0,288.94,0.0,29.96,8.57,1227.62,0.44,0.0,756.21,1228.06,756.21,471.8499999999999,None,BA,2026-04-23
2026-03-07 13:00:00+00:00,778.63,92.53,400.21,0.0,49.92,7.36,1328.6499999999999,0.44,0.0,970.43,1329.09,970.43,358.65999999999997,None,BA,2026-04-23
2026-03-07 14:00:00+00:00,821.68,107.32,594.1,0.0,58.62,9.28,1590.9999999999998,5.03,0.0,1126.37,1596.0299999999997,1126.37,469.65999999999985,None,BA,2026-04-23
2026-03-07 15:00:00+00:00,799.5,106.95,771.84,0.0,28.44,12.48,1719.21,160.64,0.0,1367.55,1879.85,1367.55,512.3,None,BA,2026-04-23
2026-03-07 16:00:00+00:00,809.16,117.79,940.42,0.0,2.59,11.77,1881.7299999999998,159.83,0.0,1665.72,2041.5599999999997,1665.72,375.8399999999997,None,BA,2026-04-23
2026-03-07 17:00:00+00:00,810.13,113.29,989.51,0.0,0.0,2.59,1915.5199999999998,171.72,0.0,1778.64,2087.24,1778.64,308.5999999999997,None,BA,2026-04-23
2026-03-07 18:00:00+00:00,813.07,120.45,974.22,0.0,0.0,0.0,1907.7400000000002,161.83,0.0,1708.46,2069.57,1708.46,361.1100000000001,None,BA,2026-04-23
2026-03-07 19:00:00+00:00,811.21,128.2,953.33,0.0,0.0,0.0,1892.7400000000002,157.29,0.0,1585.86,2050.03,1585.86,464.1700000000003,None,BA,2026-04-23
2026-03-07 20:00:00+00:00,819.62,120.01,898.45,0.0,0.0,0.0,1838.08,158.54,0.0,1486.31,1996.62,1486.31,510.30999999999995,None,BA,2026-04-23
2026-03-07 21:00:00+00:00,828.18,119.33,759.52,0.0,0.0,0.0,1707.03,157.99,0.0,1387.34,1865.02,1387.34,477.68000000000006,None,BA,2026-04-23
2026-03-07 22:00:00+00:00,792.99,108.49,609.7,0.0,0.0,0.0,1511.18,157.43,0.0,1287.75,1668.6100000000001,1287.75,380.8600000000001,None,BA,2026-04-23
2026-03-07 23:00:00+00:00,662.65,94.77,572.73,0.0,0.0,0.0,1330.15,1.02,0.0,1199.43,1331.17,1199.43,131.74,None,BA,2026-04-23
2026-03-08 00:00:00+00:00,655.43,94.78,495.84,0.0,0.0,0.0,1246.05,0.44,0.0,1138.44,1246.49,1138.44,108.04999999999995,None,BA,2026-04-23
2026-03-08 01:00:00+00:00,650.74,94.85,451.33,0.0,0.0,0.0,1196.92,0.44,0.0,1105.63,1197.3600000000001,1105.63,91.73000000000002,None,BA,2026-04-23
2026-03-08 02:00:00+00:00,654.05,96.31,463.65,0.0,0.0,0.0,1214.0099999999998,0.44,0.0,1121.85,1214.4499999999998,1121.85,92.59999999999991,None,BA,2026-04-23
2026-03-08 03:00:00+00:00,661.84,97.86,494.81,0.0,0.0,0.0,1254.51,0.44,0.0,1158.88,1254.95,1158.88,96.06999999999994,None,BA,2026-04-23
2026-03-08 04:00:00+00:00,674.84,99.47,481.06,0.0,0.0,0.0,1255.3700000000001,0.44,0.0,1164.6,1255.8100000000002,1164.6,91.21000000000026,None,BA,2026-04-23
2026-03-08 05:00:00+00:00,683.01,101.5,501.39,0.0,1.9,0.0,1287.8000000000002,0.44,0.0,1183.37,1288.2400000000002,1183.37,104.87000000000035,None,BA,2026-04-23
2026-03-08 06:00:00+00:00,666.94,103.24,567.29,0.0,20.19,0.0,1357.66,0.44,0.0,1279.67,1358.1000000000001,1279.67,78.43000000000006,None,BA,2026-04-23
2026-03-08 07:00:00+00:00,664.06,103.25,550.42,0.0,49.92,0.0,1367.65,0.44,0.0,1221.38,1368.0900000000001,1221.38,146.71000000000004,None,BA,2026-04-23
2026-03-08 08:00:00+00:00,663.74,101.35,333.61,0.0,61.89,0.0,1160.5900000000001,0.44,0.0,1142.63,1161.0300000000002,1142.63,18.40000000000009,None,BA,2026-04-23
2026-03-08 09:00:00+00:00,667.7,99.33,220.72,0.0,69.06,0.0,1056.8100000000002,0.44,0.0,993.16,1057.2500000000002,993.16,64.09000000000026,None,BA,2026-04-23
2026-03-08 10:00:00+00:00,644.19,99.04,153.03,0.0,63.52,0.0,959.78,0.44,0.0,818.96,960.22,818.96,141.26,None,BA,2026-04-23
2026-03-08 11:00:00+00:00,624.73,98.85,140.8,0.0,56.81,0.0,921.19,0.44,0.0,639.25,921.6300000000001,639.25,282.3800000000001,None,BA,2026-04-23
2026-03-08 12:00:00+00:00,619.33,100.44,208.45,0.0,29.96,0.78,958.96,0.44,0.0,663.77,959.4000000000001,663.77,295.6300000000001,None,BA,2026-04-23
2026-03-08 13:00:00+00:00,621.05,102.59,418.51,0.0,26.56,1.54,1170.25,0.44,0.0,853.65,1170.69,853.65,317.0400000000001,None,BA,2026-04-23
2026-03-08 14:00:00+00:00,655.82,103.11,555.41,0.0,38.69,1.97,1355.0000000000002,0.44,0.0,1140.59,1355.4400000000003,1140.59,214.85000000000036,None,BA,2026-04-23
2026-03-08 15:00:00+00:00,674.65,111.85,750.7,0.0,9.93,7.26,1554.39,8.67,0.0,1388.44,1563.0600000000002,1388.44,174.62000000000012,None,BA,2026-04-23
2026-03-08 16:00:00+00:00,670.43,114.07,804.94,0.0,1.06,1.13,1591.63,140.53,0.0,1472.3,1732.16,1472.3,259.8600000000001,None,BA,2026-04-23
2026-03-08 17:00:00+00:00,681.65,113.26,800.81,0.0,0.0,1.03,1596.7499999999998,150.34,0.0,1561.82,1747.0899999999997,1561.82,185.26999999999975,None,BA,2026-04-23
2026-03-08 18:00:00+00:00,682.77,108.26,809.72,0.0,0.0,0.0,1600.75,150.39,0.0,1527.34,1751.1399999999999,1527.34,223.79999999999995,None,BA,2026-04-23
2026-03-08 19:00:00+00:00,665.81,103.52,831.65,0.0,0.0,0.0,1600.98,150.01,0.0,1487.4,1750.99,1487.4,263.5899999999999,None,BA,2026-04-23
2026-03-08 20:00:00+00:00,674.33,95.26,761.63,0.0,0.0,0.0,1531.22,150.39,0.0,1401.29,1681.6100000000001,1401.29,280.32000000000016,None,BA,2026-04-23
2026-03-08 21:00:00+00:00,686.49,77.34,698.93,0.0,0.0,0.0,1462.76,139.43,0.0,1343.56,1602.19,1343.56,258.6300000000001,None,BA,2026-04-23
2026-03-08 22:00:00+00:00,684.32,80.24,686.8,0.0,0.0,0.0,1451.3600000000001,0.44,0.0,1205.39,1451.8000000000002,1205.39,246.41000000000008,None,BA,2026-04-23
2026-03-08 23:00:00+00:00,671.5,77.33,555.66,0.0,0.0,0.0,1304.49,0.44,0.0,1120.51,1304.93,1120.51,184.42000000000007,None,BA,2026-04-23
2026-03-09 00:00:00+00:00,669.17,77.18,522.83,0.0,0.0,0.21,1269.3899999999999,0.44,0.0,1072.08,1269.83,1072.08,197.75,None,BA,2026-04-23
2026-03-09 01:00:00+00:00,672.48,77.25,497.55,0.0,0.0,0.7,1247.98,0.44,0.0,1048.02,1248.42,1048.02,200.4000000000001,None,BA,2026-04-23
2026-03-09 02:00:00+00:00,680.08,77.23,521.88,0.0,0.0,0.0,1279.19,0.44,0.0,1079.32,1279.63,1079.32,200.31000000000017,None,BA,2026-04-23
2026-03-09 03:00:00+00:00,676.7,77.24,560.89,0.0,0.0,0.0,1314.83,0.44,0.0,1119.41,1315.27,1119.41,195.8599999999999,None,BA,2026-04-23
2026-03-09 04:00:00+00:00,690.48,85.57,555.7,0.0,0.0,0.0,1331.75,2.76,0.0,1155.96,1334.51,1155.96,178.54999999999995,None,BA,2026-04-23
2026-03-09 05:00:00+00:00,721.32,116.41,668.55,0.0,2.71,0.27,1509.26,142.62,0.0,1461.28,1651.88,1461.28,190.60000000000014,None,BA,2026-04-23
2026-03-09 06:00:00+00:00,728.71,122.13,752.1,0.0,24.69,0.0,1627.63,142.63,0.0,1602.25,1770.2600000000002,1602.25,168.01000000000022,None,BA,2026-04-23
2026-03-09 07:00:00+00:00,728.63,122.09,670.93,0.0,21.26,0.0,1542.91,142.43,0.0,1411.93,1685.3400000000001,1411.93,273.4100000000001,None,BA,2026-04-23
2026-03-09 08:00:00+00:00,751.37,96.38,329.23,0.0,45.08,0.0,1222.06,1.05,0.0,1266.11,1223.11,1266.11,-43.0,None,BA,2026-04-23
2026-03-09 09:00:00+00:00,696.97,87.86,248.04,0.0,66.85,0.0,1099.72,0.44,0.0,1092.0,1100.16,1092.0,8.160000000000082,None,BA,2026-04-23
2026-03-09 10:00:00+00:00,735.61,72.73,220.84,0.0,53.91,0.83,1083.92,0.44,0.0,1068.27,1084.3600000000001,1068.27,16.090000000000146,None,BA,2026-04-23
2026-03-09 11:00:00+00:00,709.15,62.34,218.83,0.0,36.82,5.33,1032.47,0.44,0.0,1017.47,1032.91,1017.47,15.440000000000055,None,BA,2026-04-23
2026-03-09 12:00:00+00:00,720.48,77.08,294.57,0.0,15.62,5.06,1112.81,0.44,0.0,1144.61,1113.25,1144.61,-31.3599999999999,None,BA,2026-04-23
2026-03-09 13:00:00+00:00,736.93,102.72,602.58,0.0,26.23,25.3,1493.76,0.44,0.0,1441.5,1494.2,1441.5,52.700000000000045,None,BA,2026-04-23
2026-03-09 14:00:00+00:00,737.6,120.71,764.04,0.0,8.56,10.69,1641.6,0.44,0.0,1444.31,1642.04,1444.31,197.73000000000002,None,BA,2026-04-23
2026-03-09 15:00:00+00:00,736.8,124.83,793.77,0.0,7.07,2.23,1664.7,140.3,0.0,1472.16,1805.0,1472.16,332.8399999999999,None,BA,2026-04-23
2026-03-09 16:00:00+00:00,755.94,122.78,921.09,0.0,1.32,1.2,1802.33,141.73,0.0,1721.8,1944.06,1721.8,222.26,None,BA,2026-04-23
2026-03-09 17:00:00+00:00,777.6,117.39,955.38,0.0,0.0,0.0,1850.37,141.26,0.0,1788.56,1991.6299999999999,1788.56,203.06999999999994,None,BA,2026-04-23
2026-03-09 18:00:00+00:00,770.32,116.06,938.98,0.0,0.0,0.0,1825.3600000000001,141.05,0.0,1771.53,1966.41,1771.53,194.8800000000001,None,BA,2026-04-23
2026-03-09 19:00:00+00:00,779.0,115.61,907.74,0.0,0.0,0.0,1802.35,140.92,0.0,1698.89,1943.27,1698.89,244.37999999999988,None,BA,2026-04-23
2026-03-09 20:00:00+00:00,772.58,117.61,841.95,0.0,0.0,0.46,1732.6000000000001,141.31,0.0,1539.09,1873.91,1539.09,334.82000000000016,None,BA,2026-04-23
2026-03-09 21:00:00+00:00,749.26,113.47,687.41,0.0,0.0,2.13,1552.27,141.15,0.0,1369.64,1693.42,1369.64,323.78,None,BA,2026-04-23
2026-03-09 22:00:00+00:00,761.27,111.1,499.58,0.0,0.0,0.33,1372.28,140.4,0.0,1220.82,1512.68,1220.82,291.8600000000001,None,BA,2026-04-23
2026-03-09 23:00:00+00:00,761.54,89.3,609.36,0.0,0.0,1.55,1461.7499999999998,0.44,0.0,1120.79,1462.1899999999998,1120.79,341.39999999999986,None,BA,2026-04-23
2026-03-10 00:00:00+00:00,756.21,79.76,578.88,0.0,0.0,0.0,1414.85,0.44,0.0,1084.2,1415.29,1084.2,331.0899999999999,None,BA,2026-04-23
2026-03-10 01:00:00+00:00,759.87,79.69,582.86,0.0,0.0,0.32,1422.74,0.44,0.0,1069.06,1423.18,1069.06,354.1200000000001,None,BA,2026-04-23
2026-03-10 02:00:00+00:00,763.78,79.77,618.32,0.0,0.0,0.0,1461.87,0.44,0.0,1109.23,1462.31,1109.23,353.0799999999999,None,BA,2026-04-23
2026-03-10 03:00:00+00:00,759.42,79.88,656.22,0.0,0.0,0.0,1495.52,1.75,0.0,1138.52,1497.27,1138.52,358.75,None,BA,2026-04-23
2026-03-10 04:00:00+00:00,759.03,78.69,582.42,0.0,0.0,0.5,1420.6399999999999,139.87,0.0,1174.37,1560.5099999999998,1174.37,386.1399999999999,None,BA,2026-04-23
2026-03-10 05:00:00+00:00,759.43,89.17,727.01,0.0,1.13,3.69,1580.43,139.13,0.0,1437.09,1719.56,1437.09,282.47,None,BA,2026-04-23
2026-03-10 06:00:00+00:00,756.13,106.04,812.73,0.0,19.37,0.52,1694.79,138.97,0.0,1640.27,1833.76,1640.27,193.49,None,BA,2026-04-23
2026-03-10 07:00:00+00:00,745.68,126.68,799.02,0.0,34.34,0.0,1705.7199999999998,6.07,0.0,1551.4,1711.7899999999997,1551.4,160.38999999999965,None,BA,2026-04-23
2026-03-10 08:00:00+00:00,724.4,129.37,665.18,0.0,47.35,0.0,1566.2999999999997,0.44,0.0,1367.35,1566.7399999999998,1367.35,199.38999999999987,None,BA,2026-04-23
2026-03-10 09:00:00+00:00,714.83,118.96,340.09,0.0,55.83,1.19,1230.9,0.44,0.0,1127.89,1231.3400000000001,1127.89,103.45000000000005,None,BA,2026-04-23
2026-03-10 10:00:00+00:00,705.97,109.54,443.27,0.0,51.23,4.68,1314.69,0.44,0.0,1120.31,1315.13,1120.31,194.82000000000016,None,BA,2026-04-23
2026-03-10 11:00:00+00:00,707.18,96.95,518.45,0.0,50.23,5.64,1378.45,0.44,0.0,1110.86,1378.89,1110.86,268.0300000000002,None,BA,2026-04-23
2026-03-10 12:00:00+00:00,721.84,96.23,629.01,0.0,49.94,0.91,1497.93,0.44,0.0,1236.25,1498.3700000000001,1236.25,262.1200000000001,None,BA,2026-04-23
2026-03-10 13:00:00+00:00,699.9,93.64,618.74,0.0,42.78,0.27,1455.33,0.44,0.0,1218.99,1455.77,1218.99,236.77999999999997,None,BA,2026-04-23
2026-03-10 14:00:00+00:00,731.09,95.67,736.46,0.0,34.5,2.57,1600.29,0.44,0.0,1291.04,1600.73,1291.04,309.69000000000005,None,BA,2026-04-23
2026-03-10 15:00:00+00:00,725.93,99.51,854.26,0.0,9.1,1.32,1690.1199999999997,141.64,0.0,1456.1,1831.7599999999998,1456.1,375.65999999999985,None,BA,2026-04-23
2026-03-10 16:00:00+00:00,714.47,118.14,1031.9,0.0,0.0,0.0,1864.5100000000002,139.52,0.0,1667.4,2004.0300000000002,1667.4,336.6300000000001,None,BA,2026-04-23
2026-03-10 17:00:00+00:00,706.02,125.7,1072.98,0.0,0.0,0.0,1904.7,145.12,0.0,1746.58,2049.82,1746.58,303.24000000000024,None,BA,2026-04-23
2026-03-10 18:00:00+00:00,711.47,128.71,1040.88,0.0,0.0,0.0,1881.0600000000002,150.11,0.0,1737.0,2031.17,1737.0,294.1700000000001,None,BA,2026-04-23
2026-03-10 19:00:00+00:00,721.42,129.81,982.96,0.0,0.0,0.0,1834.19,148.2,0.0,1644.22,1982.39,1644.22,338.1700000000001,None,BA,2026-04-23
2026-03-10 20:00:00+00:00,731.08,129.91,913.09,0.0,0.0,0.0,1774.08,140.03,0.0,1477.66,1914.11,1477.66,436.4499999999998,None,BA,2026-04-23
2026-03-10 21:00:00+00:00,734.14,123.71,833.88,0.0,0.0,0.0,1691.73,139.94,0.0,1336.64,1831.67,1336.64,495.03,None,BA,2026-04-23
2026-03-10 22:00:00+00:00,741.2,119.33,702.33,0.0,0.0,0.0,1562.8600000000001,138.63,0.0,1182.21,1701.4900000000002,1182.21,519.2800000000002,None,BA,2026-04-23
2026-03-10 23:00:00+00:00,766.43,98.34,645.52,0.0,0.0,0.0,1510.29,0.64,0.0,959.07,1510.93,959.07,551.86,None,BA,2026-04-23
2026-03-11 00:00:00+00:00,779.0,85.68,617.07,0.0,0.0,0.0,1481.75,0.44,0.0,906.38,1482.19,906.38,575.8100000000001,None,BA,2026-04-23
2026-03-11 01:00:00+00:00,772.12,82.81,585.53,0.0,0.0,0.0,1440.46,0.44,0.0,836.09,1440.9,836.09,604.8100000000001,None,BA,2026-04-23
2026-03-11 02:00:00+00:00,775.57,81.64,622.81,0.0,0.0,0.0,1480.02,0.44,0.0,864.51,1480.46,864.51,615.95,None,BA,2026-04-23
2026-03-11 03:00:00+00:00,776.91,82.41,681.03,0.0,0.0,0.0,1540.35,0.72,0.0,984.43,1541.07,984.43,556.64,None,BA,2026-04-23
2026-03-11 04:00:00+00:00,778.08,88.49,656.85,0.0,0.0,0.0,1523.42,140.39,0.0,1093.57,1663.81,1093.57,570.24,None,BA,2026-04-23
2026-03-11 05:00:00+00:00,777.49,91.9,740.17,0.0,0.0,0.0,1609.56,141.27,0.0,1324.88,1750.83,1324.88,425.9499999999998,None,BA,2026-04-23
2026-03-11 06:00:00+00:00,761.66,103.5,787.8,0.0,10.94,0.0,1663.9,140.42,0.0,1439.74,1804.3200000000002,1439.74,364.58000000000015,None,BA,2026-04-23
2026-03-11 07:00:00+00:00,739.35,105.3,754.93,0.0,35.74,0.0,1635.32,2.71,0.0,1329.08,1638.03,1329.08,308.95000000000005,None,BA,2026-04-23
2026-03-11 08:00:00+00:00,740.74,99.37,507.08,0.0,47.78,0.33,1395.3,0.44,0.0,1085.28,1395.74,1085.28,310.46000000000004,None,BA,2026-04-23
2026-03-11 09:00:00+00:00,729.79,80.19,345.15,0.0,70.44,3.95,1229.5200000000002,0.44,0.0,923.47,1229.9600000000003,923.47,306.49000000000024,None,BA,2026-04-23
2026-03-11 10:00:00+00:00,729.78,68.67,291.88,0.0,69.69,3.39,1163.41,0.44,0.0,848.02,1163.8500000000001,848.02,315.83000000000015,None,BA,2026-04-23
2026-03-11 11:00:00+00:00,749.31,66.0,332.67,0.0,60.46,2.21,1210.65,0.44,0.0,875.94,1211.0900000000001,875.94,335.1500000000001,None,BA,2026-04-23
2026-03-11 12:00:00+00:00,738.6,78.6,369.59,0.0,60.53,1.13,1248.45,0.44,0.0,958.3,1248.89,958.3,290.59000000000015,None,BA,2026-04-23
2026-03-11 13:00:00+00:00,753.66,85.17,424.03,0.0,72.67,0.52,1336.05,0.44,0.0,1086.5,1336.49,1086.5,249.99,None,BA,2026-04-23
2026-03-11 14:00:00+00:00,757.6,92.42,632.77,0.0,59.54,3.4,1545.73,0.56,0.0,1172.0,1546.29,1172.0,374.28999999999996,None,BA,2026-04-23
