,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 10:00:00+00:00,354.65,4867.8225,0.0,1499.0900000000001,122.2825,1.6,85.92750000000001,17.1925,3535.1975,9.407499999999999,272.515,279.0075,33.705,11.3375,11089.734999999999,320.145,0.0,10839.3775,11409.88,10839.3775,570.5024999999987,None,CZ,2026-04-23
2026-01-23 11:00:00+00:00,347.21500000000003,4863.3275,0.0,1490.53,122.1425,1.5975000000000001,85.4225,15.225,3535.21,9.5025,271.84749999999997,299.38,33.79,10.24,11085.43,304.4175,0.0,10876.8275,11389.8475,10876.8275,513.0200000000004,None,CZ,2026-04-23
2026-01-23 12:00:00+00:00,351.8875,4859.535,0.0,1487.515,114.70750000000001,1.5925,88.06,15.82,3534.7775,9.795,271.96000000000004,264.755,33.6975,9.4975,11043.6,306.52,0.0,10884.9275,11350.12,10884.9275,465.192500000001,None,CZ,2026-04-23
2026-01-23 13:00:00+00:00,354.28499999999997,4818.672500000001,0.0,1496.415,113.13,1.6,87.0875,49.995000000000005,3534.41,9.2025,273.235,196.5875,33.6725,8.6525,10976.945000000002,146.9625,0.0,10599.1675,11123.907500000001,10599.1675,524.7400000000016,None,CZ,2026-04-23
2026-01-23 14:00:00+00:00,355.875,4750.0975,0.0,1498.31,121.955,1.6,86.79249999999999,57.8,3533.0025,8.75,274.425,102.9575,33.5675,10.2375,10835.369999999997,45.605000000000004,0.0,10454.9625,10880.974999999997,10454.9625,426.0124999999971,None,CZ,2026-04-23
2026-01-23 15:00:00+00:00,354.6625,4660.805,0.0,1507.865,121.1575,1.6,88.0575,62.099999999999994,3534.125,7.585,275.185,33.8275,33.5075,12.67,10693.1475,73.7725,0.0,10255.825,10766.919999999998,10255.825,511.0949999999975,None,CZ,2026-04-23
2026-01-23 16:00:00+00:00,353.06,4659.98,0.0,1504.43,122.7525,1.6,85.325,106.905,3533.0875,7.3625,275.87,8.725000000000001,33.485,16.2725,10708.855,91.73,0.0,10243.0975,10800.585,10243.0975,557.4874999999993,None,CZ,2026-04-23
2026-01-23 17:00:00+00:00,354.7575,4665.5275,0.0,1501.4125,121.35249999999999,1.6,86.2325,61.5,3530.67,7.7125,276.2975,0.0,34.0925,19.24,10660.395000000002,0.0,0.0,9999.015,10660.395000000002,9999.015,661.3800000000028,None,CZ,2026-04-23
2026-01-23 18:00:00+00:00,352.9225,4569.639999999999,0.0,1311.3475,121.08,1.6,86.53999999999999,26.5775,3529.6275,9.7175,274.5075,0.0,34.25,18.535,10336.345,0.0,0.0,9755.31,10336.345,9755.31,581.0349999999999,None,CZ,2026-04-23
2026-01-23 19:00:00+00:00,352.9525,4549.865,0.0,1291.705,121.595,1.5975000000000001,87.45,17.335,3526.1400000000003,9.9825,274.0725,0.0,34.2875,18.8925,10285.875,0.0,0.0,9291.7625,10285.875,9291.7625,994.1124999999993,None,CZ,2026-04-23
2026-01-23 20:00:00+00:00,351.18,4504.52,0.0,1258.3925,120.17,1.59,82.27,49.95,3526.3,11.3025,271.6125,0.0,34.1225,17.7975,10229.2075,0.0,0.0,8788.9275,10229.2075,8788.9275,1440.2800000000007,None,CZ,2026-04-23
2026-01-23 21:00:00+00:00,351.40999999999997,4452.2725,0.0,1007.095,121.14500000000001,1.58,82.88000000000001,11.280000000000001,3526.995,16.2275,265.9875,0.0,33.5425,17.8575,9888.272500000001,0.0,0.0,8334.119999999999,9888.272500000001,8334.119999999999,1554.152500000002,None,CZ,2026-04-23
2026-01-23 22:00:00+00:00,347.2525,4243.825,0.0,350.2025,119.825,1.5725,80.3125,10.945,3527.96,17.9525,263.2875,0.0,33.8625,16.55,9013.547499999999,0.0,0.0,7831.31,9013.547499999999,7831.31,1182.2374999999984,None,CZ,2026-04-23
2026-01-23 23:00:00+00:00,335.275,3966.165,0.0,339.875,120.1875,1.57,82.54,10.88,3525.1225,21.705,262.71000000000004,0.0,42.4375,15.7225,8724.189999999999,0.0,144.46749999999997,7402.7825,8724.189999999999,7547.25,1176.9399999999987,None,CZ,2026-04-23
2026-01-24 00:00:00+00:00,333.6825,3806.7275,0.0,337.62,116.67999999999999,1.57,81.04,10.995000000000001,3525.9775,21.58,262.515,0.0,42.1975,17.2325,8557.8175,0.0,495.9675,7292.8724999999995,8557.8175,7788.839999999999,768.9775,None,CZ,2026-04-23
2026-01-24 01:00:00+00:00,332.93,3817.4375,0.0,338.76,112.9225,1.57,80.65,11.125,3527.32,21.5025,262.6775,0.0,42.26,16.085,8565.24,0.0,579.5799999999999,7240.44,8565.24,7820.0199999999995,745.2200000000003,None,CZ,2026-04-23
2026-01-24 02:00:00+00:00,332.3825,3801.71,0.0,340.91499999999996,112.105,1.57,80.64750000000001,11.1325,3529.79,21.2875,262.7925,0.0,42.31,16.0375,8552.679999999998,0.0,577.8199999999999,7294.525,8552.679999999998,7872.344999999999,680.3349999999991,None,CZ,2026-04-23
2026-01-24 03:00:00+00:00,332.8225,3799.7325,0.0,356.755,113.66,1.57,81.525,11.06,3532.505,20.8825,262.705,0.0,42.337500000000006,15.3,8570.855,0.0,575.4075,7349.5675,8570.855,7924.975,645.8799999999992,None,CZ,2026-04-23
2026-01-24 04:00:00+00:00,333.92,3840.5475,0.0,377.7,113.6175,1.58,81.77,11.055,3531.8375,19.9725,264.58,0.0,42.425,12.217500000000001,8631.2225,0.0,573.2475,7423.525,8631.2225,7996.772499999999,634.4500000000007,None,CZ,2026-04-23
2026-01-24 05:00:00+00:00,338.45500000000004,3935.0525,0.0,422.85,116.72749999999999,1.59,78.18,11.0525,3530.0925,10.5625,272.97,2.0,32.015,11.6875,8763.234999999999,0.0,290.76,7625.05,8763.234999999999,7915.81,847.4249999999984,None,CZ,2026-04-23
2026-01-24 06:00:00+00:00,340.6975,4028.9975,0.0,693.3175,119.1575,1.59,88.49249999999999,12.5175,3532.395,9.785,273.925,21.9225,31.9575,9.5725,9164.327500000001,87.1225,0.0,8049.3625,9251.45,8049.3625,1202.0875000000005,None,CZ,2026-04-23
2026-01-24 07:00:00+00:00,342.04,4049.05,0.0,1160.6125,119.045,1.59,70.48,26.15,3534.2825,8.99,275.4325,36.69,31.895,10.335,9666.5925,40.355000000000004,0.0,8470.7825,9706.9475,8470.7825,1236.1650000000009,None,CZ,2026-04-23
2026-01-24 08:00:00+00:00,342.90999999999997,4067.555,0.0,1268.5575,119.03999999999999,1.59,74.58,18.49,3533.445,9.5225,274.3125,98.875,32.0975,10.865,9851.839999999998,301.8075,0.0,9000.7225,10153.6475,9000.7225,1152.9249999999993,None,CZ,2026-04-23
2026-01-24 09:00:00+00:00,346.49,4055.035,0.0,1254.165,119.42999999999999,1.59,70.5025,21.872500000000002,3534.5950000000003,10.0875,273.5825,171.35999999999999,32.870000000000005,12.045,9903.625000000002,291.5175,0.0,9380.5225,10195.142500000002,9380.5225,814.6200000000026,None,CZ,2026-04-23
2026-01-24 10:00:00+00:00,347.2975,4049.8375,0.0,1253.65,119.1125,1.59,72.3275,16.3525,3534.7275,9.59,274.27250000000004,220.275,32.9875,10.9325,9942.9525,166.595,0.0,9559.3725,10109.547499999999,9559.3725,550.1749999999993,None,CZ,2026-04-23
2026-01-24 11:00:00+00:00,346.6825,4019.24,0.0,1237.505,119.0075,1.59,72.24,15.5825,3532.685,10.4025,273.14,232.66750000000002,33.0375,11.675,9905.454999999998,0.0,0.0,9476.5,9905.454999999998,9476.5,428.9549999999981,None,CZ,2026-04-23
2026-01-24 12:00:00+00:00,346.38,4018.085,0.0,1236.35,119.665,1.59,74.05,15.38,3531.325,11.1275,273.065,207.11,32.8925,11.08,9878.100000000002,0.0,0.0,9422.8025,9878.100000000002,9422.8025,455.2975000000024,None,CZ,2026-04-23
2026-01-24 13:00:00+00:00,347.015,4005.675,0.0,1235.8025,114.155,1.59,75.4125,15.3225,3530.065,10.969999999999999,272.8175,141.135,32.894999999999996,11.6125,9794.467499999999,54.3425,0.0,9173.265,9848.81,9173.265,675.5450000000001,None,CZ,2026-04-23
2026-01-24 14:00:00+00:00,347.47,4050.0325000000003,0.0,1251.57,115.9425,1.59,75.64500000000001,15.2925,3530.52,9.807500000000001,273.93,67.49249999999999,32.85,13.865,9786.007500000002,104.685,0.0,8927.6,9890.692500000001,8927.6,963.0925000000007,None,CZ,2026-04-23
2026-01-24 15:00:00+00:00,347.78249999999997,4109.757500000001,0.0,1265.52,116.7925,1.59,73.0475,30.310000000000002,3530.5725,9.555,273.335,25.975,32.9225,15.225,9832.385000000002,425.0475,0.0,8772.1125,10257.432500000003,8772.1125,1485.3200000000033,None,CZ,2026-04-23
2026-01-24 16:00:00+00:00,347.695,4098.825,0.0,1279.0125,117.7575,1.59,68.10000000000001,259.8025,3530.55,9.1175,275.4725,9.5275,32.92,17.442500000000003,10047.8125,750.895,0.0,8840.0125,10798.7075,8840.0125,1958.6949999999997,None,CZ,2026-04-23
2026-01-24 17:00:00+00:00,347.02750000000003,4129.095,0.0,1264.4575,118.2825,1.59,67.3,313.4375,3529.565,9.8375,274.4675,0.0,32.9,16.7575,10104.7175,638.9575,0.0,8674.455,10743.675000000001,8674.455,2069.220000000001,None,CZ,2026-04-23
2026-01-24 18:00:00+00:00,346.8675,4085.425,0.0,1264.6075,117.47,1.59,65.405,134.585,3528.2725,10.965,272.8825,0.0,33.4525,18.205,9879.727499999999,661.815,0.0,8426.2325,10541.5425,8426.2325,2115.3099999999995,None,CZ,2026-04-23
2026-01-24 19:00:00+00:00,345.5525,4013.5875,0.0,1263.8325,119.0375,1.59,69.7,28.0225,3528.8525,11.025,272.92,0.0,33.25,17.7875,9705.1575,243.04000000000002,0.0,8207.4475,9948.1975,8207.4475,1740.75,None,CZ,2026-04-23
2026-01-24 20:00:00+00:00,339.92,3967.4750000000004,0.0,1213.925,120.69749999999999,1.59,71.155,24.825,3528.8199999999997,11.525,272.425,0.0,33.1975,16.1925,9601.7475,0.0,0.0,7789.4475,9601.7475,7789.4475,1812.2999999999993,None,CZ,2026-04-23
2026-01-24 21:00:00+00:00,339.605,3927.4575,0.0,1193.6325,121.67,1.58,72.535,20.6225,3531.3925,16.485,266.395,0.0,32.975,16.045,9540.395,0.0,0.0,7534.065,9540.395,7534.065,2006.3300000000008,None,CZ,2026-04-23
2026-01-24 22:00:00+00:00,337.59749999999997,3910.9425,0.0,1134.3025,120.735,1.57,72.7675,20.4875,3533.1324999999997,17.8475,264.435,0.0,32.8075,15.17,9461.795,0.0,0.0,7202.1825,9461.795,7202.1825,2259.6125,None,CZ,2026-04-23
2026-01-24 23:00:00+00:00,338.0625,3801.4325,0.0,547.6875,114.1925,1.57,77.8975,15.2425,3533.1800000000003,22.03,263.06,0.0,43.0625,19.802500000000002,8777.22,0.0,563.625,6840.9574999999995,8777.22,7404.5824999999995,1372.6374999999998,None,CZ,2026-04-23
2026-01-25 00:00:00+00:00,337.08,3829.08,0.0,335.71500000000003,111.495,1.57,78.3775,11.4375,3531.815,21.9525,263.1425,0.0,43.355000000000004,20.585,8585.604999999998,0.0,900.1949999999999,6733.297500000001,8585.604999999998,7633.4925,952.1124999999975,None,CZ,2026-04-23
2026-01-25 01:00:00+00:00,338.01250000000005,3849.0274999999997,0.0,335.89,113.9125,1.57,77.67,11.2325,3532.525,22.072499999999998,262.84000000000003,0.0,43.2925,24.7775,8612.8225,0.0,1085.2525,6677.3150000000005,8612.8225,7762.567500000001,850.2549999999992,None,CZ,2026-04-23
2026-01-25 02:00:00+00:00,336.72,3832.775,0.0,336.1625,113.94,1.57,77.2725,11.3425,3532.74,21.9125,262.4525,0.0,43.3025,26.259999999999998,8596.449999999999,0.0,1104.2575,6638.9075,8596.449999999999,7743.165,853.284999999999,None,CZ,2026-04-23
2026-01-25 03:00:00+00:00,337.1975,3748.51,0.0,358.3375,114.8575,1.57,78.16,11.2525,3532.4275,21.11,263.40500000000003,0.0,43.0375,25.62,8535.485,0.0,1095.91,6746.9475,8535.485,7842.8575,692.6275000000005,None,CZ,2026-04-23
2026-01-25 04:00:00+00:00,337.87,3730.6400000000003,0.0,370.485,115.14750000000001,1.58,76.9675,11.0425,3530.505,20.12,265.035,0.0,43.3075,29.2975,8531.997500000001,0.0,850.5325,6792.3175,8531.997500000001,7642.85,889.147500000001,None,CZ,2026-04-23
2026-01-25 05:00:00+00:00,339.9975,3768.36,0.0,410.9725,112.9675,1.59,70.26,11.17,3528.795,10.6625,272.96,2.33,33.067499999999995,31.025,8594.157499999998,0.0,468.68,6983.3975,8594.157499999998,7452.0775,1142.0799999999972,None,CZ,2026-04-23
2026-01-25 06:00:00+00:00,341.7625,3888.2799999999997,0.0,415.0375,118.545,1.59,77.19,12.705,3526.39,9.955,274.33,22.3,33.207499999999996,31.0825,8752.375,0.0,0.0,7306.1125,8752.375,7306.1125,1446.2624999999998,None,CZ,2026-04-23
2026-01-25 07:00:00+00:00,344.38,3927.8525,0.0,412.985,124.3275,1.59,58.625,30.29,3526.89,9.98,274.7125,45.5775,32.825,37.8525,8827.8875,0.0,0.0,7714.905,8827.8875,7714.905,1112.982500000001,None,CZ,2026-04-23
2026-01-25 08:00:00+00:00,345.795,3946.575,0.0,408.14,121.0175,1.59,64.465,19.5875,3527.31,10.755,273.235,125.8425,32.97,42.2075,8919.49,0.0,0.0,8232.9975,8919.49,8232.9975,686.4925000000003,None,CZ,2026-04-23
2026-01-25 09:00:00+00:00,348.115,3997.6225,0.0,450.76,124.575,1.59,61.32,18.5925,3527.8975,10.1975,273.4325,207.7475,32.96,51.7625,9106.5725,0.0,0.0,8654.8925,9106.5725,8654.8925,451.6800000000003,None,CZ,2026-04-23
2026-01-25 10:00:00+00:00,347.60249999999996,3987.0125,0.0,938.5625,125.0525,1.59,64.13,15.475,3526.4875,10.65,271.3575,250.935,32.995000000000005,51.155,9623.005000000001,0.0,0.0,8888.84,9623.005000000001,8888.84,734.1650000000009,None,CZ,2026-04-23
2026-01-25 11:00:00+00:00,346.14250000000004,4045.975,0.0,1221.2475,122.3,1.59,67.105,15.1125,3527.4,10.3225,270.2675,275.4325,32.9325,55.2575,9991.085000000001,45.144999999999996,0.0,8818.1275,10036.230000000001,8818.1275,1218.1025000000009,None,CZ,2026-04-23
2026-01-25 12:00:00+00:00,345.07,3998.725,0.0,1211.82,121.095,1.59,68.6875,15.16,3525.94,11.407499999999999,270.91499999999996,248.38,32.9725,56.705,9908.467499999999,0.475,0.0,8751.9825,9908.9425,8751.9825,1156.9599999999991,None,CZ,2026-04-23
2026-01-25 13:00:00+00:00,343.3275,3982.3900000000003,0.0,1208.9125,118.2825,1.59,69.815,15.13,3525.6425,11.535,271.1825,185.4625,32.667500000000004,64.89,9830.8275,0.0,0.0,8577.29,9830.8275,8577.29,1253.5374999999985,None,CZ,2026-04-23
2026-01-25 14:00:00+00:00,346.78499999999997,3960.675,0.0,1216.2649999999999,120.945,1.59,70.0425,15.14,3525.865,11.06,271.7825,84.675,32.615,68.85,9726.289999999997,0.0,0.0,8366.9175,9726.289999999997,8366.9175,1359.3724999999977,None,CZ,2026-04-23
2026-01-25 15:00:00+00:00,346.32,3997.6400000000003,0.0,1233.275,124.32000000000001,1.59,69.27,21.3775,3524.935,9.99,272.305,27.245,32.7475,54.6625,9715.677500000002,10.815,0.0,8340.377499999999,9726.492500000002,8340.377499999999,1386.1150000000034,None,CZ,2026-04-23
2026-01-25 16:00:00+00:00,346.9275,4068.2075,0.0,1241.0525,122.50999999999999,1.59,68.4775,30.0475,3521.4674999999997,9.440000000000001,273.685,9.8375,32.575,64.88499999999999,9790.7025,360.245,0.0,8473.6,10150.9475,8473.6,1677.3474999999999,None,CZ,2026-04-23
2026-01-25 17:00:00+00:00,346.48,4116.32,0.0,1237.0475000000001,122.9925,1.59,61.6425,208.9175,3519.5950000000003,10.0925,273.4175,0.0,32.4325,86.6125,10017.14,573.965,0.0,8466.585,10591.105,8466.585,2124.5200000000004,None,CZ,2026-04-23
2026-01-25 18:00:00+00:00,346.4175,4198.985,0.0,1234.57,122.4575,1.59,66.005,30.1075,3519.0,10.5025,273.86,0.0,32.65,90.97749999999999,9927.122500000001,345.095,0.0,8333.4825,10272.2175,8333.4825,1938.7350000000006,None,CZ,2026-04-23
2026-01-25 19:00:00+00:00,345.8725,4223.4325,0.0,1227.3175,120.44,1.59,69.0925,22.95,3518.015,11.06,274.0,0.0,32.695,92.225,9938.689999999999,0.0,0.0,8192.5575,9938.689999999999,8192.5575,1746.132499999998,None,CZ,2026-04-23
2026-01-25 20:00:00+00:00,344.1975,4240.0625,0.0,1210.0775,121.4375,1.59,70.515,11.705,3520.1975,11.91,272.925,0.0,32.595,91.45,9928.6625,0.0,0.0,7784.135,9928.6625,7784.135,2144.5275,None,CZ,2026-04-23
2026-01-25 21:00:00+00:00,341.32,4145.512500000001,0.0,1158.36,115.075,1.58,69.8425,11.3475,3521.9875,17.24,265.32,0.0,32.145,90.6475,9770.377499999999,0.0,0.0,7577.3,9770.377499999999,7577.3,2193.0774999999985,None,CZ,2026-04-23
2026-01-25 22:00:00+00:00,338.86249999999995,4117.360000000001,0.0,908.9175,111.9475,1.57,68.72,11.385000000000002,3523.6575000000003,18.2225,263.7775,0.0,32.370000000000005,93.78,9490.570000000003,0.0,0.0,7301.8175,9490.570000000003,7301.8175,2188.7525000000032,None,CZ,2026-04-23
2026-01-25 23:00:00+00:00,332.8275,3978.8525,0.0,335.94,116.1375,1.57,69.19,11.4375,3524.935,18.6575,263.895,0.0,33.31,86.195,8772.947499999998,0.0,0.0,7041.505,8772.947499999998,7041.505,1731.4424999999983,None,CZ,2026-04-23
2026-01-26 00:00:00+00:00,331.6575,3926.805,0.0,337.9475,115.1675,1.57,69.43,11.46,3524.975,18.5375,263.9875,0.0,33.285,88.655,8723.477499999999,0.0,0.0,7063.2075,8723.477499999999,7063.2075,1660.2699999999986,None,CZ,2026-04-23
2026-01-26 01:00:00+00:00,331.1575,3681.5975,0.0,337.0575,113.02,1.57,68.73,11.3225,3526.8675,18.535,263.115,0.0,32.43,109.2025,8494.605,0.0,95.5325,6938.5175,8494.605,7034.05,1460.5549999999994,None,CZ,2026-04-23
2026-01-26 02:00:00+00:00,335.965,3992.67,0.0,340.9675,114.58500000000001,1.57,68.31,11.442499999999999,3530.1549999999997,18.2875,263.75,0.0,32.3825,107.78,8817.865000000002,0.0,763.1,6933.84,8817.865000000002,7696.9400000000005,1120.925000000001,None,CZ,2026-04-23
2026-01-26 03:00:00+00:00,338.21000000000004,4170.962500000001,0.0,379.55,114.4125,1.58,68.3175,11.4025,3530.4725,17.5925,264.7375,0.0,33.28,95.8775,9026.395000000002,0.0,795.61,7156.0125,9026.395000000002,7951.6224999999995,1074.7725000000028,None,CZ,2026-04-23
