,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 20:00:00+00:00,102.7,22.5,602.9,0.0,72.7,215.3,62.2,2466.2,137.9,55.3,0.0,0.2,3737.9,40.0,0.0,3437.0,3777.9,3437.0,340.9000000000001,None,SK,2026-04-23
2026-01-05 21:00:00+00:00,101.8,19.5,604.4,0.0,72.7,203.0,22.6,2465.9,135.1,56.2,0.0,0.2,3681.3999999999996,4.5,0.0,3257.0,3685.8999999999996,3257.0,428.89999999999964,None,SK,2026-04-23
2026-01-05 22:00:00+00:00,102.8,20.9,607.9,0.0,162.2,205.3,41.4,2466.0,137.8,56.0,0.0,0.3,3800.6000000000004,0.0,61.7,3069.0,3800.6000000000004,3130.7,669.9000000000005,None,SK,2026-04-23
2026-01-05 23:00:00+00:00,107.7,19.7,546.9,0.0,72.8,209.1,0.1,2465.5,125.4,55.0,0.0,0.4,3602.6000000000004,0.0,300.0,2927.0,3602.6000000000004,3227.0,375.60000000000036,None,SK,2026-04-23
2026-01-06 00:00:00+00:00,109.7,18.5,517.4,0.0,71.8,205.0,0.0,2466.8,120.7,54.6,0.1,0.4,3564.9999999999995,0.0,360.5,2844.0,3564.9999999999995,3204.5,360.49999999999955,None,SK,2026-04-23
2026-01-06 01:00:00+00:00,105.0,18.8,515.5,0.0,71.4,205.6,0.0,2466.9,122.4,54.2,0.1,0.3,3560.2,0.0,391.2,2853.0,3560.2,3244.2,316.0,None,SK,2026-04-23
2026-01-06 02:00:00+00:00,108.4,18.2,517.6,0.0,71.2,204.8,0.0,2467.1,122.8,53.7,0.0,0.4,3564.2000000000003,0.0,391.4,2822.0,3564.2000000000003,3213.4,350.8000000000002,None,SK,2026-04-23
2026-01-06 03:00:00+00:00,110.7,19.3,522.0,0.0,71.8,205.0,0.0,2466.0,125.9,52.6,0.1,0.4,3573.8,0.0,377.7,2860.0,3573.8,3237.7,336.10000000000036,None,SK,2026-04-23
2026-01-06 04:00:00+00:00,106.8,21.7,540.1,0.0,72.8,210.1,0.0,2465.5,126.6,52.3,0.1,0.7,3596.7,0.0,305.5,2918.0,3596.7,3223.5,373.1999999999998,None,SK,2026-04-23
2026-01-06 05:00:00+00:00,105.4,21.7,585.8,0.0,73.0,271.5,23.7,2465.6,133.4,53.1,0.1,1.0,3734.2999999999997,0.0,5.5,3024.0,3734.2999999999997,3029.5,704.7999999999997,None,SK,2026-04-23
2026-01-06 06:00:00+00:00,104.9,21.8,635.2,0.0,72.7,406.4,27.2,2466.2,135.4,53.2,0.2,0.9,3924.0999999999995,0.0,0.0,3130.0,3924.0999999999995,3130.0,794.0999999999995,None,SK,2026-04-23
2026-01-06 07:00:00+00:00,104.1,21.9,647.5,0.0,72.6,414.3,27.7,2465.6,140.1,53.1,1.6,0.8,3949.2999999999997,4.4,0.0,3266.0,3953.7,3266.0,687.6999999999998,None,SK,2026-04-23
2026-01-06 08:00:00+00:00,104.4,20.1,601.8,0.0,114.1,411.5,58.0,2467.4,137.9,52.8,7.3,0.6,3975.9000000000005,272.9,0.0,3431.0,4248.8,3431.0,817.8000000000002,None,SK,2026-04-23
2026-01-06 09:00:00+00:00,104.7,19.0,643.1,0.0,157.5,348.0,113.8,2467.1,141.1,52.9,12.9,0.3,4060.4,372.8,0.0,3402.0,4433.2,3402.0,1031.1999999999998,None,SK,2026-04-23
2026-01-06 10:00:00+00:00,104.7,18.0,605.7,0.0,157.6,338.0,110.0,2467.0,139.8,53.7,12.7,0.4,4007.6,348.3,0.0,3621.0,4355.9,3621.0,734.8999999999996,None,SK,2026-04-23
2026-01-06 11:00:00+00:00,105.3,19.9,628.9,0.0,157.8,339.2,95.6,2464.2,141.6,54.6,13.9,0.3,4021.2999999999997,141.9,0.0,3583.0,4163.2,3583.0,580.1999999999998,None,SK,2026-04-23
2026-01-06 12:00:00+00:00,105.3,19.2,619.2,0.0,158.1,330.8,103.2,2464.0,140.5,54.2,8.7,0.4,4003.6,144.5,0.0,3537.0,4148.1,3537.0,611.1000000000004,None,SK,2026-04-23
2026-01-06 13:00:00+00:00,104.4,18.5,616.5,0.0,157.2,353.0,101.2,2463.9,144.4,53.8,3.0,0.4,4016.3,143.8,0.0,3469.0,4160.1,3469.0,691.1000000000004,None,SK,2026-04-23
2026-01-06 14:00:00+00:00,105.9,21.6,593.2,0.0,72.5,353.3,57.5,2465.2,132.4,53.3,0.4,0.3,3855.6000000000004,30.3,0.0,3421.0,3885.9000000000005,3421.0,464.90000000000055,None,SK,2026-04-23
2026-01-06 15:00:00+00:00,107.2,17.1,641.1,0.0,72.3,482.8,66.8,2466.1,134.7,52.8,0.2,0.3,4041.3999999999996,74.9,0.0,3605.0,4116.299999999999,3605.0,511.2999999999993,None,SK,2026-04-23
2026-01-06 16:00:00+00:00,106.3,16.8,659.6,0.0,72.1,508.8,55.6,2465.8,141.0,54.5,0.2,0.3,4081.0,132.1,0.0,3603.0,4213.1,3603.0,610.1000000000004,None,SK,2026-04-23
2026-01-06 17:00:00+00:00,103.7,17.6,631.6,0.0,72.1,498.1,60.4,2464.7,133.2,54.2,0.2,0.4,4036.1999999999994,136.3,0.0,3599.0,4172.499999999999,3599.0,573.4999999999991,None,SK,2026-04-23
2026-01-06 18:00:00+00:00,105.9,21.8,627.5,0.0,72.4,461.8,85.2,2466.0,133.2,54.0,0.1,0.4,4028.3,77.6,0.0,3573.0,4105.900000000001,3573.0,532.9000000000005,None,SK,2026-04-23
2026-01-06 19:00:00+00:00,106.0,21.8,625.4,0.0,72.4,327.9,61.3,2466.4,133.9,54.4,0.1,0.4,3870.0,34.1,0.0,3510.0,3904.1,3510.0,394.0999999999999,None,SK,2026-04-23
2026-01-06 20:00:00+00:00,104.9,21.8,591.3,0.0,72.7,233.6,24.3,2465.5,134.8,55.0,0.0,0.5,3704.4,0.0,25.2,3332.0,3704.4,3357.2,347.2000000000003,None,SK,2026-04-23
2026-01-06 21:00:00+00:00,103.2,19.0,607.4,0.0,73.0,229.1,23.3,2467.0,132.5,54.7,0.0,0.5,3709.7,0.0,316.0,3177.0,3709.7,3493.0,216.69999999999982,None,SK,2026-04-23
2026-01-06 22:00:00+00:00,104.4,18.3,598.7,0.0,73.1,236.7,0.2,2467.5,129.8,54.5,0.0,0.5,3683.7000000000003,0.0,360.6,3017.0,3683.7000000000003,3377.6,306.10000000000036,None,SK,2026-04-23
2026-01-06 23:00:00+00:00,106.5,18.3,521.8,0.0,73.1,237.3,0.0,2467.4,127.0,54.1,0.0,0.7,3606.2,0.0,360.5,2905.0,3606.2,3265.5,340.6999999999998,None,SK,2026-04-23
2026-01-07 00:00:00+00:00,105.8,18.3,507.3,0.0,73.2,234.7,0.1,2466.7,126.7,53.2,0.1,0.7,3586.7999999999993,0.0,391.7,2794.0,3586.7999999999993,3185.7,401.09999999999945,None,SK,2026-04-23
2026-01-07 01:00:00+00:00,106.2,18.3,502.4,0.0,73.1,234.5,0.0,2467.3,127.2,53.1,0.1,0.7,3582.8999999999996,0.0,443.5,2838.0,3582.8999999999996,3281.5,301.39999999999964,None,SK,2026-04-23
2026-01-07 02:00:00+00:00,105.1,18.3,499.4,0.0,73.1,234.7,0.0,2468.5,127.9,53.5,0.3,0.7,3581.5,0.0,443.8,2830.0,3581.5,3273.8,307.6999999999998,None,SK,2026-04-23
2026-01-07 03:00:00+00:00,105.7,18.8,498.9,0.0,73.2,234.0,0.0,2467.3,129.4,53.2,0.3,0.8,3581.6000000000004,0.0,444.8,2924.0,3581.6000000000004,3368.8,212.80000000000018,None,SK,2026-04-23
2026-01-07 04:00:00+00:00,104.5,21.8,512.9,0.0,72.8,241.2,0.1,2467.1,129.0,53.9,0.1,0.9,3604.2999999999997,0.0,306.8,3133.0,3604.2999999999997,3439.8,164.49999999999955,None,SK,2026-04-23
2026-01-07 05:00:00+00:00,107.7,21.9,588.8,0.0,72.9,290.0,24.3,2465.3,131.9,53.9,0.2,0.9,3757.8,0.0,6.0,3518.0,3757.8,3524.0,233.80000000000018,None,SK,2026-04-23
2026-01-07 06:00:00+00:00,105.0,22.4,632.2,0.0,72.9,405.7,23.3,2464.7,132.8,52.9,0.2,0.8,3912.9,0.0,0.0,3767.0,3912.9,3767.0,145.9000000000001,None,SK,2026-04-23
2026-01-07 07:00:00+00:00,109.0,22.2,629.9,0.0,72.8,410.2,25.2,2464.6,131.9,53.2,1.7,0.8,3921.4999999999995,0.0,0.0,3920.0,3921.4999999999995,3920.0,1.4999999999995453,None,SK,2026-04-23
2026-01-07 08:00:00+00:00,107.0,22.1,580.0,0.0,72.6,398.5,26.2,2467.0,132.5,53.6,6.5,0.7,3866.7,0.9,0.0,4045.0,3867.6,4045.0,-177.4000000000001,None,SK,2026-04-23
2026-01-07 09:00:00+00:00,102.6,21.4,572.9,0.0,72.4,299.3,29.6,2468.2,126.7,54.1,14.3,0.7,3762.1999999999994,4.3,0.0,3930.0,3766.4999999999995,3930.0,-163.50000000000045,None,SK,2026-04-23
2026-01-07 10:00:00+00:00,102.0,20.8,574.4,0.0,72.4,322.6,25.3,2468.3,128.4,55.2,19.3,0.4,3789.1000000000004,2.1,0.0,4078.0,3791.2000000000003,4078.0,-286.7999999999997,None,SK,2026-04-23
2026-01-07 11:00:00+00:00,107.0,21.8,573.9,0.0,72.1,310.6,25.3,2462.0,133.1,55.6,20.2,0.8,3782.3999999999996,2.1,0.0,4068.0,3784.4999999999995,4068.0,-283.50000000000045,None,SK,2026-04-23
2026-01-07 12:00:00+00:00,59.5,22.1,601.9,0.0,72.1,303.7,25.3,2461.7,139.7,54.0,14.6,0.8,3755.3999999999996,2.1,0.0,4026.0,3757.4999999999995,4026.0,-268.50000000000045,None,SK,2026-04-23
2026-01-07 13:00:00+00:00,34.8,19.0,599.7,0.0,71.9,287.7,25.4,2462.8,137.2,54.7,6.0,0.7,3699.8999999999996,2.7,0.0,3953.0,3702.5999999999995,3953.0,-250.40000000000055,None,SK,2026-04-23
2026-01-07 14:00:00+00:00,35.1,16.6,604.7,0.0,71.5,291.2,118.5,2462.8,137.4,55.2,1.5,0.8,3795.3000000000006,251.6,0.0,3898.0,4046.9000000000005,3898.0,148.90000000000055,None,SK,2026-04-23
2026-01-07 15:00:00+00:00,39.3,16.6,632.1,0.0,71.3,424.8,163.1,2462.6,137.8,55.1,0.2,0.5,4003.3999999999996,284.0,0.0,4085.0,4287.4,4085.0,202.39999999999964,None,SK,2026-04-23
2026-01-07 16:00:00+00:00,52.8,16.6,638.6,0.0,71.6,457.7,167.0,2462.1,141.6,56.0,0.2,0.3,4064.4999999999995,349.1,0.0,4083.0,4413.599999999999,4083.0,330.59999999999945,None,SK,2026-04-23
2026-01-07 17:00:00+00:00,53.1,20.9,638.0,0.0,71.6,458.3,178.2,2461.6,145.8,55.7,0.2,0.3,4083.7,157.7,0.0,4054.0,4241.4,4054.0,187.39999999999964,None,SK,2026-04-23
2026-01-07 18:00:00+00:00,53.9,22.0,643.4,0.0,71.7,429.4,172.0,2461.3,145.7,55.0,0.2,0.4,4055.0,144.8,0.0,4023.0,4199.8,4023.0,176.80000000000018,None,SK,2026-04-23
2026-01-07 19:00:00+00:00,52.7,22.0,641.4,0.0,71.8,330.5,72.3,2462.5,148.6,55.1,0.1,0.5,3857.4999999999995,44.0,0.0,3920.0,3901.4999999999995,3920.0,-18.500000000000455,None,SK,2026-04-23
2026-01-07 20:00:00+00:00,53.7,21.9,610.5,0.0,71.6,249.5,26.0,2465.3,150.6,55.8,0.0,0.6,3705.5,2.5,0.0,3683.0,3708.0,3683.0,25.0,None,SK,2026-04-23
2026-01-07 21:00:00+00:00,53.5,20.2,609.7,0.0,72.1,246.7,23.4,2465.4,139.9,55.4,0.0,0.8,3687.1000000000004,0.0,0.2,3449.0,3687.1000000000004,3449.2,237.90000000000055,None,SK,2026-04-23
2026-01-07 22:00:00+00:00,53.9,19.0,600.0,0.0,72.2,244.0,0.2,2463.9,130.0,56.0,0.0,0.7,3639.9,0.0,200.4,3262.0,3639.9,3462.4,177.5,None,SK,2026-04-23
2026-01-07 23:00:00+00:00,52.9,19.0,528.9,0.0,72.1,228.3,0.2,2463.3,127.9,55.4,0.1,0.7,3548.8,0.0,388.9,3130.0,3548.8,3518.9,29.90000000000009,None,SK,2026-04-23
2026-01-08 00:00:00+00:00,54.2,19.7,512.1,0.0,72.2,226.4,20.6,2463.0,123.8,54.2,0.1,0.9,3547.2,0.0,441.3,3036.0,3547.2,3477.3,69.89999999999964,None,SK,2026-04-23
2026-01-08 01:00:00+00:00,54.3,19.5,501.9,0.0,72.3,224.9,17.4,2463.9,119.9,54.5,0.1,1.0,3529.7,0.0,441.4,3102.0,3529.7,3543.4,-13.700000000000273,None,SK,2026-04-23
2026-01-08 02:00:00+00:00,55.4,19.5,509.7,0.0,72.4,225.8,17.7,2464.9,121.0,53.8,0.1,0.9,3541.2000000000003,0.0,441.9,3077.0,3541.2000000000003,3518.9,22.300000000000182,None,SK,2026-04-23
2026-01-08 03:00:00+00:00,60.0,21.0,508.4,0.0,72.5,225.7,18.5,2462.5,124.4,54.5,0.1,0.8,3548.4,0.0,441.5,3181.0,3548.4,3622.5,-74.09999999999991,None,SK,2026-04-23
2026-01-08 04:00:00+00:00,60.3,22.5,542.5,0.0,72.5,227.7,20.7,2462.7,125.1,53.6,0.1,0.6,3588.2999999999993,0.0,383.6,3398.0,3588.2999999999993,3781.6,-193.30000000000064,None,SK,2026-04-23
2026-01-08 05:00:00+00:00,63.3,22.6,642.3,0.0,72.8,274.1,19.4,2464.5,131.1,54.2,0.2,0.6,3745.0999999999995,0.0,36.8,3823.0,3745.0999999999995,3859.8,-114.70000000000073,None,SK,2026-04-23
2026-01-08 06:00:00+00:00,67.8,22.6,643.3,0.0,73.2,313.4,27.5,2463.9,133.2,52.6,0.2,0.7,3798.399999999999,10.5,0.0,4053.0,3808.899999999999,4053.0,-244.10000000000082,None,SK,2026-04-23
2026-01-08 07:00:00+00:00,89.5,22.5,663.5,0.0,73.1,392.4,60.3,2462.8,139.1,53.7,4.6,1.0,3962.5,133.4,0.0,4160.0,4095.9,4160.0,-64.09999999999991,None,SK,2026-04-23
2026-01-08 08:00:00+00:00,94.7,22.4,662.7,0.0,73.4,392.0,100.3,2463.2,152.0,54.5,16.6,0.9,4032.7,185.4,0.0,4217.0,4218.099999999999,4217.0,1.0999999999994543,None,SK,2026-04-23
2026-01-08 09:00:00+00:00,92.0,22.5,632.9,0.0,73.2,294.3,34.3,2463.0,143.1,55.6,31.0,0.4,3842.2999999999997,13.9,0.0,4042.0,3856.2,4042.0,-185.80000000000018,None,SK,2026-04-23
2026-01-08 10:00:00+00:00,93.2,21.1,660.8,0.0,72.9,297.7,28.1,2462.3,137.0,55.1,45.1,0.4,3873.7,11.2,0.0,4118.0,3884.8999999999996,4118.0,-233.10000000000036,None,SK,2026-04-23
2026-01-08 11:00:00+00:00,104.8,22.6,660.7,0.0,72.6,301.1,19.6,2462.0,141.0,54.0,45.2,0.3,3883.9,97.7,0.0,4067.0,3981.6,4067.0,-85.40000000000009,None,SK,2026-04-23
2026-01-08 12:00:00+00:00,108.4,21.9,661.8,0.0,72.4,332.2,47.5,2461.7,142.0,53.6,40.3,0.4,3942.2,123.3,0.0,4002.0,4065.5,4002.0,63.5,None,SK,2026-04-23
2026-01-08 13:00:00+00:00,108.9,18.2,640.4,0.0,71.7,489.1,138.3,2462.5,140.1,53.5,25.9,0.6,4149.200000000001,424.7,0.0,3960.0,4573.900000000001,3960.0,613.9000000000005,None,SK,2026-04-23
2026-01-08 14:00:00+00:00,109.3,17.8,603.8,0.0,71.6,510.5,136.0,2461.9,140.3,51.4,6.4,0.3,4109.3,425.3,0.0,3927.0,4534.6,3927.0,607.6000000000004,None,SK,2026-04-23
2026-01-08 15:00:00+00:00,110.6,17.6,659.1,0.0,71.7,512.8,146.5,2462.5,144.8,51.2,0.2,0.5,4177.5,443.3,0.0,4185.0,4620.8,4185.0,435.8000000000002,None,SK,2026-04-23
2026-01-08 16:00:00+00:00,108.6,17.2,673.0,0.0,71.8,516.2,149.8,2462.2,143.4,53.5,0.2,0.4,4196.299999999999,452.4,0.0,4234.0,4648.699999999999,4234.0,414.6999999999989,None,SK,2026-04-23
2026-01-08 17:00:00+00:00,105.7,21.2,671.7,0.0,71.1,496.0,170.1,2463.7,144.1,54.4,0.2,0.2,4198.4,392.8,0.0,4189.0,4591.2,4189.0,402.1999999999998,None,SK,2026-04-23
2026-01-08 18:00:00+00:00,99.6,22.0,650.3,0.0,71.3,375.1,118.7,2463.3,139.3,53.2,0.2,0.2,3993.2,210.0,0.0,4147.0,4203.2,4147.0,56.19999999999982,None,SK,2026-04-23
2026-01-08 19:00:00+00:00,101.7,22.2,637.4,0.0,71.4,316.6,70.7,2462.4,141.1,54.1,0.1,0.2,3877.8999999999996,94.2,0.0,4037.0,3972.0999999999995,4037.0,-64.90000000000055,None,SK,2026-04-23
2026-01-08 20:00:00+00:00,101.5,22.0,600.3,0.0,71.0,271.3,33.0,2462.1,143.7,54.2,0.0,0.1,3759.1999999999994,14.5,0.0,3800.0,3773.6999999999994,3800.0,-26.300000000000637,None,SK,2026-04-23
2026-01-08 21:00:00+00:00,101.8,18.6,608.3,0.0,70.1,252.7,18.4,2461.5,127.8,54.3,0.0,0.0,3713.5000000000005,0.0,0.0,3565.0,3713.5000000000005,3565.0,148.50000000000045,None,SK,2026-04-23
2026-01-08 22:00:00+00:00,100.1,19.9,630.9,0.0,69.6,197.9,18.3,2460.8,124.2,53.9,0.0,0.0,3675.6,0.0,4.5,3408.0,3675.6,3412.5,263.0999999999999,None,SK,2026-04-23
2026-01-08 23:00:00+00:00,101.0,19.4,526.5,0.0,71.2,201.3,18.9,2461.5,115.5,52.9,0.1,0.1,3568.4,0.0,381.1,3290.0,3568.4,3671.1,-102.69999999999982,None,SK,2026-04-23
2026-01-09 00:00:00+00:00,99.7,19.0,493.3,0.0,71.3,187.6,17.4,2460.6,113.8,53.6,0.1,0.2,3516.5999999999995,0.0,438.8,3186.0,3516.5999999999995,3624.8,-108.20000000000073,None,SK,2026-04-23
2026-01-09 01:00:00+00:00,101.3,19.0,486.6,0.0,71.5,177.4,2.2,2461.9,114.9,53.4,0.1,0.0,3488.3,0.0,440.0,3277.0,3488.3,3717.0,-228.69999999999982,None,SK,2026-04-23
2026-01-09 02:00:00+00:00,100.8,19.0,491.5,0.0,71.5,171.5,2.1,2463.0,116.6,53.2,0.1,0.0,3489.2999999999997,0.0,440.2,3254.0,3489.2999999999997,3694.2,-204.9000000000001,None,SK,2026-04-23
2026-01-09 03:00:00+00:00,102.5,20.6,493.2,0.0,71.6,170.9,2.1,2461.5,118.0,52.2,0.2,0.0,3492.7999999999997,0.0,388.3,3340.0,3492.7999999999997,3728.3,-235.50000000000045,None,SK,2026-04-23
2026-01-09 04:00:00+00:00,101.2,22.1,532.4,0.0,72.1,175.8,16.4,2461.5,118.7,50.9,0.1,0.1,3551.2999999999997,0.0,301.7,3575.0,3551.2999999999997,3876.7,-325.4000000000001,None,SK,2026-04-23
2026-01-09 05:00:00+00:00,98.4,22.2,656.8,0.0,92.2,217.2,107.6,2461.8,132.7,52.5,0.1,0.3,3841.7999999999997,88.0,0.0,4025.0,3929.7999999999997,4025.0,-95.20000000000027,None,SK,2026-04-23
2026-01-09 06:00:00+00:00,100.6,22.3,636.2,0.0,77.6,239.2,152.1,2461.2,123.9,53.0,0.4,0.5,3867.0,403.8,0.0,4256.0,4270.8,4256.0,14.800000000000182,None,SK,2026-04-23
2026-01-09 07:00:00+00:00,99.2,22.2,639.3,0.0,73.1,224.7,43.1,2464.1,121.8,53.9,7.1,0.9,3749.4,314.8,0.0,4361.0,4064.2000000000003,4361.0,-296.7999999999997,None,SK,2026-04-23
2026-01-09 08:00:00+00:00,100.1,22.1,602.4,0.0,72.6,221.7,53.9,2464.1,121.0,53.9,19.3,1.2,3732.2999999999997,269.7,0.0,4468.0,4001.9999999999995,4468.0,-466.00000000000045,None,SK,2026-04-23
2026-01-09 09:00:00+00:00,99.7,21.9,612.8,0.0,72.9,180.2,52.2,2462.3,122.5,54.2,27.1,1.2,3706.9999999999995,116.6,0.0,4293.0,3823.5999999999995,4293.0,-469.40000000000055,None,SK,2026-04-23
2026-01-09 10:00:00+00:00,100.1,21.8,623.9,0.0,72.4,223.5,64.4,2460.5,124.5,53.6,30.8,1.5,3777.0,49.6,0.0,4416.0,3826.6,4416.0,-589.4000000000001,None,SK,2026-04-23
2026-01-09 11:00:00+00:00,103.2,21.9,595.5,0.0,71.8,236.0,39.7,2459.0,117.0,52.9,27.3,1.2,3725.5000000000005,19.7,0.0,4361.0,3745.2000000000003,4361.0,-615.7999999999997,None,SK,2026-04-23
2026-01-09 12:00:00+00:00,103.8,22.0,600.5,0.0,71.5,254.1,22.2,2458.7,126.2,53.0,16.8,1.1,3729.8999999999996,71.6,0.0,4315.0,3801.4999999999995,4315.0,-513.5000000000005,None,SK,2026-04-23
2026-01-09 13:00:00+00:00,102.9,21.5,599.5,0.0,71.6,290.2,59.8,2456.4,123.0,52.7,6.5,0.9,3785.0,136.0,0.0,4248.0,3921.0,4248.0,-327.0,None,SK,2026-04-23
2026-01-09 14:00:00+00:00,103.9,21.8,598.6,0.0,70.1,340.3,106.3,2460.3,126.4,53.0,1.2,0.9,3882.8,195.0,0.0,4175.0,4077.8,4175.0,-97.19999999999982,None,SK,2026-04-23
2026-01-09 15:00:00+00:00,104.8,20.4,643.2,0.0,69.5,349.9,95.2,2460.5,124.2,51.8,0.2,0.6,3920.2999999999997,216.6,0.0,4345.0,4136.9,4345.0,-208.10000000000036,None,SK,2026-04-23
2026-01-09 16:00:00+00:00,105.3,17.9,644.4,0.0,68.7,351.5,104.9,2460.5,124.6,53.3,0.2,0.3,3931.6,216.6,0.0,4305.0,4148.2,4305.0,-156.80000000000018,None,SK,2026-04-23
2026-01-09 17:00:00+00:00,106.6,20.8,644.0,0.0,68.8,354.2,75.2,2459.1,124.8,53.1,0.2,0.1,3906.8999999999996,147.3,0.0,4256.0,4054.2,4256.0,-201.80000000000018,None,SK,2026-04-23
2026-01-09 18:00:00+00:00,107.0,22.0,638.3,0.0,68.3,290.4,30.2,2459.5,122.3,51.4,0.2,0.1,3789.7,55.8,0.0,4191.0,3845.5,4191.0,-345.5,None,SK,2026-04-23
2026-01-09 19:00:00+00:00,106.1,22.0,632.0,0.0,68.2,264.0,21.2,2458.9,120.4,53.0,0.1,0.0,3745.9000000000005,0.0,0.0,4055.0,3745.9000000000005,4055.0,-309.09999999999945,None,SK,2026-04-23
2026-01-09 20:00:00+00:00,104.5,21.9,586.8,0.0,68.3,262.7,18.3,2459.4,119.2,53.0,0.0,0.0,3694.0999999999995,0.0,0.0,3823.0,3694.0999999999995,3823.0,-128.90000000000055,None,SK,2026-04-23
2026-01-09 21:00:00+00:00,106.2,19.7,539.0,0.0,68.0,262.7,18.2,2460.5,122.9,53.8,0.0,0.0,3651.0000000000005,0.0,0.0,3614.0,3651.0000000000005,3614.0,37.000000000000455,None,SK,2026-04-23
2026-01-09 22:00:00+00:00,105.9,18.3,523.1,0.0,67.3,264.8,18.2,2459.7,118.4,47.5,0.0,0.0,3623.2000000000003,0.0,4.5,3431.0,3623.2000000000003,3435.5,187.70000000000027,None,SK,2026-04-23
2026-01-09 23:00:00+00:00,108.3,21.8,489.8,0.0,67.5,246.6,15.4,2459.2,121.2,45.3,0.1,0.0,3575.2,0.0,305.6,3254.0,3575.2,3559.6,15.599999999999909,None,SK,2026-04-23
2026-01-10 00:00:00+00:00,108.0,21.9,489.5,0.0,67.4,241.9,0.2,2461.0,119.0,46.8,0.0,0.0,3555.7000000000003,0.0,309.4,3160.0,3555.7000000000003,3469.4,86.30000000000018,None,SK,2026-04-23
2026-01-10 01:00:00+00:00,106.0,21.9,492.0,0.0,67.4,235.1,0.0,2461.9,117.7,45.8,0.0,0.0,3547.8,0.0,390.3,3217.0,3547.8,3607.3,-59.5,None,SK,2026-04-23
2026-01-10 02:00:00+00:00,104.4,21.8,482.4,0.0,67.1,236.8,0.0,2461.5,117.6,46.1,0.0,0.0,3537.7,0.0,390.8,3181.0,3537.7,3571.8,-34.100000000000364,None,SK,2026-04-23
2026-01-10 03:00:00+00:00,101.3,21.8,483.7,0.0,67.2,242.8,0.0,2459.4,120.6,46.2,0.1,0.0,3543.0999999999995,0.0,390.4,3208.0,3543.0999999999995,3598.4,-55.30000000000064,None,SK,2026-04-23
2026-01-10 04:00:00+00:00,102.3,21.8,480.9,0.0,67.5,244.8,0.0,2460.6,120.0,49.9,0.1,0.0,3547.8999999999996,0.0,305.3,3242.0,3547.8999999999996,3547.3,0.5999999999994543,None,SK,2026-04-23
2026-01-10 05:00:00+00:00,103.4,21.8,559.2,0.0,68.1,241.1,2.2,2461.6,120.0,51.1,0.1,0.0,3628.6,0.0,2.4,3342.0,3628.6,3344.4,284.1999999999998,None,SK,2026-04-23
2026-01-10 06:00:00+00:00,109.0,21.8,581.5,0.0,68.7,292.2,20.5,2461.2,120.4,51.8,0.2,0.0,3727.2999999999997,2.1,0.0,3466.0,3729.3999999999996,3466.0,263.39999999999964,None,SK,2026-04-23
2026-01-10 07:00:00+00:00,108.0,22.0,583.5,0.0,68.6,303.0,20.5,2462.2,122.0,50.8,1.5,0.0,3742.1,226.6,0.0,3646.0,3968.7,3646.0,322.6999999999998,None,SK,2026-04-23
2026-01-10 08:00:00+00:00,106.8,21.4,606.0,0.0,68.5,319.3,55.9,2460.0,138.3,52.5,6.1,0.0,3834.8,269.1,0.0,3868.0,4103.900000000001,3868.0,235.90000000000055,None,SK,2026-04-23
2026-01-10 09:00:00+00:00,104.6,17.3,605.6,0.0,68.7,317.4,53.1,2461.1,136.2,50.4,14.0,0.0,3828.3999999999996,186.8,0.0,3858.0,4015.2,3858.0,157.19999999999982,None,SK,2026-04-23
2026-01-10 10:00:00+00:00,107.4,19.9,589.1,0.0,69.4,308.2,39.3,2462.0,130.1,50.3,19.2,0.0,3794.9,130.5,0.0,4059.0,3925.4,4059.0,-133.5999999999999,None,SK,2026-04-23
2026-01-10 11:00:00+00:00,105.2,22.1,593.0,0.0,69.5,311.5,44.8,2461.7,111.2,45.5,21.1,0.0,3785.5999999999995,91.7,0.0,3970.0,3877.2999999999993,3970.0,-92.70000000000073,None,SK,2026-04-23
2026-01-10 12:00:00+00:00,103.7,21.2,583.2,0.0,69.6,311.5,62.6,2462.6,105.4,45.8,18.0,0.0,3783.6,43.1,0.0,3896.0,3826.7,3896.0,-69.30000000000018,None,SK,2026-04-23
2026-01-10 13:00:00+00:00,105.6,19.1,582.6,0.0,69.3,305.8,40.4,2460.8,112.6,46.0,12.0,0.2,3754.4,19.4,0.0,3797.0,3773.8,3797.0,-23.199999999999818,None,SK,2026-04-23
2026-01-10 14:00:00+00:00,107.2,22.0,592.6,0.0,69.4,392.7,38.5,2456.5,117.5,46.5,2.2,0.5,3845.5999999999995,12.5,0.0,3723.0,3858.0999999999995,3723.0,135.09999999999945,None,SK,2026-04-23
2026-01-10 15:00:00+00:00,106.8,22.1,623.0,0.0,69.7,395.8,46.7,2455.4,117.3,46.7,0.2,0.7,3884.3999999999996,22.5,0.0,3916.0,3906.8999999999996,3916.0,-9.100000000000364,None,SK,2026-04-23
2026-01-10 16:00:00+00:00,107.7,22.1,625.1,0.0,69.9,395.1,44.7,2454.3,117.1,47.7,0.1,0.5,3884.3,152.5,0.0,3906.0,4036.8,3906.0,130.80000000000018,None,SK,2026-04-23
