,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-20 10:00:00+00:00,73.2,523.8,142.60000000000002,9.9,0.0,204.6,975.8,34.0,140.6,3.4000000000000004,348.0,2455.9,166.1,0.0,2952.75,2622.0,2952.75,-330.75,None,HR,2026-04-23
2026-02-20 11:00:00+00:00,73.2,524.3,142.0,11.9,0.0,204.1,866.6,34.8,187.89999999999998,3.5,460.8,2509.1,163.0,0.0,2936.75,2672.1,2936.75,-264.6500000000001,None,HR,2026-04-23
2026-02-20 12:00:00+00:00,73.3,524.4,141.0,11.7,0.0,184.8,840.5,34.8,167.3,3.6,528.7,2510.1,163.2,0.0,2814.5,2673.2999999999997,2814.5,-141.20000000000027,None,HR,2026-04-23
2026-02-20 13:00:00+00:00,73.2,524.7,140.6,13.0,0.0,191.1,864.4,34.8,99.89999999999999,3.6,524.0,2469.3,165.1,0.0,2718.25,2634.4,2718.25,-83.84999999999991,None,HR,2026-04-23
2026-02-20 14:00:00+00:00,73.2,525.3,140.4,13.1,0.0,204.0,984.8,35.2,71.8,4.0,547.7,2599.5,169.1,0.0,2699.75,2768.6,2699.75,68.84999999999991,None,HR,2026-04-23
2026-02-20 15:00:00+00:00,73.2,526.0,141.6,12.2,0.0,215.0,1009.9,35.2,31.3,4.0,585.0999999999999,2633.5,192.8,0.0,2695.5,2826.3,2695.5,130.80000000000018,None,HR,2026-04-23
2026-02-20 16:00:00+00:00,73.2,545.9,141.4,11.6,0.0,225.0,1066.3,35.2,4.3,5.6,670.4,2778.9,259.6,0.0,2822.25,3038.5,2822.25,216.25,None,HR,2026-04-23
2026-02-20 17:00:00+00:00,73.2,542.1,141.6,11.5,0.0,226.9,999.9,34.8,0.0,5.4,719.0,2754.4,260.90000000000003,0.0,2881.25,3015.3,2881.25,134.05000000000018,None,HR,2026-04-23
2026-02-20 18:00:00+00:00,73.2,524.9000000000001,141.4,10.5,0.0,227.7,996.9,34.4,0.0,5.2,715.0,2729.2,258.3,0.0,2883.75,2987.5,2883.75,103.75,None,HR,2026-04-23
2026-02-20 19:00:00+00:00,73.2,508.7,141.8,10.6,0.0,228.89999999999998,1011.1,34.4,0.0,5.3,738.0,2752.0,258.2,0.0,2790.5,3010.2,2790.5,219.69999999999982,None,HR,2026-04-23
2026-02-20 20:00:00+00:00,73.2,456.70000000000005,141.8,11.9,0.0,229.6,1003.4,34.8,0.0,5.1,728.0,2684.5,258.3,0.0,2690.5,2942.8,2690.5,252.30000000000018,None,HR,2026-04-23
2026-02-20 21:00:00+00:00,73.2,457.7,141.8,12.4,0.0,211.70000000000002,1010.3,34.8,0.0,4.8,732.4,2679.1,258.2,0.0,2489.5,2937.2999999999997,2489.5,447.7999999999997,None,HR,2026-04-23
2026-02-20 22:00:00+00:00,73.2,457.4,141.8,12.4,0.0,210.0,1006.9,34.8,0.0,4.8,726.5,2667.8,257.0,0.0,2269.0,2924.8,2269.0,655.8000000000002,None,HR,2026-04-23
2026-02-20 23:00:00+00:00,73.2,458.9,141.9,12.4,0.0,222.1,780.5999999999999,34.8,0.0,3.6,737.0,2464.5,173.6,0.0,2043.5,2638.1,2043.5,594.5999999999999,None,HR,2026-04-23
2026-02-21 00:00:00+00:00,73.2,458.7,141.8,11.9,0.0,222.8,779.9,34.4,0.0,3.2,732.4,2458.3,166.0,0.0,1895.0,2624.3,1895.0,729.3000000000002,None,HR,2026-04-23
2026-02-21 01:00:00+00:00,73.2,458.8,140.8,11.200000000000001,0.0,226.89999999999998,811.5,33.6,0.0,3.2,726.4,2485.6,165.0,0.0,1812.25,2650.6,1812.25,838.3499999999999,None,HR,2026-04-23
2026-02-21 02:00:00+00:00,73.2,457.6,142.0,13.6,0.0,227.0,801.2,33.6,0.0,3.2,754.7,2506.1000000000004,162.8,0.0,1789.5,2668.9000000000005,1789.5,879.4000000000005,None,HR,2026-04-23
2026-02-21 03:00:00+00:00,73.2,459.0,142.8,13.6,0.0,226.8,820.3,33.6,0.0,3.3000000000000003,733.6,2506.2,162.7,0.0,1794.5,2668.8999999999996,1794.5,874.3999999999996,None,HR,2026-04-23
2026-02-21 04:00:00+00:00,73.2,524.6,142.5,13.6,0.0,227.1,850.5,33.6,0.0,4.7,731.8,2601.6,157.20000000000002,0.0,1884.0,2758.7999999999997,1884.0,874.7999999999997,None,HR,2026-04-23
2026-02-21 05:00:00+00:00,73.2,524.7,142.0,13.299999999999999,0.0,227.3,933.5,34.0,0.7000000000000001,4.8,751.0,2704.5,202.3,0.0,2073.5,2906.8,2073.5,833.3000000000002,None,HR,2026-04-23
2026-02-21 06:00:00+00:00,72.4,524.9,140.8,12.3,0.0,227.5,942.3,34.8,35.5,5.2,724.1,2719.7999999999997,202.2,0.0,2260.0,2921.9999999999995,2260.0,661.9999999999995,None,HR,2026-04-23
2026-02-21 07:00:00+00:00,71.2,525.8,140.2,12.4,0.0,227.0,1009.8,35.2,112.0,5.6,703.3,2842.5,202.2,0.0,2483.75,3044.7,2483.75,560.9499999999998,None,HR,2026-04-23
2026-02-21 08:00:00+00:00,72.4,526.5,141.6,12.9,0.0,227.7,1011.5,34.8,197.8,5.2,745.1,2975.4999999999995,202.3,0.0,2553.25,3177.7999999999997,2553.25,624.5499999999997,None,HR,2026-04-23
2026-02-21 09:00:00+00:00,72.4,526.9,142.0,11.5,0.0,226.6,932.9,34.4,238.3,3.8,741.4,2930.2000000000003,202.89999999999998,0.0,2506.5,3133.1000000000004,2506.5,626.6000000000004,None,HR,2026-04-23
2026-02-21 10:00:00+00:00,73.2,527.1,141.8,9.7,0.0,221.8,954.9000000000001,34.4,268.9,3.6,735.6,2971.0,203.7,0.0,2467.5,3174.7,2467.5,707.1999999999998,None,HR,2026-04-23
2026-02-21 11:00:00+00:00,73.0,527.8,141.0,9.7,0.0,218.8,987.9,34.4,267.8,3.6,582.3,2846.3,203.79999999999998,0.0,2416.25,3050.1000000000004,2416.25,633.8500000000004,None,HR,2026-04-23
2026-02-21 12:00:00+00:00,73.2,526.8,141.6,10.0,0.0,218.9,959.2,34.4,236.7,3.6,536.6,2741.0,203.7,0.0,2386.0,2944.7,2386.0,558.6999999999998,None,HR,2026-04-23
2026-02-21 13:00:00+00:00,73.2,527.0,141.0,10.0,0.0,217.7,942.2,34.8,181.2,3.6,507.5,2638.2,203.7,0.0,2321.0,2841.8999999999996,2321.0,520.8999999999996,None,HR,2026-04-23
2026-02-21 14:00:00+00:00,73.1,526.6,141.2,10.4,0.0,218.4,1005.3,35.2,103.19999999999999,3.6,568.5,2685.5,203.7,0.0,2294.25,2889.2,2294.25,594.9499999999998,None,HR,2026-04-23
2026-02-21 15:00:00+00:00,73.0,519.8,142.2,10.3,0.0,224.7,994.0,35.6,41.2,4.6,617.1,2662.5,208.89999999999998,0.0,2326.25,2871.4,2326.25,545.1500000000001,None,HR,2026-04-23
2026-02-21 16:00:00+00:00,73.2,457.0,142.1,10.2,0.0,230.8,1012.5999999999999,35.2,4.6000000000000005,5.2,502.5,2473.4,261.2,0.0,2475.75,2734.6,2475.75,258.8499999999999,None,HR,2026-04-23
2026-02-21 17:00:00+00:00,72.9,458.1,142.3,10.4,0.0,228.1,980.9000000000001,34.8,0.0,5.4,491.4,2424.3,260.49999999999994,0.0,2618.25,2684.8,2618.25,66.55000000000018,None,HR,2026-04-23
2026-02-21 18:00:00+00:00,73.2,458.0,143.1,10.4,0.0,225.1,981.0999999999999,35.2,0.0,5.6,527.8,2459.5,258.2,0.0,2626.25,2717.7,2626.25,91.44999999999982,None,HR,2026-04-23
2026-02-21 19:00:00+00:00,73.0,457.3,144.0,11.1,0.0,225.5,955.8,35.6,0.0,5.4,588.3,2496.0,258.2,0.0,2573.25,2754.2,2573.25,180.94999999999982,None,HR,2026-04-23
2026-02-21 20:00:00+00:00,73.2,457.20000000000005,144.4,11.9,0.0,225.2,885.8,35.2,0.0,5.2,645.4,2483.5,207.0,0.0,2530.25,2690.5,2530.25,160.25,None,HR,2026-04-23
2026-02-21 21:00:00+00:00,73.2,455.7,144.2,11.399999999999999,0.0,204.3,899.2,35.2,0.0,5.6,640.2,2469.0,207.39999999999998,0.0,2355.75,2676.4,2355.75,320.6500000000001,None,HR,2026-04-23
2026-02-21 22:00:00+00:00,73.2,456.4,143.2,11.299999999999999,0.0,200.4,780.8,35.2,0.0,3.6,569.9,2273.9999999999995,207.39999999999998,0.0,2130.75,2481.3999999999996,2130.75,350.64999999999964,None,HR,2026-04-23
2026-02-21 23:00:00+00:00,73.2,455.7,142.9,11.2,0.0,188.2,774.5,34.8,0.0,3.6,512.4,2196.5,207.2,0.0,1927.5,2403.7,1927.5,476.1999999999998,None,HR,2026-04-23
2026-02-22 00:00:00+00:00,73.2,456.6,143.0,10.5,0.0,167.3,840.6,34.4,0.0,3.9,459.5,2189.0000000000005,207.2,0.0,1796.75,2396.2000000000003,1796.75,599.4500000000003,None,HR,2026-04-23
2026-02-22 01:00:00+00:00,73.2,456.6,142.7,11.3,0.0,166.1,841.5,34.4,0.0,4.0,443.6,2173.4,207.29999999999998,0.0,1719.5,2380.7000000000003,1719.5,661.2000000000003,None,HR,2026-04-23
2026-02-22 02:00:00+00:00,73.2,456.8,142.5,12.4,0.0,165.7,814.6,34.8,0.0,4.0,385.4,2089.3999999999996,207.29999999999998,0.0,1683.25,2296.7,1683.25,613.4499999999998,None,HR,2026-04-23
2026-02-22 03:00:00+00:00,73.1,456.2,142.5,12.4,0.0,165.7,799.3,34.8,0.0,4.0,326.5,2014.4999999999998,207.2,0.0,1690.5,2221.7,1690.5,531.1999999999998,None,HR,2026-04-23
2026-02-22 04:00:00+00:00,73.0,455.8,142.0,12.5,0.0,167.8,806.6,34.4,0.0,3.9,334.8,2030.8,199.9,0.0,1749.0,2230.7,1749.0,481.6999999999998,None,HR,2026-04-23
2026-02-22 05:00:00+00:00,73.0,455.3,141.9,12.5,0.0,183.1,843.2,34.4,1.0,5.6,372.8,2122.8,207.29999999999998,0.0,1840.5,2330.1000000000004,1840.5,489.60000000000036,None,HR,2026-04-23
2026-02-22 06:00:00+00:00,72.0,454.8,141.6,11.5,0.0,185.2,852.9,33.6,45.5,5.3,301.4,2103.7999999999997,207.2,0.0,1932.75,2310.9999999999995,1932.75,378.24999999999955,None,HR,2026-04-23
2026-02-22 07:00:00+00:00,71.9,452.4,142.60000000000002,11.6,0.0,180.70000000000002,820.9,33.6,139.8,3.9,206.10000000000002,2063.5,176.5,0.0,2059.0,2240.0,2059.0,181.0,None,HR,2026-04-23
2026-02-22 08:00:00+00:00,72.9,421.4,143.2,11.6,0.0,182.4,687.6999999999999,33.6,238.2,3.7,160.3,1954.9999999999998,0.0,2.9000000000000004,2077.5,1954.9999999999998,2080.4,-125.40000000000032,None,HR,2026-04-23
2026-02-22 09:00:00+00:00,72.8,420.2,143.6,11.9,0.0,182.0,670.5,33.6,298.8,3.9,159.3,1996.6,0.0,2.7,2039.25,1996.6,2041.95,-45.350000000000136,None,HR,2026-04-23
2026-02-22 10:00:00+00:00,72.9,420.5,142.4,12.0,0.0,183.5,686.1,33.6,336.8,4.0,139.0,2030.8,0.0,2.9000000000000004,1977.25,2030.8,1980.15,50.649999999999864,None,HR,2026-04-23
2026-02-22 11:00:00+00:00,72.0,420.5,142.70000000000002,12.0,0.0,182.9,689.6,34.0,338.6,4.0,127.8,2024.1000000000001,0.0,2.8000000000000007,1889.25,2024.1000000000001,1892.05,132.05000000000018,None,HR,2026-04-23
2026-02-22 12:00:00+00:00,71.3,420.0,141.7,11.7,0.0,182.7,706.9,33.6,295.2,3.6,139.4,2006.1000000000001,0.0,2.8000000000000007,1862.75,2006.1000000000001,1865.55,140.55000000000018,None,HR,2026-04-23
2026-02-22 13:00:00+00:00,71.8,419.4,141.20000000000002,10.8,0.0,184.1,709.5,33.6,250.3,3.7,154.3,1978.6999999999998,0.0,2.8,1877.75,1978.6999999999998,1880.55,98.14999999999986,None,HR,2026-04-23
2026-02-22 14:00:00+00:00,72.8,419.2,141.4,10.8,0.0,174.4,1000.6999999999999,34.8,158.0,3.6,176.4,2192.0999999999995,132.2,0.0,1948.0,2324.2999999999993,1948.0,376.2999999999993,None,HR,2026-04-23
2026-02-22 15:00:00+00:00,73.2,418.29999999999995,141.2,10.8,0.0,176.6,961.4,34.8,64.8,5.6,264.2,2150.8999999999996,259.2,0.0,2038.0,2410.0999999999995,2038.0,372.09999999999945,None,HR,2026-04-23
2026-02-22 16:00:00+00:00,73.5,416.8,141.2,10.8,0.0,183.8,994.5,34.4,7.0,6.0,292.29999999999995,2160.3,258.3,0.0,2230.75,2418.6000000000004,2230.75,187.85000000000036,None,HR,2026-04-23
2026-02-22 17:00:00+00:00,73.6,417.2,142.1,11.3,0.0,184.5,967.4,34.4,0.0,6.2,250.6,2087.3,205.3,0.0,2408.5,2292.6000000000004,2408.5,-115.89999999999964,None,HR,2026-04-23
2026-02-22 18:00:00+00:00,73.3,418.0,141.4,10.9,0.0,187.9,976.9,34.4,0.0,5.699999999999999,209.1,2057.6000000000004,202.1,0.0,2450.25,2259.7000000000003,2450.25,-190.54999999999973,None,HR,2026-04-23
2026-02-22 19:00:00+00:00,73.4,416.7,141.4,10.9,0.0,210.0,984.5,34.8,0.0,5.6,164.89999999999998,2042.1999999999998,202.1,0.0,2444.5,2244.2999999999997,2444.5,-200.20000000000027,None,HR,2026-04-23
2026-02-22 20:00:00+00:00,73.6,417.6,142.2,11.2,0.0,211.0,977.4,34.8,0.0,6.0,166.1,2039.8999999999999,202.2,0.0,2419.25,2242.1,2419.25,-177.1500000000001,None,HR,2026-04-23
2026-02-22 21:00:00+00:00,73.2,419.9,142.4,11.0,0.0,210.0,947.3,34.4,0.0,6.0,154.6,1998.8,201.70000000000002,0.0,2230.75,2200.5,2230.75,-30.25,None,HR,2026-04-23
2026-02-22 22:00:00+00:00,72.8,418.5,142.70000000000002,10.8,0.0,188.6,701.5,34.0,0.0,5.8,137.8,1712.5,98.60000000000001,0.0,1986.25,1811.1,1986.25,-175.1500000000001,None,HR,2026-04-23
2026-02-22 23:00:00+00:00,73.2,419.7,142.8,11.0,0.0,169.1,637.4000000000001,34.0,0.0,5.1,128.0,1620.3000000000002,0.0,7.5,1787.25,1620.3000000000002,1794.75,-174.44999999999982,None,HR,2026-04-23
2026-02-23 00:00:00+00:00,73.2,420.29999999999995,143.8,11.299999999999999,0.0,168.6,627.8,33.6,0.0,5.2,113.7,1597.5,0.0,217.70000000000002,1665.5,1597.5,1883.2,-285.70000000000005,None,HR,2026-04-23
2026-02-23 01:00:00+00:00,73.1,420.6,144.2,11.4,0.0,167.1,625.7,33.6,0.0,3.8,109.5,1589.0,0.0,247.8,1609.75,1589.0,1857.55,-268.54999999999995,None,HR,2026-04-23
2026-02-23 02:00:00+00:00,72.9,420.4,144.2,10.0,0.0,168.7,631.4,33.6,0.0,3.3000000000000003,113.60000000000001,1598.0999999999997,0.0,246.39999999999998,1606.25,1598.0999999999997,1852.65,-254.5500000000004,None,HR,2026-04-23
2026-02-23 03:00:00+00:00,73.2,420.5,143.8,10.2,0.0,167.3,626.8,33.2,0.0,3.9,135.4,1614.3000000000002,0.0,213.8,1649.25,1614.3000000000002,1863.05,-248.74999999999977,None,HR,2026-04-23
2026-02-23 04:00:00+00:00,73.0,417.6,144.8,10.3,0.0,170.3,668.9,33.2,0.0,3.4000000000000004,153.8,1675.3000000000002,0.0,5.9,1836.5,1675.3000000000002,1842.4,-167.0999999999999,None,HR,2026-04-23
2026-02-23 05:00:00+00:00,73.2,416.20000000000005,144.4,10.2,0.0,182.0,978.9,33.2,1.0,5.4,125.69999999999999,1970.2000000000003,75.6,0.0,2258.25,2045.8000000000002,2258.25,-212.44999999999982,None,HR,2026-04-23
2026-02-23 06:00:00+00:00,72.2,415.8,143.6,11.7,0.0,169.2,1005.7,33.6,35.6,5.0,129.8,2022.1999999999998,78.5,0.0,2532.25,2100.7,2532.25,-431.5500000000002,None,HR,2026-04-23
2026-02-23 07:00:00+00:00,72.1,416.3,142.9,12.0,0.0,166.7,973.0,33.6,117.5,3.7,106.3,2044.1,79.0,0.0,2561.5,2123.1,2561.5,-438.4000000000001,None,HR,2026-04-23
2026-02-23 08:00:00+00:00,73.2,417.2,144.0,12.1,0.0,166.5,966.8,34.0,215.0,3.6,87.0,2119.3999999999996,6.199999999999999,0.0,2434.25,2125.5999999999995,2434.25,-308.65000000000055,None,HR,2026-04-23
2026-02-23 09:00:00+00:00,73.5,417.5,144.6,12.0,0.0,165.6,896.3,34.0,273.8,3.6,79.4,2100.2999999999997,2.3000000000000003,0.0,2224.5,2102.6,2224.5,-121.90000000000009,None,HR,2026-04-23
2026-02-23 10:00:00+00:00,73.2,417.7,143.9,12.0,0.0,166.2,749.3,34.4,296.4,3.6,32.7,1929.3999999999999,0.0,9.0,2090.75,1929.3999999999999,2099.75,-170.35000000000014,None,HR,2026-04-23
2026-02-23 11:00:00+00:00,73.2,418.0,143.6,11.9,0.0,146.5,738.8,34.4,311.0,3.8,42.9,1924.1000000000001,0.0,8.0,2003.25,1924.1000000000001,2011.25,-87.14999999999986,None,HR,2026-04-23
2026-02-23 12:00:00+00:00,73.2,411.9,142.8,11.5,0.0,154.8,742.2,34.8,290.4,4.2,45.8,1911.6,0.0,0.30000000000000004,1979.25,1911.6,1979.55,-67.95000000000005,None,HR,2026-04-23
2026-02-23 13:00:00+00:00,73.2,379.7,142.60000000000002,11.5,0.0,163.2,775.5,34.4,241.8,4.0,131.3,1957.2,0.0,0.30000000000000004,2007.75,1957.2,2008.05,-50.84999999999991,None,HR,2026-04-23
2026-02-23 14:00:00+00:00,73.2,379.0,143.0,11.5,0.0,164.39999999999998,874.4,34.4,161.2,5.7,162.6,2009.4,0.0,0.30000000000000004,2084.0,2009.4,2084.3,-74.90000000000009,None,HR,2026-04-23
2026-02-23 15:00:00+00:00,73.2,379.9,144.0,11.399999999999999,0.0,186.6,958.3,34.4,70.4,5.9,192.8,2056.9,0.0,0.2,2264.5,2056.9,2264.7,-207.79999999999973,None,HR,2026-04-23
2026-02-23 16:00:00+00:00,73.2,378.9,143.8,11.6,0.0,202.5,1003.3,34.4,7.9,5.9,180.70000000000002,2042.2000000000003,178.0,0.0,2505.75,2220.2000000000003,2505.75,-285.5499999999997,None,HR,2026-04-23
2026-02-23 17:00:00+00:00,73.4,378.5,143.2,11.6,0.0,202.4,985.5,34.0,0.0,6.0,155.0,1989.6,210.4,0.0,2695.5,2200.0,2695.5,-495.5,None,HR,2026-04-23
2026-02-23 18:00:00+00:00,73.3,377.4,142.60000000000002,11.6,0.0,205.3,1012.9,34.4,0.0,5.8,103.3,1966.6,206.4,0.0,2748.5,2173.0,2748.5,-575.5,None,HR,2026-04-23
2026-02-23 19:00:00+00:00,73.3,377.4,143.1,11.7,0.0,207.4,1024.5,34.4,0.0,5.8,111.5,1989.1000000000001,176.0,0.0,2679.25,2165.1000000000004,2679.25,-514.1499999999996,None,HR,2026-04-23
2026-02-23 20:00:00+00:00,73.0,376.9,143.0,11.6,0.0,208.2,1004.7,34.4,0.0,5.4,141.0,1998.2000000000003,0.0,5.4,2584.25,1998.2000000000003,2589.65,-591.4499999999998,None,HR,2026-04-23
2026-02-23 21:00:00+00:00,73.5,378.3,142.60000000000002,11.6,0.0,188.8,953.5,34.4,0.0,5.9,150.1,1938.7000000000003,0.0,5.7,2339.25,1938.7000000000003,2344.95,-406.24999999999955,None,HR,2026-04-23
2026-02-23 22:00:00+00:00,73.6,378.1,142.9,11.399999999999999,0.0,186.2,893.5,34.4,0.0,5.699999999999999,137.2,1863.0000000000002,0.0,5.5,2086.0,1863.0000000000002,2091.5,-228.49999999999977,None,HR,2026-04-23
2026-02-23 23:00:00+00:00,71.6,378.5,143.0,11.6,0.0,185.0,739.8,31.2,0.0,5.2,155.3,1721.2,0.0,8.100000000000001,1841.75,1721.2,1849.85,-128.64999999999986,None,HR,2026-04-23
2026-02-24 00:00:00+00:00,71.6,380.0,143.4,11.6,0.0,189.9,735.9,31.2,0.0,3.9,150.8,1718.3000000000002,0.0,5.6000000000000005,1715.5,1718.3000000000002,1721.1,-2.799999999999727,None,HR,2026-04-23
2026-02-24 01:00:00+00:00,71.6,380.2,143.8,10.8,0.0,188.7,734.6,31.2,0.0,3.6,157.2,1721.6999999999998,0.0,5.7,1655.75,1721.6999999999998,1661.45,60.24999999999977,None,HR,2026-04-23
2026-02-24 02:00:00+00:00,71.6,381.3,144.4,10.1,0.0,187.5,736.2,31.2,0.0,3.6,162.4,1728.3,0.0,5.7,1643.25,1728.3,1648.95,79.34999999999991,None,HR,2026-04-23
2026-02-24 03:00:00+00:00,70.4,380.6,144.8,10.4,0.0,186.2,739.2,31.2,0.0,3.8,149.7,1716.3,0.0,5.8,1675.5,1716.3,1681.3,35.0,None,HR,2026-04-23
2026-02-24 04:00:00+00:00,70.4,379.2,144.6,10.4,0.0,185.5,802.2,31.2,0.0,5.6,147.8,1776.9,24.2,0.0,1836.75,1801.1000000000001,1836.75,-35.649999999999864,None,HR,2026-04-23
2026-02-24 05:00:00+00:00,70.30000000000001,377.4,144.6,10.9,0.0,199.1,970.5,31.2,0.5,5.9,113.5,1923.9,231.3,0.0,2226.75,2155.2000000000003,2226.75,-71.54999999999973,None,HR,2026-04-23
2026-02-24 06:00:00+00:00,70.30000000000001,377.2,144.2,11.0,0.0,199.0,994.6,31.2,19.9,5.2,24.1,1876.7000000000003,232.3,0.0,2494.0,2109.0000000000005,2494.0,-384.99999999999955,None,HR,2026-04-23
2026-02-24 07:00:00+00:00,69.1,379.0,144.4,11.6,0.0,196.1,1003.9,31.2,49.8,5.0,2.9,1893.0,232.5,0.0,2611.75,2125.5,2611.75,-486.25,None,HR,2026-04-23
2026-02-24 08:00:00+00:00,69.9,378.1,144.0,12.1,0.0,199.60000000000002,992.6,31.2,77.3,4.8,1.3,1910.9,232.50000000000003,0.0,2614.0,2143.4,2614.0,-470.5999999999999,None,HR,2026-04-23
2026-02-24 09:00:00+00:00,70.0,421.3,166.0,12.2,0.0,206.1,955.5,31.2,99.39999999999999,3.8,0.7,1966.2,232.40000000000003,0.0,2563.0,2198.6,2563.0,-364.4000000000001,None,HR,2026-04-23
2026-02-24 10:00:00+00:00,70.0,429.1,177.5,12.0,0.0,206.5,853.6,31.2,120.8,3.6,0.5,1904.8,232.2,0.0,2524.75,2137.0,2524.75,-387.75,None,HR,2026-04-23
2026-02-24 11:00:00+00:00,70.0,429.2,176.6,12.0,0.0,204.2,807.5,31.2,155.2,3.9,0.6,1890.4,221.9,0.0,2412.5,2112.3,2412.5,-300.1999999999998,None,HR,2026-04-23
2026-02-24 12:00:00+00:00,70.1,433.5,174.8,12.0,0.0,204.3,846.8,31.2,150.4,3.5,5.9,1932.5000000000002,231.5,0.0,2356.75,2164.0,2356.75,-192.75,None,HR,2026-04-23
2026-02-24 13:00:00+00:00,71.2,397.5,153.3,11.8,0.0,209.1,890.6,31.2,143.8,5.6,43.7,1957.8,231.5,0.0,2300.0,2189.3,2300.0,-110.69999999999982,None,HR,2026-04-23
2026-02-24 14:00:00+00:00,71.4,430.70000000000005,146.4,11.6,0.0,210.8,904.5,31.2,103.9,6.0,135.1,2051.6000000000004,229.0,0.0,2294.75,2280.6000000000004,2294.75,-14.149999999999636,None,HR,2026-04-23
2026-02-24 15:00:00+00:00,71.2,449.1,145.39999999999998,11.5,0.0,210.3,945.2,31.2,42.5,6.0,129.1,2041.5,231.6,0.0,2413.5,2273.1,2413.5,-140.4000000000001,None,HR,2026-04-23
2026-02-24 16:00:00+00:00,71.6,449.4,146.3,11.6,0.0,210.5,984.2,31.6,4.4,6.0,100.1,2015.6999999999998,242.0,0.0,2581.75,2257.7,2581.75,-324.0500000000002,None,HR,2026-04-23
2026-02-24 17:00:00+00:00,71.0,448.3,146.8,11.6,0.0,210.3,1016.7,31.6,0.0,5.7,56.1,1998.1,263.4,0.0,2707.5,2261.5,2707.5,-446.0,None,HR,2026-04-23
2026-02-24 18:00:00+00:00,71.1,448.0,147.7,11.6,0.0,210.9,1002.5,31.6,0.0,5.5,59.6,1988.4999999999998,260.9,0.0,2751.5,2249.3999999999996,2751.5,-502.10000000000036,None,HR,2026-04-23
2026-02-24 19:00:00+00:00,71.2,449.3,148.89999999999998,11.6,0.0,209.8,1012.3,31.2,0.0,5.5,121.2,2061.0,258.6,0.0,2686.25,2319.6,2686.25,-366.6500000000001,None,HR,2026-04-23
2026-02-24 20:00:00+00:00,71.4,449.5,150.2,11.6,0.0,210.1,945.7,31.2,0.0,5.8,246.2,2121.7,243.89999999999998,0.0,2593.0,2365.6,2593.0,-227.4000000000001,None,HR,2026-04-23
2026-02-24 21:00:00+00:00,71.1,442.7,150.8,11.2,0.0,205.2,845.5,31.2,0.0,5.6,316.8,2080.1,198.1,0.0,2351.25,2278.2,2351.25,-73.05000000000018,None,HR,2026-04-23
2026-02-24 22:00:00+00:00,70.7,417.6,151.39999999999998,11.9,0.0,196.9,835.2,31.2,0.0,5.6,325.1,2045.6,0.0,6.3999999999999995,2091.5,2045.6,2097.9,-52.30000000000018,None,HR,2026-04-23
2026-02-24 23:00:00+00:00,71.5,418.1,151.2,12.1,0.0,196.8,798.3,34.4,0.0,5.5,377.7,2065.6,0.0,5.7,1876.75,2065.6,1882.45,183.14999999999986,None,HR,2026-04-23
2026-02-25 00:00:00+00:00,71.2,418.4,149.8,12.1,0.0,197.5,764.5,34.4,0.0,5.2,467.9,2121.0,0.0,5.5,1766.25,2121.0,1771.75,349.25,None,HR,2026-04-23
2026-02-25 01:00:00+00:00,71.2,417.1,149.8,10.6,0.0,196.5,804.7,34.0,0.0,4.0,423.4,2111.3,0.0,5.5,1696.0,2111.3,1701.5,409.8000000000002,None,HR,2026-04-23
2026-02-25 02:00:00+00:00,71.2,417.9,150.2,9.3,0.0,196.7,834.4,34.0,0.0,3.6,412.1,2129.3999999999996,0.0,5.6000000000000005,1689.5,2129.3999999999996,1695.1,434.2999999999997,None,HR,2026-04-23
2026-02-25 03:00:00+00:00,71.2,430.4,150.7,9.6,0.0,196.1,831.0,34.0,0.0,4.9,358.3,2086.2000000000003,0.0,5.6000000000000005,1737.5,2086.2000000000003,1743.1,343.10000000000036,None,HR,2026-04-23
2026-02-25 04:00:00+00:00,71.2,449.3,150.89999999999998,9.6,0.0,209.6,993.4,34.0,0.0,5.699999999999999,308.8,2232.5,24.4,0.0,1918.75,2256.9,1918.75,338.1500000000001,None,HR,2026-04-23
2026-02-25 05:00:00+00:00,71.2,450.0,150.4,10.1,0.0,210.2,1052.1,34.0,1.5,5.699999999999999,317.9,2303.1,233.29999999999998,0.0,2302.25,2536.4,2302.25,234.1500000000001,None,HR,2026-04-23
2026-02-25 06:00:00+00:00,70.4,450.1,146.6,10.600000000000001,0.0,210.9,1020.6,33.2,52.6,5.6,309.7,2310.2999999999997,235.20000000000002,0.0,2506.0,2545.4999999999995,2506.0,39.499999999999545,None,HR,2026-04-23
2026-02-25 07:00:00+00:00,69.2,451.5,144.6,10.9,0.0,210.89999999999998,987.9,33.2,166.2,6.0,222.8,2303.2000000000003,234.2,0.0,2423.0,2537.4,2423.0,114.40000000000009,None,HR,2026-04-23
2026-02-25 08:00:00+00:00,70.4,452.8,144.9,10.8,0.0,205.1,721.0,33.6,266.7,6.0,163.4,2074.7,233.8,0.0,2202.75,2308.5,2202.75,105.75,None,HR,2026-04-23
