,Biomass,Fossil Coal-derived gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-04 22:00:00+00:00,32.0,330.25,237.5,8.0,0.0,20.0,23.0,24.0,0.0,22.75,697.5,9.25,0.0,803.5,706.75,803.5,-96.75,None,IT_SARD,2026-04-23
2026-04-04 23:00:00+00:00,32.0,331.0,211.5,8.0,0.0,20.0,23.0,24.0,0.0,28.25,677.75,0.0,10.0,764.5,677.75,774.5,-96.75,None,IT_SARD,2026-04-23
2026-04-05 00:00:00+00:00,32.0,331.0,211.5,8.0,0.0,20.0,23.0,24.0,0.0,33.25,682.75,0.0,118.75,728.75,682.75,847.5,-164.75,None,IT_SARD,2026-04-23
2026-04-05 01:00:00+00:00,32.0,330.25,210.5,8.0,0.0,20.0,23.0,24.0,0.0,37.75,685.5,0.0,262.25,718.5,685.5,980.75,-295.25,None,IT_SARD,2026-04-23
2026-04-05 02:00:00+00:00,31.75,331.0,210.0,8.0,0.0,20.0,22.75,24.0,0.0,24.5,672.0,0.0,334.75,721.75,672.0,1056.5,-384.5,None,IT_SARD,2026-04-23
2026-04-05 03:00:00+00:00,32.0,330.75,220.0,8.0,0.0,20.0,23.0,24.0,0.0,21.25,679.0,0.0,30.75,739.5,679.0,770.25,-91.25,None,IT_SARD,2026-04-23
2026-04-05 04:00:00+00:00,31.75,330.5,272.0,8.75,0.0,21.0,37.0,24.0,0.0,26.25,751.25,59.25,0.0,774.25,810.5,774.25,36.25,None,IT_SARD,2026-04-23
2026-04-05 05:00:00+00:00,54.0,331.25,272.75,8.0,0.0,20.75,32.75,23.75,35.0,32.25,810.5,479.75,0.0,835.0,1290.25,835.0,455.25,None,IT_SARD,2026-04-23
2026-04-05 06:00:00+00:00,54.0,330.5,233.25,8.0,0.0,1.5,18.25,23.0,249.0,15.25,932.75,63.0,0.0,876.0,995.75,876.0,119.75,None,IT_SARD,2026-04-23
2026-04-05 07:00:00+00:00,54.0,330.0,203.5,8.0,0.0,0.0,3.0,23.0,536.5,13.0,1171.0,0.0,13.75,895.5,1171.0,909.25,261.75,None,IT_SARD,2026-04-23
2026-04-05 08:00:00+00:00,54.0,330.25,273.25,8.0,0.0,0.0,3.0,24.0,737.25,19.0,1448.75,0.0,8.75,868.75,1448.75,877.5,571.25,None,IT_SARD,2026-04-23
2026-04-05 09:00:00+00:00,54.0,328.75,266.5,8.25,0.0,0.0,3.0,24.0,823.5,12.25,1520.25,0.0,95.0,856.25,1520.25,951.25,569.0,None,IT_SARD,2026-04-23
2026-04-05 10:00:00+00:00,54.0,331.5,214.75,8.0,0.0,0.0,3.0,24.0,859.0,24.25,1518.5,0.0,180.25,783.5,1518.5,963.75,554.75,None,IT_SARD,2026-04-23
2026-04-05 11:00:00+00:00,54.0,331.0,182.0,8.0,0.0,0.5,3.0,23.0,871.75,45.0,1518.25,0.0,784.0,666.25,1518.25,1450.25,68.0,None,IT_SARD,2026-04-23
2026-04-05 12:00:00+00:00,53.75,331.25,166.0,8.0,0.0,0.0,3.0,24.0,873.25,5.0,1464.25,0.0,796.25,611.0,1464.25,1407.25,57.0,None,IT_SARD,2026-04-23
2026-04-05 13:00:00+00:00,54.0,331.0,166.0,8.0,0.0,0.0,3.0,24.0,829.75,6.25,1422.0,0.0,796.5,611.75,1422.0,1408.25,13.75,None,IT_SARD,2026-04-23
2026-04-05 14:00:00+00:00,54.0,331.0,165.25,8.75,0.0,0.0,3.0,24.0,728.0,55.5,1369.5,0.0,420.25,662.0,1369.5,1082.25,287.25,None,IT_SARD,2026-04-23
2026-04-05 15:00:00+00:00,54.0,331.0,177.75,8.25,0.0,11.25,3.0,24.0,592.25,148.25,1349.75,0.0,22.25,808.25,1349.75,830.5,519.25,None,IT_SARD,2026-04-23
2026-04-05 16:00:00+00:00,54.0,331.0,210.0,8.0,0.0,19.0,42.75,24.0,288.75,115.0,1092.5,116.0,0.0,860.75,1208.5,860.75,347.75,None,IT_SARD,2026-04-23
2026-04-05 17:00:00+00:00,54.0,331.25,244.75,8.0,0.0,22.25,61.5,24.0,38.25,83.5,867.5,596.25,0.0,911.5,1463.75,911.5,552.25,None,IT_SARD,2026-04-23
2026-04-05 18:00:00+00:00,54.0,331.0,267.0,8.0,0.0,20.75,45.75,24.0,0.0,52.0,802.5,640.5,0.0,1004.5,1443.0,1004.5,438.5,None,IT_SARD,2026-04-23
2026-04-05 19:00:00+00:00,54.0,331.25,267.0,8.0,0.0,22.0,63.0,24.0,0.0,32.0,801.25,528.5,0.0,972.0,1329.75,972.0,357.75,None,IT_SARD,2026-04-23
2026-04-05 20:00:00+00:00,54.0,330.75,267.0,8.0,0.0,21.75,50.0,24.0,0.0,23.5,779.0,199.0,0.0,927.0,978.0,927.0,51.0,None,IT_SARD,2026-04-23
2026-04-05 21:00:00+00:00,54.0,331.0,267.0,8.0,0.0,20.0,23.0,24.0,0.0,18.0,745.0,0.0,2.0,855.5,745.0,857.5,-112.5,None,IT_SARD,2026-04-23
2026-04-05 22:00:00+00:00,32.0,331.0,234.25,8.0,0.0,20.0,23.0,24.0,0.0,16.5,688.75,22.5,0.0,778.75,711.25,778.75,-67.5,None,IT_SARD,2026-04-23
2026-04-05 23:00:00+00:00,32.0,331.0,209.75,8.0,0.0,20.0,23.0,24.0,0.0,16.0,663.75,0.0,99.5,733.0,663.75,832.5,-168.75,None,IT_SARD,2026-04-23
2026-04-06 00:00:00+00:00,31.0,331.0,210.0,8.0,0.0,20.0,23.0,24.0,0.0,20.25,667.25,0.0,408.75,697.75,667.25,1106.5,-439.25,None,IT_SARD,2026-04-23
2026-04-06 01:00:00+00:00,32.0,330.75,210.5,8.0,0.0,20.0,23.0,24.0,0.0,20.25,668.5,0.0,585.75,633.0,668.5,1218.75,-550.25,None,IT_SARD,2026-04-23
2026-04-06 02:00:00+00:00,32.0,330.75,209.5,8.0,0.0,20.0,23.0,24.0,0.0,19.0,666.25,0.0,365.75,638.0,666.25,1003.75,-337.5,None,IT_SARD,2026-04-23
2026-04-06 03:00:00+00:00,32.0,331.0,221.25,8.0,0.0,20.0,23.0,24.0,0.0,14.5,673.75,34.0,0.0,693.75,707.75,693.75,14.0,None,IT_SARD,2026-04-23
2026-04-06 04:00:00+00:00,32.0,331.25,267.0,8.0,0.0,20.0,23.0,24.0,0.0,10.25,715.5,526.5,0.0,761.75,1242.0,761.75,480.25,None,IT_SARD,2026-04-23
2026-04-06 05:00:00+00:00,54.0,331.0,267.0,8.0,0.0,20.0,23.0,23.75,41.25,8.25,776.25,423.75,0.0,831.75,1200.0,831.75,368.25,None,IT_SARD,2026-04-23
2026-04-06 06:00:00+00:00,54.0,331.0,267.0,8.0,0.0,18.5,23.0,23.0,262.75,6.25,993.5,265.25,0.0,912.75,1258.75,912.75,346.0,None,IT_SARD,2026-04-23
2026-04-06 07:00:00+00:00,54.0,331.0,232.0,8.0,0.0,16.25,8.0,23.0,596.75,4.75,1273.75,92.75,0.0,941.0,1366.5,941.0,425.5,None,IT_SARD,2026-04-23
2026-04-06 08:00:00+00:00,54.0,331.0,200.75,8.0,0.0,16.0,3.0,24.0,813.5,4.75,1455.0,0.0,6.25,909.75,1455.0,916.0,539.0,None,IT_SARD,2026-04-23
2026-04-06 09:00:00+00:00,54.0,331.25,203.0,8.0,0.0,16.0,3.0,24.0,901.25,5.5,1546.0,0.0,207.75,845.75,1546.0,1053.5,492.5,None,IT_SARD,2026-04-23
2026-04-06 10:00:00+00:00,54.0,331.0,210.0,8.0,0.0,16.0,3.0,24.0,801.75,9.25,1457.0,0.0,517.0,744.0,1457.0,1261.0,196.0,None,IT_SARD,2026-04-23
2026-04-06 11:00:00+00:00,54.0,331.25,179.0,8.0,0.0,16.0,3.0,23.0,604.25,18.25,1236.75,0.0,725.0,670.25,1236.75,1395.25,-158.5,None,IT_SARD,2026-04-23
2026-04-06 12:00:00+00:00,54.0,275.25,167.75,8.0,0.0,16.0,3.0,24.0,590.5,27.25,1165.75,0.0,630.5,628.5,1165.75,1259.0,-93.25,None,IT_SARD,2026-04-23
2026-04-06 13:00:00+00:00,48.0,165.0,168.0,8.0,0.0,16.0,3.0,24.0,816.75,45.0,1293.75,0.0,527.25,665.75,1293.75,1193.0,100.75,None,IT_SARD,2026-04-23
2026-04-06 14:00:00+00:00,42.0,166.25,207.25,8.0,0.0,16.0,3.0,24.0,783.0,60.5,1310.0,0.0,52.75,718.25,1310.0,771.0,539.0,None,IT_SARD,2026-04-23
2026-04-06 15:00:00+00:00,42.0,172.75,217.0,8.0,0.0,16.25,10.5,24.0,595.0,56.5,1142.0,0.0,0.0,776.5,1142.0,776.5,365.5,None,IT_SARD,2026-04-23
2026-04-06 16:00:00+00:00,48.5,174.25,267.0,8.0,0.0,19.0,23.0,24.0,287.25,44.5,895.5,181.75,0.0,806.5,1077.25,806.5,270.75,None,IT_SARD,2026-04-23
2026-04-06 17:00:00+00:00,53.75,174.25,267.0,8.0,0.0,21.75,47.25,24.0,38.75,37.25,672.0,621.25,0.0,915.25,1293.25,915.25,378.0,None,IT_SARD,2026-04-23
2026-04-06 18:00:00+00:00,54.0,177.5,267.0,8.25,0.0,23.0,62.25,24.0,0.0,43.25,659.25,700.5,0.0,1022.5,1359.75,1022.5,337.25,None,IT_SARD,2026-04-23
2026-04-06 19:00:00+00:00,54.0,212.75,267.0,8.0,0.0,23.0,62.25,24.0,0.0,48.5,699.5,514.75,0.0,996.0,1214.25,996.0,218.25,None,IT_SARD,2026-04-23
2026-04-06 20:00:00+00:00,54.0,232.5,267.0,8.0,0.0,19.75,24.75,24.0,0.0,42.5,672.5,2.25,0.0,927.75,674.75,927.75,-253.0,None,IT_SARD,2026-04-23
2026-04-06 21:00:00+00:00,54.0,234.0,267.0,8.0,0.0,20.0,23.0,24.0,0.0,29.25,659.25,4.75,0.0,842.5,664.0,842.5,-178.5,None,IT_SARD,2026-04-23
2026-04-06 22:00:00+00:00,32.0,230.75,232.25,8.0,0.0,20.0,23.0,23.0,0.0,27.75,596.75,50.5,0.0,752.75,647.25,752.75,-105.5,None,IT_SARD,2026-04-23
2026-04-06 23:00:00+00:00,32.0,230.25,209.25,8.0,0.0,20.0,23.0,23.0,0.0,30.75,576.25,0.0,285.5,653.0,576.25,938.5,-362.25,None,IT_SARD,2026-04-23
2026-04-07 00:00:00+00:00,32.0,231.25,222.0,8.0,0.0,19.75,20.5,23.0,0.0,34.0,590.5,0.0,506.75,635.25,590.5,1142.0,-551.5,None,IT_SARD,2026-04-23
2026-04-07 01:00:00+00:00,32.0,230.75,267.0,8.0,0.0,19.5,18.0,23.0,0.0,33.25,631.5,0.0,548.5,637.75,631.5,1186.25,-554.75,None,IT_SARD,2026-04-23
2026-04-07 02:00:00+00:00,31.25,230.5,267.0,8.0,0.0,19.0,13.0,23.0,0.0,30.75,622.5,0.0,555.75,629.25,622.5,1185.0,-562.5,None,IT_SARD,2026-04-23
2026-04-07 03:00:00+00:00,31.0,231.0,237.25,8.0,0.0,20.0,23.0,23.0,0.0,19.75,593.0,0.0,300.0,694.0,593.0,994.0,-401.0,None,IT_SARD,2026-04-23
2026-04-07 04:00:00+00:00,31.0,230.0,259.75,8.25,0.0,20.0,23.0,23.0,0.0,13.0,608.0,213.0,0.0,814.25,821.0,814.25,6.75,None,IT_SARD,2026-04-23
2026-04-07 05:00:00+00:00,54.0,230.5,267.0,8.5,0.0,21.0,36.75,22.25,60.0,11.5,711.5,630.5,0.0,874.25,1342.0,874.25,467.75,None,IT_SARD,2026-04-23
2026-04-07 06:00:00+00:00,54.0,231.0,267.0,8.25,0.0,20.75,32.5,22.75,344.25,6.5,987.0,582.5,0.0,994.25,1569.5,994.25,575.25,None,IT_SARD,2026-04-23
2026-04-07 07:00:00+00:00,54.0,230.5,267.0,8.0,0.0,20.0,23.0,23.0,645.25,4.0,1274.75,274.75,0.0,966.75,1549.5,966.75,582.75,None,IT_SARD,2026-04-23
2026-04-07 08:00:00+00:00,54.0,234.25,217.25,8.0,0.0,19.0,23.0,23.75,822.75,13.75,1415.75,0.0,0.25,916.5,1415.75,916.75,499.0,None,IT_SARD,2026-04-23
2026-04-07 09:00:00+00:00,54.0,274.75,209.0,8.0,0.0,16.0,3.0,24.0,904.0,42.75,1535.5,0.0,10.75,855.5,1535.5,866.25,669.25,None,IT_SARD,2026-04-23
2026-04-07 10:00:00+00:00,54.0,322.5,208.75,8.0,0.0,16.0,3.0,24.0,936.75,74.5,1647.5,0.0,550.25,764.25,1647.5,1314.5,333.0,None,IT_SARD,2026-04-23
2026-04-07 11:00:00+00:00,54.0,328.25,208.25,8.0,0.0,16.0,3.0,24.0,940.25,111.0,1692.75,0.0,584.0,747.25,1692.75,1331.25,361.5,None,IT_SARD,2026-04-23
2026-04-07 12:00:00+00:00,54.0,330.5,201.0,8.0,0.0,16.0,3.0,24.0,932.0,128.5,1697.0,0.0,493.0,712.0,1697.0,1205.0,492.0,None,IT_SARD,2026-04-23
2026-04-07 13:00:00+00:00,54.0,330.25,167.25,8.0,0.0,16.0,3.0,24.0,889.75,148.5,1640.75,0.0,427.25,713.5,1640.75,1140.75,500.0,None,IT_SARD,2026-04-23
2026-04-07 14:00:00+00:00,54.0,330.25,170.5,8.0,0.0,16.0,3.0,24.0,802.5,146.0,1554.25,0.0,218.5,738.5,1554.25,957.0,597.25,None,IT_SARD,2026-04-23
2026-04-07 15:00:00+00:00,53.75,330.0,209.0,8.0,0.0,17.5,8.0,24.0,617.0,134.5,1401.75,0.0,283.75,825.75,1401.75,1109.5,292.25,None,IT_SARD,2026-04-23
2026-04-07 16:00:00+00:00,54.0,330.75,246.25,8.0,0.0,19.75,23.0,24.0,303.75,100.5,1110.0,232.75,0.0,902.25,1342.75,902.25,440.5,None,IT_SARD,2026-04-23
2026-04-07 17:00:00+00:00,54.0,330.5,267.0,8.0,0.0,22.5,52.75,24.0,42.5,87.75,889.0,718.5,0.0,978.5,1607.5,978.5,629.0,None,IT_SARD,2026-04-23
2026-04-07 18:00:00+00:00,54.0,330.5,267.0,8.0,0.0,23.25,62.25,24.0,0.0,75.75,844.75,753.0,0.0,1063.5,1597.75,1063.5,534.25,None,IT_SARD,2026-04-23
2026-04-07 19:00:00+00:00,54.0,330.25,267.0,8.0,0.0,21.25,37.75,24.0,0.0,50.5,792.75,355.75,0.0,985.75,1148.5,985.75,162.75,None,IT_SARD,2026-04-23
2026-04-07 20:00:00+00:00,54.0,330.0,267.0,8.0,0.0,20.0,23.0,24.0,0.0,39.0,765.0,0.0,0.0,870.5,765.0,870.5,-105.5,None,IT_SARD,2026-04-23
2026-04-07 21:00:00+00:00,54.0,331.0,267.0,8.0,0.0,20.0,23.0,24.0,0.0,32.5,759.5,0.0,0.0,826.25,759.5,826.25,-66.75,None,IT_SARD,2026-04-23
2026-04-07 22:00:00+00:00,31.5,330.25,231.75,8.0,0.0,20.0,23.0,24.0,0.0,26.0,694.5,13.0,0.0,742.25,707.5,742.25,-34.75,None,IT_SARD,2026-04-23
2026-04-07 23:00:00+00:00,32.0,330.25,209.75,8.0,0.0,20.0,23.0,24.0,0.0,20.5,667.5,0.0,308.25,664.5,667.5,972.75,-305.25,None,IT_SARD,2026-04-23
2026-04-08 00:00:00+00:00,31.0,330.75,209.0,8.0,0.0,20.0,23.0,24.0,0.0,14.5,660.25,0.0,600.0,645.25,660.25,1245.25,-585.0,None,IT_SARD,2026-04-23
2026-04-08 01:00:00+00:00,31.75,330.75,209.25,8.0,0.0,20.0,23.0,24.0,0.0,16.0,662.75,0.0,624.75,638.75,662.75,1263.5,-600.75,None,IT_SARD,2026-04-23
2026-04-08 02:00:00+00:00,32.0,330.5,209.0,8.0,0.0,20.0,23.0,24.0,0.0,15.25,661.75,0.0,499.0,684.25,661.75,1183.25,-521.5,None,IT_SARD,2026-04-23
2026-04-08 03:00:00+00:00,32.0,330.75,217.0,8.0,0.0,20.0,23.0,24.0,0.0,13.75,668.5,0.0,55.0,752.25,668.5,807.25,-138.75,None,IT_SARD,2026-04-23
2026-04-08 04:00:00+00:00,30.25,330.5,267.0,8.25,0.0,20.0,23.0,24.0,0.0,12.75,715.75,208.25,0.0,817.75,924.0,817.75,106.25,None,IT_SARD,2026-04-23
2026-04-08 05:00:00+00:00,49.5,330.75,267.0,9.0,0.0,23.25,62.75,24.0,66.0,11.5,843.75,601.5,0.0,942.75,1445.25,942.75,502.5,None,IT_SARD,2026-04-23
2026-04-08 06:00:00+00:00,44.0,330.75,267.0,9.0,0.0,21.75,43.25,24.0,355.75,13.0,1108.5,586.75,0.0,1022.5,1695.25,1022.5,672.75,None,IT_SARD,2026-04-23
2026-04-08 07:00:00+00:00,42.0,331.0,198.0,9.0,0.0,20.0,23.0,24.0,658.0,6.25,1311.25,354.5,0.0,992.5,1665.75,992.5,673.25,None,IT_SARD,2026-04-23
2026-04-08 08:00:00+00:00,42.0,330.25,167.0,9.0,0.0,19.75,20.5,24.0,821.5,2.25,1436.25,76.75,0.0,910.25,1513.0,910.25,602.75,None,IT_SARD,2026-04-23
2026-04-08 09:00:00+00:00,42.0,331.0,166.25,9.0,0.0,19.0,13.0,24.0,897.0,2.25,1503.5,0.0,0.25,845.0,1503.5,845.25,658.25,None,IT_SARD,2026-04-23
2026-04-08 10:00:00+00:00,42.0,331.0,200.25,9.0,0.0,17.25,3.0,23.75,938.5,6.0,1570.75,0.0,625.75,761.0,1570.75,1386.75,184.0,None,IT_SARD,2026-04-23
2026-04-08 11:00:00+00:00,42.0,330.75,208.5,8.0,0.0,16.25,3.0,23.25,947.5,14.5,1593.75,0.0,781.25,697.0,1593.75,1478.25,115.5,None,IT_SARD,2026-04-23
2026-04-08 12:00:00+00:00,39.0,330.5,208.5,8.0,0.0,16.0,3.0,24.0,934.0,24.25,1587.25,0.0,796.25,680.0,1587.25,1476.25,111.0,None,IT_SARD,2026-04-23
2026-04-08 13:00:00+00:00,40.5,330.5,208.25,8.0,0.0,16.75,3.0,23.0,891.0,53.75,1574.75,0.0,390.75,754.5,1574.75,1145.25,429.5,None,IT_SARD,2026-04-23
2026-04-08 14:00:00+00:00,42.0,330.75,209.25,8.0,0.0,17.5,3.0,23.0,797.0,77.5,1508.0,0.0,66.25,789.5,1508.0,855.75,652.25,None,IT_SARD,2026-04-23
2026-04-08 15:00:00+00:00,42.0,330.5,217.0,8.0,0.0,19.0,13.0,23.0,606.75,84.25,1343.5,0.0,8.75,853.25,1343.5,862.0,481.5,None,IT_SARD,2026-04-23
2026-04-08 16:00:00+00:00,42.0,330.75,267.0,8.0,0.0,20.0,23.0,23.0,298.75,51.0,1063.5,121.5,0.0,881.5,1185.0,881.5,303.5,None,IT_SARD,2026-04-23
2026-04-08 17:00:00+00:00,47.0,329.5,267.0,8.0,0.0,21.5,43.0,23.0,43.25,27.0,809.25,606.75,0.0,932.0,1416.0,932.0,484.0,None,IT_SARD,2026-04-23
2026-04-08 18:00:00+00:00,50.5,330.5,267.0,8.0,0.0,20.75,33.25,23.0,0.0,19.0,752.0,600.25,0.0,1048.75,1352.25,1048.75,303.5,None,IT_SARD,2026-04-23
2026-04-08 19:00:00+00:00,52.0,221.75,267.0,8.0,0.0,23.0,62.75,23.0,0.0,20.0,677.5,552.75,0.0,1012.0,1230.25,1012.0,218.25,None,IT_SARD,2026-04-23
2026-04-08 20:00:00+00:00,52.75,117.25,267.0,8.0,0.0,20.0,23.25,23.0,0.0,16.75,528.0,54.75,0.0,921.5,582.75,921.5,-338.75,None,IT_SARD,2026-04-23
2026-04-08 21:00:00+00:00,53.5,121.75,267.0,8.0,0.0,20.0,23.0,23.0,0.0,13.5,529.75,0.0,0.0,858.25,529.75,858.25,-328.5,None,IT_SARD,2026-04-23
2026-04-08 22:00:00+00:00,31.5,122.25,205.5,8.0,0.0,20.0,23.0,23.0,0.0,18.25,451.5,0.0,84.5,702.5,451.5,787.0,-335.5,None,IT_SARD,2026-04-23
2026-04-08 23:00:00+00:00,32.0,123.25,210.0,8.0,0.0,20.0,23.0,23.0,0.0,25.0,464.25,0.0,324.25,668.5,464.25,992.75,-528.5,None,IT_SARD,2026-04-23
2026-04-09 00:00:00+00:00,29.25,121.0,209.75,8.0,0.0,18.0,2.25,23.0,0.0,29.0,440.25,0.0,369.5,650.25,440.25,1019.75,-579.5,None,IT_SARD,2026-04-23
2026-04-09 01:00:00+00:00,28.0,120.5,209.5,8.0,0.0,18.0,2.0,23.0,0.0,34.75,443.75,0.0,371.75,656.25,443.75,1028.0,-584.25,None,IT_SARD,2026-04-23
2026-04-09 02:00:00+00:00,27.75,120.0,208.75,8.0,0.0,18.0,2.25,23.0,0.0,46.5,454.25,0.0,329.25,676.25,454.25,1005.5,-551.25,None,IT_SARD,2026-04-23
2026-04-09 03:00:00+00:00,27.0,119.5,214.75,8.0,0.0,20.0,23.0,23.0,0.0,46.75,482.0,0.0,360.5,699.25,482.0,1059.75,-577.75,None,IT_SARD,2026-04-23
2026-04-09 04:00:00+00:00,27.0,119.75,267.0,8.0,0.0,20.0,23.0,23.0,0.0,34.5,522.25,0.0,53.5,810.0,522.25,863.5,-341.25,None,IT_SARD,2026-04-23
2026-04-09 05:00:00+00:00,50.0,120.0,267.0,8.25,0.0,20.0,23.0,23.0,70.0,46.0,627.25,594.0,0.0,952.75,1221.25,952.75,268.5,None,IT_SARD,2026-04-23
2026-04-09 06:00:00+00:00,50.0,118.25,267.0,8.25,0.0,20.0,23.0,23.0,362.75,39.0,911.25,579.0,0.0,1023.0,1490.25,1023.0,467.25,None,IT_SARD,2026-04-23
2026-04-09 07:00:00+00:00,50.0,134.75,267.0,8.0,0.0,19.0,13.0,23.0,667.5,31.0,1213.25,54.0,0.0,962.5,1267.25,962.5,304.75,None,IT_SARD,2026-04-23
2026-04-09 08:00:00+00:00,50.0,245.75,208.75,8.0,0.0,18.0,3.0,23.0,829.5,32.75,1418.75,29.5,0.0,898.0,1448.25,898.0,550.25,None,IT_SARD,2026-04-23
2026-04-09 09:00:00+00:00,50.0,326.5,207.5,8.0,0.0,17.0,3.0,23.0,908.5,32.5,1576.0,0.0,20.75,847.25,1576.0,868.0,708.0,None,IT_SARD,2026-04-23
2026-04-09 10:00:00+00:00,50.0,331.0,209.25,8.0,0.0,16.25,3.0,23.0,943.5,58.0,1642.0,0.0,510.0,795.75,1642.0,1305.75,336.25,None,IT_SARD,2026-04-23
2026-04-09 11:00:00+00:00,50.0,330.25,211.0,8.0,0.0,16.0,3.0,23.0,948.5,104.5,1694.25,0.0,715.5,767.75,1694.25,1483.25,211.0,None,IT_SARD,2026-04-23
2026-04-09 12:00:00+00:00,49.25,330.75,207.75,8.0,0.0,16.0,3.0,22.0,905.75,154.75,1697.25,0.0,615.5,763.25,1697.25,1378.75,318.5,None,IT_SARD,2026-04-23
2026-04-09 13:00:00+00:00,49.0,330.5,169.5,8.0,0.0,16.0,3.0,22.0,833.25,171.75,1603.0,0.0,263.5,766.25,1603.0,1029.75,573.25,None,IT_SARD,2026-04-23
2026-04-09 14:00:00+00:00,49.0,330.5,168.25,8.0,0.0,16.0,3.0,23.0,707.5,169.75,1475.0,0.0,166.25,757.75,1475.0,924.0,551.0,None,IT_SARD,2026-04-23
2026-04-09 15:00:00+00:00,49.0,330.25,198.75,8.0,0.0,16.5,8.0,23.0,505.5,122.5,1261.5,0.0,35.0,857.0,1261.5,892.0,369.5,None,IT_SARD,2026-04-23
2026-04-09 16:00:00+00:00,50.0,331.0,242.75,8.0,0.0,20.0,23.0,24.0,240.0,94.75,1033.5,174.0,0.0,890.5,1207.5,890.5,317.0,None,IT_SARD,2026-04-23
2026-04-09 17:00:00+00:00,50.0,330.0,267.0,8.0,0.0,20.75,32.75,24.0,41.5,110.0,884.0,646.75,0.0,940.5,1530.75,940.5,590.25,None,IT_SARD,2026-04-23
2026-04-09 18:00:00+00:00,50.0,330.75,267.0,8.0,0.0,20.75,34.0,24.0,0.0,143.75,878.25,669.75,0.0,1022.5,1548.0,1022.5,525.5,None,IT_SARD,2026-04-23
2026-04-09 19:00:00+00:00,51.0,330.5,242.0,8.0,0.0,22.25,52.5,24.0,0.0,163.25,893.5,508.0,0.0,980.75,1401.5,980.75,420.75,None,IT_SARD,2026-04-23
2026-04-09 20:00:00+00:00,51.5,331.25,208.25,8.0,0.0,20.0,23.25,24.0,0.0,231.25,897.5,0.0,81.0,898.25,897.5,979.25,-81.75,None,IT_SARD,2026-04-23
2026-04-09 21:00:00+00:00,52.75,331.25,170.0,8.0,0.0,20.0,23.0,24.0,0.0,304.0,933.0,0.0,154.75,858.0,933.0,1012.75,-79.75,None,IT_SARD,2026-04-23
2026-04-09 22:00:00+00:00,30.75,332.25,167.0,8.0,0.0,20.0,23.0,24.0,0.0,325.75,930.75,0.0,169.25,779.25,930.75,948.5,-17.75,None,IT_SARD,2026-04-23
2026-04-09 23:00:00+00:00,30.25,332.0,167.25,8.0,0.0,20.0,23.0,24.0,0.0,345.5,950.0,0.0,263.25,756.25,950.0,1019.5,-69.5,None,IT_SARD,2026-04-23
2026-04-10 00:00:00+00:00,30.0,332.25,185.5,8.0,0.0,20.0,23.0,24.0,0.0,322.0,944.75,0.0,372.5,748.25,944.75,1120.75,-176.0,None,IT_SARD,2026-04-23
2026-04-10 01:00:00+00:00,30.0,332.0,209.5,8.0,0.0,20.0,23.0,24.0,0.0,247.5,894.0,0.0,662.75,741.25,894.0,1404.0,-510.0,None,IT_SARD,2026-04-23
2026-04-10 02:00:00+00:00,31.5,332.0,209.25,8.0,0.0,20.0,23.0,24.0,0.0,198.0,845.75,0.0,618.75,738.5,845.75,1357.25,-511.5,None,IT_SARD,2026-04-23
2026-04-10 03:00:00+00:00,31.25,331.0,207.25,8.0,0.0,20.0,23.0,24.0,0.0,201.75,846.25,0.0,356.0,778.25,846.25,1134.25,-288.0,None,IT_SARD,2026-04-23
2026-04-10 04:00:00+00:00,32.0,331.5,236.0,8.0,0.0,20.0,23.0,24.0,0.25,175.5,850.25,276.5,0.0,842.25,1126.75,842.25,284.5,None,IT_SARD,2026-04-23
2026-04-10 05:00:00+00:00,53.75,331.0,267.0,8.0,0.0,20.0,23.0,24.0,71.5,175.0,973.25,665.0,0.0,973.25,1638.25,973.25,665.0,None,IT_SARD,2026-04-23
2026-04-10 06:00:00+00:00,53.5,331.5,267.0,8.0,0.0,20.0,23.0,24.0,359.5,166.25,1252.75,531.0,0.0,1020.25,1783.75,1020.25,763.5,None,IT_SARD,2026-04-23
2026-04-10 07:00:00+00:00,54.0,331.25,259.5,8.0,0.0,20.0,23.0,24.0,657.25,154.5,1531.5,23.25,0.0,984.5,1554.75,984.5,570.25,None,IT_SARD,2026-04-23
2026-04-10 08:00:00+00:00,54.0,331.25,187.25,8.0,0.0,16.75,3.0,24.0,823.0,147.0,1594.25,0.0,0.75,915.75,1594.25,916.5,677.75,None,IT_SARD,2026-04-23
2026-04-10 09:00:00+00:00,53.75,331.5,170.75,8.0,0.0,16.0,3.0,24.0,908.75,178.75,1694.5,0.0,109.25,856.0,1694.5,965.25,729.25,None,IT_SARD,2026-04-23
2026-04-10 10:00:00+00:00,53.75,331.25,179.75,8.0,0.0,16.0,3.0,24.0,944.0,222.75,1782.5,0.0,377.25,825.25,1782.5,1202.5,580.0,None,IT_SARD,2026-04-23
2026-04-10 11:00:00+00:00,53.0,331.5,195.0,8.0,0.0,16.0,3.0,24.0,957.0,288.5,1876.0,0.0,496.0,805.25,1876.0,1301.25,574.75,None,IT_SARD,2026-04-23
