,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-05 17:00:00+00:00,264.0,1681.7,0.0,0.0,0.072,2208.6,1262.8,22.0,0.0,0.0,100.0,635.0,6174.172,2962.3,0.0,9196.4,9136.472,9196.4,-59.927999999999884,None,AT,2026-04-23
2026-01-05 18:00:00+00:00,264.0,1674.4,0.0,0.0,0.072,2215.3,1032.5,22.0,0.0,0.0,100.0,819.0,6127.272,2940.3999999999996,0.0,8810.7,9067.671999999999,8810.7,256.97199999999793,None,AT,2026-04-23
2026-01-05 19:00:00+00:00,264.0,1604.0,0.0,0.0,0.072,2193.9,725.6,22.0,0.0,0.0,100.0,982.0,5891.572,2634.1,0.0,8337.4,8525.672,8337.4,188.27200000000084,None,AT,2026-04-23
2026-01-05 20:00:00+00:00,262.0,1578.5,0.0,0.0,0.072,2017.8,551.8,22.0,0.0,0.0,100.0,1222.0,5754.172,1910.4,0.0,7786.5,7664.572,7786.5,-121.92799999999988,None,AT,2026-04-23
2026-01-05 21:00:00+00:00,258.0,1559.3999999999999,0.0,0.0,0.072,1777.3000000000002,369.2,22.0,0.0,0.0,100.0,1725.0,5810.972,1492.3,0.0,7639.3,7303.272,7639.3,-336.02800000000025,None,AT,2026-04-23
2026-01-05 22:00:00+00:00,256.0,1554.4,0.0,0.0,0.072,1593.2,225.7,22.0,0.0,0.0,100.0,2086.0,5837.371999999999,637.1,0.0,7241.2,6474.472,7241.2,-766.7280000000001,None,AT,2026-04-23
2026-01-05 23:00:00+00:00,258.0,1427.5,0.0,0.0,0.072,1420.0,107.8,22.0,0.0,0.0,100.0,2239.0,5574.372,104.5,0.0,6996.3,5678.872,6996.3,-1317.4279999999999,None,AT,2026-04-23
2026-01-06 00:00:00+00:00,260.0,1447.3,0.0,0.0,0.072,1436.3,55.5,22.0,0.0,0.0,100.0,2348.0,5669.172,126.9,0.0,6699.7,5796.071999999999,6699.7,-903.6280000000006,None,AT,2026-04-23
2026-01-06 01:00:00+00:00,260.0,1514.1,0.0,0.0,0.072,1459.0,68.2,22.0,0.0,0.0,100.0,2518.0,5941.371999999999,235.4,0.0,6588.7,6176.771999999999,6588.7,-411.9280000000008,None,AT,2026-04-23
2026-01-06 02:00:00+00:00,260.0,1542.9,0.0,0.0,0.072,1435.5,82.0,22.0,0.0,0.0,100.0,2668.0,6110.472,221.3,0.0,6468.7,6331.772,6468.7,-136.92799999999988,None,AT,2026-04-23
2026-01-06 03:00:00+00:00,260.0,1589.5,0.0,0.0,0.072,1483.8,130.0,22.0,0.0,0.0,100.0,2590.0,6175.371999999999,391.5,0.0,6496.9,6566.871999999999,6496.9,69.97199999999975,None,AT,2026-04-23
2026-01-06 04:00:00+00:00,257.0,1580.8,0.0,0.0,0.072,1530.4,178.2,22.0,0.0,0.0,100.0,2558.0,6226.472,729.0,0.0,6703.0,6955.472,6703.0,252.47199999999975,None,AT,2026-04-23
2026-01-06 05:00:00+00:00,256.0,1608.0,0.0,0.0,0.072,1683.3,490.7,22.0,0.0,0.0,100.0,2157.0,6317.072,1354.4,0.0,6966.2,7671.472,6966.2,705.2719999999999,None,AT,2026-04-23
2026-01-06 06:00:00+00:00,256.0,1693.3000000000002,0.0,0.0,0.072,1854.1,846.1,22.0,0.0,0.0,100.0,2124.0,6895.572,2284.7,0.0,7425.9,9180.272,7425.9,1754.3720000000012,None,AT,2026-04-23
2026-01-06 07:00:00+00:00,256.0,1800.5,0.0,0.0,0.072,1963.7,1089.2,22.0,0.0,16.0,100.0,1893.0,7140.472,2727.6,0.0,7837.3,9868.072,7837.3,2030.772,None,AT,2026-04-23
2026-01-06 08:00:00+00:00,256.0,1872.8,0.0,0.0,0.072,1973.5,1016.1,22.0,0.0,128.0,100.0,1816.0,7184.472000000001,2794.4,0.0,8003.8,9978.872000000001,8003.8,1975.072000000001,None,AT,2026-04-23
2026-01-06 09:00:00+00:00,256.0,1895.6,0.0,0.0,0.072,1944.8,1073.0,22.0,0.0,221.0,100.0,1815.0,7327.472,2751.8,0.0,8162.599999999999,10079.272,8162.599999999999,1916.6720000000014,None,AT,2026-04-23
2026-01-06 10:00:00+00:00,256.0,2130.1,0.0,0.0,0.072,1947.9,986.7,22.0,0.0,258.0,100.0,1588.0,7288.772,2720.1,0.0,8352.9,10008.872,8352.9,1655.9719999999998,None,AT,2026-04-23
2026-01-06 11:00:00+00:00,256.0,2140.7,0.0,0.0,0.072,1956.0,943.3,22.0,0.0,227.0,100.0,1522.0,7167.072,2519.9,0.0,8397.6,9686.972,8397.6,1289.3719999999994,None,AT,2026-04-23
2026-01-06 12:00:00+00:00,256.0,2138.8,0.0,0.0,0.072,1923.8,994.4000000000001,22.0,0.0,162.0,100.0,1396.0,6993.072,2715.5,0.0,8404.9,9708.572,8404.9,1303.6720000000005,None,AT,2026-04-23
2026-01-06 13:00:00+00:00,256.0,2137.9,0.0,0.0,0.072,1951.6,1125.4,22.0,0.0,75.0,100.0,1093.0,6760.972,2738.5,0.0,8320.3,9499.472,8320.3,1179.1720000000005,None,AT,2026-04-23
2026-01-06 14:00:00+00:00,256.0,2171.2,0.0,0.0,0.072,2042.1,1020.4,22.0,0.0,20.0,100.0,964.0,6595.771999999999,2724.1,0.0,8416.7,9319.872,8416.7,903.1719999999987,None,AT,2026-04-23
2026-01-06 15:00:00+00:00,258.0,2173.7,0.0,0.0,0.072,2160.3,1019.1,22.0,0.0,1.0,100.0,972.0,6706.1720000000005,2777.0,0.0,8661.3,9483.172,8661.3,821.8720000000012,None,AT,2026-04-23
2026-01-06 16:00:00+00:00,260.0,2169.6,0.0,0.0,0.072,2167.3,1183.7,22.0,0.0,0.0,100.0,898.0,6800.672,2936.2,0.0,8895.9,9736.872,8895.9,840.9719999999998,None,AT,2026-04-23
2026-01-06 17:00:00+00:00,257.0,2184.1,0.0,0.0,0.072,2177.2,1132.5,22.0,0.0,0.0,100.0,927.0,6799.871999999999,2885.6,0.0,8858.6,9685.472,8858.6,826.8719999999994,None,AT,2026-04-23
2026-01-06 18:00:00+00:00,256.0,2137.8,0.0,0.0,0.072,2096.1,934.5,22.0,0.0,0.0,100.0,1135.0,6681.472,2552.8,0.0,8619.3,9234.272,8619.3,614.9720000000016,None,AT,2026-04-23
2026-01-06 19:00:00+00:00,256.0,2081.1,0.0,0.0,0.072,2009.6,495.4,22.0,0.0,0.0,100.0,1476.0,6440.172,1673.2,0.0,8196.1,8113.371999999999,8196.1,-82.72800000000097,None,AT,2026-04-23
2026-01-06 20:00:00+00:00,256.0,2111.7,0.0,0.0,0.072,1885.7,157.60000000000002,22.0,0.0,0.0,100.0,1582.0,6115.072,545.3,0.0,7747.0,6660.372,7747.0,-1086.6279999999997,None,AT,2026-04-23
2026-01-06 21:00:00+00:00,252.0,1908.5,0.0,0.0,0.072,1762.4,110.6,22.0,0.0,0.0,100.0,2049.0,6204.572,438.6,0.0,7608.5,6643.1720000000005,7608.5,-965.3279999999995,None,AT,2026-04-23
2026-01-06 22:00:00+00:00,252.0,1836.8,0.0,0.0,0.072,1609.0,57.7,22.0,0.0,0.0,100.0,2480.0,6357.572,0.0,61.7,7232.7,6357.572,7294.4,-936.8279999999995,None,AT,2026-04-23
2026-01-06 23:00:00+00:00,258.0,1644.2,0.0,0.0,0.072,1492.3000000000002,25.9,22.0,0.0,0.0,100.0,2683.0,6225.472,0.0,910.3,7032.8,6225.472,7943.1,-1717.6280000000006,None,AT,2026-04-23
2026-01-07 00:00:00+00:00,260.0,1635.6,0.0,0.0,0.072,1477.8000000000002,23.9,22.0,0.0,0.0,100.0,2683.0,6202.371999999999,0.0,1320.9,6799.0,6202.371999999999,8119.9,-1917.5280000000002,None,AT,2026-04-23
2026-01-07 01:00:00+00:00,260.0,1660.3,0.0,0.0,0.072,1463.0,37.0,22.0,0.0,0.0,100.0,2720.0,6262.371999999999,0.0,1546.0,6687.0,6262.371999999999,8233.0,-1970.6280000000006,None,AT,2026-04-23
2026-01-07 02:00:00+00:00,260.0,1690.4,0.0,0.0,0.072,1458.2,42.6,22.0,0.0,0.0,100.0,2724.0,6297.272,0.0,1691.6,6586.7,6297.272,8278.3,-1981.0279999999993,None,AT,2026-04-23
2026-01-07 03:00:00+00:00,260.0,1682.6,0.0,0.0,0.072,1425.2,49.5,22.0,0.0,0.0,100.0,2758.0,6297.371999999999,0.0,1542.0,6758.7,6297.371999999999,8300.7,-2003.3280000000013,None,AT,2026-04-23
2026-01-07 04:00:00+00:00,257.0,1825.1,0.0,0.0,0.072,1508.7,48.5,22.0,0.0,0.0,100.0,2712.0,6473.372,0.0,755.6,7409.1,6473.372,8164.700000000001,-1691.3280000000004,None,AT,2026-04-23
2026-01-07 05:00:00+00:00,256.0,2186.9,0.0,0.0,0.072,1564.7,99.10000000000001,22.0,0.0,0.0,100.0,2589.0,6817.772000000001,532.1,0.0,8668.3,7349.872000000001,8668.3,-1318.427999999998,None,AT,2026-04-23
2026-01-07 06:00:00+00:00,256.0,2436.5,0.0,0.0,0.072,1730.9,571.6,22.0,0.0,0.0,100.0,2380.0,7497.072,2110.4,0.0,9636.4,9607.472,9636.4,-28.927999999999884,None,AT,2026-04-23
2026-01-07 07:00:00+00:00,256.0,2349.5,0.0,0.0,0.072,1806.7,792.5,22.0,0.0,19.0,100.0,2196.0,7541.772,2265.9,0.0,10172.5,9807.672,10172.5,-364.8279999999995,None,AT,2026-04-23
2026-01-07 08:00:00+00:00,256.0,2330.6,0.0,0.0,0.072,1810.5,689.6,22.0,0.0,188.0,100.0,2060.0,7456.772000000001,2197.0,0.0,10150.3,9653.772,10150.3,-496.5279999999984,None,AT,2026-04-23
2026-01-07 09:00:00+00:00,256.0,2414.8,0.0,0.0,0.072,1773.4,404.0,22.0,0.0,411.0,100.0,1935.0,7316.272000000001,2125.7,0.0,10044.9,9441.972000000002,10044.9,-602.9279999999981,None,AT,2026-04-23
2026-01-07 10:00:00+00:00,256.0,2437.8,0.0,0.0,0.072,1774.9,418.9,22.0,0.0,563.0,100.0,1699.0,7271.6720000000005,2243.2,0.0,9771.6,9514.872,9771.6,-256.728000000001,None,AT,2026-04-23
2026-01-07 11:00:00+00:00,256.0,2421.2,0.0,0.0,0.072,1725.5,492.6,22.0,0.0,595.0,100.0,1974.0,7586.372,2080.3,0.0,9554.4,9666.672,9554.4,112.27200000000084,None,AT,2026-04-23
2026-01-07 12:00:00+00:00,258.0,2318.2,0.0,0.0,0.072,1736.0,494.5,22.0,0.0,519.0,100.0,2117.0,7564.772,1923.9,0.0,9530.7,9488.672,9530.7,-42.02800000000025,None,AT,2026-04-23
2026-01-07 13:00:00+00:00,258.0,2339.7,0.0,0.0,0.072,1733.3,591.1,22.0,0.0,341.0,100.0,2017.0,7402.1720000000005,2115.1,0.0,9512.1,9517.272,9512.1,5.17200000000048,None,AT,2026-04-23
2026-01-07 14:00:00+00:00,260.0,2372.0,0.0,0.0,0.072,1762.9,727.0,22.0,0.0,94.0,100.0,1817.0,7154.972,2398.5,0.0,9730.9,9553.472,9730.9,-177.42799999999988,None,AT,2026-04-23
2026-01-07 15:00:00+00:00,260.0,2409.8,0.0,0.0,0.072,1831.5,812.9,22.0,0.0,3.0,100.0,1602.0,7041.272,2391.1,0.0,10015.7,9432.372,10015.7,-583.3280000000013,None,AT,2026-04-23
2026-01-07 16:00:00+00:00,260.0,2385.5,0.0,0.0,0.072,1840.0,777.0,22.0,0.0,0.0,100.0,1586.0,6970.572,2440.2,0.0,10256.3,9410.772,10256.3,-845.5279999999984,None,AT,2026-04-23
2026-01-07 17:00:00+00:00,257.0,2382.6,0.0,0.0,0.072,1820.3,903.4000000000001,22.0,0.0,0.0,100.0,1685.0,7170.371999999999,2461.5,0.0,10139.7,9631.872,10139.7,-507.82800000000134,None,AT,2026-04-23
2026-01-07 18:00:00+00:00,256.0,2467.5,0.0,0.0,0.072,1764.1,850.3,22.0,0.0,0.0,100.0,1868.0,7327.972000000001,2436.8,0.0,9763.2,9764.772,9763.2,1.5720000000001164,None,AT,2026-04-23
2026-01-07 19:00:00+00:00,256.0,2450.8,0.0,0.0,0.072,1714.1,504.3,22.0,0.0,0.0,100.0,1798.0,6845.272,1651.9,0.0,9274.6,8497.172,9274.6,-777.4279999999999,None,AT,2026-04-23
2026-01-07 20:00:00+00:00,255.0,2220.4,0.0,0.0,0.072,1662.7,412.6,22.0,0.0,0.0,100.0,1583.0,6255.772000000001,1272.6,0.0,8701.7,7528.372000000001,8701.7,-1173.3279999999995,None,AT,2026-04-23
2026-01-07 21:00:00+00:00,252.0,1937.8999999999999,0.0,0.0,0.072,1608.0,500.2,22.0,0.0,0.0,100.0,1576.0,5996.172,1278.1,0.0,8471.8,7274.271999999999,8471.8,-1197.5280000000002,None,AT,2026-04-23
2026-01-07 22:00:00+00:00,252.0,1712.2,0.0,0.0,0.072,1499.4,293.0,22.0,0.0,0.0,100.0,1567.0,5445.6720000000005,273.6,0.0,8006.6,5719.272000000001,8006.6,-2287.3279999999995,None,AT,2026-04-23
2026-01-07 23:00:00+00:00,257.0,1616.0,0.0,0.0,0.072,1399.8,215.4,22.0,0.0,0.0,100.0,1342.0,4952.272,0.0,314.1,7743.1,4952.272,8057.200000000001,-3104.928000000001,None,AT,2026-04-23
2026-01-08 00:00:00+00:00,256.0,1603.0,0.0,0.0,0.072,1384.2,78.3,22.0,0.0,0.0,100.0,1708.0,5151.572,0.0,1225.0,7512.8,5151.572,8737.8,-3586.227999999999,None,AT,2026-04-23
2026-01-08 01:00:00+00:00,256.0,1547.8,0.0,0.0,0.072,1352.5,33.6,22.0,0.0,0.0,100.0,2146.0,5457.972,0.0,1446.9,7442.299999999999,5457.972,8889.199999999999,-3431.227999999999,None,AT,2026-04-23
2026-01-08 02:00:00+00:00,256.0,1553.9,0.0,0.0,0.072,1330.7,31.799999999999997,22.0,0.0,0.0,100.0,2188.0,5482.472,0.0,1438.3,7378.7,5482.472,8817.0,-3334.5280000000002,None,AT,2026-04-23
2026-01-08 03:00:00+00:00,256.0,1592.5,0.0,0.0,0.072,1351.0,35.0,22.0,0.0,0.0,100.0,1977.0,5333.572,0.0,1295.3,7493.8,5333.572,8789.1,-3455.5280000000002,None,AT,2026-04-23
2026-01-08 04:00:00+00:00,256.0,1727.3,0.0,0.0,0.072,1438.4,75.1,22.0,0.0,0.0,100.0,1787.0,5405.871999999999,0.0,467.8,8126.5,5405.871999999999,8594.3,-3188.428,None,AT,2026-04-23
2026-01-08 05:00:00+00:00,256.0,2084.5,0.0,0.0,0.072,1443.1,314.29999999999995,22.0,0.0,0.0,100.0,1845.0,6064.972,588.0,0.0,9228.6,6652.972,9228.6,-2575.6280000000006,None,AT,2026-04-23
2026-01-08 06:00:00+00:00,256.0,2097.4,0.0,0.0,0.072,1540.9,755.3,22.0,0.0,0.0,100.0,2239.0,7010.6720000000005,2411.0,0.0,10173.5,9421.672,10173.5,-751.8279999999995,None,AT,2026-04-23
2026-01-08 07:00:00+00:00,255.0,2041.4,0.0,0.0,0.072,1682.6,991.9000000000001,22.0,0.0,92.0,100.0,1989.0,7173.972,2754.4,0.0,10590.6,9928.372,10590.6,-662.228000000001,None,AT,2026-04-23
2026-01-08 08:00:00+00:00,256.0,2059.7,0.0,0.0,0.072,1770.2,1121.5,22.0,0.0,369.0,100.0,1314.0,7012.472,2823.3,0.0,10478.0,9835.772,10478.0,-642.2279999999992,None,AT,2026-04-23
2026-01-08 09:00:00+00:00,255.0,2072.5,0.0,0.0,0.072,1766.5,1108.2,22.0,0.0,581.0,100.0,941.0,6846.272,2843.0,0.0,10348.4,9689.272,10348.4,-659.1279999999988,None,AT,2026-04-23
2026-01-08 10:00:00+00:00,252.0,2071.7,0.0,0.0,0.072,1659.6,1097.1,22.0,0.0,642.0,100.0,925.0,6769.472,2788.2,0.0,10231.1,9557.671999999999,10231.1,-673.4280000000017,None,AT,2026-04-23
2026-01-08 11:00:00+00:00,252.0,2085.9,0.0,0.0,0.072,1694.3000000000002,1107.2,22.0,0.0,612.0,100.0,852.0,6725.472000000001,2782.9,0.0,10047.7,9508.372000000001,10047.7,-539.3279999999995,None,AT,2026-04-23
2026-01-08 12:00:00+00:00,256.0,2097.0,0.0,0.0,0.072,1756.3,1089.8,22.0,0.0,493.0,100.0,772.0,6586.1720000000005,2892.5,0.0,10066.7,9478.672,10066.7,-588.0280000000002,None,AT,2026-04-23
2026-01-08 13:00:00+00:00,252.0,2106.2,0.0,0.0,0.072,1823.2,1124.2,22.0,0.0,306.0,100.0,569.0,6302.672,2935.3,0.0,9935.6,9237.972,9935.6,-697.6280000000006,None,AT,2026-04-23
2026-01-08 14:00:00+00:00,252.0,2128.7,0.0,0.0,0.072,1983.1999999999998,1101.9,22.0,0.0,86.0,100.0,456.0,6129.871999999999,2819.5,0.0,9976.9,8949.372,9976.9,-1027.5280000000002,None,AT,2026-04-23
2026-01-08 15:00:00+00:00,255.0,2128.4,0.0,0.0,0.072,2102.3,1130.7,22.0,0.0,2.0,100.0,395.0,6135.472000000001,2779.3,0.0,10157.2,8914.772,10157.2,-1242.4279999999999,None,AT,2026-04-23
2026-01-08 16:00:00+00:00,256.0,2112.4,0.0,0.0,0.072,2078.2,1162.3,22.0,0.0,0.0,100.0,284.0,6014.972000000001,2731.5,0.0,10321.7,8746.472000000002,10321.7,-1575.2279999999992,None,AT,2026-04-23
2026-01-08 17:00:00+00:00,256.0,2106.8,0.0,0.0,0.072,2039.2,1135.5,22.0,0.0,0.0,100.0,170.0,5829.572,2722.0,0.0,10152.5,8551.572,10152.5,-1600.9279999999999,None,AT,2026-04-23
2026-01-08 18:00:00+00:00,252.0,2116.5,0.0,0.0,0.072,1959.2,997.0,22.0,0.0,0.0,100.0,135.0,5581.772,2540.5,0.0,9783.4,8122.272,9783.4,-1661.1279999999997,None,AT,2026-04-23
2026-01-08 19:00:00+00:00,252.0,2128.4,0.0,0.0,0.072,1880.3,736.7,22.0,0.0,0.0,100.0,25.0,5144.472,2432.3,0.0,9253.2,7576.772,9253.2,-1676.4280000000008,None,AT,2026-04-23
2026-01-08 20:00:00+00:00,252.0,2128.4,0.0,0.0,0.072,1756.4,600.4000000000001,22.0,0.0,0.0,100.0,19.0,4878.272000000001,1591.6,0.0,8617.3,6469.872000000001,8617.3,-2147.427999999998,None,AT,2026-04-23
2026-01-08 21:00:00+00:00,248.0,2156.0,0.0,0.0,0.072,1688.2,339.0,22.0,0.0,0.0,100.0,33.0,4586.272,636.5,0.0,8314.300000000001,5222.772,8314.300000000001,-3091.528000000001,None,AT,2026-04-23
2026-01-08 22:00:00+00:00,252.0,2182.4,0.0,0.0,0.072,1551.8,119.30000000000001,22.0,0.0,0.0,100.0,15.0,4242.572,301.7,0.0,7930.4,4544.272,7930.4,-3386.1279999999997,None,AT,2026-04-23
2026-01-08 23:00:00+00:00,244.0,2174.5,0.0,0.0,0.072,1469.8,58.6,22.0,0.0,0.0,100.0,77.0,4145.972,0.0,24.4,7628.5,4145.972,7652.9,-3506.928,None,AT,2026-04-23
2026-01-09 00:00:00+00:00,244.0,2165.3,0.0,0.0,0.072,1454.7,25.1,22.0,0.0,0.0,100.0,114.0,4125.1720000000005,0.0,424.4,7365.299999999999,4125.1720000000005,7789.699999999999,-3664.5279999999984,None,AT,2026-04-23
2026-01-09 01:00:00+00:00,244.0,2129.8999999999996,0.0,0.0,0.072,1465.5,36.9,22.0,0.0,0.0,100.0,187.0,4185.371999999999,0.0,440.6,7176.4,4185.371999999999,7617.0,-3431.6280000000006,None,AT,2026-04-23
2026-01-09 02:00:00+00:00,244.0,2164.6,0.0,0.0,0.072,1469.8,27.8,22.0,0.0,0.0,100.0,251.0,4279.272,0.0,304.6,7085.7,4279.272,7390.3,-3111.0280000000002,None,AT,2026-04-23
2026-01-09 03:00:00+00:00,244.0,2148.9,0.0,0.0,0.072,1468.2,58.6,22.0,0.0,0.0,100.0,470.0,4511.772000000001,0.0,465.2,7201.4,4511.772000000001,7666.599999999999,-3154.8279999999986,None,AT,2026-04-23
2026-01-09 04:00:00+00:00,244.0,2340.7,0.0,0.0,0.072,1527.5,64.1,22.0,0.0,0.0,100.0,404.0,4702.372,111.0,0.0,7820.1,4813.372,7820.1,-3006.728,None,AT,2026-04-23
2026-01-09 05:00:00+00:00,240.0,2485.6000000000004,0.0,0.0,0.072,1651.8,305.1,22.0,0.0,0.0,100.0,496.0,5300.572000000001,1192.4,0.0,8878.8,6492.972000000002,8878.8,-2385.8279999999977,None,AT,2026-04-23
2026-01-09 06:00:00+00:00,240.0,2482.3,0.0,0.0,0.072,1800.2,676.9,22.0,0.0,0.0,100.0,641.0,5962.472,1943.1999999999998,0.0,9815.0,7905.672,9815.0,-1909.3280000000004,None,AT,2026-04-23
2026-01-09 07:00:00+00:00,240.0,2536.1,0.0,0.0,0.072,1901.1,711.4,22.0,0.0,1.0,100.0,604.0,6115.672,2054.0,0.0,10338.0,8169.672,10338.0,-2168.3280000000004,None,AT,2026-04-23
2026-01-09 08:00:00+00:00,240.0,2540.9,0.0,0.0,0.072,1946.8,912.0999999999999,22.0,0.0,21.0,100.0,452.0,6234.871999999999,2299.4,0.0,10555.1,8534.271999999999,10555.1,-2020.8280000000013,None,AT,2026-04-23
2026-01-09 09:00:00+00:00,240.0,2511.4,0.0,0.0,0.072,1945.5,769.2,22.0,0.0,64.0,100.0,592.0,6244.172,2071.1,0.0,10671.8,8315.271999999999,10671.8,-2356.5280000000002,None,AT,2026-04-23
2026-01-09 10:00:00+00:00,240.0,2474.0,0.0,0.0,0.072,1946.0,690.0,22.0,0.0,90.0,100.0,434.0,5996.072,2093.8,0.0,10678.4,8089.872,10678.4,-2588.5279999999993,None,AT,2026-04-23
2026-01-09 11:00:00+00:00,240.0,2515.8,0.0,0.0,0.072,1931.9,593.4,22.0,0.0,95.0,100.0,403.0,5901.1720000000005,1947.2,0.0,10482.4,7848.372,10482.4,-2634.0279999999993,None,AT,2026-04-23
2026-01-09 12:00:00+00:00,240.0,2480.1,0.0,0.0,0.072,1912.3,583.3,22.0,0.0,79.0,100.0,333.0,5749.772,2189.8,0.0,10222.4,7939.572,10222.4,-2282.8279999999995,None,AT,2026-04-23
2026-01-09 13:00:00+00:00,240.0,2326.5,0.0,0.0,0.072,2000.7,661.8,22.0,0.0,42.0,100.0,413.0,5806.072,2323.7,0.0,9972.5,8129.772,9972.5,-1842.728,None,AT,2026-04-23
2026-01-09 14:00:00+00:00,240.0,2508.2999999999997,0.0,0.0,0.072,2014.8999999999999,574.8,22.0,0.0,10.0,100.0,257.0,5727.072,1894.9,0.0,9847.7,7621.972,9847.7,-2225.728000000001,None,AT,2026-04-23
2026-01-09 15:00:00+00:00,243.0,2518.3,0.0,0.0,0.072,2024.0,976.3,22.0,0.0,1.0,100.0,187.0,6071.6720000000005,2497.8,0.0,9984.5,8569.472000000002,9984.5,-1415.0279999999984,None,AT,2026-04-23
2026-01-09 16:00:00+00:00,244.0,2504.7,0.0,0.0,0.072,2043.5,982.7,22.0,0.0,0.0,100.0,192.0,6088.972,2429.0,0.0,10098.0,8517.972,10098.0,-1580.0280000000002,None,AT,2026-04-23
2026-01-09 17:00:00+00:00,244.0,2496.1,0.0,0.0,0.072,2050.2,928.4,22.0,0.0,0.0,100.0,161.0,6001.771999999999,2399.4,0.0,9852.0,8401.171999999999,9852.0,-1450.8280000000013,None,AT,2026-04-23
2026-01-09 18:00:00+00:00,244.0,2494.2,0.0,0.0,0.072,2031.3,796.1,22.0,0.0,0.0,100.0,153.0,5840.6720000000005,2305.8,0.0,9395.0,8146.472000000001,9395.0,-1248.5279999999993,None,AT,2026-04-23
2026-01-09 19:00:00+00:00,244.0,2524.2,0.0,0.0,0.072,1994.9,632.9,22.0,0.0,0.0,100.0,138.0,5656.072,1762.6,0.0,8792.5,7418.6720000000005,8792.5,-1373.8279999999995,None,AT,2026-04-23
2026-01-09 20:00:00+00:00,244.0,2558.5,0.0,0.0,0.072,1911.0,172.6,22.0,0.0,0.0,100.0,87.0,5095.1720000000005,682.3,0.0,8208.0,5777.472000000001,8208.0,-2430.5279999999993,None,AT,2026-04-23
2026-01-09 21:00:00+00:00,244.0,2515.5,0.0,0.0,0.072,1800.2,144.2,22.0,0.0,0.0,100.0,193.0,5018.972,265.7,0.0,7994.9,5284.672,7994.9,-2710.228,None,AT,2026-04-23
2026-01-09 22:00:00+00:00,244.0,2366.1,0.0,0.0,0.072,1698.0,76.9,22.0,0.0,0.0,100.0,205.0,4712.072,420.1,0.0,7517.0,5132.1720000000005,7517.0,-2384.8279999999995,None,AT,2026-04-23
2026-01-09 23:00:00+00:00,244.0,1856.8,0.0,0.0,0.072,1629.3,31.6,22.0,0.0,0.0,100.0,138.0,4021.7720000000004,222.4,0.0,7215.7,4244.1720000000005,7215.7,-2971.5279999999993,None,AT,2026-04-23
2026-01-10 00:00:00+00:00,244.0,1593.0,0.0,0.0,0.072,1620.0,90.6,22.0,0.0,0.0,100.0,135.0,3804.672,112.2,0.0,6884.0,3916.872,6884.0,-2967.128,None,AT,2026-04-23
2026-01-10 01:00:00+00:00,244.0,1425.3,0.0,0.0,0.072,1618.2,223.5,22.0,0.0,0.0,100.0,145.0,3778.072,115.8,0.0,6683.3,3893.8720000000003,6683.3,-2789.428,None,AT,2026-04-23
2026-01-10 02:00:00+00:00,244.0,1523.2,0.0,0.0,0.072,1589.4,153.2,22.0,0.0,0.0,100.0,141.0,3772.872,67.1,0.0,6556.1,3839.9719999999998,6556.1,-2716.1280000000006,None,AT,2026-04-23
2026-01-10 03:00:00+00:00,244.0,1657.6,0.0,0.0,0.072,1568.6,160.3,22.0,0.0,0.0,100.0,118.0,3870.572,0.0,23.9,6609.0,3870.572,6632.9,-2762.3279999999995,None,AT,2026-04-23
2026-01-10 04:00:00+00:00,243.0,1665.6,0.0,0.0,0.072,1570.8,107.1,22.0,0.0,0.0,100.0,144.0,3852.5719999999997,19.4,0.0,6915.6,3871.9719999999998,6915.6,-3043.6280000000006,None,AT,2026-04-23
2026-01-10 05:00:00+00:00,240.0,1655.3,0.0,0.0,0.072,1659.0,147.1,22.0,0.0,0.0,100.0,165.0,3988.4719999999998,90.0,0.0,7310.4,4078.4719999999998,7310.4,-3231.928,None,AT,2026-04-23
2026-01-10 06:00:00+00:00,239.0,1652.0,0.0,0.0,0.072,1773.4,175.0,22.0,0.0,0.0,100.0,201.0,4162.472,601.7,0.0,7837.4,4764.172,7837.4,-3073.228,None,AT,2026-04-23
2026-01-10 07:00:00+00:00,236.0,1692.3,0.0,0.0,0.072,1843.8,287.6,22.0,0.0,19.0,100.0,208.0,4408.771999999999,641.5999999999999,0.0,8299.400000000001,5050.371999999999,8299.400000000001,-3249.028000000002,None,AT,2026-04-23
2026-01-10 08:00:00+00:00,236.0,1755.3,0.0,0.0,0.072,1806.6,449.0,22.0,0.0,132.0,100.0,262.0,4762.972,1185.0,0.0,8678.4,5947.972,8678.4,-2730.428,None,AT,2026-04-23
2026-01-10 09:00:00+00:00,236.0,1813.3999999999999,0.0,0.0,0.072,1747.1,491.2,22.0,0.0,259.0,100.0,311.0,4979.772,1433.8,0.0,8804.2,6413.572,8804.2,-2390.6280000000006,None,AT,2026-04-23
2026-01-10 10:00:00+00:00,236.0,1835.5,0.0,0.0,0.072,1758.6,493.4,22.0,0.0,332.0,100.0,283.0,5060.572,1251.8,0.0,8802.5,6312.372,8802.5,-2490.1279999999997,None,AT,2026-04-23
