,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-06 06:00:00+00:00,295.4,769.7,0.0,541.7,539.2,29.6,0.1,18.1,2703.7,4897.5,0.0,1020.8,6081.3,4897.5,7102.1,-2204.6000000000004,None,PT,2026-04-23
2026-01-06 07:00:00+00:00,302.2,770.8,0.0,669.6,676.5,28.7,2.2,22.5,2554.0,5026.5,0.0,790.8,7150.0,5026.5,7940.8,-2914.3,None,PT,2026-04-23
2026-01-06 08:00:00+00:00,303.2,734.6,0.0,688.0,782.0,28.9,365.0,16.2,2467.1,5385.0,0.0,980.5,8150.4,5385.0,9130.9,-3745.8999999999996,None,PT,2026-04-23
2026-01-06 09:00:00+00:00,308.6,742.9000000000001,0.0,611.2,602.0,29.6,1400.3,11.7,2139.8,5846.099999999999,0.0,1691.6999999999998,8473.1,5846.099999999999,10164.8,-4318.7,None,PT,2026-04-23
2026-01-06 10:00:00+00:00,306.9,736.3000000000001,0.0,341.0,575.6,28.4,2171.2,6.3,1688.9,5854.6,0.0,1642.3,8232.5,5854.6,9874.8,-4020.199999999999,None,PT,2026-04-23
2026-01-06 11:00:00+00:00,310.0,661.8,0.0,299.5,484.3,30.4,2510.4,12.3,1699.3,6008.0,0.0,1932.7,8090.2,6008.0,10022.9,-4014.8999999999996,None,PT,2026-04-23
2026-01-06 12:00:00+00:00,316.7,685.6,0.0,251.6,444.4,31.4,2540.0,11.2,1900.6,6181.5,0.0,2321.5,7877.7,6181.5,10199.2,-4017.7000000000007,None,PT,2026-04-23
2026-01-06 13:00:00+00:00,317.5,749.9,0.0,256.8,534.0,31.6,2420.9,8.7,2041.6,6361.0,0.0,2497.4,7868.9,6361.0,10366.3,-4005.2999999999993,None,PT,2026-04-23
2026-01-06 14:00:00+00:00,310.4,751.1,0.0,224.9,574.5,30.8,1998.2,7.7,2057.9,5955.5,0.0,1579.1,8240.8,5955.5,9819.9,-3864.3999999999996,None,PT,2026-04-23
2026-01-06 15:00:00+00:00,315.7,751.1,0.0,303.0,609.3000000000001,31.3,1421.2,7.4,2080.0,5519.0,0.0,852.5,8439.4,5519.0,9291.9,-3772.8999999999996,None,PT,2026-04-23
2026-01-06 16:00:00+00:00,322.7,904.5,0.0,566.5,857.4,31.6,425.8,5.0,1931.6,5045.1,1424.9,0.0,8673.1,6470.0,8673.1,-2203.1000000000004,None,PT,2026-04-23
2026-01-06 17:00:00+00:00,322.1,1101.9,0.0,1319.2,1057.6,31.5,16.6,3.8,2017.8,5870.5,2685.9,0.0,9083.9,8556.4,9083.9,-527.5,None,PT,2026-04-23
2026-01-06 18:00:00+00:00,323.6,1186.1,0.0,1742.1999999999998,1103.5,31.6,0.1,1.4,2266.3,6654.8,2622.1,0.0,9696.6,9276.9,9696.6,-419.7000000000007,None,PT,2026-04-23
2026-01-06 19:00:00+00:00,321.6,1249.5,0.0,2093.9,1268.9,30.7,0.1,1.7,2089.5,7055.9,2674.3,0.0,10109.8,9730.2,10109.8,-379.59999999999854,None,PT,2026-04-23
2026-01-06 20:00:00+00:00,323.4,1256.0,0.0,2153.1,1280.5,31.8,0.1,0.2,1867.9,6913.0,2348.4,0.0,10000.1,9261.4,10000.1,-738.7000000000007,None,PT,2026-04-23
2026-01-06 21:00:00+00:00,323.4,1249.8,0.0,2094.1,1144.4,31.2,0.1,0.0,1573.3,6416.3,1887.7,0.0,9491.7,8304.0,9491.7,-1187.7000000000007,None,PT,2026-04-23
2026-01-06 22:00:00+00:00,319.5,863.0,0.0,1336.1,985.6,30.9,0.1,0.0,1356.0,4891.2,1163.8000000000002,0.0,8642.5,6055.0,8642.5,-2587.5,None,PT,2026-04-23
2026-01-06 23:00:00+00:00,319.2,732.3000000000001,0.0,1302.8,710.9,30.6,0.1,0.9,1230.6,4327.4,749.6999999999999,0.0,7655.2,5077.099999999999,7655.2,-2578.1000000000004,None,PT,2026-04-23
2026-01-07 00:00:00+00:00,322.9,651.4,0.0,1103.3,568.8,30.7,0.0,5.1,1133.5,3815.6999999999994,160.6,0.0,6730.5,3976.2999999999993,6730.5,-2754.2000000000007,None,PT,2026-04-23
2026-01-07 01:00:00+00:00,323.1,635.9,0.0,909.3,542.4,30.9,0.0,9.3,1119.0,3569.9,0.0,177.6,6141.3,3569.9,6318.900000000001,-2749.0000000000005,None,PT,2026-04-23
2026-01-07 02:00:00+00:00,321.2,586.5,0.0,560.9000000000001,524.3,31.4,0.0,14.8,1444.1,3483.2,0.0,873.5,5806.6,3483.2,6680.1,-3196.9000000000005,None,PT,2026-04-23
2026-01-07 03:00:00+00:00,317.8,614.4,0.0,480.6,523.6,31.1,0.0,4.3,1652.7,3624.5,0.0,1036.7,5654.0,3624.5,6690.7,-3066.2,None,PT,2026-04-23
2026-01-07 04:00:00+00:00,321.6,698.6999999999999,0.0,464.1,683.0,30.6,0.0,8.5,1552.4,3758.9,0.0,570.8000000000001,5569.9,3758.9,6140.7,-2381.7999999999997,None,PT,2026-04-23
2026-01-07 05:00:00+00:00,323.5,646.9000000000001,0.0,625.1,745.6,31.1,0.0,8.6,1506.6,3887.3999999999996,337.29999999999995,0.0,5652.4,4224.7,5652.4,-1427.6999999999998,None,PT,2026-04-23
2026-01-07 06:00:00+00:00,316.0,859.7,0.0,899.8000000000001,931.5,30.2,0.0,0.0,1493.0,4530.2,1539.0,0.0,6175.9,6069.2,6175.9,-106.69999999999982,None,PT,2026-04-23
2026-01-07 07:00:00+00:00,329.1,864.3000000000001,0.0,1328.0,1333.5,29.7,0.5,0.2,1282.0,5167.299999999999,2240.7000000000003,0.0,7216.3,7408.0,7216.3,191.69999999999982,None,PT,2026-04-23
2026-01-07 08:00:00+00:00,326.7,774.9,0.0,1310.5,1330.6,29.8,107.0,0.0,1197.5,5077.0,1983.0,0.0,8203.8,7060.0,8203.8,-1143.7999999999993,None,PT,2026-04-23
2026-01-07 09:00:00+00:00,339.2,767.5999999999999,0.0,1335.2,1123.4,29.7,438.5,0.0,1169.3,5202.9,810.5,0.0,8615.7,6013.4,8615.7,-2602.300000000001,None,PT,2026-04-23
2026-01-07 10:00:00+00:00,329.9,856.3,0.0,1607.6,1124.1,30.3,770.3,0.0,1001.1,5719.6,246.8,0.0,8590.7,5966.400000000001,8590.7,-2624.3,None,PT,2026-04-23
2026-01-07 11:00:00+00:00,321.7,773.4,0.0,1849.3,1029.0,31.2,1065.7,2.3,787.6,5860.2,117.8,0.0,8549.6,5978.0,8549.6,-2571.6000000000004,None,PT,2026-04-23
2026-01-07 12:00:00+00:00,322.5,697.5,0.0,1522.8,779.0,31.3,1346.6,4.8,945.8,5650.300000000001,228.4,0.0,8250.1,5878.700000000001,8250.1,-2371.3999999999996,None,PT,2026-04-23
2026-01-07 13:00:00+00:00,322.6,756.5,0.0,1284.8,731.4000000000001,31.2,1473.8,4.4,1183.5,5788.199999999999,0.0,257.79999999999995,8135.3,5788.199999999999,8393.1,-2604.9000000000015,None,PT,2026-04-23
2026-01-07 14:00:00+00:00,325.4,819.9,0.0,1281.9,725.2,30.8,1341.6,4.5,1265.5,5794.799999999999,367.6,0.0,8269.7,6162.4,8269.7,-2107.300000000001,None,PT,2026-04-23
2026-01-07 15:00:00+00:00,323.7,952.8,0.0,1360.0,908.5,30.8,1116.5,4.0,1058.1,5754.4,1073.3,0.0,8206.0,6827.7,8206.0,-1378.3000000000002,None,PT,2026-04-23
2026-01-07 16:00:00+00:00,328.3,1302.8,0.0,1928.4,1167.5,31.5,420.4,2.9,792.2,5973.999999999999,1808.9,0.0,8413.9,7782.9,8413.9,-631.0,None,PT,2026-04-23
2026-01-07 17:00:00+00:00,323.4,1325.6,0.0,2254.1,1273.9,31.3,20.6,6.6,740.6,5976.100000000001,2678.3,0.0,8894.1,8654.400000000001,8894.1,-239.6999999999989,None,PT,2026-04-23
2026-01-07 18:00:00+00:00,306.3,1286.6,0.0,2269.2,1312.6,30.8,0.1,3.8,849.9,6059.299999999999,2731.5,0.0,9538.4,8790.8,9538.4,-747.6000000000004,None,PT,2026-04-23
2026-01-07 19:00:00+00:00,291.8,1249.2,0.0,2293.5,1308.3,29.8,0.1,2.0,1005.9,6180.6,2294.7000000000003,0.0,10006.4,8475.300000000001,10006.4,-1531.0999999999985,None,PT,2026-04-23
2026-01-07 20:00:00+00:00,299.8,1295.6,0.0,2309.1,1062.5,29.3,0.1,0.4,973.5,5970.3,2051.1,0.0,9951.0,8021.4,9951.0,-1929.6000000000004,None,PT,2026-04-23
2026-01-07 21:00:00+00:00,296.8,1285.9,0.0,1956.0,1166.8,29.2,0.1,1.6,883.6,5620.000000000001,1413.1,0.0,9427.7,7033.1,9427.7,-2394.6000000000004,None,PT,2026-04-23
2026-01-07 22:00:00+00:00,286.0,945.6,0.0,1848.9,813.3,28.6,0.1,0.1,850.9,4773.5,1011.7,0.0,8636.5,5785.2,8636.5,-2851.3,None,PT,2026-04-23
2026-01-07 23:00:00+00:00,287.9,694.2,0.0,1329.8000000000002,923.1,28.7,0.1,0.0,676.2,3940.0,1027.7,0.0,7665.8,4967.7,7665.8,-2698.1000000000004,None,PT,2026-04-23
2026-01-08 00:00:00+00:00,291.8,681.6,0.0,1254.9,847.1,29.0,0.1,0.0,713.8,3818.3,783.1,0.0,6765.0,4601.400000000001,6765.0,-2163.5999999999995,None,PT,2026-04-23
2026-01-08 01:00:00+00:00,293.9,621.9,0.0,1032.9,742.4,29.4,0.0,0.0,713.1,3433.6,727.9,0.0,6120.0,4161.5,6120.0,-1958.5,None,PT,2026-04-23
2026-01-08 02:00:00+00:00,303.9,662.5999999999999,0.0,975.2,642.8,30.1,0.0,0.0,731.2,3345.8,424.3,0.0,5814.1,3770.1000000000004,5814.1,-2044.0,None,PT,2026-04-23
2026-01-08 03:00:00+00:00,319.2,606.8,0.0,863.6999999999999,599.9,30.4,0.0,0.3,957.9,3378.2000000000003,319.90000000000003,0.0,5667.3,3698.1000000000004,5667.3,-1969.1999999999998,None,PT,2026-04-23
2026-01-08 04:00:00+00:00,315.2,717.6,0.0,926.8,665.3000000000001,30.3,0.0,2.2,1140.5,3797.9,195.9,0.0,5590.6,3993.8,5590.6,-1596.8000000000002,None,PT,2026-04-23
2026-01-08 05:00:00+00:00,311.5,662.9,0.0,972.0,764.4,29.8,0.0,6.4,1365.2,4112.200000000001,273.3,0.0,5683.6,4385.500000000001,5683.6,-1298.0999999999995,None,PT,2026-04-23
2026-01-08 06:00:00+00:00,315.1,784.7,0.0,1396.9,1286.0,29.4,0.0,9.4,1374.2,5195.700000000001,824.4000000000001,0.0,6259.1,6020.1,6259.1,-239.0,None,PT,2026-04-23
2026-01-08 07:00:00+00:00,310.5,845.0,0.0,1441.1,1410.6,29.0,1.0,13.1,1576.5,5626.799999999999,1541.4,0.0,7256.6,7168.199999999999,7256.6,-88.40000000000146,None,PT,2026-04-23
2026-01-08 08:00:00+00:00,302.4,874.0,0.0,1441.1,1268.0,28.9,141.0,16.9,1801.7,5874.0,1023.1,0.0,8286.3,6897.1,8286.3,-1389.199999999999,None,PT,2026-04-23
2026-01-08 09:00:00+00:00,301.9,897.8,0.0,1122.5,938.9,28.9,504.4,13.1,1860.9,5668.4,434.9,0.0,8832.4,6103.299999999999,8832.4,-2729.1000000000004,None,PT,2026-04-23
2026-01-08 10:00:00+00:00,283.4,858.9,0.0,983.5,696.6999999999999,28.5,801.0,17.0,1944.0,5613.0,0.0,254.2,8795.4,5613.0,9049.6,-3436.6000000000004,None,PT,2026-04-23
2026-01-08 11:00:00+00:00,281.2,903.3,0.0,1079.6,637.6,29.3,1087.7,19.7,2244.6,6283.0,0.0,215.1,8944.0,6283.0,9159.1,-2876.1000000000004,None,PT,2026-04-23
2026-01-08 12:00:00+00:00,298.1,901.0,0.0,1078.5,676.7,30.0,1016.0,22.5,2547.5,6570.3,0.0,136.0,8862.8,6570.3,8998.8,-2428.499999999999,None,PT,2026-04-23
2026-01-08 13:00:00+00:00,300.8,907.4,0.0,1013.1,671.9,30.6,958.4,23.4,2662.4,6568.0,0.0,233.7,8815.1,6568.0,9048.800000000001,-2480.800000000001,None,PT,2026-04-23
2026-01-08 14:00:00+00:00,307.2,880.3000000000001,0.0,989.0,649.2,30.8,744.8,23.9,2741.0,6366.200000000001,269.9,0.0,8983.8,6636.1,8983.8,-2347.699999999999,None,PT,2026-04-23
2026-01-08 15:00:00+00:00,304.7,811.0,0.0,999.3,672.8,30.8,519.4,24.7,2964.1,6326.8,523.5,0.0,8888.9,6850.3,8888.9,-2038.5999999999995,None,PT,2026-04-23
2026-01-08 16:00:00+00:00,303.7,848.3,0.0,1342.5,863.0,27.0,215.5,23.9,3237.4,6861.3,1009.3,0.0,8964.4,7870.6,8964.4,-1093.7999999999993,None,PT,2026-04-23
2026-01-08 17:00:00+00:00,302.8,891.9,0.0,1971.3,1046.6,25.4,9.2,25.0,3432.3,7704.5,1836.2,0.0,9251.8,9540.7,9251.8,288.90000000000146,None,PT,2026-04-23
2026-01-08 18:00:00+00:00,303.1,959.0,0.0,1979.0,969.0,25.4,0.1,25.0,3633.4,7894.0,1864.6,0.0,9695.8,9758.6,9695.8,62.80000000000109,None,PT,2026-04-23
2026-01-08 19:00:00+00:00,311.3,1094.5,0.0,2012.1,977.3,25.0,0.1,25.0,3775.2,8220.5,1809.6,0.0,10062.8,10030.1,10062.8,-32.69999999999891,None,PT,2026-04-23
2026-01-08 20:00:00+00:00,313.6,1086.4,0.0,1706.2,960.4,24.8,0.1,25.0,3851.0,7967.5,1724.8,0.0,9945.9,9692.3,9945.9,-253.60000000000036,None,PT,2026-04-23
2026-01-08 21:00:00+00:00,311.0,1052.6,0.0,1620.4,819.9,24.4,0.0,22.4,3876.2,7726.9,989.1,0.0,9382.9,8716.0,9382.9,-666.8999999999996,None,PT,2026-04-23
2026-01-08 22:00:00+00:00,317.6,902.1,0.0,1161.5,729.1,24.6,0.1,14.9,3875.0,7024.9,59.400000000000006,0.0,8477.3,7084.299999999999,8477.3,-1393.0,None,PT,2026-04-23
2026-01-08 23:00:00+00:00,319.4,651.1,0.0,893.6,576.0,24.4,0.1,20.2,3910.9,6395.7,0.0,267.9,7545.2,6395.7,7813.099999999999,-1417.3999999999996,None,PT,2026-04-23
2026-01-09 00:00:00+00:00,316.5,578.4,0.0,852.1999999999999,551.2,24.1,0.0,15.0,4014.2,6351.6,0.0,1276.6,6718.3,6351.6,7994.9,-1643.2999999999993,None,PT,2026-04-23
2026-01-09 01:00:00+00:00,321.9,577.4000000000001,0.0,776.6999999999999,575.3000000000001,25.2,0.0,16.1,4053.5,6346.1,0.0,1778.4,6160.6,6346.1,7939.0,-1592.8999999999996,None,PT,2026-04-23
2026-01-09 02:00:00+00:00,324.0,661.3,0.0,763.6999999999999,506.6,25.2,0.0,14.0,3937.8,6232.6,0.0,2361.4,5843.5,6232.6,8204.9,-1972.2999999999993,None,PT,2026-04-23
2026-01-09 03:00:00+00:00,325.7,601.7,0.0,604.9,489.6,24.8,0.0,12.8,3841.6,5901.1,0.0,2256.3,5666.9,5901.1,7923.2,-2022.0999999999995,None,PT,2026-04-23
2026-01-09 04:00:00+00:00,324.4,604.9,0.0,600.9000000000001,487.9,24.2,0.0,21.2,3857.4,5920.9,0.0,2086.1000000000004,5542.5,5920.9,7628.6,-1707.7000000000007,None,PT,2026-04-23
2026-01-09 05:00:00+00:00,322.0,656.8000000000001,0.0,485.1,626.9,24.6,0.0,19.9,3832.5,5967.8,0.0,1006.7,5658.3,5967.8,6665.0,-697.1999999999998,None,PT,2026-04-23
2026-01-09 06:00:00+00:00,319.9,703.8000000000001,0.0,583.3,775.4,24.9,0.0,21.0,3819.1,6247.4,152.40000000000003,0.0,6208.2,6399.799999999999,6208.2,191.59999999999945,None,PT,2026-04-23
2026-01-09 07:00:00+00:00,314.7,742.2,0.0,917.2,1004.6,24.8,0.7,17.3,3639.3,6660.800000000001,1111.6,0.0,7155.3,7772.4000000000015,7155.3,617.1000000000013,None,PT,2026-04-23
2026-01-09 08:00:00+00:00,289.2,691.1999999999999,0.0,885.8,679.5999999999999,22.9,220.3,14.6,3582.8,6386.4,706.6999999999999,0.0,8099.0,7093.099999999999,8099.0,-1005.9000000000005,None,PT,2026-04-23
2026-01-09 09:00:00+00:00,303.9,612.6,0.0,527.4,565.8000000000001,23.5,948.6,19.9,3565.2,6566.9,0.0,423.9,8401.1,6566.9,8825.0,-2258.1000000000004,None,PT,2026-04-23
2026-01-09 10:00:00+00:00,300.7,576.9,0.0,507.3,571.3000000000001,24.3,1582.7,19.2,3419.3,7001.7,0.0,1704.4,8284.4,7001.7,9988.8,-2987.0999999999995,None,PT,2026-04-23
2026-01-09 11:00:00+00:00,309.0,674.1,0.0,557.7,230.4,23.6,1687.4,16.7,3741.0,7239.9,0.0,2294.5,8200.4,7239.9,10494.9,-3255.0,None,PT,2026-04-23
2026-01-09 12:00:00+00:00,306.1,662.6999999999999,0.0,532.8000000000001,240.0,24.4,1620.8,11.0,3791.9,7189.700000000001,0.0,2213.1000000000004,7998.2,7189.700000000001,10211.3,-3021.5999999999985,None,PT,2026-04-23
2026-01-09 13:00:00+00:00,303.7,709.4000000000001,0.0,558.6,173.1,23.4,1302.2,13.6,3757.6,6841.6,0.0,2171.9,7854.0,6841.6,10025.9,-3184.2999999999993,None,PT,2026-04-23
2026-01-09 14:00:00+00:00,307.4,672.8,0.0,312.6,390.9,23.6,1324.5,12.8,3743.7,6788.299999999999,0.0,1857.8,8042.6,6788.299999999999,9900.4,-3112.1000000000004,None,PT,2026-04-23
2026-01-09 15:00:00+00:00,307.1,647.5,0.0,345.29999999999995,450.7,22.6,1244.1,11.5,3674.5,6703.3,0.0,1230.2,8157.3,6703.3,9387.5,-2684.2,None,PT,2026-04-23
2026-01-09 16:00:00+00:00,299.6,793.3,0.0,482.0,694.5999999999999,23.1,503.7,14.0,3527.0,6337.299999999999,667.4,0.0,8306.5,7004.699999999999,8306.5,-1301.800000000001,None,PT,2026-04-23
2026-01-09 17:00:00+00:00,310.2,717.5,0.0,1466.6,753.0,23.7,27.2,12.0,3368.7,6678.9,2133.0,0.0,8600.0,8811.9,8600.0,211.89999999999964,None,PT,2026-04-23
2026-01-09 18:00:00+00:00,311.3,778.5,0.0,1630.7,847.4,23.5,0.1,15.0,3223.1,6829.6,2347.7,0.0,9061.4,9177.3,9061.4,115.89999999999964,None,PT,2026-04-23
2026-01-09 19:00:00+00:00,313.0,707.4,0.0,1750.1,871.4,24.0,0.1,14.5,3191.4,6871.9,1978.0,0.0,9359.1,8849.9,9359.1,-509.2000000000007,None,PT,2026-04-23
2026-01-09 20:00:00+00:00,312.3,711.8000000000001,0.0,1557.1,859.6,23.7,0.1,12.4,2999.2,6476.199999999999,1672.8,0.0,9240.5,8148.999999999999,9240.5,-1091.500000000001,None,PT,2026-04-23
2026-01-09 21:00:00+00:00,310.7,676.6999999999999,0.0,1197.0,855.5,23.8,0.1,8.9,2798.3,5871.0,1482.0,0.0,8736.6,7353.0,8736.6,-1383.6000000000004,None,PT,2026-04-23
2026-01-09 22:00:00+00:00,312.9,759.1,0.0,884.1,764.5,23.7,0.1,6.1,2377.4,5127.9,665.6,0.0,8099.9,5793.5,8099.9,-2306.3999999999996,None,PT,2026-04-23
2026-01-09 23:00:00+00:00,311.0,688.7,0.0,712.8000000000001,676.4,23.2,0.1,2.4,2199.0,4613.6,623.2,0.0,7314.3,5236.8,7314.3,-2077.5,None,PT,2026-04-23
2026-01-10 00:00:00+00:00,313.8,623.8,0.0,580.5,585.6,23.8,0.0,3.4,1988.2,4119.1,444.6,0.0,6566.5,4563.700000000001,6566.5,-2002.7999999999993,None,PT,2026-04-23
2026-01-10 01:00:00+00:00,317.8,661.5,0.0,625.9,652.4000000000001,22.9,0.0,2.2,1825.4,4108.1,0.0,266.5,6003.2,4108.1,6269.7,-2161.5999999999995,None,PT,2026-04-23
2026-01-10 02:00:00+00:00,322.8,682.5,0.0,587.4000000000001,614.5,23.2,0.0,2.8,1624.7,3857.8999999999996,0.0,708.7,5663.2,3857.8999999999996,6371.9,-2514.0,None,PT,2026-04-23
2026-01-10 03:00:00+00:00,340.5,646.8,0.0,547.3000000000001,505.0,23.6,0.0,2.1,1578.6,3643.8999999999996,0.0,772.3,5427.7,3643.8999999999996,6200.0,-2556.1000000000004,None,PT,2026-04-23
2026-01-10 04:00:00+00:00,340.0,625.9,0.0,536.4,560.5,24.3,0.1,1.4,1553.8,3642.4000000000005,0.0,821.0999999999999,5315.2,3642.4000000000005,6136.299999999999,-2493.8999999999987,None,PT,2026-04-23
2026-01-10 05:00:00+00:00,334.8,585.6,0.0,598.1,599.0,23.5,0.0,0.7,1636.5,3778.2,10.400000000000006,0.0,5291.8,3788.6,5291.8,-1503.2000000000003,None,PT,2026-04-23
2026-01-10 06:00:00+00:00,339.9,714.8,0.0,792.7,533.9000000000001,24.2,0.0,0.3,1558.7,3964.5,216.3,0.0,5434.3,4180.8,5434.3,-1253.5,None,PT,2026-04-23
2026-01-10 07:00:00+00:00,339.5,692.0999999999999,0.0,800.8000000000001,671.6,22.0,2.3,1.1,1428.1,3957.5,1057.1999999999998,0.0,5761.4,5014.7,5761.4,-746.6999999999998,None,PT,2026-04-23
2026-01-10 08:00:00+00:00,342.5,734.3,0.0,959.7,830.9,22.6,275.4,2.3,1229.6,4397.3,1401.8000000000002,0.0,6223.5,5799.1,6223.5,-424.39999999999964,None,PT,2026-04-23
2026-01-10 09:00:00+00:00,348.8,664.6999999999999,0.0,874.1999999999999,644.3,23.3,1017.0,2.3,863.2,4437.8,141.20000000000005,0.0,6721.4,4579.0,6721.4,-2142.3999999999996,None,PT,2026-04-23
2026-01-10 10:00:00+00:00,352.2,693.9,0.0,736.9000000000001,494.0,23.4,1619.1,2.6,486.6,4408.7,0.0,1057.7,6965.0,4408.7,8022.7,-3614.0,None,PT,2026-04-23
2026-01-10 11:00:00+00:00,348.7,703.2,0.0,703.4,488.0,23.2,1723.6,2.7,387.1,4379.9,0.0,1384.3,7164.2,4379.9,8548.5,-4168.6,None,PT,2026-04-23
2026-01-10 12:00:00+00:00,348.5,701.6,0.0,575.8,441.7,23.7,1605.0,2.4,420.0,4118.7,0.0,1359.6,7298.7,4118.7,8658.3,-4539.599999999999,None,PT,2026-04-23
2026-01-10 13:00:00+00:00,349.3,630.0,0.0,546.8,430.0,24.3,1503.4,4.0,506.7,3994.5,0.0,1332.9,7155.8,3994.5,8488.7,-4494.200000000001,None,PT,2026-04-23
2026-01-10 14:00:00+00:00,359.4,621.3,0.0,582.4,588.4,25.1,1380.3,1.9,568.0,4126.799999999999,0.0,1142.1,7024.5,4126.799999999999,8166.6,-4039.800000000001,None,PT,2026-04-23
2026-01-10 15:00:00+00:00,352.9,787.2,0.0,601.1,648.0,24.7,1053.0,1.8,560.0,4028.7,130.90000000000003,0.0,6919.6,4159.599999999999,6919.6,-2760.000000000001,None,PT,2026-04-23
2026-01-10 16:00:00+00:00,361.2,1125.0,0.0,669.6999999999999,1101.5,24.2,488.8,2.7,422.1,4195.2,1993.4,0.0,6967.3,6188.6,6967.3,-778.6999999999998,None,PT,2026-04-23
2026-01-10 17:00:00+00:00,360.0,1278.9,0.0,1221.9,1322.7,24.8,28.8,7.6,497.2,4741.900000000001,3096.1,0.0,7510.8,7838.0,7510.8,327.1999999999998,None,PT,2026-04-23
2026-01-10 18:00:00+00:00,358.8,1204.4,0.0,1437.8,1463.3,24.6,0.1,7.0,646.1,5142.100000000001,3092.0,0.0,8206.5,8234.100000000002,8206.5,27.600000000002183,None,PT,2026-04-23
2026-01-10 19:00:00+00:00,361.6,1286.4,0.0,1384.3,1500.3,24.4,0.1,8.1,809.2,5374.400000000001,2803.3,0.0,8477.3,8177.700000000001,8477.3,-299.59999999999854,None,PT,2026-04-23
2026-01-10 20:00:00+00:00,360.9,1379.1,0.0,1309.6,1348.3000000000002,23.7,0.1,12.5,767.3,5201.5,2438.4,0.0,8323.2,7639.9,8323.2,-683.3000000000011,None,PT,2026-04-23
2026-01-10 21:00:00+00:00,333.9,1265.6999999999998,0.0,1294.1,1291.4,23.7,0.0,15.6,675.9,4900.3,2671.7,0.0,7900.0,7572.0,7900.0,-328.0,None,PT,2026-04-23
2026-01-10 22:00:00+00:00,352.5,1082.0,0.0,1204.3,1285.1,24.3,0.1,17.6,847.9,4813.8,2479.5,0.0,7400.1,7293.3,7400.1,-106.80000000000018,None,PT,2026-04-23
2026-01-10 23:00:00+00:00,359.1,754.1999999999999,0.0,972.5,1099.0,25.1,0.0,23.1,952.0,4185.0,1461.1,0.0,6677.4,5646.1,6677.4,-1031.2999999999993,None,PT,2026-04-23
2026-01-11 00:00:00+00:00,362.6,667.9,0.0,687.6999999999999,783.4,26.9,0.0,23.7,1067.0,3619.2,602.6,0.0,6080.9,4221.8,6080.9,-1859.0999999999995,None,PT,2026-04-23
2026-01-11 01:00:00+00:00,368.0,622.0,0.0,724.9,466.4,28.4,0.1,22.8,1180.5,3413.1000000000004,63.500000000000014,0.0,5564.8,3476.6000000000004,5564.8,-2088.2,None,PT,2026-04-23
2026-01-11 02:00:00+00:00,372.1,709.8000000000001,0.0,549.0,474.5,30.1,0.0,20.0,1338.0,3493.5,0.0,25.700000000000003,5223.4,3493.5,5249.099999999999,-1755.5999999999995,None,PT,2026-04-23
2026-01-11 03:00:00+00:00,371.0,697.4,0.0,507.4,484.5,30.4,0.0,21.2,1327.8,3439.7,209.6,0.0,5008.9,3649.2999999999997,5008.9,-1359.6,None,PT,2026-04-23
2026-01-11 04:00:00+00:00,365.4,686.3000000000001,0.0,556.3000000000001,564.3,29.4,0.0,23.1,1350.0,3574.8,274.9,0.0,4902.3,3849.7000000000003,4902.3,-1052.6,None,PT,2026-04-23
2026-01-11 05:00:00+00:00,361.3,684.1999999999999,0.0,555.2,638.9,29.5,0.0,24.9,1330.0,3624.0,264.5,0.0,4871.5,3888.5,4871.5,-983.0,None,PT,2026-04-23
2026-01-11 06:00:00+00:00,359.5,662.9000000000001,0.0,533.8000000000001,694.5,29.7,0.0,24.9,1490.5,3795.8,497.9,0.0,5020.6,4293.7,5020.6,-726.9000000000005,None,PT,2026-04-23
2026-01-11 07:00:00+00:00,358.7,694.0,0.0,633.1,832.7,27.3,1.1,25.0,1564.9,4136.8,973.0,0.0,5207.3,5109.8,5207.3,-97.5,None,PT,2026-04-23
2026-01-11 08:00:00+00:00,357.8,693.1,0.0,594.9000000000001,714.1,28.8,147.0,25.0,1659.4,4220.1,54.89999999999998,0.0,5492.3,4275.0,5492.3,-1217.3000000000002,None,PT,2026-04-23
2026-01-11 09:00:00+00:00,358.0,738.7,0.0,596.2,651.3,29.3,507.3,24.9,1700.5,4606.200000000001,0.0,1082.9,6061.5,4606.200000000001,7144.4,-2538.199999999999,None,PT,2026-04-23
2026-01-11 10:00:00+00:00,342.7,735.6999999999999,0.0,590.7,628.6999999999999,28.4,782.7,22.3,1726.6,4857.799999999999,0.0,1387.6,6630.7,4857.799999999999,8018.299999999999,-3160.5,None,PT,2026-04-23
2026-01-11 11:00:00+00:00,336.6,766.5,0.0,559.0,528.6999999999999,28.4,900.9,23.6,1807.1,4950.799999999999,0.0,1693.9,7095.9,4950.799999999999,8789.8,-3839.0,None,PT,2026-04-23
2026-01-11 12:00:00+00:00,348.9,761.8,0.0,562.0,494.7,30.0,977.4,23.2,1897.3,5095.299999999999,0.0,1667.9,7327.2,5095.299999999999,8995.1,-3899.800000000001,None,PT,2026-04-23
