,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-01 21:00:00+00:00,699.299987,259.9,1963.78,0.347066,40.475711,2963.8027639999996,110.0,0.0,7819.364257,3073.8027639999996,7819.364257,-4745.561493000001,None,CH,2026-04-23
2026-02-01 22:00:00+00:00,706.099975,133.55,1964.12,0.271166,37.306568,2841.347709,71.55,0.0,7513.923828,2912.8977090000003,7513.923828,-4601.026119,None,CH,2026-04-23
2026-02-01 23:00:00+00:00,695.400024,100.25,1964.12,0.197329,30.07031,2790.037663,35.1,0.0,7759.05957,2825.137663,7759.05957,-4933.921907,None,CH,2026-04-23
2026-02-02 00:00:00+00:00,700.700012,99.42,1963.9,0.104399,36.04203,2800.166441,33.8,0.0,7454.960937,2833.966441,7454.960937,-4620.994495999999,None,CH,2026-04-23
2026-02-02 01:00:00+00:00,706.200012,120.12,1963.08,0.06017,40.664154,2830.1243360000003,25.6,0.0,8416.316406,2855.724336,8416.316406,-5560.59207,None,CH,2026-04-23
2026-02-02 02:00:00+00:00,712.099975,74.18,1963.55,0.045049,47.985324,2797.8603479999997,32.4,0.0,8165.253417,2830.260348,8165.253417,-5334.993069,None,CH,2026-04-23
2026-02-02 03:00:00+00:00,718.099975,118.9,1962.78,0.028584,45.578323,2845.3868820000002,83.0,0.0,7910.640625,2928.3868820000002,7910.640625,-4982.253742999999,None,CH,2026-04-23
2026-02-02 04:00:00+00:00,724.400024,255.45,1961.58,0.071956,43.020576,2984.522556,137.8,0.0,8255.58789,3122.322556,8255.58789,-5133.265334000001,None,CH,2026-04-23
2026-02-02 05:00:00+00:00,731.0,1068.0,1960.9,0.135607,40.774173,3800.80978,690.68,0.0,8037.200195,4491.48978,8037.200195,-3545.7104150000005,None,CH,2026-04-23
2026-02-02 06:00:00+00:00,737.700012,2239.5,1960.42,0.371539,51.200874,4989.192425,1454.12,0.0,9558.3125,6443.312425,9558.3125,-3115.000075,None,CH,2026-04-23
2026-02-02 07:00:00+00:00,744.599975,2677.68,1962.02,37.269023,47.186847,5468.755845,2357.5,0.0,9280.124023,7826.255845,9280.124023,-1453.8681780000006,None,CH,2026-04-23
2026-02-02 08:00:00+00:00,751.599975,2202.45,1962.7,157.012634,31.242454,5105.005063,1473.3,0.0,9620.096679,6578.305063,9620.096679,-3041.7916160000004,None,CH,2026-04-23
2026-02-02 09:00:00+00:00,758.799987,1278.7,1962.3,324.023498,24.342683,4348.166168000001,1188.98,0.0,9057.30957,5537.146168000001,9057.30957,-3520.1634019999983,None,CH,2026-04-23
2026-02-02 10:00:00+00:00,766.099975,838.3,1962.65,488.875396,36.807308,4092.7326789999997,718.35,0.0,9413.618164,4811.082679,9413.618164,-4602.535484999999,None,CH,2026-04-23
2026-02-02 11:00:00+00:00,773.599975,629.98,1964.18,587.70642,51.712799,4007.179194,199.65,0.0,8930.470703,4206.829194,8930.470703,-4723.641509000001,None,CH,2026-04-23
2026-02-02 12:00:00+00:00,781.099975,866.85,1962.65,580.630187,56.308265,4247.5384269999995,263.98,0.0,8507.998046,4511.518426999999,8507.998046,-3996.4796190000015,None,CH,2026-04-23
2026-02-02 13:00:00+00:00,788.599975,1071.62,1960.98,457.871887,54.800197,4333.872058999999,434.92,0.0,8754.504882,4768.792058999999,8754.504882,-3985.712823,None,CH,2026-04-23
2026-02-02 14:00:00+00:00,796.299987,1461.52,1960.02,248.149734,48.72377,4514.713490999999,878.82,0.0,8674.557617,5393.533490999998,8674.557617,-3281.024126000002,None,CH,2026-04-23
2026-02-02 15:00:00+00:00,803.900024,2278.58,1959.65,79.675552,41.199073,5163.0046489999995,1617.6,0.0,8550.567382,6780.604648999999,8550.567382,-1769.9627330000003,None,CH,2026-04-23
2026-02-02 16:00:00+00:00,811.599975,2540.42,1957.45,6.238081,33.409946,5349.118002,2103.45,0.0,8710.920898,7452.568002,8710.920898,-1258.3528960000003,None,CH,2026-04-23
2026-02-02 17:00:00+00:00,819.299987,2456.5,1958.82,1.673419,30.653125,5266.946531,2105.05,0.0,8882.901367,7371.996531,8882.901367,-1510.9048360000006,None,CH,2026-04-23
2026-02-02 18:00:00+00:00,826.900024,2256.1,1959.18,1.236442,36.239555,5079.656021000001,1815.9,0.0,9220.004882,6895.556021,9220.004882,-2324.448860999999,None,CH,2026-04-23
2026-02-02 19:00:00+00:00,834.599975,1589.12,1960.22,0.840963,47.131912,4431.91285,966.18,0.0,8913.757812,5398.09285,8913.757812,-3515.664962,None,CH,2026-04-23
2026-02-02 20:00:00+00:00,842.200012,775.9,1962.05,0.554432,42.383804,3623.088248,381.08,0.0,8239.786132,4004.168248,8239.786132,-4235.617883999999,None,CH,2026-04-23
2026-02-02 21:00:00+00:00,849.700012,584.8,1963.52,0.389088,42.564491,3440.973591,190.7,0.0,8165.572265,3631.6735909999998,8165.572265,-4533.898674,None,CH,2026-04-23
2026-02-02 22:00:00+00:00,857.099975,450.08,1963.82,0.292702,26.441267,3297.733944,83.22,0.0,7279.233886,3380.953944,7279.233886,-3898.279942,None,CH,2026-04-23
2026-02-02 23:00:00+00:00,804.099975,288.5,1962.95,0.19939,32.054126,3087.803491,65.45,0.0,7873.423828,3153.253491,7873.423828,-4720.170337,None,CH,2026-04-23
2026-02-03 00:00:00+00:00,802.299987,249.2,1963.48,0.131649,42.05883,3057.1704659999996,62.48,0.0,8017.576171,3119.6504659999996,8017.576171,-4897.925705,None,CH,2026-04-23
2026-02-03 01:00:00+00:00,800.700012,221.15,1962.58,0.095198,62.928443,3047.4536529999996,54.0,0.0,7672.416503,3101.4536529999996,7672.416503,-4570.962850000001,None,CH,2026-04-23
2026-02-03 02:00:00+00:00,799.200012,190.12,1963.0,0.040233,70.01696,3022.3772050000002,61.0,0.0,7358.762695,3083.3772050000002,7358.762695,-4275.385490000001,None,CH,2026-04-23
2026-02-03 03:00:00+00:00,797.900024,289.12,1961.82,0.002278,61.643531,3110.485833,108.48,0.0,7362.359375,3218.965833,7362.359375,-4143.393542,None,CH,2026-04-23
2026-02-03 04:00:00+00:00,796.900024,363.25,1959.95,0.021331,63.32555,3183.4469050000002,173.52,0.0,7711.272949,3356.966905,7711.272949,-4354.306044,None,CH,2026-04-23
2026-02-03 05:00:00+00:00,796.299987,900.48,1958.92,0.036476,32.59177,3688.328233,659.2,0.0,8625.33496,4347.528233,8625.33496,-4277.806727,None,CH,2026-04-23
2026-02-03 06:00:00+00:00,796.200012,1745.55,1959.92,0.388395,15.84281,4517.9012170000005,1498.98,0.0,9201.966796,6016.881217,9201.966796,-3185.0855790000005,None,CH,2026-04-23
2026-02-03 07:00:00+00:00,796.5,2053.18,1962.42,40.219966,28.922588,4881.242554,2176.2,0.0,9086.90625,7057.442554,9086.90625,-2029.4636959999998,None,CH,2026-04-23
2026-02-03 08:00:00+00:00,797.5,1935.1,1963.02,158.793457,48.367744,4902.781201,2014.18,0.0,9027.458984,6916.961201,9027.458984,-2110.4977830000007,None,CH,2026-04-23
2026-02-03 09:00:00+00:00,799.099975,1263.1,1959.3,319.943572,60.866455,4402.310002,1125.02,0.0,8555.756835,5527.330002000001,8555.756835,-3028.4268329999995,None,CH,2026-04-23
2026-02-03 10:00:00+00:00,801.400024,1169.4,1960.7,382.386566,53.848266,4367.734856,844.58,0.0,8955.469726,5212.314856,8955.469726,-3743.1548699999994,None,CH,2026-04-23
2026-02-03 11:00:00+00:00,804.5,1089.95,1961.7,348.635803,45.158878,4249.944681,878.48,0.0,8970.661132,5128.424681,8970.661132,-3842.236450999999,None,CH,2026-04-23
2026-02-03 12:00:00+00:00,808.5,980.65,1959.25,316.472625,38.195819,4103.0684439999995,1192.85,0.0,8640.242187,5295.918443999999,8640.242187,-3344.323743000001,None,CH,2026-04-23
2026-02-03 13:00:00+00:00,813.299987,1007.92,1958.95,345.35083,24.125051,4149.6458680000005,1088.8,0.0,8529.415039,5238.445868000001,8529.415039,-3290.969170999999,None,CH,2026-04-23
2026-02-03 14:00:00+00:00,818.799987,1201.62,1958.88,269.663787,17.398885,4266.362658999999,1169.85,0.0,8654.144531,5436.212658999999,8654.144531,-3217.931872000001,None,CH,2026-04-23
2026-02-03 15:00:00+00:00,825.0,1582.12,1958.05,118.049301,14.966585,4498.185886,1921.5,0.0,8419.05957,6419.685886,8419.05957,-1999.3736839999992,None,CH,2026-04-23
2026-02-03 16:00:00+00:00,831.799987,1863.72,1957.25,9.900073,19.324893,4681.994952999999,1957.28,0.0,8785.759765,6639.274952999999,8785.759765,-2146.4848120000015,None,CH,2026-04-23
2026-02-03 17:00:00+00:00,839.200012,2308.02,1957.45,1.442285,25.395734,5131.508030999999,2427.3,0.0,8921.756835,7558.808031,8921.756835,-1362.9488040000006,None,CH,2026-04-23
2026-02-03 18:00:00+00:00,847.200012,2087.1,1958.92,1.003468,28.55981,4922.783289999999,1933.38,0.0,9288.418945,6856.1632899999995,9288.418945,-2432.255655,None,CH,2026-04-23
2026-02-03 19:00:00+00:00,855.599975,1066.88,1961.02,0.663432,14.446969,3898.610376,924.5,0.0,8359.203125,4823.1103760000005,8359.203125,-3536.0927489999995,None,CH,2026-04-23
2026-02-03 20:00:00+00:00,864.400024,535.8,1962.3,0.426142,11.698448,3374.624614,367.45,0.0,8905.675781,3742.0746139999997,8905.675781,-5163.601167000001,None,CH,2026-04-23
2026-02-03 21:00:00+00:00,873.5,506.68,1963.22,0.277746,10.457253,3354.1349990000003,108.1,0.0,8087.26123,3462.2349990000002,8087.26123,-4625.026231,None,CH,2026-04-23
2026-02-03 22:00:00+00:00,883.0,412.88,1964.25,0.179001,11.880432,3272.189433,141.5,0.0,8123.305175,3413.689433,8123.305175,-4709.615742,None,CH,2026-04-23
2026-02-03 23:00:00+00:00,898.599975,508.28,1964.58,0.150307,7.565144,3379.175426,82.8,0.0,8018.732421,3461.975426,8018.732421,-4556.756995,None,CH,2026-04-23
2026-02-04 00:00:00+00:00,906.200012,268.5,1964.32,0.052431,8.959858,3148.032301,104.78,0.0,8256.636718,3252.8123010000004,8256.636718,-5003.824417,None,CH,2026-04-23
2026-02-04 01:00:00+00:00,914.0,214.42,1964.35,0.011521,8.404019,3101.18554,93.95,0.0,9333.8125,3195.1355399999998,9333.8125,-6138.676960000001,None,CH,2026-04-23
2026-02-04 02:00:00+00:00,921.799987,169.25,1964.55,0.000911,10.5299,3066.1307979999997,93.6,0.0,8993.550781,3159.7307979999996,8993.550781,-5833.819983,None,CH,2026-04-23
2026-02-04 03:00:00+00:00,929.599975,202.48,1963.7,0.0,21.812198,3117.592173,125.05,0.0,8031.217285,3242.642173,8031.217285,-4788.5751119999995,None,CH,2026-04-23
2026-02-04 04:00:00+00:00,937.5,430.62,1962.95,0.00333,31.374925,3362.448255,188.7,0.0,7851.976562,3551.1482549999996,7851.976562,-4300.828307,None,CH,2026-04-23
2026-02-04 05:00:00+00:00,945.400024,1754.62,1961.52,0.028191,36.947895,4698.5161100000005,730.78,0.0,8805.793945,5429.29611,8805.793945,-3376.497834999999,None,CH,2026-04-23
2026-02-04 06:00:00+00:00,953.099975,2427.6,1961.05,0.20342,38.486873,5380.440267999999,1728.62,0.0,9236.738281,7109.060267999999,9236.738281,-2127.6780130000006,None,CH,2026-04-23
2026-02-04 07:00:00+00:00,960.799987,2558.02,1961.62,28.623933,36.494071,5545.557991,2458.35,0.0,9111.973632,8003.907991,9111.973632,-1108.0656409999992,None,CH,2026-04-23
2026-02-04 08:00:00+00:00,968.400024,2658.2,1961.32,94.541854,31.88454,5714.346418,2720.45,0.0,9169.686523,8434.796418,9169.686523,-734.8901050000004,None,CH,2026-04-23
2026-02-04 09:00:00+00:00,975.799987,2724.92,1961.0,144.814422,23.214468,5829.748877000001,2734.08,0.0,9066.790039,8563.828877,9066.790039,-502.9611619999996,None,CH,2026-04-23
2026-02-04 10:00:00+00:00,983.0,2768.6,1960.9,205.751159,14.635921,5932.88708,2442.7,0.0,9508.652343,8375.587080000001,9508.652343,-1133.0652629999986,None,CH,2026-04-23
2026-02-04 11:00:00+00:00,989.900024,2402.0,1960.65,263.445678,6.868837,5622.864539,1424.45,0.0,8025.152343,7047.314539,8025.152343,-977.8378039999998,None,CH,2026-04-23
2026-02-04 12:00:00+00:00,996.599975,2382.05,1959.45,279.044708,4.311604,5621.456287000001,1410.58,0.0,9068.049804,7032.036287000001,9068.049804,-2036.0135169999994,None,CH,2026-04-23
2026-02-04 13:00:00+00:00,1003.0,2382.65,1959.45,246.588256,4.135554,5595.823810000001,1463.2,0.0,8401.429687,7059.023810000001,8401.429687,-1342.4058769999992,None,CH,2026-04-23
2026-02-04 14:00:00+00:00,1009.099975,2416.4,1958.98,187.161987,8.122562,5579.764524,1515.02,0.0,8104.092285,7094.784524000001,8104.092285,-1009.3077609999991,None,CH,2026-04-23
2026-02-04 15:00:00+00:00,1015.0,2405.8,1958.9,99.177398,8.674395,5487.5517930000005,1682.6,0.0,9421.421875,7170.151793000001,9421.421875,-2251.270081999999,None,CH,2026-04-23
2026-02-04 16:00:00+00:00,1020.599975,2511.68,1959.22,12.947628,5.191056,5509.638658999999,1606.68,0.0,8959.881835,7116.318659,8959.881835,-1843.5631760000006,None,CH,2026-04-23
2026-02-04 17:00:00+00:00,1026.0,2447.18,1959.12,0.771474,4.944976,5438.016449999999,1430.8,0.0,8507.547851,6868.816449999999,8507.547851,-1638.731401,None,CH,2026-04-23
2026-02-04 18:00:00+00:00,1031.199951,2235.52,1959.52,0.535065,3.277543,5230.052559,1243.68,0.0,9239.637695,6473.732559,9239.637695,-2765.9051359999994,None,CH,2026-04-23
2026-02-04 19:00:00+00:00,1036.099975,1790.95,1960.02,0.319119,2.356232,4789.745326,706.95,0.0,8987.177734,5496.695326,8987.177734,-3490.4824080000008,None,CH,2026-04-23
2026-02-04 20:00:00+00:00,1040.900024,1113.0,1961.5,0.169239,2.262047,4117.8313100000005,203.12,0.0,9107.666992,4320.95131,9107.666992,-4786.715682,None,CH,2026-04-23
2026-02-04 21:00:00+00:00,1045.400024,538.18,1963.05,0.065284,5.544205,3552.239513,181.78,0.0,8525.669921,3734.019513,8525.669921,-4791.650408,None,CH,2026-04-23
2026-02-04 22:00:00+00:00,1049.699951,400.05,1963.38,0.016326,8.920236,3422.0665129999998,212.95,0.0,8236.160156,3635.0165129999996,8236.160156,-4601.143643,None,CH,2026-04-23
2026-02-04 23:00:00+00:00,1017.549987,492.98,1963.92,0.0,13.200525,3487.650512,156.8,0.0,8111.5708,3644.4505120000003,8111.5708,-4467.120288,None,CH,2026-04-23
2026-02-05 00:00:00+00:00,1016.299987,379.58,1964.55,0.0,9.630188,3370.060175,114.0,0.0,8269.790039,3484.060175,8269.790039,-4785.729863999999,None,CH,2026-04-23
2026-02-05 01:00:00+00:00,1014.849975,247.3,1964.8,0.0,8.818778,3235.768753,133.82,0.0,8766.946289,3369.588753,8766.946289,-5397.3575359999995,None,CH,2026-04-23
2026-02-05 02:00:00+00:00,1013.25,272.92,1964.82,0.0,12.673489,3263.6634889999996,113.68,0.0,9076.546875,3377.3434889999994,9076.546875,-5699.203386000001,None,CH,2026-04-23
2026-02-05 03:00:00+00:00,1011.5,298.98,1964.25,0.0,35.168506,3309.898506,83.3,0.0,9118.171875,3393.198506,9118.171875,-5724.973368999999,None,CH,2026-04-23
2026-02-05 04:00:00+00:00,1009.700012,498.92,1961.6,0.0,36.301959,3506.5219709999997,156.72,0.0,8317.492187,3663.2419709999995,8317.492187,-4654.250216,None,CH,2026-04-23
2026-02-05 05:00:00+00:00,1007.830017,912.45,1960.65,0.0,36.892211,3917.822228,531.28,0.0,9013.52539,4449.102228,9013.52539,-4564.423162000001,None,CH,2026-04-23
2026-02-05 06:00:00+00:00,1005.929992,2311.08,1959.3,0.145905,42.392772,5318.848669,2420.32,0.0,9461.71875,7739.168669000001,9461.71875,-1722.5500809999994,None,CH,2026-04-23
2026-02-05 07:00:00+00:00,1004.030029,2695.62,1959.7,34.046623,37.117,5730.513652000001,2414.88,0.0,9505.40039,8145.393652000001,9505.40039,-1360.006738,None,CH,2026-04-23
2026-02-05 08:00:00+00:00,1002.200012,2438.08,1960.98,150.000167,34.34373,5585.603909,2259.68,0.0,9664.884765,7845.283909,9664.884765,-1819.600856000001,None,CH,2026-04-23
2026-02-05 09:00:00+00:00,1000.450012,2144.42,1962.05,298.128265,22.67501,5427.723287000001,1786.38,0.0,9236.830078,7214.103287000001,9236.830078,-2022.726791,None,CH,2026-04-23
2026-02-05 10:00:00+00:00,998.799987,1535.58,1962.88,425.888153,19.528772,4942.676911999999,1175.35,0.0,8905.725585,6118.026911999999,8905.725585,-2787.698673000001,None,CH,2026-04-23
2026-02-05 11:00:00+00:00,997.299987,904.82,1962.1,517.195678,27.165554,4408.581219000001,579.55,0.0,8458.117187,4988.131219000001,8458.117187,-3469.985967999999,None,CH,2026-04-23
2026-02-05 12:00:00+00:00,995.950012,939.5,1957.28,550.306823,22.058015,4465.0948499999995,323.32,0.0,8165.080566,4788.414849999999,8165.080566,-3376.6657160000004,None,CH,2026-04-23
2026-02-05 13:00:00+00:00,994.75,762.65,1961.52,485.367248,18.940847,4223.228095,445.4,0.0,7834.799804,4668.628095,7834.799804,-3166.171709,None,CH,2026-04-23
2026-02-05 14:00:00+00:00,993.700012,1200.4,1961.38,300.594207,20.858932,4476.933151,588.25,0.0,8463.574218,5065.183151,8463.574218,-3398.3910669999996,None,CH,2026-04-23
2026-02-05 15:00:00+00:00,992.799987,2153.98,1960.85,102.379821,17.190273,5227.200081000001,1470.08,0.0,8531.141601,6697.280081000001,8531.141601,-1833.8615199999986,None,CH,2026-04-23
2026-02-05 16:00:00+00:00,992.0,2273.75,1960.7,9.010745,15.293641,5250.754386,2527.85,0.0,8164.755859,7778.604385999999,8164.755859,-386.1514730000008,None,CH,2026-04-23
2026-02-05 17:00:00+00:00,991.349975,2350.08,1961.1,1.52933,18.094306,5322.153611,2743.75,0.0,8114.891601,8065.903611,8114.891601,-48.987990000000536,None,CH,2026-04-23
2026-02-05 18:00:00+00:00,990.780029,2281.75,1960.68,1.124201,40.581859,5274.916088999999,2670.18,0.0,9194.421875,7945.096088999999,9194.421875,-1249.3257860000012,None,CH,2026-04-23
2026-02-05 19:00:00+00:00,990.349975,1664.9,1962.15,0.704495,34.839214,4652.943684,1338.28,0.0,8353.292968,5991.223684,8353.292968,-2362.069284,None,CH,2026-04-23
2026-02-05 20:00:00+00:00,989.97998,756.68,1963.58,0.476048,21.489219,3732.205247,579.82,0.0,8572.714843,4312.025247,8572.714843,-4260.689596,None,CH,2026-04-23
2026-02-05 21:00:00+00:00,989.700012,646.65,1965.0,0.327423,14.257349,3615.934784,420.75,0.0,8139.702148,4036.684784,8139.702148,-4103.017364,None,CH,2026-04-23
2026-02-05 22:00:00+00:00,989.549987,468.3,1965.45,0.222215,16.493543,3440.015745,189.2,0.0,7645.914062,3629.215745,7645.914062,-4016.698317,None,CH,2026-04-23
2026-02-05 23:00:00+00:00,886.799987,329.55,1965.48,0.164196,18.94745,3200.9416330000004,124.32,0.0,7633.438964,3325.2616330000005,7633.438964,-4308.177330999999,None,CH,2026-04-23
2026-02-06 00:00:00+00:00,890.099975,207.25,1965.65,0.101773,19.586158,3082.687906,97.05,0.0,7598.328125,3179.7379060000003,7598.328125,-4418.590219,None,CH,2026-04-23
2026-02-06 01:00:00+00:00,893.599975,157.6,1965.82,0.074908,34.661739,3051.7566220000003,82.78,0.0,7738.388183,3134.5366220000005,7738.388183,-4603.8515609999995,None,CH,2026-04-23
2026-02-06 02:00:00+00:00,897.0,172.18,1965.98,0.04011,35.273887,3070.4739969999996,95.02,0.0,7251.243164,3165.4939969999996,7251.243164,-4085.749167000001,None,CH,2026-04-23
2026-02-06 03:00:00+00:00,900.400024,156.58,1965.5,0.016241,36.361427,3058.8576919999996,105.08,0.0,8128.336914,3163.9376919999995,8128.336914,-4964.399222000001,None,CH,2026-04-23
2026-02-06 04:00:00+00:00,903.700012,359.15,1964.15,0.042079,34.731075,3261.773166,170.45,0.0,7566.911132,3432.2231659999998,7566.911132,-4134.687966,None,CH,2026-04-23
2026-02-06 05:00:00+00:00,906.799987,1092.52,1963.02,0.115731,32.800891,3995.2566089999996,946.5,0.0,8406.552734,4941.756609,8406.552734,-3464.7961250000008,None,CH,2026-04-23
2026-02-06 06:00:00+00:00,909.700012,2540.15,1962.55,0.282914,30.339992,5443.022918000001,2714.28,0.0,8619.486328,8157.302918000001,8619.486328,-462.18340999999964,None,CH,2026-04-23
2026-02-06 07:00:00+00:00,912.299987,2883.72,1961.58,20.75929,28.662117,5807.021393999999,3509.12,0.0,8637.676757,9316.141393999998,8637.676757,678.4646369999991,None,CH,2026-04-23
2026-02-06 08:00:00+00:00,914.400024,2641.68,1963.25,68.452728,29.088993,5616.871745,3687.5,0.0,8461.777343,9304.371745,8461.777343,842.5944020000006,None,CH,2026-04-23
2026-02-06 09:00:00+00:00,916.200012,2548.88,1963.02,140.203048,29.317558,5597.620618000001,2684.75,0.0,8844.674804,8282.370618,8844.674804,-562.3041859999994,None,CH,2026-04-23
2026-02-06 10:00:00+00:00,917.400024,2004.65,1962.6,215.139846,27.976644,5127.766514000001,1604.2,0.0,8206.835937,6731.966514000001,8206.835937,-1474.8694229999992,None,CH,2026-04-23
2026-02-06 11:00:00+00:00,918.0,1361.25,1961.85,264.816009,30.478437,4536.394446,771.22,0.0,8658.68457,5307.6144460000005,8658.68457,-3351.070123999999,None,CH,2026-04-23
2026-02-06 12:00:00+00:00,918.0,1171.9,1960.3,307.569732,32.100101,4389.869833,878.88,0.0,8577.417968,5268.749833,8577.417968,-3308.668135,None,CH,2026-04-23
2026-02-06 13:00:00+00:00,917.400024,1311.42,1959.2,260.413269,31.6681,4480.101393,390.05,0.0,8019.436523,4870.151393,8019.436523,-3149.28513,None,CH,2026-04-23
2026-02-06 14:00:00+00:00,916.200012,2236.0,1957.92,192.70169,27.166017,5329.987719,2001.9,0.0,8114.003906,7331.887719,8114.003906,-782.1161869999996,None,CH,2026-04-23
2026-02-06 15:00:00+00:00,914.400024,2122.7,1957.32,86.35633,35.305328,5116.081682,2069.3,0.0,7247.18164,7185.381682,7247.18164,-61.799957999999606,None,CH,2026-04-23
2026-02-06 16:00:00+00:00,912.0,2330.05,1956.85,9.140321,34.862899,5242.903219999999,2612.5,0.0,8640.708007,7855.403219999999,8640.708007,-785.304787,None,CH,2026-04-23
2026-02-06 17:00:00+00:00,909.099975,2424.02,1956.25,0.770019,35.610233,5325.7502269999995,2349.1,0.0,9048.098632,7674.850226999999,9048.098632,-1373.2484050000003,None,CH,2026-04-23
2026-02-06 18:00:00+00:00,905.700012,2030.6,1957.25,0.528997,27.264133,4921.343142,2057.62,0.0,7965.978027,6978.963142,7965.978027,-987.0148850000005,None,CH,2026-04-23
2026-02-06 19:00:00+00:00,901.700012,1712.58,1958.15,0.320934,18.126266,4590.877212000001,1648.6,0.0,7853.79541,6239.477212000002,7853.79541,-1614.3181979999981,None,CH,2026-04-23
2026-02-06 20:00:00+00:00,897.299987,767.7,1959.05,0.210255,23.256074,3647.516316,410.6,0.0,7919.426757,4058.116316,7919.426757,-3861.310441,None,CH,2026-04-23
2026-02-06 21:00:00+00:00,892.400024,482.82,1961.2,0.08934,27.324377,3363.833741,137.78,0.0,8115.380859,3501.613741,8115.380859,-4613.767118,None,CH,2026-04-23
2026-02-06 22:00:00+00:00,887.0,318.95,1960.98,0.06782,13.486229,3180.4840490000006,79.8,0.0,8040.252441,3260.284049000001,8040.252441,-4779.968391999999,None,CH,2026-04-23
