,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-01 01:00:00+00:00,39.0,2662.0,152.0,1119.0,120.0,33.0,110.463,4235.463,0.0,0.0,3882.0,4235.463,3882.0,353.46299999999974,None,RS,2026-04-23
2026-02-01 02:00:00+00:00,40.0,2660.0,154.0,981.0,81.0,33.0,113.633,4062.633,0.0,0.0,3693.0,4062.633,3693.0,369.6329999999998,None,RS,2026-04-23
2026-02-01 03:00:00+00:00,40.0,2648.0,155.0,983.0,81.0,33.0,124.469,4064.469,0.0,0.0,3621.0,4064.469,3621.0,443.46900000000005,None,RS,2026-04-23
2026-02-01 04:00:00+00:00,39.0,2666.0,164.0,985.0,84.0,33.0,201.779,4172.779,0.0,0.0,3753.0,4172.779,3753.0,419.77900000000045,None,RS,2026-04-23
2026-02-01 05:00:00+00:00,39.0,2598.0,167.0,993.0,91.0,33.0,288.449,4209.449,0.0,0.0,3718.0,4209.449,3718.0,491.4489999999996,None,RS,2026-04-23
2026-02-01 06:00:00+00:00,40.0,2607.0,163.0,1109.0,138.0,33.0,253.028,4343.028,0.0,0.0,4095.0,4343.028,4095.0,248.02800000000025,None,RS,2026-04-23
2026-02-01 07:00:00+00:00,39.0,2636.0,166.0,1161.0,164.0,33.0,150.213,4349.213,0.0,0.0,4230.0,4349.213,4230.0,119.21299999999974,None,RS,2026-04-23
2026-02-01 08:00:00+00:00,38.0,2631.0,165.0,1395.0,166.0,33.0,250.765,4678.765,0.0,0.0,4516.0,4678.765,4516.0,162.76500000000033,None,RS,2026-04-23
2026-02-01 09:00:00+00:00,38.0,2644.0,165.0,1482.0,157.0,33.0,376.628,4895.628,0.0,0.0,4762.0,4895.628,4762.0,133.6279999999997,None,RS,2026-04-23
2026-02-01 10:00:00+00:00,38.0,2603.0,164.0,1730.0,151.0,33.0,245.169,4964.169,0.0,0.0,4739.0,4964.169,4739.0,225.16899999999987,None,RS,2026-04-23
2026-02-01 11:00:00+00:00,38.0,2556.0,164.0,1484.0,138.0,33.0,254.159,4667.159,0.0,0.0,4738.0,4667.159,4738.0,-70.84100000000035,None,RS,2026-04-23
2026-02-01 12:00:00+00:00,39.0,2576.0,163.0,1559.0,135.0,33.0,275.915,4780.915,0.0,0.0,4667.0,4780.915,4667.0,113.91499999999996,None,RS,2026-04-23
2026-02-01 13:00:00+00:00,39.0,2597.0,165.0,1630.0,139.0,33.0,240.369,4843.369,0.0,0.0,4577.0,4843.369,4577.0,266.3689999999997,None,RS,2026-04-23
2026-02-01 14:00:00+00:00,39.0,2639.0,165.0,1618.0,111.0,33.0,214.116,4819.116,0.0,0.0,4640.0,4819.116,4640.0,179.11599999999999,None,RS,2026-04-23
2026-02-01 15:00:00+00:00,39.0,2665.0,165.0,1652.0,114.0,33.0,248.12,4916.12,0.0,0.0,4679.0,4916.12,4679.0,237.1199999999999,None,RS,2026-04-23
2026-02-01 16:00:00+00:00,40.0,2692.0,173.0,1622.0,0.0,32.0,322.861,4881.861,0.0,0.0,4896.0,4881.861,4896.0,-14.139000000000124,None,RS,2026-04-23
2026-02-01 17:00:00+00:00,40.0,2642.0,169.0,1542.0,0.0,32.0,293.849,4718.849,0.0,0.0,4804.0,4718.849,4804.0,-85.15099999999984,None,RS,2026-04-23
2026-02-01 18:00:00+00:00,40.0,2650.0,165.0,1766.0,0.0,32.0,297.35,4950.35,0.0,0.0,4889.0,4950.35,4889.0,61.350000000000364,None,RS,2026-04-23
2026-02-01 19:00:00+00:00,40.0,2643.0,170.0,1808.0,17.0,33.0,361.509,5072.509,0.0,0.0,4869.0,5072.509,4869.0,203.50900000000001,None,RS,2026-04-23
2026-02-01 20:00:00+00:00,39.0,2624.0,152.0,1771.0,30.0,32.0,399.721,5047.721,0.0,0.0,4656.0,5047.721,4656.0,391.72099999999955,None,RS,2026-04-23
2026-02-01 21:00:00+00:00,40.0,2603.0,152.0,1765.0,32.0,32.0,430.98,5054.98,0.0,0.0,4815.0,5054.98,4815.0,239.97999999999956,None,RS,2026-04-23
2026-02-01 22:00:00+00:00,40.0,2623.0,154.0,1763.0,21.0,32.0,424.025,5057.025,0.0,0.0,4830.0,5057.025,4830.0,227.02499999999964,None,RS,2026-04-23
2026-02-01 23:00:00+00:00,40.0,2629.0,168.0,1661.0,0.0,32.0,445.906,4975.906,0.0,0.0,4737.0,4975.906,4737.0,238.90599999999995,None,RS,2026-04-23
2026-02-02 00:00:00+00:00,40.0,2578.0,201.0,1397.0,0.0,32.0,438.476,4686.476,0.0,0.0,4432.0,4686.476,4432.0,254.47599999999966,None,RS,2026-04-23
2026-02-02 01:00:00+00:00,40.0,2607.0,198.0,1267.0,0.0,32.0,454.795,4598.795,0.0,0.0,4183.0,4598.795,4183.0,415.7950000000001,None,RS,2026-04-23
2026-02-02 02:00:00+00:00,40.0,2623.0,203.0,1197.0,0.0,32.0,449.953,4544.9529999999995,0.0,0.0,4043.0,4544.9529999999995,4043.0,501.9529999999995,None,RS,2026-04-23
2026-02-02 03:00:00+00:00,40.0,2480.0,222.0,1207.0,0.0,32.0,438.784,4419.784,0.0,0.0,3948.0,4419.784,3948.0,471.78399999999965,None,RS,2026-04-23
2026-02-02 04:00:00+00:00,40.0,2521.0,223.0,1147.0,0.0,33.0,434.701,4398.701,0.0,0.0,4135.0,4398.701,4135.0,263.701,None,RS,2026-04-23
2026-02-02 05:00:00+00:00,40.0,2540.0,223.0,1394.0,236.0,33.0,410.938,4876.938,0.0,0.0,4690.0,4876.938,4690.0,186.9380000000001,None,RS,2026-04-23
2026-02-02 06:00:00+00:00,40.0,2635.0,223.0,1739.0,242.0,33.0,391.371,5303.371,2.0,0.0,5072.0,5305.371,5072.0,233.3710000000001,None,RS,2026-04-23
2026-02-02 07:00:00+00:00,40.0,2745.0,242.0,1685.0,242.0,33.0,356.908,5343.908,289.0,0.0,5400.0,5632.908,5400.0,232.90800000000036,None,RS,2026-04-23
2026-02-02 08:00:00+00:00,39.0,2717.0,241.0,1807.0,269.0,33.0,340.735,5446.735,293.0,0.0,5514.0,5739.735,5514.0,225.73499999999967,None,RS,2026-04-23
2026-02-02 09:00:00+00:00,38.0,2493.0,240.0,1952.0,320.0,33.0,328.146,5404.146,293.0,0.0,5404.0,5697.146,5404.0,293.14599999999973,None,RS,2026-04-23
2026-02-02 10:00:00+00:00,38.0,2528.0,241.0,1848.0,320.0,33.0,336.243,5344.243,293.0,0.0,5241.0,5637.243,5241.0,396.2430000000004,None,RS,2026-04-23
2026-02-02 11:00:00+00:00,39.0,2575.0,241.0,1700.0,320.0,33.0,302.038,5210.0380000000005,293.0,0.0,5146.0,5503.0380000000005,5146.0,357.03800000000047,None,RS,2026-04-23
2026-02-02 12:00:00+00:00,38.0,2605.0,241.0,1598.0,321.0,33.0,256.774,5092.774,293.0,0.0,5020.0,5385.774,5020.0,365.77400000000034,None,RS,2026-04-23
2026-02-02 13:00:00+00:00,38.0,2584.0,241.0,1534.0,327.0,33.0,220.151,4977.151,293.0,0.0,4949.0,5270.151,4949.0,321.15099999999984,None,RS,2026-04-23
2026-02-02 14:00:00+00:00,38.0,2477.0,241.0,1704.0,326.0,33.0,239.783,5058.783,293.0,0.0,5093.0,5351.783,5093.0,258.78300000000036,None,RS,2026-04-23
2026-02-02 15:00:00+00:00,39.0,2580.0,243.0,1802.0,326.0,33.0,291.364,5314.364,293.0,0.0,5207.0,5607.364,5207.0,400.3639999999996,None,RS,2026-04-23
2026-02-02 16:00:00+00:00,39.0,2667.0,240.0,2015.0,326.0,33.0,333.546,5653.546,294.0,0.0,5386.0,5947.546,5386.0,561.5460000000003,None,RS,2026-04-23
2026-02-02 17:00:00+00:00,40.0,2803.0,241.0,1839.0,323.0,33.0,449.003,5728.003,293.0,0.0,5455.0,6021.003,5455.0,566.0029999999997,None,RS,2026-04-23
2026-02-02 18:00:00+00:00,40.0,2599.0,242.0,1629.0,325.0,33.0,531.228,5399.228,293.0,0.0,5343.0,5692.228,5343.0,349.22800000000007,None,RS,2026-04-23
2026-02-02 19:00:00+00:00,40.0,2668.0,227.0,1572.0,324.0,33.0,556.668,5420.668,293.0,0.0,5352.0,5713.668,5352.0,361.66799999999967,None,RS,2026-04-23
2026-02-02 20:00:00+00:00,40.0,2733.0,227.0,1454.0,322.0,33.0,510.349,5319.349,292.0,0.0,5209.0,5611.349,5209.0,402.34900000000016,None,RS,2026-04-23
2026-02-02 21:00:00+00:00,40.0,2702.0,229.0,1333.0,322.0,33.0,541.71,5200.71,293.0,0.0,5169.0,5493.71,5169.0,324.71000000000004,None,RS,2026-04-23
2026-02-02 22:00:00+00:00,40.0,2682.0,225.0,1320.0,322.0,33.0,552.69,5174.6900000000005,292.0,0.0,5116.0,5466.6900000000005,5116.0,350.6900000000005,None,RS,2026-04-23
2026-02-02 23:00:00+00:00,40.0,2639.0,211.0,1233.0,306.0,33.0,581.461,5043.461,290.0,0.0,5006.0,5333.461,5006.0,327.46100000000024,None,RS,2026-04-23
2026-02-03 00:00:00+00:00,40.0,2664.0,220.0,1036.0,217.0,33.0,566.733,4776.733,265.0,0.0,4706.0,5041.733,4706.0,335.7330000000002,None,RS,2026-04-23
2026-02-03 01:00:00+00:00,40.0,2676.0,223.0,982.0,136.0,33.0,568.585,4658.585,68.0,0.0,4393.0,4726.585,4393.0,333.58500000000004,None,RS,2026-04-23
2026-02-03 02:00:00+00:00,39.0,2678.0,228.0,883.0,123.0,33.0,593.435,4577.4349999999995,0.0,0.0,4276.0,4577.4349999999995,4276.0,301.4349999999995,None,RS,2026-04-23
2026-02-03 03:00:00+00:00,39.0,2783.0,227.0,800.0,129.0,33.0,594.685,4605.6849999999995,0.0,0.0,4261.0,4605.6849999999995,4261.0,344.6849999999995,None,RS,2026-04-23
2026-02-03 04:00:00+00:00,40.0,2806.0,231.0,869.0,129.0,33.0,594.313,4702.313,0.0,0.0,4422.0,4702.313,4422.0,280.3130000000001,None,RS,2026-04-23
2026-02-03 05:00:00+00:00,40.0,2844.0,244.0,1323.0,117.0,33.0,584.741,5185.741,0.0,0.0,4939.0,5185.741,4939.0,246.74099999999999,None,RS,2026-04-23
2026-02-03 06:00:00+00:00,39.0,2803.0,242.0,1668.0,125.0,33.0,586.36,5496.36,188.0,0.0,5340.0,5684.36,5340.0,344.3599999999997,None,RS,2026-04-23
2026-02-03 07:00:00+00:00,39.0,2796.0,241.0,1764.0,227.0,32.0,591.591,5690.591,196.0,0.0,5465.0,5886.591,5465.0,421.59100000000035,None,RS,2026-04-23
2026-02-03 08:00:00+00:00,39.0,2789.0,241.0,1644.0,238.0,31.0,590.874,5572.874,196.0,0.0,5466.0,5768.874,5466.0,302.8739999999998,None,RS,2026-04-23
2026-02-03 09:00:00+00:00,39.0,2824.0,240.0,1545.0,231.0,31.0,578.873,5488.873,199.0,0.0,5386.0,5687.873,5386.0,301.8729999999996,None,RS,2026-04-23
2026-02-03 10:00:00+00:00,38.0,2843.0,242.0,1606.0,237.0,26.0,561.186,5553.186,56.0,0.0,5268.0,5609.186,5268.0,341.1859999999997,None,RS,2026-04-23
2026-02-03 11:00:00+00:00,38.0,2829.0,241.0,1565.0,240.0,31.0,540.216,5484.216,0.0,0.0,5132.0,5484.216,5132.0,352.21600000000035,None,RS,2026-04-23
2026-02-03 12:00:00+00:00,38.0,2819.0,241.0,1472.0,244.0,32.0,547.019,5393.019,0.0,0.0,5033.0,5393.019,5033.0,360.01900000000023,None,RS,2026-04-23
2026-02-03 13:00:00+00:00,38.0,2840.0,242.0,1446.0,180.0,32.0,558.041,5336.041,0.0,0.0,4930.0,5336.041,4930.0,406.04100000000017,None,RS,2026-04-23
2026-02-03 14:00:00+00:00,38.0,2821.0,240.0,1499.0,135.0,32.0,588.033,5353.033,0.0,0.0,4959.0,5353.033,4959.0,394.03300000000036,None,RS,2026-04-23
2026-02-03 15:00:00+00:00,39.0,2794.0,240.0,1815.0,135.0,32.0,606.17,5661.17,11.0,0.0,5117.0,5672.17,5117.0,555.1700000000001,None,RS,2026-04-23
2026-02-03 16:00:00+00:00,39.0,2749.0,240.0,1821.0,135.0,31.0,619.955,5634.955,206.0,0.0,5334.0,5840.955,5334.0,506.9549999999999,None,RS,2026-04-23
2026-02-03 17:00:00+00:00,39.0,2786.0,241.0,1803.0,135.0,32.0,618.618,5654.618,204.0,0.0,5369.0,5858.618,5369.0,489.6180000000004,None,RS,2026-04-23
2026-02-03 18:00:00+00:00,39.0,2794.0,238.0,1652.0,138.0,32.0,614.311,5507.311,205.0,0.0,5286.0,5712.311,5286.0,426.3109999999997,None,RS,2026-04-23
2026-02-03 19:00:00+00:00,39.0,2779.0,228.0,1635.0,144.0,32.0,619.283,5476.283,86.0,0.0,5197.0,5562.283,5197.0,365.28300000000036,None,RS,2026-04-23
2026-02-03 20:00:00+00:00,39.0,2788.0,238.0,1528.0,157.0,32.0,618.429,5400.429,0.0,0.0,4984.0,5400.429,4984.0,416.4290000000001,None,RS,2026-04-23
2026-02-03 21:00:00+00:00,38.0,2773.0,238.0,1484.0,152.0,32.0,616.349,5333.349,0.0,0.0,4985.0,5333.349,4985.0,348.34900000000016,None,RS,2026-04-23
2026-02-03 22:00:00+00:00,39.0,2771.0,237.0,1469.0,151.0,32.0,610.066,5309.066,0.0,0.0,4954.0,5309.066,4954.0,355.0659999999998,None,RS,2026-04-23
2026-02-03 23:00:00+00:00,39.0,2780.0,224.0,1359.0,135.0,32.0,615.495,5184.495,0.0,0.0,4810.0,5184.495,4810.0,374.4949999999999,None,RS,2026-04-23
2026-02-04 00:00:00+00:00,39.0,2769.0,220.0,1027.0,111.0,32.0,612.575,4810.575,0.0,0.0,4472.0,4810.575,4472.0,338.5749999999998,None,RS,2026-04-23
2026-02-04 01:00:00+00:00,39.0,2734.0,215.0,821.0,75.0,32.0,612.961,4528.961,0.0,0.0,4199.0,4528.961,4199.0,329.96100000000024,None,RS,2026-04-23
2026-02-04 02:00:00+00:00,39.0,2742.0,216.0,766.0,0.0,32.0,616.205,4411.205,0.0,0.0,4108.0,4411.205,4108.0,303.2049999999999,None,RS,2026-04-23
2026-02-04 03:00:00+00:00,38.0,2743.0,243.0,732.0,0.0,32.0,616.386,4404.386,0.0,0.0,4077.0,4404.386,4077.0,327.3860000000004,None,RS,2026-04-23
2026-02-04 04:00:00+00:00,39.0,2720.0,243.0,869.0,0.0,32.0,614.715,4517.715,0.0,0.0,4237.0,4517.715,4237.0,280.71500000000015,None,RS,2026-04-23
2026-02-04 05:00:00+00:00,39.0,2788.0,241.0,1184.0,116.0,32.0,612.253,5012.253,0.0,0.0,4730.0,5012.253,4730.0,282.2529999999997,None,RS,2026-04-23
2026-02-04 06:00:00+00:00,37.0,2783.0,242.0,1526.0,134.0,32.0,615.164,5369.164,0.0,0.0,5121.0,5369.164,5121.0,248.16399999999976,None,RS,2026-04-23
2026-02-04 07:00:00+00:00,37.0,2812.0,239.0,1650.0,134.0,31.0,617.149,5520.149,0.0,0.0,5228.0,5520.149,5228.0,292.14900000000034,None,RS,2026-04-23
2026-02-04 08:00:00+00:00,38.0,2787.0,230.0,1743.0,134.0,31.0,621.849,5584.849,0.0,0.0,5224.0,5584.849,5224.0,360.84900000000016,None,RS,2026-04-23
2026-02-04 09:00:00+00:00,39.0,2810.0,231.0,1603.0,162.0,31.0,619.828,5495.8279999999995,0.0,0.0,5151.0,5495.8279999999995,5151.0,344.8279999999995,None,RS,2026-04-23
2026-02-04 10:00:00+00:00,39.0,2752.0,223.0,1567.0,162.0,31.0,626.273,5400.273,0.0,0.0,5002.0,5400.273,5002.0,398.27300000000014,None,RS,2026-04-23
2026-02-04 11:00:00+00:00,39.0,2768.0,221.0,1524.0,134.0,25.0,613.559,5324.559,0.0,0.0,4964.0,5324.559,4964.0,360.5590000000002,None,RS,2026-04-23
2026-02-04 12:00:00+00:00,39.0,2825.0,221.0,1394.0,134.0,26.0,624.264,5263.264,0.0,0.0,4885.0,5263.264,4885.0,378.2640000000001,None,RS,2026-04-23
2026-02-04 13:00:00+00:00,39.0,2837.0,222.0,1347.0,134.0,31.0,616.869,5226.869,0.0,0.0,4847.0,5226.869,4847.0,379.8689999999997,None,RS,2026-04-23
2026-02-04 14:00:00+00:00,39.0,2867.0,222.0,1342.0,134.0,30.0,605.766,5239.766,0.0,0.0,4872.0,5239.766,4872.0,367.7659999999996,None,RS,2026-04-23
2026-02-04 15:00:00+00:00,39.0,2906.0,245.0,1396.0,134.0,31.0,627.115,5378.115,0.0,0.0,5064.0,5378.115,5064.0,314.1149999999998,None,RS,2026-04-23
2026-02-04 16:00:00+00:00,39.0,2923.0,242.0,1579.0,134.0,31.0,629.133,5577.133,0.0,0.0,5213.0,5577.133,5213.0,364.1329999999998,None,RS,2026-04-23
2026-02-04 17:00:00+00:00,39.0,2909.0,241.0,1597.0,134.0,31.0,625.603,5576.603,0.0,0.0,5236.0,5576.603,5236.0,340.60300000000007,None,RS,2026-04-23
2026-02-04 18:00:00+00:00,39.0,2911.0,240.0,1570.0,134.0,31.0,619.308,5544.308,0.0,0.0,5225.0,5544.308,5225.0,319.308,None,RS,2026-04-23
2026-02-04 19:00:00+00:00,39.0,2777.0,227.0,1604.0,147.0,31.0,617.155,5442.155,0.0,0.0,5150.0,5442.155,5150.0,292.15499999999975,None,RS,2026-04-23
2026-02-04 20:00:00+00:00,39.0,2499.0,235.0,1715.0,160.0,30.0,620.87,5298.87,0.0,0.0,4995.0,5298.87,4995.0,303.8699999999999,None,RS,2026-04-23
2026-02-04 21:00:00+00:00,38.0,2461.0,234.0,1658.0,157.0,32.0,622.678,5202.678,0.0,0.0,4860.0,5202.678,4860.0,342.6779999999999,None,RS,2026-04-23
2026-02-04 22:00:00+00:00,39.0,2373.0,234.0,1713.0,140.0,31.0,620.413,5150.4130000000005,0.0,0.0,4836.0,5150.4130000000005,4836.0,314.41300000000047,None,RS,2026-04-23
2026-02-04 23:00:00+00:00,39.0,2385.0,233.0,1678.0,116.0,31.0,621.049,5103.049,0.0,0.0,4740.0,5103.049,4740.0,363.049,None,RS,2026-04-23
2026-02-05 00:00:00+00:00,39.0,2337.0,229.0,1412.0,116.0,31.0,614.32,4778.32,0.0,0.0,4446.0,4778.32,4446.0,332.3199999999997,None,RS,2026-04-23
2026-02-05 01:00:00+00:00,38.0,2312.0,212.0,1221.0,47.0,30.0,617.593,4477.593,0.0,0.0,4194.0,4477.593,4194.0,283.59299999999985,None,RS,2026-04-23
2026-02-05 02:00:00+00:00,39.0,2304.0,212.0,1111.0,23.0,30.0,614.079,4333.079,0.0,0.0,3981.0,4333.079,3981.0,352.0789999999997,None,RS,2026-04-23
2026-02-05 03:00:00+00:00,39.0,2294.0,228.0,1059.0,23.0,28.0,617.036,4288.036,0.0,0.0,4015.0,4288.036,4015.0,273.03600000000006,None,RS,2026-04-23
2026-02-05 04:00:00+00:00,38.0,2266.0,230.0,1212.0,23.0,28.0,613.258,4410.258,0.0,0.0,4133.0,4410.258,4133.0,277.2579999999998,None,RS,2026-04-23
2026-02-05 05:00:00+00:00,38.0,2233.0,228.0,1339.0,177.0,27.0,614.49,4656.49,190.0,0.0,4620.0,4846.49,4620.0,226.48999999999978,None,RS,2026-04-23
2026-02-05 06:00:00+00:00,38.0,2244.0,237.0,1567.0,238.0,32.0,619.568,4975.568,292.0,0.0,4927.0,5267.568,4927.0,340.5680000000002,None,RS,2026-04-23
2026-02-05 07:00:00+00:00,37.0,2325.0,182.0,1671.0,274.0,26.0,621.858,5136.858,293.0,0.0,5057.0,5429.858,5057.0,372.8580000000002,None,RS,2026-04-23
2026-02-05 08:00:00+00:00,37.0,2342.0,164.0,1627.0,314.0,28.0,612.7,5124.7,286.0,0.0,5005.0,5410.7,5005.0,405.6999999999998,None,RS,2026-04-23
2026-02-05 09:00:00+00:00,37.0,2386.0,168.0,1539.0,289.0,28.0,615.46,5062.46,206.0,0.0,4880.0,5268.46,4880.0,388.46000000000004,None,RS,2026-04-23
2026-02-05 10:00:00+00:00,37.0,2451.0,169.0,1449.0,237.0,28.0,624.884,4995.884,208.0,0.0,4837.0,5203.884,4837.0,366.884,None,RS,2026-04-23
2026-02-05 11:00:00+00:00,36.0,2425.0,168.0,1429.0,241.0,29.0,609.184,4937.184,207.0,0.0,4771.0,5144.184,4771.0,373.1840000000002,None,RS,2026-04-23
2026-02-05 12:00:00+00:00,37.0,2338.0,169.0,1461.0,241.0,29.0,608.265,4883.265,207.0,0.0,4695.0,5090.265,4695.0,395.2650000000003,None,RS,2026-04-23
2026-02-05 13:00:00+00:00,37.0,2426.0,169.0,1335.0,239.0,29.0,615.87,4850.87,207.0,0.0,4701.0,5057.87,4701.0,356.8699999999999,None,RS,2026-04-23
2026-02-05 14:00:00+00:00,37.0,2452.0,169.0,1318.0,238.0,30.0,577.659,4821.659,206.0,0.0,4710.0,5027.659,4710.0,317.65899999999965,None,RS,2026-04-23
2026-02-05 15:00:00+00:00,36.0,2415.0,169.0,1526.0,241.0,31.0,564.034,4982.034,207.0,0.0,4855.0,5189.034,4855.0,334.03399999999965,None,RS,2026-04-23
2026-02-05 16:00:00+00:00,37.0,2435.0,169.0,1719.0,241.0,31.0,565.934,5197.934,248.0,0.0,5086.0,5445.934,5086.0,359.9340000000002,None,RS,2026-04-23
2026-02-05 17:00:00+00:00,37.0,2398.0,169.0,1720.0,240.0,31.0,600.849,5195.849,293.0,0.0,5124.0,5488.849,5124.0,364.84900000000016,None,RS,2026-04-23
2026-02-05 18:00:00+00:00,37.0,2370.0,189.0,1642.0,239.0,31.0,602.801,5110.801,293.0,0.0,5061.0,5403.801,5061.0,342.8010000000004,None,RS,2026-04-23
2026-02-05 19:00:00+00:00,38.0,2389.0,269.0,1562.0,241.0,31.0,574.741,5104.741,248.0,0.0,5035.0,5352.741,5035.0,317.741,None,RS,2026-04-23
2026-02-05 20:00:00+00:00,38.0,2464.0,257.0,1553.0,241.0,31.0,560.781,5144.781,66.0,0.0,4847.0,5210.781,4847.0,363.78099999999995,None,RS,2026-04-23
2026-02-05 21:00:00+00:00,38.0,2512.0,245.0,1521.0,239.0,31.0,570.498,5156.498,0.0,0.0,4816.0,5156.498,4816.0,340.4979999999996,None,RS,2026-04-23
2026-02-05 22:00:00+00:00,38.0,2545.0,245.0,1528.0,178.0,31.0,549.385,5114.385,0.0,0.0,4766.0,5114.385,4766.0,348.3850000000002,None,RS,2026-04-23
2026-02-05 23:00:00+00:00,38.0,2522.0,244.0,1462.0,128.0,31.0,542.156,4967.156,0.0,0.0,4623.0,4967.156,4623.0,344.15599999999995,None,RS,2026-04-23
2026-02-06 00:00:00+00:00,38.0,2504.0,239.0,1254.0,77.0,31.0,548.189,4691.189,0.0,0.0,4352.0,4691.189,4352.0,339.1890000000003,None,RS,2026-04-23
2026-02-06 01:00:00+00:00,38.0,2410.0,232.0,1088.0,0.0,31.0,544.369,4343.369,0.0,0.0,4015.0,4343.369,4015.0,328.3689999999997,None,RS,2026-04-23
2026-02-06 02:00:00+00:00,38.0,2413.0,231.0,936.0,0.0,31.0,562.179,4211.179,0.0,0.0,3869.0,4211.179,3869.0,342.1790000000001,None,RS,2026-04-23
2026-02-06 03:00:00+00:00,38.0,2381.0,250.0,950.0,0.0,31.0,570.278,4220.278,0.0,0.0,3930.0,4220.278,3930.0,290.27800000000025,None,RS,2026-04-23
2026-02-06 04:00:00+00:00,38.0,2360.0,257.0,1068.0,72.0,31.0,560.231,4386.231,0.0,0.0,4314.0,4386.231,4314.0,72.23099999999977,None,RS,2026-04-23
2026-02-06 05:00:00+00:00,38.0,2356.0,257.0,1350.0,181.0,31.0,537.336,4750.336,15.0,0.0,4419.0,4765.336,4419.0,346.33600000000024,None,RS,2026-04-23
2026-02-06 06:00:00+00:00,39.0,2390.0,257.0,1498.0,205.0,31.0,517.744,4937.744,210.0,0.0,4843.0,5147.744,4843.0,304.7439999999997,None,RS,2026-04-23
2026-02-06 07:00:00+00:00,38.0,2463.0,254.0,1471.0,230.0,31.0,498.804,4985.804,252.0,0.0,4895.0,5237.804,4895.0,342.8040000000001,None,RS,2026-04-23
2026-02-06 08:00:00+00:00,38.0,2485.0,228.0,1546.0,238.0,31.0,437.926,5003.926,234.0,0.0,4817.0,5237.926,4817.0,420.9260000000004,None,RS,2026-04-23
2026-02-06 09:00:00+00:00,36.0,2454.0,233.0,1449.0,241.0,31.0,429.919,4873.919,218.0,0.0,4704.0,5091.919,4704.0,387.91899999999987,None,RS,2026-04-23
2026-02-06 10:00:00+00:00,36.0,2461.0,234.0,1364.0,227.0,31.0,418.499,4771.499,211.0,0.0,4548.0,4982.499,4548.0,434.4989999999998,None,RS,2026-04-23
2026-02-06 11:00:00+00:00,37.0,2392.0,232.0,1421.0,214.0,33.0,381.351,4710.351,293.0,0.0,4673.0,5003.351,4673.0,330.35099999999966,None,RS,2026-04-23
2026-02-06 12:00:00+00:00,37.0,2377.0,233.0,1370.0,274.0,32.0,382.35,4705.35,293.0,0.0,4633.0,4998.35,4633.0,365.35000000000036,None,RS,2026-04-23
2026-02-06 13:00:00+00:00,37.0,2372.0,233.0,1314.0,322.0,31.0,380.981,4689.981,293.0,0.0,4609.0,4982.981,4609.0,373.98099999999977,None,RS,2026-04-23
2026-02-06 14:00:00+00:00,37.0,2413.0,233.0,1291.0,321.0,31.0,409.98,4735.98,293.0,0.0,4698.0,5028.98,4698.0,330.97999999999956,None,RS,2026-04-23
2026-02-06 15:00:00+00:00,37.0,2359.0,229.0,1392.0,320.0,31.0,418.505,4786.505,292.0,0.0,4749.0,5078.505,4749.0,329.5050000000001,None,RS,2026-04-23
2026-02-06 16:00:00+00:00,38.0,2325.0,229.0,1574.0,316.0,31.0,411.636,4924.636,292.0,0.0,4899.0,5216.636,4899.0,317.6360000000004,None,RS,2026-04-23
2026-02-06 17:00:00+00:00,38.0,2321.0,231.0,1625.0,321.0,31.0,408.668,4975.668,292.0,0.0,4943.0,5267.668,4943.0,324.66799999999967,None,RS,2026-04-23
2026-02-06 18:00:00+00:00,38.0,2359.0,233.0,1635.0,320.0,31.0,310.233,4926.233,292.0,0.0,4881.0,5218.233,4881.0,337.2330000000002,None,RS,2026-04-23
2026-02-06 19:00:00+00:00,38.0,2383.0,236.0,1639.0,320.0,31.0,245.306,4892.306,292.0,0.0,4817.0,5184.306,4817.0,367.3059999999996,None,RS,2026-04-23
2026-02-06 20:00:00+00:00,38.0,2440.0,243.0,1397.0,318.0,31.0,181.348,4648.348,293.0,0.0,4533.0,4941.348,4533.0,408.34799999999996,None,RS,2026-04-23
2026-02-06 21:00:00+00:00,39.0,2486.0,241.0,1291.0,320.0,31.0,189.999,4597.999,293.0,0.0,4543.0,4890.999,4543.0,347.9989999999998,None,RS,2026-04-23
2026-02-06 22:00:00+00:00,39.0,2428.0,245.0,1369.0,320.0,31.0,176.079,4608.079,293.0,0.0,4549.0,4901.079,4549.0,352.0789999999997,None,RS,2026-04-23
2026-02-06 23:00:00+00:00,39.0,2362.0,241.0,1366.0,318.0,31.0,163.416,4520.416,291.0,0.0,4464.0,4811.416,4464.0,347.41600000000017,None,RS,2026-04-23
2026-02-07 00:00:00+00:00,39.0,2455.0,239.0,1079.0,318.0,31.0,139.271,4300.271,290.0,0.0,4223.0,4590.271,4223.0,367.27099999999973,None,RS,2026-04-23
2026-02-07 01:00:00+00:00,39.0,2401.0,233.0,835.0,318.0,31.0,137.556,3994.556,291.0,0.0,3969.0,4285.5560000000005,3969.0,316.5560000000005,None,RS,2026-04-23
