,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-01 13:00:00+00:00,14.424016,690.17503,287.32155,67.2718,150.805244,453.48032,1902.7512,1393.01225,2.85,19.533759,4981.625169,0.0,0.0,4913.07099,4981.625169,4913.07099,68.55417899999975,None,BG,2026-04-23
2026-03-01 14:00:00+00:00,14.255408,663.34223,289.317025,67.3057,181.206085,446.33946,1903.8456,1185.590546,2.908,26.740503,4780.850557,0.0,0.0,4881.1824,4780.850557,4881.1824,-100.33184299999994,None,BG,2026-04-23
2026-03-01 15:00:00+00:00,14.470944,665.97199,292.89952,66.3547,254.732296,965.97364,1903.572,407.093672,2.943,38.737403,4612.749165,0.0,0.0,5148.54485,4612.749165,5148.54485,-535.795685,None,BG,2026-04-23
2026-03-01 16:00:00+00:00,14.680064,724.80864,305.92826,65.3305,344.218505,1153.37372,1902.4776,468.522238,2.902,73.98463,5056.226157,110.88,0.0,5435.59431,5167.106157,5435.59431,-268.48815300000024,None,BG,2026-04-23
2026-03-01 17:00:00+00:00,14.69664,810.21155,307.092535,65.1976,350.846703,1211.80754,1903.572,675.32303,2.956,88.259331,5429.962929,158.4,0.0,5449.58261,5588.362929,5449.58261,138.7803189999995,None,BG,2026-04-23
2026-03-01 18:00:00+00:00,14.989536,819.43692,324.271225,59.8574,346.842282,1132.59477,1903.9824,462.20861,2.953,93.432418,5160.568561000001,158.4,0.0,5392.09605,5318.968561000001,5392.09605,-73.12748899999951,None,BG,2026-04-23
2026-03-01 19:00:00+00:00,15.122096,786.99389,323.928985,59.8094,311.781591,1106.93604,1903.9824,247.533159,2.937,84.826338,4843.850898999999,39.6,0.0,5291.36269,4883.4508989999995,5291.36269,-407.91179100000045,None,BG,2026-04-23
2026-03-01 20:00:00+00:00,15.36848,790.04217,324.32629,59.6468,285.246809,920.3171,1903.8456,12.547571,2.914,108.094545,4422.349365,0.0,0.0,5267.88966,4422.349365,5267.88966,-845.5402949999998,None,BG,2026-04-23
2026-03-01 21:00:00+00:00,15.373008,740.45528,324.90036,59.6213,265.979557,639.15811,1903.0248,5.466685,2.822,112.998332,4069.7994320000003,0.0,0.0,4955.66615,4069.7994320000003,4955.66615,-885.8667179999998,None,BG,2026-04-23
2026-03-01 22:00:00+00:00,14.413536,721.44169,322.77766,59.5451,243.577016,469.26617,1902.6144,1.328956,2.899,130.576257,3868.439785,0.0,0.0,4790.23879,3868.439785,4790.23879,-921.7990050000003,None,BG,2026-04-23
2026-03-01 23:00:00+00:00,14.315248,723.49376,324.7449,59.8403,238.21677,460.9373,1902.7512,1.216462,2.903,166.188488,3894.6074279999993,0.0,0.0,4530.34217,3894.6074279999993,4530.34217,-635.7347420000006,None,BG,2026-04-23
2026-03-02 00:00:00+00:00,13.96376,726.54607,324.929975,59.8379,233.849394,346.1715,1902.0672,0.127333,2.916,200.097711,3810.506843,0.0,0.0,4623.83303,3810.506843,4623.83303,-813.3261869999997,None,BG,2026-04-23
2026-03-02 01:00:00+00:00,13.838352,722.97981,326.02496,59.6865,234.302359,422.87857,1902.204,0.147599,3.064,221.840724,3906.9668739999997,0.0,0.0,4919.4279,3906.9668739999997,4919.4279,-1012.461026,None,BG,2026-04-23
2026-03-02 02:00:00+00:00,13.89928,722.77704,324.76103,59.7485,234.393706,461.64593,1903.572,0.085753,3.096,192.098332,3916.0775710000003,0.0,0.0,4711.0798,3916.0775710000003,4711.0798,-795.0022290000002,None,BG,2026-04-23
2026-03-02 03:00:00+00:00,14.549056,722.22372,324.98202,59.8065,246.935264,459.20953,1903.7088,0.22173,3.058,208.715334,3943.409954,0.0,0.0,4588.14578,3943.409954,4588.14578,-644.7358259999996,None,BG,2026-04-23
2026-03-02 04:00:00+00:00,15.192496,743.39079,325.64842,60.0146,296.783645,639.6103,1903.0248,53.812806,3.089,224.640662,4265.207519,0.0,0.0,4865.82574,4265.207519,4865.82574,-600.6182210000006,None,BG,2026-04-23
2026-03-02 05:00:00+00:00,14.827136,834.13537,327.59419,60.0638,336.368993,900.6634,1903.0248,601.991576,3.335,210.151022,5192.1552870000005,0.0,0.0,5047.11364,5192.1552870000005,5047.11364,145.04164700000092,None,BG,2026-04-23
2026-03-02 06:00:00+00:00,14.583072,773.91314,324.521145,60.1153,334.216466,841.28221,1903.7088,1450.194606,3.373,154.994499,5860.902238,0.0,0.0,5369.52159,5860.902238,5369.52159,491.3806479999994,None,BG,2026-04-23
2026-03-02 07:00:00+00:00,13.60816,732.11314,330.324735,59.7456,294.111209,755.09687,1902.7512,2108.33496,3.015,91.183653,6290.284527000001,0.0,0.0,5529.12391,6290.284527000001,5529.12391,761.1606170000005,None,BG,2026-04-23
2026-03-02 08:00:00+00:00,13.86504,804.90479,322.434785,59.7638,238.471051,545.22612,1902.7512,2426.538557,3.017,70.864704,6387.837046999999,0.0,0.0,5569.47727,6387.837046999999,5569.47727,818.3597769999988,None,BG,2026-04-23
2026-03-02 09:00:00+00:00,14.82592,846.45407,320.1105,59.4784,229.831757,479.51035,1903.1616,2429.888734,3.774,87.354214,6374.389545,0.0,0.0,5417.46085,6374.389545,5417.46085,956.9286949999996,None,BG,2026-04-23
2026-03-02 10:00:00+00:00,15.02856,790.80117,319.51435,59.8245,221.315678,409.97584,1902.7512,2486.771051,3.751,81.239132,6290.972481,0.0,0.0,5419.28025,6290.972481,5419.28025,871.692231,None,BG,2026-04-23
2026-03-02 11:00:00+00:00,15.278064,743.24669,319.52108,59.6985,212.937397,407.97825,1902.888,2449.929403,3.026,64.130269,6178.633653,0.0,0.0,5255.07197,6178.633653,5255.07197,923.5616829999999,None,BG,2026-04-23
2026-03-02 12:00:00+00:00,14.926528,721.38569,318.74936,60.0037,219.125431,346.43521,1903.4352,2279.324291,2.802,65.518506,5931.705915999999,0.0,0.0,4931.25066,5931.705915999999,4931.25066,1000.4552559999993,None,BG,2026-04-23
2026-03-02 13:00:00+00:00,14.8512,725.65134,318.519595,60.195,229.169932,448.0567,1902.3408,2020.543379,3.888,79.444728,5802.660674,0.0,0.0,4861.6135,5802.660674,4861.6135,941.0471739999994,None,BG,2026-04-23
2026-03-02 14:00:00+00:00,14.764272,723.9982,323.3597,60.1123,247.870537,456.15197,1902.0672,1027.353092,3.764,84.580461,4844.021731999999,179.19,0.0,4823.79383,5023.211731999999,4823.79383,199.41790199999923,None,BG,2026-04-23
2026-03-02 15:00:00+00:00,15.582112,771.26925,327.47732,60.2265,303.887063,895.4437,1902.888,287.298092,3.001,81.454586,4648.527623,0.0,0.0,5032.87814,4648.527623,5032.87814,-384.35051699999985,None,BG,2026-04-23
2026-03-02 16:00:00+00:00,15.563872,902.26249,327.991485,59.962,350.364564,1189.41176,1904.6664,594.192025,2.744,38.121207,5385.279803,72.27,0.0,5321.80312,5457.549803000001,5321.80312,135.7466830000012,None,BG,2026-04-23
2026-03-02 17:00:00+00:00,15.334576,895.22111,326.50228,59.6744,354.59522,1202.0627,1903.7088,617.392269,2.442,46.264699,5423.198054,157.41,0.0,5343.25831,5580.608054,5343.25831,237.3497440000001,None,BG,2026-04-23
2026-03-02 18:00:00+00:00,15.583008,885.06529,327.325265,59.6233,350.561564,1097.08499,1903.9824,533.616994,2.401,52.724449,5227.96826,158.4,0.0,5219.95495,5386.368259999999,5219.95495,166.413309999999,None,BG,2026-04-23
2026-03-02 19:00:00+00:00,15.751584,888.47065,327.753435,60.1523,317.549489,1025.49221,1904.3928,219.733405,2.7,17.71897,4779.714843,80.19,0.0,5171.05052,4859.904842999999,5171.05052,-311.14567700000043,None,BG,2026-04-23
2026-03-02 20:00:00+00:00,15.793024,817.40318,327.282905,60.1453,299.312313,886.28043,1903.8456,16.899344,2.816,14.120478,4343.898574,0.0,0.0,5082.77313,4343.898574,5082.77313,-738.8745559999998,None,BG,2026-04-23
2026-03-02 21:00:00+00:00,16.179872,747.83222,325.46947,59.9994,268.28992,614.92146,1903.572,6.868981,2.787,26.07753,3971.9978529999994,0.0,0.0,4826.75053,3971.9978529999994,4826.75053,-854.7526770000009,None,BG,2026-04-23
2026-03-02 22:00:00+00:00,16.1392,722.66103,322.971565,60.1047,237.593446,398.12241,1902.7512,0.226998,2.735,45.546385,3708.8519340000003,0.0,0.0,4799.00245,3708.8519340000003,4799.00245,-1090.1505159999997,None,BG,2026-04-23
2026-03-02 23:00:00+00:00,15.256352,720.48866,323.24497,62.3254,229.630727,267.62754,1860.6168,0.645777,2.861,91.77689,3574.474116,0.0,0.0,4558.18786,3574.474116,4558.18786,-983.7137440000001,None,BG,2026-04-23
2026-03-03 00:00:00+00:00,15.274816,720.16736,323.16009,64.2828,224.880925,266.60975,1694.6784,0.402336,2.854,106.208358,3418.518835,0.0,0.0,4488.56666,3418.518835,4488.56666,-1070.0478250000006,None,BG,2026-04-23
2026-03-03 01:00:00+00:00,14.894864,715.54183,323.13259,65.0713,223.957334,266.49782,1547.0712,0.73557,2.885,107.705832,3267.4933400000004,0.0,0.0,4447.641,3267.4933400000004,4447.641,-1180.1476599999992,None,BG,2026-04-23
2026-03-03 02:00:00+00:00,14.555728,718.59084,323.501425,65.0436,223.739178,266.6314,1401.1056,0.198207,2.642,175.144572,3191.1525500000002,0.0,0.0,4375.96365,3191.1525500000002,4375.96365,-1184.8110999999994,None,BG,2026-04-23
2026-03-03 03:00:00+00:00,14.455024,720.16002,323.20654,65.3006,230.249141,305.02852,1247.3424,4.786224,2.5,204.168284,3117.196753,0.0,0.0,4300.82455,3117.196753,4300.82455,-1183.627797,None,BG,2026-04-23
2026-03-03 04:00:00+00:00,14.40088,743.18452,324.49605,65.4109,288.274219,401.16687,1034.6184,115.243316,2.426,253.427813,3242.6489680000004,0.0,0.0,4367.54566,3242.6489680000004,4367.54566,-1124.8966919999993,None,BG,2026-04-23
2026-03-03 05:00:00+00:00,15.259616,812.23701,323.870125,65.5921,329.038756,815.27895,996.7248,528.970839,2.412,249.181623,4138.565819,0.0,0.0,4447.91702,4138.565819,4447.91702,-309.3512009999995,None,BG,2026-04-23
2026-03-03 06:00:00+00:00,15.467808,813.51431,323.452245,65.2078,328.328302,913.84971,998.7768,1025.699135,2.942,209.178515,4696.416625,0.0,0.0,4761.97103,4696.416625,4761.97103,-65.55440499999986,None,BG,2026-04-23
2026-03-03 07:00:00+00:00,14.956032,766.27879,323.65368,65.3372,281.746396,909.46388,999.8712,1482.6725,2.921,134.652662,4981.55334,0.0,0.0,5182.11436,4981.55334,5182.11436,-200.5610199999992,None,BG,2026-04-23
2026-03-03 08:00:00+00:00,14.47224,726.32885,320.65596,66.3768,241.877918,416.23725,997.4088,1999.000006,2.917,115.369273,4900.644097,0.0,0.0,4998.35568,4900.644097,4998.35568,-97.71158299999934,None,BG,2026-04-23
2026-03-03 09:00:00+00:00,14.658512,707.39074,320.267485,65.9628,229.311145,395.69775,998.9136,2131.652463,3.797,85.95771,4953.609204999999,0.0,0.0,5001.59815,4953.609204999999,5001.59815,-47.98894500000097,None,BG,2026-04-23
2026-03-03 10:00:00+00:00,14.914624,702.56115,322.560245,65.8236,219.549666,144.78813,998.64,2139.896068,3.919,62.106768,4674.7592509999995,0.0,0.0,5152.25254,4674.7592509999995,5152.25254,-477.4932890000009,None,BG,2026-04-23
2026-03-03 11:00:00+00:00,14.971296,692.63879,323.04308,66.1809,208.321344,141.40217,998.0928,2215.374476,2.893,71.853546,4734.771402,0.0,0.0,5121.53187,4734.771402,5121.53187,-386.7604679999995,None,BG,2026-04-23
2026-03-03 12:00:00+00:00,14.832912,696.56948,323.08777,65.8989,218.291782,163.36634,998.64,2020.192216,2.216,51.573634,4554.6690340000005,0.0,0.0,4842.27914,4554.6690340000005,4842.27914,-287.6101059999992,None,BG,2026-04-23
2026-03-03 13:00:00+00:00,14.961888,700.22767,323.0775,65.5643,220.950833,205.08311,1000.692,1691.458084,2.364,42.634538,4267.0139229999995,0.0,0.0,4456.46377,4267.0139229999995,4456.46377,-189.44984700000077,None,BG,2026-04-23
2026-03-03 14:00:00+00:00,15.926512,717.33963,324.511755,65.6752,235.082538,305.12554,1003.7016,1019.221969,2.518,29.266934,3718.369678,0.0,0.0,4546.03917,3718.369678,4546.03917,-827.669492,None,BG,2026-04-23
2026-03-03 15:00:00+00:00,16.126592,778.10478,329.157315,66.0713,287.196188,800.23345,1005.0696,382.094322,2.509,29.428096,3695.9906429999996,36.63,0.0,4832.54788,3732.6206429999997,4832.54788,-1099.9272370000003,None,BG,2026-04-23
2026-03-03 16:00:00+00:00,15.459872,849.14185,330.18816,64.8711,344.302308,1139.73518,1005.3432,485.086585,3.122,69.127581,4306.377836000001,158.4,0.0,5183.49011,4464.777836,5183.49011,-718.7122739999995,None,BG,2026-04-23
2026-03-03 17:00:00+00:00,15.25576,848.41078,331.086785,64.9315,348.023669,1247.78071,1004.9328,709.836363,2.95,74.731664,4647.940031,157.41,0.0,5205.63537,4805.350031,5205.63537,-400.285339,None,BG,2026-04-23
2026-03-03 18:00:00+00:00,15.822112,840.48221,329.7641,65.0149,345.852589,1136.43203,1005.2064,488.237267,2.835,81.671129,4311.317737,158.4,0.0,5075.28383,4469.717737,5075.28383,-605.5660930000004,None,BG,2026-04-23
2026-03-03 19:00:00+00:00,15.949712,847.12573,331.09107,64.469,318.115007,919.934,1006.164,225.918758,2.818,57.463114,3789.0483910000003,159.39,0.0,5150.59985,3948.438391,5150.59985,-1202.1614589999995,None,BG,2026-04-23
2026-03-03 20:00:00+00:00,15.770944,854.66726,332.727935,64.8408,288.631985,738.62948,1005.48,86.353113,2.882,47.419188,3437.402705,157.41,0.0,5006.73356,3594.812705,5006.73356,-1411.9208549999998,None,BG,2026-04-23
2026-03-03 21:00:00+00:00,15.315936,845.75717,329.315465,64.5561,272.154771,544.94101,1005.7536,5.819969,2.846,62.9897,3149.4497210000004,111.87,0.0,4708.14636,3261.3197210000003,4708.14636,-1446.8266389999994,None,BG,2026-04-23
2026-03-03 22:00:00+00:00,15.303072,787.9424,326.23826,64.7517,240.5917,397.86663,1005.3432,0.346436,2.777,129.644202,2970.8046,0.0,0.0,4437.61351,2970.8046,4437.61351,-1466.8089100000002,None,BG,2026-04-23
2026-03-03 23:00:00+00:00,14.66624,807.44568,326.888935,64.8512,235.79718,253.43154,1005.6168,0.408365,2.112,211.841209,2923.059149,0.0,0.0,4263.94486,2923.059149,4263.94486,-1340.8857109999994,None,BG,2026-04-23
2026-03-04 00:00:00+00:00,14.924816,828.48669,327.042705,65.003,231.055496,250.08117,1005.48,0.283605,2.168,193.385679,2917.911161,0.0,0.0,4340.18589,2917.911161,4340.18589,-1422.2747289999998,None,BG,2026-04-23
2026-03-04 01:00:00+00:00,14.970592,832.09405,327.096705,65.1672,229.653656,250.19311,1005.6168,0.172883,2.169,183.086244,2910.22024,0.0,0.0,4448.1858,2910.22024,4448.1858,-1537.96556,None,BG,2026-04-23
2026-03-04 02:00:00+00:00,14.81048,846.26942,326.79515,64.9149,229.510601,251.81069,1005.7536,0.258063,2.034,151.646457,2893.8033609999998,0.0,0.0,4312.2031,2893.8033609999998,4312.2031,-1418.399739,None,BG,2026-04-23
2026-03-04 03:00:00+00:00,14.543936,848.87019,326.35668,64.8596,230.972504,318.19018,1005.8904,8.465767,2.013,81.706442,2901.8686990000006,0.0,0.0,4351.82376,2901.8686990000006,4351.82376,-1449.9550609999997,None,BG,2026-04-23
2026-03-04 04:00:00+00:00,15.211728,868.03578,328.7452,64.7199,289.959743,499.39812,1005.8904,76.651265,2.029,44.860157,3195.5012930000003,0.0,0.0,4803.03163,3195.5012930000003,4803.03163,-1607.5303370000001,None,BG,2026-04-23
2026-03-04 05:00:00+00:00,15.637392,851.57799,328.926365,64.6953,334.129653,815.37644,1006.3008,607.565244,2.166,39.220592,4065.595776,0.0,0.0,5006.59553,4065.595776,5006.59553,-940.9997539999995,None,BG,2026-04-23
2026-03-04 06:00:00+00:00,14.991104,804.07983,326.366815,65.1474,339.522321,798.57236,1006.164,1577.516118,2.735,14.484987,4949.579934999999,0.0,0.0,5139.32964,4949.579934999999,5139.32964,-189.7497050000011,None,BG,2026-04-23
2026-03-04 07:00:00+00:00,14.947008,755.44432,325.828565,66.2772,287.245708,743.83239,1000.2816,2166.800657,2.987,0.192248,5363.836696,0.0,0.0,5196.78378,5363.836696,5196.78378,167.05291600000055,None,BG,2026-04-23
2026-03-04 08:00:00+00:00,12.471584,776.3228,321.46321,67.1779,233.199578,372.33293,1000.8288,2278.55239,2.483,0.45929,5065.291482,0.0,0.0,5006.44877,5065.291482,5006.44877,58.842711999999665,None,BG,2026-04-23
2026-03-04 09:00:00+00:00,12.768112,791.77058,318.80031,66.9351,211.830983,335.80373,1000.692,2389.317015,2.878,2.330153,5133.125983,0.0,0.0,5011.84608,5133.125983,5011.84608,121.27990299999965,None,BG,2026-04-23
2026-03-04 10:00:00+00:00,12.759056,831.41576,322.18758,67.2156,210.209303,154.56029,999.7344,2171.065669,3.168,8.41891,4780.734568,0.0,0.0,5076.31293,4780.734568,5076.31293,-295.5783620000002,None,BG,2026-04-23
2026-03-04 11:00:00+00:00,13.17208,851.42924,322.291185,66.9329,196.283468,153.88726,1000.4184,2135.826989,2.988,23.513915,4766.743437000001,0.0,0.0,4948.89325,4766.743437000001,4948.89325,-182.14981299999909,None,BG,2026-04-23
2026-03-04 12:00:00+00:00,13.013856,851.32675,322.786985,66.878,198.675981,153.84092,1000.2816,2059.61171,2.125,34.675452,4703.216254000001,0.0,0.0,4838.05678,4703.216254000001,4838.05678,-134.84052599999904,None,BG,2026-04-23
2026-03-04 13:00:00+00:00,12.677072,856.2166,311.208635,66.5469,204.084787,154.55657,1000.2816,1806.405373,2.157,57.279004,4471.413541000001,0.0,0.0,4604.19905,4471.413541000001,4604.19905,-132.78550899999937,None,BG,2026-04-23
2026-03-04 14:00:00+00:00,14.670848,869.97185,311.57036,66.784,235.706793,363.01294,1001.376,1200.486762,2.297,66.62499,4132.501543,0.0,0.0,4618.74243,4132.501543,4618.74243,-486.24088699999993,None,BG,2026-04-23
2026-03-04 15:00:00+00:00,15.010256,940.80876,321.20568,65.7371,282.345584,846.47943,1001.5128,280.977755,2.599,94.125141,3850.801506,0.0,0.0,4863.16999,3850.801506,4863.16999,-1012.3684840000005,None,BG,2026-04-23
2026-03-04 16:00:00+00:00,15.357168,1012.09497,314.93734,64.7185,324.088904,1123.77948,1001.2392,508.063599,2.406,180.07604,4546.761200999999,142.56,0.0,5236.12416,4689.321201,5236.12416,-546.8029590000006,None,BG,2026-04-23
2026-03-04 17:00:00+00:00,15.64928,1010.62044,312.857585,65.2749,331.633041,1259.94986,1000.8288,745.216474,2.748,226.330285,4971.108665,158.4,0.0,5321.74021,5129.508664999999,5321.74021,-192.23154500000055,None,BG,2026-04-23
2026-03-04 18:00:00+00:00,15.346208,1000.90481,314.630575,65.4285,326.285061,1160.02507,1001.6496,528.708958,2.369,236.968746,4652.316527999999,158.4,0.0,5242.87929,4810.716527999999,5242.87929,-432.16276200000084,None,BG,2026-04-23
2026-03-04 19:00:00+00:00,15.589856,1010.5843,310.06372,64.7128,291.911083,949.28297,999.7344,230.875114,2.044,276.600386,4151.398628999999,158.4,0.0,5113.7418,4309.798628999999,5113.7418,-803.9431710000008,None,BG,2026-04-23
2026-03-04 20:00:00+00:00,15.746896,947.595,311.18476,65.2259,255.39227,782.83829,999.1872,39.309787,2.065,299.884394,3718.429497,34.65,0.0,4999.01105,3753.079497,4999.01105,-1245.931553,None,BG,2026-04-23
2026-03-04 21:00:00+00:00,15.941648,969.85338,309.26572,64.4411,222.075453,566.30141,998.7768,31.58718,2.167,303.041217,3483.450908,0.0,0.0,4620.29388,3483.450908,4620.29388,-1136.8429720000004,None,BG,2026-04-23
2026-03-04 22:00:00+00:00,15.973648,929.44751,308.92344,64.7411,229.920956,347.55202,1000.1448,10.551812,2.148,289.007254,3198.4105400000003,0.0,0.0,4337.20464,3198.4105400000003,4337.20464,-1138.7940999999996,None,BG,2026-04-23
2026-03-04 23:00:00+00:00,14.651616,739.48189,311.977135,65.6781,225.346116,305.60674,996.8616,0.142055,2.19,206.552827,2868.4880789999997,0.0,0.0,4186.75175,2868.4880789999997,4186.75175,-1318.2636710000006,None,BG,2026-04-23
2026-03-05 00:00:00+00:00,14.600816,720.83789,312.5351,66.3213,221.975998,302.64369,1004.796,0.095554,3.169,169.784356,2816.7597039999996,0.0,0.0,4346.86087,2816.7597039999996,4346.86087,-1530.1011660000008,None,BG,2026-04-23
2026-03-05 01:00:00+00:00,14.84208,721.44244,312.574115,65.8578,223.29348,284.70789,996.9984,0.082071,2.357,137.35058,2759.5058559999998,0.0,0.0,4494.58925,2759.5058559999998,4494.58925,-1735.0833940000002,None,BG,2026-04-23
2026-03-05 02:00:00+00:00,14.799472,649.72712,311.908045,65.7221,223.301954,273.4169,997.4088,1.462428,2.139,109.133541,2649.0193600000002,0.0,0.0,4374.00303,2649.0193600000002,4374.00303,-1724.9836699999996,None,BG,2026-04-23
2026-03-05 03:00:00+00:00,14.478496,590.27533,311.090085,65.8806,231.01251,302.8496,1002.06,2.075109,2.206,106.455917,2628.3836469999997,0.0,0.0,4364.33417,2628.3836469999997,4364.33417,-1735.9505230000004,None,BG,2026-04-23
2026-03-05 04:00:00+00:00,14.881104,611.66501,311.08781,66.1366,277.56035,382.0308,1001.376,72.491967,2.074,109.015443,2848.3190839999997,0.0,0.0,4684.62927,2848.3190839999997,4684.62927,-1836.3101860000006,None,BG,2026-04-23
2026-03-05 05:00:00+00:00,15.020288,649.30798,311.452105,65.7674,327.479941,745.87266,999.8712,397.891389,1.989,111.712708,3626.364671,0.0,0.0,4966.47246,3626.364671,4966.47246,-1340.1077890000001,None,BG,2026-04-23
2026-03-05 06:00:00+00:00,15.436944,659.60864,314.456745,65.7547,326.895079,783.57287,1000.2816,831.935829,1.99,55.348533,4055.28094,0.0,0.0,5094.53753,4055.28094,5094.53753,-1039.2565899999995,None,BG,2026-04-23
2026-03-05 07:00:00+00:00,14.762992,651.47084,311.934055,66.3294,282.064186,733.70831,999.8712,1035.306151,1.856,26.428129,4123.731263,0.0,0.0,5230.42374,4123.731263,5230.42374,-1106.6924770000005,None,BG,2026-04-23
2026-03-05 08:00:00+00:00,14.093296,642.19068,304.757115,66.6752,232.202886,343.2734,1277.9856,1158.938144,1.964,32.757159,4074.8374799999992,0.0,0.0,5209.80445,4074.8374799999992,5209.80445,-1134.9669700000004,None,BG,2026-04-23
2026-03-05 09:00:00+00:00,14.346288,646.12174,308.1455,66.8574,207.202406,178.09369,1354.5936,1172.131996,1.983,54.425408,4003.901028,0.0,0.0,5282.40972,4003.901028,5282.40972,-1278.5086919999994,None,BG,2026-04-23
