,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-26 12:00:00+00:00,1344.7,34.0,0.0,2.3885,299.47249999999997,1365.625,4232.625,234.8025,60.7,63.06375,36.0015,3193.075,10866.45375,12.203500000000002,0.0,12736.75,10878.65725,12736.75,-1858.0927499999998,None,FI,2026-04-23
2026-02-26 13:00:00+00:00,1375.425,34.0,0.0,1.0949375,308.825,1498.675,4234.475,232.4625,60.7,35.02125,47.167249999999996,3114.975,10942.8209375,14.17125,0.0,12479.0,10956.9921875,12479.0,-1522.0078125,None,FI,2026-04-23
2026-02-26 14:00:00+00:00,1403.3,34.0,1.90745,0.0,288.155,1559.85,4234.7,235.6575,60.7,4.628825,51.1325,3122.7,10996.731274999998,57.491825,0.0,12196.75,11054.223099999997,12196.75,-1142.5269000000026,None,FI,2026-04-23
2026-02-26 15:00:00+00:00,1432.75,34.0,2.62075,0.0,308.6975,1631.3999999999999,4231.625,236.74,58.705,1.1,53.37175,3266.075,11257.085,32.845475,0.0,12242.75,11289.930475,12242.75,-952.8195250000008,None,FI,2026-04-23
2026-02-26 16:00:00+00:00,1443.05,34.0,10.520025,0.0,301.33,1626.55,4232.25,234.8725,58.6,1.1,50.986999999999995,3362.375,11355.634525000001,0.0,9.775999999999996,12470.25,11355.634525000001,12480.026,-1124.3914749999985,None,FI,2026-04-23
2026-02-26 17:00:00+00:00,1411.05,34.0,14.2675,0.0,294.21,1619.0,4232.125,274.28999999999996,58.6,1.1,49.4005,3522.05,11510.093,0.0,21.307250000000003,12549.0,11510.093,12570.30725,-1060.214249999999,None,FI,2026-04-23
2026-02-26 18:00:00+00:00,1420.975,33.195,14.6,0.0,281.5325,1644.75,4232.775,270.16,60.0175,1.1,52.3785,3515.375,11526.858499999998,0.0,33.981,12453.75,11526.858499999998,12487.731,-960.8725000000013,None,FI,2026-04-23
2026-02-26 19:00:00+00:00,1420.125,32.4565,12.91175,0.0,271.8875,1655.125,4233.775,266.815,60.896,1.1,52.65475,3432.775,11440.521499999999,5.678750000000001,0.0,11992.0,11446.200249999998,11992.0,-545.799750000002,None,FI,2026-04-23
2026-02-26 20:00:00+00:00,1409.75,33.6,10.527750000000001,0.0,263.2,1510.15,4233.65,264.9975,62.65575,1.1,51.6,3269.925,11111.156,20.728299999999997,0.0,12027.25,11131.884300000002,12027.25,-895.3656999999985,None,FI,2026-04-23
2026-02-26 21:00:00+00:00,1405.525,33.6,10.3,0.0,251.0775,1310.725,4233.625,270.27250000000004,54.37375,1.1,50.4275,3208.075,10829.10125,0.0,8.65475,11847.25,10829.10125,11855.90475,-1026.8035,None,FI,2026-04-23
2026-02-26 22:00:00+00:00,1382.925,34.80875,10.842500000000001,0.0,251.21,1156.2,4233.1,271.305,50.6,1.1,49.61525,3200.0,10641.7065,0.0,86.87424999999999,11703.0,10641.7065,11789.87425,-1148.1677500000005,None,FI,2026-04-23
2026-02-26 23:00:00+00:00,1331.7,46.874,10.805,0.0,252.4975,1073.8,4234.65,274.7975,50.6,1.1,46.9125,3028.425,10352.1615,0.0,27.519,11314.75,10352.1615,11342.269,-990.1075000000001,None,FI,2026-04-23
2026-02-27 00:00:00+00:00,1297.7,47.02975,10.2,0.0,254.6925,1073.75,4233.75,284.2175,50.6,1.1,40.9775,2938.775,10232.79225,0.0,30.009,11105.25,10232.79225,11135.259,-902.4667499999996,None,FI,2026-04-23
2026-02-27 01:00:00+00:00,1286.3,48.08275,10.2,0.0,245.72,1061.55,4233.525,281.46500000000003,50.6,1.1,41.03225,2478.95,9738.525000000001,0.0,25.720000000000002,10993.75,9738.525000000001,11019.47,-1280.944999999998,None,FI,2026-04-23
2026-02-27 02:00:00+00:00,1295.425,94.409,10.3305,0.0,249.3825,1046.975,4234.3,276.6825,50.339,0.969125,51.393,1983.3,9293.505625,0.0,53.53975,11081.0,9293.505625,11134.53975,-1841.0341250000001,None,FI,2026-04-23
2026-02-27 03:00:00+00:00,1295.225,119.5475,11.91725,0.0,254.3725,1103.95,4233.9,280.495,50.0,0.8,52.5,1747.15,9149.85725,0.0,8.145499999999998,11174.5,9149.85725,11182.6455,-2032.7882500000014,None,FI,2026-04-23
2026-02-27 04:00:00+00:00,1303.675,158.0175,7.14735,0.0,254.85999999999999,1234.025,4233.875,271.235,71.74725000000001,0.8,54.31225,1503.075,9092.76935,26.066424999999995,0.0,11555.0,9118.835775000001,11555.0,-2436.1642249999986,None,FI,2026-04-23
2026-02-27 05:00:00+00:00,1367.925,191.17249999999999,5.7,2.579025,280.9,1443.675,4233.725,274.7625,91.31675,0.8,58.85525,1348.825,9300.236025,37.344750000000005,0.0,11628.25,9337.580775,11628.25,-2290.6692249999996,None,FI,2026-04-23
2026-02-27 06:00:00+00:00,1429.8,250.3225,5.5875,4.50085,284.735,1658.825,4232.325,265.085,96.60825,13.419425,60.637,1302.225,9604.070525000001,28.911250000000003,0.0,11791.5,9632.981775,11791.5,-2158.518225,None,FI,2026-04-23
2026-02-27 07:00:00+00:00,1432.4,266.885,5.20165,2.984575,274.36,1727.375,4233.025,265.655,97.0,56.836749999999995,61.519999999999996,1361.175,9784.417975,20.253749999999997,0.0,11924.75,9804.671725,11924.75,-2120.078275,None,FI,2026-04-23
2026-02-27 08:00:00+00:00,1408.95,265.0675,5.6,0.7,264.4775,1618.675,4231.175,280.1875,97.0,106.12325,57.9585,1460.125,9796.039250000002,0.008000000000000007,0.0,12037.0,9796.047250000001,12037.0,-2240.9527499999986,None,FI,2026-04-23
2026-02-27 09:00:00+00:00,1384.475,229.31,5.6,4.1865749999999995,260.805,1535.8,4233.45,269.08,97.0,119.6075,58.6765,1405.95,9603.940575,1.4785000000000006,0.0,12038.25,9605.419075,12038.25,-2432.830925,None,FI,2026-04-23
2026-02-27 10:00:00+00:00,1381.35,207.45499999999998,5.795,5.091,247.745,1458.7,4233.675,259.21,97.0,142.97,56.07475,1482.7,9577.76575,0.0,15.589749999999999,12045.75,9577.76575,12061.33975,-2483.5739999999987,None,FI,2026-04-23
2026-02-27 11:00:00+00:00,1354.0,183.45749999999998,5.9,0.9716,237.2825,1468.125,4233.4,255.5525,97.0,124.55,54.79,1384.975,9400.0041,3.0937500000000004,0.0,11940.5,9403.09785,11940.5,-2537.40215,None,FI,2026-04-23
2026-02-27 12:00:00+00:00,1356.5,187.815,5.19915,0.0,244.195,1475.85,4233.025,246.715,97.0,87.444,57.01975,1242.625,9233.387900000002,40.156099999999995,0.0,11638.0,9273.544000000002,11638.0,-2364.4559999999983,None,FI,2026-04-23
2026-02-27 13:00:00+00:00,1365.175,232.4925,5.7,0.0,245.1,1597.8,4233.85,257.5725,97.0,59.349000000000004,60.7,1218.225,9372.964,78.532275,0.0,11543.75,9451.496275,11543.75,-2092.2537250000005,None,FI,2026-04-23
2026-02-27 14:00:00+00:00,1374.875,255.21499999999997,5.7,0.0,255.84499999999997,1672.8,4233.9,243.835,96.83675,11.4365,62.9725,1310.6,9524.01575,0.0,27.260250000000003,11577.5,9524.01575,11604.76025,-2080.744499999999,None,FI,2026-04-23
2026-02-27 15:00:00+00:00,1392.6,230.2475,15.19875,0.0,262.65500000000003,1766.1,4234.75,224.845,94.9765,1.3,63.6025,1448.4,9734.67525,22.0046,0.0,11625.25,9756.67985,11625.25,-1868.5701499999996,None,FI,2026-04-23
2026-02-27 16:00:00+00:00,1384.125,234.8475,19.0,0.0,263.3125,1830.1,4233.575000000001,224.3525,92.47275,1.3,60.45775,1494.8,9838.342999999999,31.988475,0.0,11890.25,9870.331474999999,11890.25,-2019.918525000001,None,FI,2026-04-23
2026-02-27 17:00:00+00:00,1420.175,240.195,18.69575,0.0,255.41500000000002,1822.2,4234.375,225.1175,89.39150000000001,1.3,61.584,1475.975,9844.42375,7.898999999999999,0.0,11925.25,9852.32275,11925.25,-2072.9272500000006,None,FI,2026-04-23
2026-02-27 18:00:00+00:00,1418.825,171.175,18.5,0.0,253.0175,1796.4,4233.8,240.4725,86.32075,1.3,61.5775,1209.275,9490.66325,15.328999999999999,0.0,11704.5,9505.99225,11704.5,-2198.5077500000007,None,FI,2026-04-23
2026-02-27 19:00:00+00:00,1416.675,53.55,18.5,0.0,257.1275,1804.375,4234.2,251.4075,88.575,1.3,60.79575,1086.375,9272.88075,13.8124,0.0,11399.5,9286.693150000001,11399.5,-2112.806849999999,None,FI,2026-04-23
2026-02-27 20:00:00+00:00,1405.175,48.5,18.7225,0.0,252.9675,1698.375,4234.2,246.7825,82.8875,1.3,61.5,1009.55,9059.96,47.309325,0.0,11359.5,9107.269325,11359.5,-2252.2306750000007,None,FI,2026-04-23
2026-02-27 21:00:00+00:00,1383.5,48.5,18.8,0.0,246.82999999999998,1520.0249999999999,4233.8,255.865,80.5,1.3,61.5,905.8425,8756.4625,0.0,3.701974999999999,11141.5,8756.4625,11145.201975,-2388.7394750000003,None,FI,2026-04-23
2026-02-27 22:00:00+00:00,1383.9,48.1325,18.8,0.0,247.15,1439.8,4234.1,249.4975,83.06575000000001,1.3,60.5375,804.6025,8570.885750000001,0.0,4.7865,10911.5,8570.885750000001,10916.2865,-2345.400749999999,None,FI,2026-04-23
2026-02-27 23:00:00+00:00,1369.75,48.5,18.8,0.0,243.595,1331.925,4234.425,249.1025,82.86925000000001,1.3,60.8135,643.5225,8284.60275,0.0,11.550249999999998,10507.25,8284.60275,10518.80025,-2234.1975,None,FI,2026-04-23
2026-02-28 00:00:00+00:00,1332.4,48.5,18.8,0.0,240.57999999999998,1254.625,4234.675,252.1225,81.28475,1.3,59.354,571.155,8094.79625,0.0,15.703,10368.75,8094.79625,10384.453,-2289.656749999999,None,FI,2026-04-23
2026-02-28 01:00:00+00:00,1338.25,48.30225,18.8,0.0,241.39,1174.175,4234.25,248.6525,82.44675000000001,1.3,62.26925,565.71,8015.54575,0.0,65.98949999999999,10319.0,8015.54575,10384.9895,-2369.4437499999995,None,FI,2026-04-23
2026-02-28 02:00:00+00:00,1313.55,115.13050000000001,18.757,0.0,242.7225,1107.725,4234.5,252.265,82.61925,1.0848175,60.51825,502.46500000000003,7931.337317500001,0.0,6.831250000000001,10215.5,7931.337317500001,10222.33125,-2290.9939324999987,None,FI,2026-04-23
2026-02-28 03:00:00+00:00,1366.0,154.725,18.7,0.0,251.065,1243.325,4234.2,251.1275,85.8,0.8,61.39,377.52750000000003,8044.66,0.0,11.784749999999999,10214.0,8044.66,10225.78475,-2181.124750000001,None,FI,2026-04-23
2026-02-28 04:00:00+00:00,1379.6,204.8375,18.7,0.0,261.4375,1302.5,4233.925,250.16,87.8125,0.8,61.3135,334.39,8135.476000000001,3.3972500000000014,0.0,10275.0,8138.873250000001,10275.0,-2136.1267499999994,None,FI,2026-04-23
2026-02-28 05:00:00+00:00,1397.75,259.94,18.7,0.0,259.8275,1346.85,4233.4,260.105,89.10825,1.3408,62.60575,317.805,8247.4323,0.0,73.857,10264.75,8247.4323,10338.607,-2091.1746999999996,None,FI,2026-04-23
2026-02-28 06:00:00+00:00,1456.275,316.74,18.7,0.0,307.7925,1859.05,4233.85,253.13,92.185,42.5585,62.280249999999995,316.1575,8958.718749999998,44.488175,0.0,10212.0,9003.206924999999,10212.0,-1208.7930750000014,None,FI,2026-04-23
2026-02-28 07:00:00+00:00,1469.7,372.15999999999997,18.12,0.0,300.585,1880.475,4234.225,254.5475,95.76050000000001,107.747,60.518249999999995,325.7075,9119.54575,76.095325,0.0,10374.0,9195.641075,10374.0,-1178.3589250000005,None,FI,2026-04-23
2026-02-28 08:00:00+00:00,1434.475,395.4575,18.1,0.0,285.8275,1747.025,4234.65,247.70499999999998,96.4075,181.9775,61.8,319.4275,9022.852499999999,2.7295000000000007,0.0,10617.5,9025.581999999999,10617.5,-1591.9180000000015,None,FI,2026-04-23
2026-02-28 09:00:00+00:00,1427.425,435.03,18.1,0.0,282.93,1724.625,4234.65,234.79749999999999,96.97200000000001,219.935,61.142250000000004,261.9775,8997.58425,8.317575000000001,0.0,10690.5,9005.901824999999,10690.5,-1684.598175000001,None,FI,2026-04-23
2026-02-28 10:00:00+00:00,1412.65,443.79,18.1,0.0,270.855,1667.425,4234.75,246.375,92.9,242.8025,60.34675,209.4525,8899.44675,0.0,11.306000000000001,10652.5,8899.44675,10663.806,-1764.3592500000013,None,FI,2026-04-23
2026-02-28 11:00:00+00:00,1428.625,475.8275,16.98,0.0,265.5125,1657.725,4234.65,248.6925,90.0325,233.8275,59.619,204.11,8915.601499999999,0.0,49.272000000000006,10655.5,8915.601499999999,10704.772,-1789.170500000002,None,FI,2026-04-23
2026-02-28 12:00:00+00:00,1421.8999999999999,450.8625,18.1,0.0,260.6875,1685.75,4233.85,257.8025,88.4,191.6925,61.3775,225.875,8896.297499999999,2.692,0.0,10558.75,8898.989499999998,10558.75,-1659.7605000000021,None,FI,2026-04-23
2026-02-28 13:00:00+00:00,1436.95,450.72249999999997,18.1,0.0,265.9425,1782.3,4234.375,255.07500000000002,88.4,130.275,62.2,279.89,9004.23,14.924225,0.0,10514.75,9019.154225,10514.75,-1495.5957749999998,None,FI,2026-04-23
2026-02-28 14:00:00+00:00,1439.825,484.365,18.1,0.0,269.925,1876.0,4235.35,242.755,88.4,52.434,62.2,317.325,9086.679,66.22305,0.0,10544.25,9152.90205,10544.25,-1391.3479499999994,None,FI,2026-04-23
2026-02-28 15:00:00+00:00,1482.7,501.16999999999996,18.1,0.0,292.0275,1966.825,4234.975,226.245,91.77975,1.613225,61.8335,369.025,9246.293975,92.644425,0.0,10680.75,9338.938400000001,10680.75,-1341.811599999999,None,FI,2026-04-23
2026-02-28 16:00:00+00:00,1520.475,526.5675,15.223600000000001,0.0,315.0875,2019.975,4234.775,254.51749999999998,95.708,1.4,61.1025,440.3825,9485.2141,127.2612,0.0,11050.5,9612.4753,11050.5,-1438.0247,None,FI,2026-04-23
2026-02-28 17:00:00+00:00,1535.475,583.6125,9.297125000000001,0.0,340.85249999999996,2028.4,4234.725,264.7925,92.07225,1.4,60.04025,520.5525,9671.219624999998,72.339725,0.0,11095.0,9743.559349999998,11095.0,-1351.4406500000023,None,FI,2026-04-23
2026-02-28 18:00:00+00:00,1511.4499999999998,558.54,16.9,0.0,356.39750000000004,1888.475,4234.3,261.18,90.39675,1.4,59.61575,589.0375,9567.692500000001,0.0,44.46875,11053.5,9567.692500000001,11097.96875,-1530.276249999999,None,FI,2026-04-23
2026-02-28 19:00:00+00:00,1492.25,476.1575,19.4095,0.0,320.605,1705.6750000000002,4234.375,266.0775,84.9,1.4,59.7235,616.5475,9277.120499999999,0.0,69.661,10686.75,9277.120499999999,10756.411,-1479.290500000001,None,FI,2026-04-23
2026-02-28 20:00:00+00:00,1459.8,307.9925,19.1,0.0,306.6375,1684.525,4234.375,256.51750000000004,84.9,1.4,59.5255,574.5925,8989.3655,0.0,13.613749999999998,10737.5,8989.3655,10751.11375,-1761.7482500000006,None,FI,2026-04-23
2026-02-28 21:00:00+00:00,1433.875,204.4125,18.406,0.0,321.15,1668.475,4234.05,265.65250000000003,86.09825000000001,1.4,59.3525,530.985,8823.85675,17.7095,0.0,10543.0,8841.566250000002,10543.0,-1701.4337499999983,None,FI,2026-04-23
2026-02-28 22:00:00+00:00,1404.1999999999998,192.115,18.5,0.0,285.97749999999996,1545.55,4234.125,254.52999999999997,83.2075,1.4,56.572,489.33,8565.507,0.0,37.3115,10390.5,8565.507,10427.8115,-1862.3045000000002,None,FI,2026-04-23
2026-02-28 23:00:00+00:00,1368.2,201.87,18.5,0.0,268.2925,1450.125,4234.375,258.525,76.5395,1.4,58.92675,522.3925,8459.14625,25.08975,0.0,10037.375,8484.235999999999,10037.375,-1553.139000000001,None,FI,2026-04-23
2026-03-01 00:00:00+00:00,1355.925,202.51749999999998,16.6485,0.0,257.815,1337.025,4233.925,268.13,76.04225,1.4,60.1785,426.4325,8236.03925,0.0,15.947749999999997,9849.6,8236.03925,9865.54775,-1629.5085,None,FI,2026-04-23
2026-03-01 01:00:00+00:00,1415.4,215.0525,16.3,0.0,287.875,1405.95,4233.375,275.3425,86.57,1.4,61.3865,357.0025,8355.653999999999,0.0,14.396999999999998,9669.2,8355.653999999999,9683.597000000002,-1327.943000000003,None,FI,2026-04-23
2026-03-01 02:00:00+00:00,1402.65,219.72750000000002,16.75625,0.0,276.875,1449.05,4233.325,274.87,88.79675,1.1253975,60.80775,365.075,8389.0586475,0.0,4.711249999999998,9629.125,8389.0586475,9633.83625,-1244.7776025000003,None,FI,2026-04-23
2026-03-01 03:00:00+00:00,1380.2,217.755,17.3,0.0,260.175,1426.3000000000002,4233.125,270.3625,86.0925,0.8,60.32,430.0175,8382.4475,4.7144999999999975,0.0,9668.725,8387.162,9668.725,-1281.563,None,FI,2026-04-23
2026-03-01 04:00:00+00:00,1365.975,208.6175,17.3,0.0,257.425,1452.425,4233.4,282.375,87.0525,0.8,44.297,792.3025,8741.9695,0.0,3.4597500000000014,9882.875,8741.9695,9886.33475,-1144.3652500000007,None,FI,2026-04-23
2026-03-01 05:00:00+00:00,1349.75,163.7775,17.3365,0.0,258.9775,1346.85,4233.45,275.445,88.80075,0.8,34.67825,1116.2,8886.0655,0.0,48.4685,10038.925,8886.0655,10087.3935,-1201.3279999999995,None,FI,2026-04-23
2026-03-01 06:00:00+00:00,1345.8,160.3775,18.925,0.0,264.07,1280.65,4233.35,278.4475,90.6,22.041249999999998,29.4535,1181.975,8905.689750000001,31.410250000000005,0.0,10370.5,8937.100000000002,10370.5,-1433.3999999999978,None,FI,2026-04-23
2026-03-01 07:00:00+00:00,1352.175,164.0625,17.2,0.0,265.8425,1312.325,4233.35,270.4475,90.33175,51.494,28.218249999999998,960.21,8745.656500000001,3.2424999999999997,0.0,10551.5,8748.899000000001,10551.5,-1802.6009999999987,None,FI,2026-04-23
2026-03-01 08:00:00+00:00,1393.45,214.0,17.2,0.0,278.40999999999997,1541.775,4233.4,269.1725,93.31325,76.17750000000001,31.9825,679.2975,8828.178249999999,37.522975,0.0,10703.75,8865.701224999999,10703.75,-1838.0487750000011,None,FI,2026-04-23
2026-03-01 09:00:00+00:00,1380.3,239.01,17.2,0.0,263.885,1499.675,4233.425,263.5575,87.36275,125.2825,32.07325,676.645,8818.416000000001,0.0,41.575500000000005,10967.25,8818.416000000001,11008.8255,-2190.4094999999998,None,FI,2026-04-23
2026-03-01 10:00:00+00:00,1359.4,208.35500000000002,17.53,0.0,252.335,1443.5,4233.725,263.755,86.5,143.13,32.670500000000004,676.3325,8717.233,7.74025,0.0,10986.75,8724.973250000001,10986.75,-2261.776749999999,None,FI,2026-04-23
2026-03-01 11:00:00+00:00,1345.55,191.23000000000002,18.7895,0.0,253.8525,1437.65,4234.125,269.9975,86.5,129.3175,29.92825,784.6575,8781.59775,0.0,8.7595,10898.0,8781.59775,10906.7595,-2125.1617499999993,None,FI,2026-04-23
2026-03-01 12:00:00+00:00,1339.975,203.4675,18.75075,0.0,248.7425,1453.65,4233.75,267.505,86.5,116.1225,27.3,710.975,8706.73825,0.0,29.975250000000003,10908.5,8706.73825,10938.47525,-2231.736999999999,None,FI,2026-04-23
2026-03-01 13:00:00+00:00,1353.75,224.095,18.15775,0.0,243.65,1480.3249999999998,4233.525,274.915,89.21300000000001,69.215,27.3,640.5725,8654.71825,0.0,35.824,10891.75,8654.71825,10927.574,-2272.8557500000006,None,FI,2026-04-23
2026-03-01 14:00:00+00:00,1355.65,260.8925,18.16725,0.0,252.3575,1455.275,4234.325,271.355,92.9165,14.946525,27.740000000000002,657.3425,8640.967775000001,0.0,11.786249999999999,10912.25,8640.967775000001,10924.03625,-2283.068474999998,None,FI,2026-04-23
2026-03-01 15:00:00+00:00,1373.225,277.45,18.81475,0.0,265.83500000000004,1602.375,4234.65,273.175,93.66825,1.4058424999999999,32.54325,690.2975,8863.439592499999,0.0,7.550999999999999,10925.25,8863.439592499999,10932.801,-2069.3614075000005,None,FI,2026-04-23
2026-03-01 16:00:00+00:00,1392.9,278.165,20.6,0.0,270.845,1659.95,4234.2,274.88,98.84725,0.8,35.34325,758.1324999999999,9024.662999999999,57.259249999999994,0.0,11147.75,9081.922249999998,11147.75,-2065.827750000002,None,FI,2026-04-23
2026-03-01 17:00:00+00:00,1376.9,288.55,19.79175,0.0,276.5875,1672.975,4234.05,267.3425,96.99025,0.8,40.37475,810.4175,9084.77925,88.95202499999999,0.0,11107.25,9173.731275,11107.25,-1933.518725,None,FI,2026-04-23
2026-03-01 18:00:00+00:00,1402.35,276.7875,20.3475,0.0,283.76750000000004,1758.0,4233.85,270.975,98.3275,0.8,44.2085,769.8275,9159.241,0.0,2.854,11050.5,9159.241,11053.354,-1894.1129999999994,None,FI,2026-04-23
2026-03-01 19:00:00+00:00,1409.825,256.1225,19.63,0.0,277.9775,1715.425,4234.1,242.34,98.8,0.8,36.81425,699.765,8991.599249999997,0.0,33.45375,10851.0,8991.599249999997,10884.45375,-1892.854500000003,None,FI,2026-04-23
2026-03-01 20:00:00+00:00,1408.8,96.8275,6.492425,0.0,280.2125,1629.1,4233.325,243.385,98.8,0.8,35.7,663.4025,8696.844925,4.488,0.0,11024.0,8701.332924999999,11024.0,-2322.667075000001,None,FI,2026-04-23
2026-03-01 21:00:00+00:00,1390.3,47.35525,4.599875,0.0,282.74,1513.125,4233.275,241.55,97.66275,0.8,35.7,675.9,8523.007875000001,25.675,0.0,10848.75,8548.682875,10848.75,-2300.0671249999996,None,FI,2026-04-23
2026-03-01 22:00:00+00:00,1415.65,46.80075,6.0,0.0,276.415,1456.025,4233.3,244.8875,94.242,0.8,33.82175,671.585,8479.527000000002,0.0,43.454499999999996,10689.0,8479.527000000002,10732.4545,-2252.927499999998,None,FI,2026-04-23
2026-03-01 23:00:00+00:00,1486.025,45.8,5.635975,0.0,258.205,1319.05,4233.275,243.1875,94.2,0.8,33.4,707.0325,8426.610975,0.0,43.01499999999999,10574.25,8426.610975,10617.265,-2190.654025,None,FI,2026-04-23
2026-03-02 00:00:00+00:00,1467.85,45.951499999999996,1.5734,0.0,253.5225,1297.075,4234.025,248.485,92.2,0.8,34.275,737.89,8413.647399999998,0.0,78.4345,10631.75,8413.647399999998,10710.1845,-2296.5371000000014,None,FI,2026-04-23
2026-03-02 01:00:00+00:00,1471.95,60.73175,1.56985,0.0,257.255,1260.525,4233.1,264.9675,91.8,0.8,35.5,726.1125,8404.3116,0.0,46.51025,10467.0,8404.3116,10513.51025,-2109.1986499999985,None,FI,2026-04-23
2026-03-02 02:00:00+00:00,1471.775,135.14249999999998,16.09675,0.0,267.8825,1297.075,4233.3,272.0425,91.261,0.8,32.0715,720.8575,8538.30425,0.0,18.728499999999997,10449.25,8538.30425,10467.9785,-1929.67425,None,FI,2026-04-23
2026-03-02 03:00:00+00:00,1485.0749999999998,171.9125,19.358249999999998,0.0,289.5325,1357.275,4233.725,284.835,90.6,0.8,28.62,653.03,8614.76325,0.5184999999999986,0.0,10673.25,8615.28175,10673.25,-2057.96825,None,FI,2026-04-23
2026-03-02 04:00:00+00:00,1511.05,204.3075,18.822499999999998,0.0,334.755,1613.625,4233.925,280.2075,90.6,0.8,34.53575,559.71,8882.33825,48.549225,0.0,11156.5,8930.887475000001,11156.5,-2225.6125249999986,None,FI,2026-04-23
2026-03-02 05:00:00+00:00,1591.7,278.94,18.875,0.0,380.01,1826.8,4231.55,287.4625,90.6,3.289075,46.82725,403.97249999999997,9160.026325,52.302175,0.0,11314.25,9212.328500000001,11314.25,-2101.9214999999986,None,FI,2026-04-23
2026-03-02 06:00:00+00:00,1611.95,400.115,20.45,1.23835,398.98,2000.95,4233.025,288.1625,92.39675,50.407,47.3,280.0275,9425.0021,62.83925,0.0,11481.0,9487.84135,11481.0,-1993.1586499999994,None,FI,2026-04-23
2026-03-02 07:00:00+00:00,1635.4,398.3725,20.579,4.87285,403.435,2044.375,4236.325,281.2525,93.42325,117.8565,47.86,219.145,9502.8966,19.6795,0.0,11636.25,9522.5761,11636.25,-2113.6739,None,FI,2026-04-23
2026-03-02 08:00:00+00:00,1625.85,360.7525,20.68825,6.9,405.315,2048.675,4233.55,279.855,94.535,185.76,46.31,158.575,9466.765749999999,0.0,17.16075,11705.25,9466.765749999999,11722.41075,-2255.6450000000004,None,FI,2026-04-23
