,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-04-05 09:00:00+00:00,111.75,0.0,0.0,63.0,41.0,402.0,7.75,291.75,917.25,0.0,0.0,817.25,917.25,817.25,100.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 10:00:00+00:00,112.75,0.0,0.0,57.0,41.0,426.25,8.0,260.25,905.25,0.0,0.0,772.25,905.25,772.25,133.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 11:00:00+00:00,113.75,0.0,0.0,54.5,41.0,426.5,7.75,250.0,893.5,0.0,0.0,624.5,893.5,624.5,269.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 12:00:00+00:00,120.5,0.0,0.0,53.5,41.0,333.0,2.75,262.25,813.0,0.0,0.0,525.0,813.0,525.0,288.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 13:00:00+00:00,124.0,12.75,0.0,56.0,41.0,273.25,2.0,267.0,776.0,0.0,0.0,636.5,776.0,636.5,139.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 14:00:00+00:00,127.0,154.0,0.0,64.5,41.0,224.5,2.25,238.75,852.0,0.0,0.0,820.0,852.0,820.0,32.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 15:00:00+00:00,131.75,528.0,0.0,75.25,41.0,164.5,2.25,203.75,1146.5,0.0,0.0,859.5,1146.5,859.5,287.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 16:00:00+00:00,124.5,1459.0,0.0,74.75,41.0,43.0,2.0,162.75,1907.0,0.0,0.0,875.25,1907.0,875.25,1031.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 17:00:00+00:00,123.25,2216.25,0.0,96.75,41.0,0.75,2.0,157.25,2637.25,0.0,0.0,974.25,2637.25,974.25,1663.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 18:00:00+00:00,122.0,2163.75,0.0,119.75,41.0,0.0,2.0,169.0,2617.5,0.0,0.0,956.5,2617.5,956.5,1661.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 19:00:00+00:00,131.75,2170.0,0.0,116.75,41.0,0.0,2.25,151.5,2613.25,0.0,0.0,943.75,2613.25,943.75,1669.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 20:00:00+00:00,132.25,2291.25,0.0,69.5,41.0,0.0,3.5,165.25,2702.75,0.0,0.0,909.5,2702.75,909.5,1793.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 21:00:00+00:00,130.25,2301.0,0.0,69.0,41.0,0.0,5.0,195.0,2741.25,0.0,0.0,894.0,2741.25,894.0,1847.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 22:00:00+00:00,133.0,1988.75,0.0,79.0,41.0,0.0,8.25,233.0,2483.0,0.0,0.0,842.5,2483.0,842.5,1640.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-05 23:00:00+00:00,132.5,1949.25,0.0,79.75,41.0,0.0,8.5,237.0,2448.0,0.0,0.0,774.75,2448.0,774.75,1673.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 00:00:00+00:00,133.25,1941.0,0.0,79.75,41.0,0.0,2.0,239.75,2436.75,0.0,0.0,777.0,2436.75,777.0,1659.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 01:00:00+00:00,134.0,1952.0,0.0,80.0,41.0,0.0,8.25,247.75,2463.0,0.0,0.0,788.5,2463.0,788.5,1674.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 02:00:00+00:00,134.0,1956.5,0.0,80.5,41.0,0.0,9.0,217.5,2438.5,0.0,0.0,777.0,2438.5,777.0,1661.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 03:00:00+00:00,133.5,1957.5,0.0,81.0,41.0,0.0,8.5,202.5,2424.0,0.0,0.0,755.75,2424.0,755.75,1668.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 04:00:00+00:00,132.75,1953.0,0.0,81.75,41.0,1.0,8.0,205.0,2422.5,0.0,0.0,793.0,2422.5,793.0,1629.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 05:00:00+00:00,127.75,1937.0,0.0,82.0,41.0,49.25,8.0,194.5,2439.5,0.0,0.0,941.5,2439.5,941.5,1498.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 06:00:00+00:00,112.0,1920.25,0.0,70.25,41.0,168.5,7.25,178.5,2497.75,0.0,0.0,1072.75,2497.75,1072.75,1425.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 07:00:00+00:00,112.75,1232.75,0.0,49.75,41.0,278.25,7.0,180.25,1901.75,0.0,0.0,972.5,1901.75,972.5,929.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 08:00:00+00:00,113.75,9.0,0.0,50.75,41.0,357.5,7.25,174.75,754.0,0.0,0.0,758.75,754.0,758.75,-4.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 09:00:00+00:00,114.5,0.5,0.0,49.0,41.0,406.0,7.75,163.5,782.25,0.0,0.0,848.75,782.25,848.75,-66.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 10:00:00+00:00,122.5,0.0,0.0,52.0,41.0,427.75,8.0,185.25,836.5,0.0,0.0,855.5,836.5,855.5,-19.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 11:00:00+00:00,122.25,0.0,0.0,56.0,41.0,406.25,8.0,203.75,837.25,0.0,0.0,790.25,837.25,790.25,47.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 12:00:00+00:00,124.75,0.0,0.0,53.0,41.0,289.5,7.75,231.0,747.0,0.0,0.0,724.75,747.0,724.75,22.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 13:00:00+00:00,131.75,44.25,0.0,52.75,41.0,248.0,8.0,243.75,769.5,0.0,0.0,747.75,769.5,747.75,21.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 14:00:00+00:00,132.75,287.5,0.0,53.0,41.0,224.0,8.0,259.75,1006.0,0.0,0.0,772.75,1006.0,772.75,233.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 15:00:00+00:00,132.5,847.25,0.0,70.25,41.0,159.75,7.75,284.0,1542.5,0.0,0.0,877.25,1542.5,877.25,665.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 16:00:00+00:00,133.25,1853.5,0.0,75.5,41.0,42.5,7.75,330.75,2484.25,0.0,0.0,816.0,2484.25,816.0,1668.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 17:00:00+00:00,126.0,2266.75,0.0,75.75,41.0,0.75,8.0,356.0,2874.25,0.0,0.0,868.75,2874.25,868.75,2005.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 18:00:00+00:00,125.75,2281.75,0.0,75.25,41.0,0.0,7.75,355.75,2887.25,0.0,0.0,951.5,2887.25,951.5,1935.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 19:00:00+00:00,133.75,2285.75,0.0,75.0,41.0,0.0,8.25,346.0,2889.75,0.0,0.0,941.75,2889.75,941.75,1948.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 20:00:00+00:00,132.5,2284.0,0.0,74.5,41.0,0.0,7.75,344.75,2884.5,0.0,0.0,929.5,2884.5,929.5,1955.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 21:00:00+00:00,130.75,2147.25,0.0,73.5,41.0,0.0,6.75,341.75,2741.0,0.0,0.0,855.0,2741.0,855.0,1886.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 22:00:00+00:00,132.25,947.75,0.0,74.0,40.0,0.0,7.0,339.0,1540.0,0.0,0.0,636.75,1540.0,636.75,903.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-06 23:00:00+00:00,132.75,762.5,0.0,72.5,40.0,0.0,7.0,339.5,1354.25,0.0,0.0,563.0,1354.25,563.0,791.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 00:00:00+00:00,133.25,638.0,0.0,72.5,40.0,0.0,7.0,352.0,1242.75,0.0,0.0,550.25,1242.75,550.25,692.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 01:00:00+00:00,133.0,612.25,0.0,72.75,40.0,0.0,8.0,340.5,1206.5,0.0,0.0,559.0,1206.5,559.0,647.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 02:00:00+00:00,133.0,778.5,0.0,72.0,40.0,0.0,8.0,330.25,1361.75,0.0,0.0,604.5,1361.75,604.5,757.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 03:00:00+00:00,133.25,984.75,0.0,73.25,40.0,0.0,8.0,321.75,1561.0,0.0,0.0,658.5,1561.0,658.5,902.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 04:00:00+00:00,126.25,1192.75,0.0,75.75,40.0,1.25,8.0,315.5,1759.5,0.0,0.0,721.25,1759.5,721.25,1038.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 05:00:00+00:00,121.75,1188.25,0.0,117.5,40.25,50.75,8.0,292.0,1818.5,0.0,0.0,802.25,1818.5,802.25,1016.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 06:00:00+00:00,121.25,1177.25,0.0,76.25,41.0,171.0,8.0,284.0,1878.75,0.0,0.0,980.75,1878.75,980.75,898.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 07:00:00+00:00,123.0,858.75,0.0,74.0,41.0,281.0,7.25,291.25,1676.25,0.0,0.0,1026.5,1676.25,1026.5,649.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 08:00:00+00:00,120.75,161.75,0.0,72.0,41.0,360.5,7.0,268.0,1031.0,0.0,0.0,894.25,1031.0,894.25,136.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 09:00:00+00:00,121.25,0.0,0.0,68.25,41.0,409.5,8.5,296.5,945.0,0.0,0.0,814.75,945.0,814.75,130.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 10:00:00+00:00,127.75,0.0,0.0,55.25,41.0,433.0,8.0,310.0,975.0,0.0,0.0,740.5,975.0,740.5,234.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 11:00:00+00:00,128.25,0.0,0.0,55.0,40.25,432.5,7.75,93.0,756.75,0.0,0.0,689.0,756.75,689.0,67.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 12:00:00+00:00,130.5,0.0,0.0,55.0,40.0,406.75,7.25,129.0,768.5,0.0,0.0,678.5,768.5,678.5,90.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 13:00:00+00:00,131.25,45.25,0.0,55.0,40.0,354.75,7.75,214.0,848.0,0.0,0.0,690.25,848.0,690.25,157.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 14:00:00+00:00,131.5,186.75,0.0,66.75,40.0,274.75,8.0,413.5,1121.25,0.0,0.0,794.5,1121.25,794.5,326.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 15:00:00+00:00,132.75,900.75,0.0,68.75,41.0,164.5,8.75,513.75,1830.25,0.0,0.0,868.25,1830.25,868.25,962.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 16:00:00+00:00,133.25,1909.5,0.0,109.25,41.0,44.5,9.75,504.5,2751.75,0.0,0.0,980.25,2751.75,980.25,1771.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 17:00:00+00:00,122.25,2259.0,0.0,115.75,41.0,1.0,9.5,504.5,3053.0,0.0,0.0,1070.0,3053.0,1070.0,1983.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 18:00:00+00:00,122.25,2272.0,0.0,113.75,41.0,0.0,9.5,461.0,3019.5,0.0,0.0,1171.75,3019.5,1171.75,1847.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 19:00:00+00:00,131.75,2274.75,0.0,113.5,41.0,0.0,10.0,459.75,3030.75,0.0,0.0,1122.0,3030.75,1122.0,1908.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 20:00:00+00:00,133.75,2025.0,0.0,72.25,41.0,0.0,10.0,421.0,2703.0,0.0,0.0,970.75,2703.0,970.75,1732.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 21:00:00+00:00,132.25,1692.0,0.0,70.0,40.0,0.0,8.0,393.25,2335.5,0.0,0.0,853.5,2335.5,853.5,1482.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 22:00:00+00:00,131.5,817.5,0.0,70.0,40.0,0.0,8.0,382.75,1449.75,0.0,0.0,609.0,1449.75,609.0,840.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-07 23:00:00+00:00,133.0,688.25,0.0,68.5,40.0,0.0,8.0,401.75,1339.5,0.0,0.0,577.5,1339.5,577.5,762.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 00:00:00+00:00,132.25,624.5,0.0,68.0,40.0,0.0,8.0,401.25,1274.0,0.0,0.0,564.0,1274.0,564.0,710.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 01:00:00+00:00,131.25,676.0,0.0,69.0,40.0,0.0,8.0,440.0,1364.25,0.0,0.0,571.5,1364.25,571.5,792.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 02:00:00+00:00,131.75,740.25,0.0,69.5,40.0,0.0,8.0,458.75,1448.25,0.0,0.0,614.25,1448.25,614.25,834.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 03:00:00+00:00,132.75,1169.5,0.0,73.0,40.75,0.0,8.0,451.0,1875.0,0.0,0.0,750.0,1875.0,750.0,1125.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 04:00:00+00:00,132.5,1185.5,0.0,73.75,41.0,1.5,8.0,423.0,1865.25,0.0,0.0,798.25,1865.25,798.25,1067.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 05:00:00+00:00,132.25,1178.0,0.0,117.0,41.0,54.25,8.0,393.5,1924.0,0.0,0.0,956.25,1924.0,956.25,967.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 06:00:00+00:00,121.75,1170.5,0.0,58.0,41.0,177.0,8.25,370.5,1947.0,0.0,0.0,1069.0,1947.0,1069.0,878.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 07:00:00+00:00,122.5,554.25,0.0,67.75,41.0,285.0,4.0,368.0,1442.5,0.0,0.0,997.5,1442.5,997.5,445.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 08:00:00+00:00,122.0,73.0,0.0,73.5,41.0,362.0,2.75,373.75,1048.0,0.0,0.0,882.5,1048.0,882.5,165.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 09:00:00+00:00,122.25,0.0,0.0,54.25,41.0,411.0,3.0,367.0,998.5,0.0,0.0,720.5,998.5,720.5,278.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 10:00:00+00:00,132.5,0.0,0.0,53.0,41.0,433.25,2.0,360.0,1021.75,0.0,0.0,672.25,1021.75,672.25,349.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 11:00:00+00:00,133.25,0.0,0.0,52.25,41.0,432.25,2.0,61.5,722.25,0.0,0.0,593.25,722.25,593.25,129.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 12:00:00+00:00,132.25,0.0,0.0,54.5,41.0,406.5,1.75,67.5,703.5,0.0,0.0,620.25,703.5,620.25,83.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 13:00:00+00:00,129.75,14.0,0.0,55.5,41.0,355.0,2.0,95.75,693.0,0.0,0.0,578.0,693.0,578.0,115.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 14:00:00+00:00,131.75,183.5,0.0,64.5,41.0,274.0,6.5,196.5,897.75,0.0,0.0,661.0,897.75,661.0,236.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 15:00:00+00:00,131.5,725.25,0.0,66.25,41.0,163.5,9.0,441.0,1577.5,0.0,0.0,707.25,1577.5,707.25,870.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 16:00:00+00:00,130.75,1573.25,0.0,74.25,41.0,44.75,8.25,452.0,2324.25,0.0,0.0,837.5,2324.25,837.5,1486.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 17:00:00+00:00,121.75,2158.5,0.0,106.5,41.0,1.0,8.25,411.75,2848.75,0.0,0.0,953.0,2848.75,953.0,1895.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 18:00:00+00:00,121.25,2276.25,0.0,113.25,41.0,0.0,8.5,406.75,2967.0,0.0,0.0,1025.25,2967.0,1025.25,1941.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 19:00:00+00:00,132.75,2289.25,0.0,85.75,41.0,0.0,8.75,413.25,2970.75,0.0,0.0,1042.5,2970.75,1042.5,1928.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 20:00:00+00:00,132.5,2291.25,0.0,75.0,41.0,0.0,8.75,421.0,2969.5,0.0,0.0,1018.5,2969.5,1018.5,1951.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 21:00:00+00:00,132.25,2126.75,0.0,74.5,41.0,0.0,8.5,392.75,2775.75,0.0,0.0,905.75,2775.75,905.75,1870.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 22:00:00+00:00,132.0,1901.0,0.0,70.0,41.0,0.0,8.0,360.75,2512.75,0.0,0.0,749.0,2512.75,749.0,1763.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-08 23:00:00+00:00,133.5,1909.0,0.0,69.25,41.0,0.0,8.25,404.5,2565.5,0.0,0.0,755.25,2565.5,755.25,1810.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 00:00:00+00:00,133.25,1897.0,0.0,69.0,41.0,0.0,8.0,433.5,2581.75,0.0,0.0,770.5,2581.75,770.5,1811.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 01:00:00+00:00,133.5,1815.0,0.0,70.25,41.0,0.0,8.0,451.5,2519.25,0.0,0.0,758.0,2519.25,758.0,1761.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 02:00:00+00:00,132.5,1776.5,0.0,64.25,41.0,0.0,8.0,468.5,2490.75,0.0,0.0,768.75,2490.75,768.75,1722.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 03:00:00+00:00,132.5,1953.25,0.0,72.5,41.0,0.0,8.25,451.5,2659.0,0.0,0.0,847.5,2659.0,847.5,1811.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 04:00:00+00:00,130.75,2294.0,0.0,74.75,40.25,1.5,8.0,444.25,2993.5,0.0,0.0,952.5,2993.5,952.5,2041.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 05:00:00+00:00,130.25,2297.0,0.0,75.0,40.0,53.0,8.0,444.25,3047.5,0.0,0.0,1122.5,3047.5,1122.5,1925.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 06:00:00+00:00,124.75,2169.75,0.0,75.0,40.0,171.75,7.5,439.25,3028.0,0.0,0.0,1160.75,3028.0,1160.75,1867.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 07:00:00+00:00,124.75,1451.75,0.0,75.0,40.0,278.75,7.75,365.75,2343.75,0.0,0.0,1089.75,2343.75,1089.75,1254.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 08:00:00+00:00,123.75,249.0,0.0,64.25,41.0,356.5,8.75,325.75,1169.0,0.0,0.0,817.0,1169.0,817.0,352.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 09:00:00+00:00,122.5,0.0,0.0,58.25,41.0,403.25,8.25,361.75,995.0,0.0,0.0,733.25,995.0,733.25,261.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 10:00:00+00:00,130.75,0.0,0.0,53.0,41.0,428.75,7.75,369.0,1030.25,0.0,0.0,696.75,1030.25,696.75,333.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 11:00:00+00:00,130.75,0.0,0.0,53.0,41.0,427.75,8.25,395.0,1055.75,0.0,0.0,687.5,1055.75,687.5,368.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 12:00:00+00:00,129.0,0.0,0.0,55.0,41.0,400.75,7.75,357.25,990.75,0.0,0.0,671.25,990.75,671.25,319.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 13:00:00+00:00,128.25,16.25,0.0,60.5,41.0,349.5,7.5,336.75,939.75,0.0,0.0,660.75,939.75,660.75,279.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 14:00:00+00:00,129.25,186.5,0.0,60.5,41.0,270.0,8.25,335.0,1030.5,0.0,0.0,635.0,1030.5,635.0,395.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 15:00:00+00:00,131.0,970.0,0.0,69.75,41.0,162.25,8.0,337.25,1719.25,0.0,0.0,749.0,1719.25,749.0,970.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 16:00:00+00:00,130.25,2099.75,0.0,73.0,41.0,45.25,9.0,422.25,2820.5,0.0,0.0,848.25,2820.5,848.25,1972.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 17:00:00+00:00,123.0,2234.0,0.0,73.0,41.0,1.0,9.0,463.0,2944.0,0.0,0.0,910.75,2944.0,910.75,2033.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 18:00:00+00:00,123.25,2272.75,0.0,73.25,40.25,0.0,8.0,441.5,2959.0,0.0,0.0,928.75,2959.0,928.75,2030.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 19:00:00+00:00,131.25,2291.25,0.0,75.0,40.0,0.0,8.25,437.75,2983.5,0.0,0.0,891.75,2983.5,891.75,2091.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 20:00:00+00:00,130.75,2230.75,0.0,75.0,40.0,0.0,8.75,432.75,2918.0,0.0,0.0,867.25,2918.0,867.25,2050.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 21:00:00+00:00,128.25,1904.75,0.0,75.0,40.25,0.0,8.0,385.75,2542.0,0.0,0.0,765.5,2542.0,765.5,1776.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 22:00:00+00:00,130.5,1614.5,0.0,70.0,41.0,0.0,7.75,382.5,2246.25,0.0,0.0,658.25,2246.25,658.25,1588.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-09 23:00:00+00:00,132.75,1504.25,0.0,70.0,41.0,0.0,8.0,457.5,2213.5,0.0,0.0,659.25,2213.5,659.25,1554.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 00:00:00+00:00,132.5,1392.75,0.0,70.0,40.5,0.0,7.75,492.5,2136.0,0.0,0.0,684.25,2136.0,684.25,1451.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 01:00:00+00:00,131.75,1444.25,0.0,70.0,40.0,0.0,8.0,491.5,2185.5,0.0,0.0,686.0,2185.5,686.0,1499.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 02:00:00+00:00,130.25,1480.5,0.0,70.0,40.0,0.0,8.0,467.25,2196.0,0.0,0.0,701.25,2196.0,701.25,1494.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 03:00:00+00:00,131.0,1618.5,0.0,71.5,40.0,0.0,8.0,423.25,2292.25,0.0,0.0,726.25,2292.25,726.25,1566.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 04:00:00+00:00,129.0,1903.75,0.0,72.25,40.0,1.75,8.0,347.25,2502.0,0.0,0.0,824.5,2502.0,824.5,1677.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 05:00:00+00:00,128.75,1913.75,0.0,72.0,40.0,56.25,7.25,285.25,2503.25,0.0,0.0,945.25,2503.25,945.25,1558.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 06:00:00+00:00,119.5,1880.5,0.0,72.5,40.0,176.75,8.0,218.75,2516.0,0.0,0.0,1137.5,2516.0,1137.5,1378.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 07:00:00+00:00,119.5,1427.75,0.0,71.5,40.0,283.75,7.75,216.25,2166.5,0.0,0.0,1027.75,2166.5,1027.75,1138.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 08:00:00+00:00,119.5,377.75,0.0,41.75,40.0,360.25,7.0,263.25,1209.5,0.0,0.0,874.0,1209.5,874.0,335.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 09:00:00+00:00,119.5,352.25,0.0,60.75,40.0,409.25,8.25,307.5,1297.5,0.0,0.0,905.25,1297.5,905.25,392.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 10:00:00+00:00,130.75,344.5,0.0,56.0,40.0,432.75,7.75,328.5,1340.25,0.0,0.0,910.5,1340.25,910.5,429.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 11:00:00+00:00,130.5,336.5,0.0,50.0,40.0,431.75,7.75,331.75,1328.25,0.0,0.0,848.5,1328.25,848.5,479.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 12:00:00+00:00,129.25,317.0,0.0,50.5,40.0,404.25,8.0,342.5,1291.5,0.0,0.0,846.25,1291.5,846.25,445.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 13:00:00+00:00,128.5,360.5,0.0,58.25,40.0,350.75,8.0,331.75,1277.75,0.0,0.0,846.75,1277.75,846.75,431.0,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 14:00:00+00:00,129.5,460.5,0.0,62.5,40.0,268.25,8.0,305.25,1274.0,0.0,0.0,809.25,1274.0,809.25,464.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 15:00:00+00:00,129.0,1266.5,0.0,64.25,40.0,163.0,8.75,323.75,1995.25,0.0,0.0,836.5,1995.25,836.5,1158.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 16:00:00+00:00,130.0,2028.5,0.0,70.0,41.0,46.0,8.5,278.75,2602.75,0.0,0.0,873.5,2602.75,873.5,1729.25,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 17:00:00+00:00,122.25,2253.5,0.0,71.0,41.0,1.25,8.5,252.0,2749.5,0.0,0.0,891.75,2749.5,891.75,1857.75,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 18:00:00+00:00,120.75,2260.5,0.0,71.0,41.0,0.0,8.0,209.75,2711.0,0.0,0.0,895.5,2711.0,895.5,1815.5,[Geothermal] ZERO,IT_CALA,2026-04-23
2026-04-10 19:00:00+00:00,127.5,2224.75,0.0,71.0,41.0,0.0,8.25,230.25,2702.75,0.0,0.0,869.25,2702.75,869.25,1833.5,[Geothermal] ZERO,IT_CALA,2026-04-23
