,ME_BA,BA_ME,ME_RS,RS_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-24 02:00:00+00:00,0.0,211.0,68.0,288.0,600.0,0.0,-211.0,-220.0,600.0,169.0,None,ME,2026-04-23
2026-03-24 03:00:00+00:00,0.0,221.0,68.0,288.0,600.0,0.0,-221.0,-220.0,600.0,159.0,None,ME,2026-04-23
2026-03-24 04:00:00+00:00,0.0,208.0,89.0,260.0,600.0,0.0,-208.0,-171.0,600.0,221.0,None,ME,2026-04-23
2026-03-24 05:00:00+00:00,0.0,215.0,57.0,241.0,580.0,0.0,-215.0,-184.0,580.0,181.0,None,ME,2026-04-23
2026-03-24 06:00:00+00:00,0.0,193.0,130.0,240.0,600.0,0.0,-193.0,-110.0,600.0,297.0,None,ME,2026-04-23
2026-03-24 07:00:00+00:00,58.0,206.0,59.0,216.0,580.0,0.0,-148.0,-157.0,580.0,275.0,None,ME,2026-04-23
2026-03-24 08:00:00+00:00,63.0,268.0,75.0,287.0,575.0,0.0,-205.0,-212.0,575.0,158.0,None,ME,2026-04-23
2026-03-24 09:00:00+00:00,70.0,291.0,73.0,287.0,486.0,0.0,-221.0,-214.0,486.0,51.0,None,ME,2026-04-23
2026-03-24 10:00:00+00:00,75.0,267.0,86.0,287.0,481.0,0.0,-192.0,-201.0,481.0,88.0,None,ME,2026-04-23
2026-03-24 11:00:00+00:00,70.0,255.0,75.0,217.0,458.0,0.0,-185.0,-142.0,458.0,131.0,None,ME,2026-04-23
2026-03-24 12:00:00+00:00,70.0,265.0,69.0,226.0,468.0,0.0,-195.0,-157.0,468.0,116.0,None,ME,2026-04-23
2026-03-24 13:00:00+00:00,70.0,264.0,71.0,248.0,487.0,0.0,-194.0,-177.0,487.0,116.0,None,ME,2026-04-23
2026-03-24 14:00:00+00:00,19.0,259.0,68.0,288.0,595.0,0.0,-240.0,-220.0,595.0,135.0,None,ME,2026-04-23
2026-03-24 15:00:00+00:00,25.0,235.0,108.0,239.0,630.0,30.0,-210.0,-131.0,600.0,259.0,None,ME,2026-04-23
2026-03-24 16:00:00+00:00,35.0,227.0,226.0,197.0,489.0,40.0,-192.0,29.0,449.0,286.0,None,ME,2026-04-23
2026-03-24 17:00:00+00:00,130.0,167.0,226.0,230.0,427.0,56.0,-37.0,-4.0,371.0,330.0,None,ME,2026-04-23
2026-03-24 18:00:00+00:00,132.0,167.0,230.0,233.0,413.0,48.0,-35.0,-3.0,365.0,327.0,None,ME,2026-04-23
2026-03-24 19:00:00+00:00,98.0,167.0,219.0,157.0,359.0,41.0,-69.0,62.0,318.0,311.0,None,ME,2026-04-23
2026-03-24 20:00:00+00:00,35.0,227.0,158.0,204.0,600.0,25.0,-192.0,-46.0,575.0,337.0,None,ME,2026-04-23
2026-03-24 21:00:00+00:00,25.0,221.0,142.0,210.0,600.0,25.0,-196.0,-68.0,575.0,311.0,None,ME,2026-04-23
2026-03-24 22:00:00+00:00,0.0,229.0,97.0,210.0,600.0,0.0,-229.0,-113.0,600.0,258.0,None,ME,2026-04-23
2026-03-24 23:00:00+00:00,0.0,167.0,59.0,252.0,600.0,0.0,-167.0,-193.0,600.0,240.0,None,ME,2026-04-23
2026-03-25 00:00:00+00:00,0.0,167.0,61.0,252.0,600.0,0.0,-167.0,-191.0,600.0,242.0,None,ME,2026-04-23
2026-03-25 01:00:00+00:00,0.0,167.0,61.0,252.0,600.0,0.0,-167.0,-191.0,600.0,242.0,None,ME,2026-04-23
2026-03-25 02:00:00+00:00,10.0,167.0,52.0,252.0,600.0,0.0,-157.0,-200.0,600.0,243.0,None,ME,2026-04-23
2026-03-25 03:00:00+00:00,10.0,167.0,51.0,252.0,600.0,0.0,-157.0,-201.0,600.0,242.0,None,ME,2026-04-23
2026-03-25 04:00:00+00:00,10.0,167.0,51.0,252.0,600.0,0.0,-157.0,-201.0,600.0,242.0,None,ME,2026-04-23
2026-03-25 05:00:00+00:00,10.0,167.0,63.0,252.0,600.0,0.0,-157.0,-189.0,600.0,254.0,None,ME,2026-04-23
2026-03-25 06:00:00+00:00,10.0,171.0,76.0,252.0,600.0,0.0,-161.0,-176.0,600.0,263.0,None,ME,2026-04-23
2026-03-25 07:00:00+00:00,10.0,191.0,79.0,252.0,590.0,0.0,-181.0,-173.0,590.0,236.0,None,ME,2026-04-23
2026-03-25 08:00:00+00:00,0.0,240.0,7.0,252.0,595.0,0.0,-240.0,-245.0,595.0,110.0,None,ME,2026-04-23
2026-03-25 09:00:00+00:00,44.0,300.0,7.0,252.0,591.0,0.0,-256.0,-245.0,591.0,90.0,None,ME,2026-04-23
2026-03-25 10:00:00+00:00,42.0,300.0,17.0,252.0,582.0,0.0,-258.0,-235.0,582.0,89.0,None,ME,2026-04-23
2026-03-25 11:00:00+00:00,43.0,300.0,7.0,252.0,572.0,0.0,-257.0,-245.0,572.0,70.0,None,ME,2026-04-23
2026-03-25 12:00:00+00:00,60.0,300.0,7.0,252.0,571.0,10.0,-240.0,-245.0,561.0,76.0,None,ME,2026-04-23
2026-03-25 13:00:00+00:00,17.0,300.0,27.0,252.0,585.0,0.0,-283.0,-225.0,585.0,77.0,None,ME,2026-04-23
2026-03-25 14:00:00+00:00,15.0,215.0,27.0,252.0,600.0,0.0,-200.0,-225.0,600.0,175.0,None,ME,2026-04-23
2026-03-25 15:00:00+00:00,66.0,189.0,161.0,252.0,620.0,20.0,-123.0,-91.0,600.0,386.0,None,ME,2026-04-23
2026-03-25 16:00:00+00:00,66.0,167.0,119.0,217.0,550.0,47.0,-101.0,-98.0,503.0,304.0,None,ME,2026-04-23
2026-03-25 17:00:00+00:00,81.0,134.0,220.0,240.0,444.0,30.0,-53.0,-20.0,414.0,341.0,None,ME,2026-04-23
2026-03-25 18:00:00+00:00,81.0,142.0,204.0,215.0,427.0,44.0,-61.0,-11.0,383.0,311.0,None,ME,2026-04-23
2026-03-25 19:00:00+00:00,81.0,142.0,185.0,225.0,437.0,34.0,-61.0,-40.0,403.0,302.0,None,ME,2026-04-23
2026-03-25 20:00:00+00:00,46.0,196.0,105.0,238.0,600.0,0.0,-150.0,-133.0,600.0,317.0,None,ME,2026-04-23
2026-03-25 21:00:00+00:00,0.0,213.0,119.0,252.0,600.0,0.0,-213.0,-133.0,600.0,254.0,None,ME,2026-04-23
2026-03-25 22:00:00+00:00,0.0,228.0,139.0,252.0,600.0,0.0,-228.0,-113.0,600.0,259.0,None,ME,2026-04-23
2026-03-25 23:00:00+00:00,0.0,245.0,67.0,207.0,600.0,30.0,-245.0,-140.0,570.0,185.0,None,ME,2026-04-23
2026-03-26 00:00:00+00:00,0.0,245.0,79.0,207.0,600.0,0.0,-245.0,-128.0,600.0,227.0,None,ME,2026-04-23
2026-03-26 01:00:00+00:00,10.0,245.0,36.0,209.0,600.0,0.0,-235.0,-173.0,600.0,192.0,None,ME,2026-04-23
2026-03-26 02:00:00+00:00,0.0,245.0,46.0,209.0,600.0,0.0,-245.0,-163.0,600.0,192.0,None,ME,2026-04-23
2026-03-26 03:00:00+00:00,0.0,260.0,49.0,197.0,600.0,0.0,-260.0,-148.0,600.0,192.0,None,ME,2026-04-23
2026-03-26 04:00:00+00:00,0.0,203.0,35.0,217.0,575.0,0.0,-203.0,-182.0,575.0,190.0,None,ME,2026-04-23
2026-03-26 05:00:00+00:00,0.0,246.0,40.0,200.0,600.0,0.0,-246.0,-160.0,600.0,194.0,None,ME,2026-04-23
2026-03-26 06:00:00+00:00,10.0,210.0,103.0,252.0,600.0,0.0,-200.0,-149.0,600.0,251.0,None,ME,2026-04-23
2026-03-26 07:00:00+00:00,12.0,224.0,105.0,225.0,600.0,0.0,-212.0,-120.0,600.0,268.0,None,ME,2026-04-23
2026-03-26 08:00:00+00:00,0.0,279.0,32.0,252.0,600.0,0.0,-279.0,-220.0,600.0,101.0,None,ME,2026-04-23
2026-03-26 09:00:00+00:00,28.0,266.0,2.0,252.0,579.0,0.0,-238.0,-250.0,579.0,91.0,None,ME,2026-04-23
2026-03-26 10:00:00+00:00,32.0,271.0,2.0,252.0,579.0,0.0,-239.0,-250.0,579.0,90.0,None,ME,2026-04-23
2026-03-26 11:00:00+00:00,50.0,267.0,2.0,236.0,540.0,0.0,-217.0,-234.0,540.0,89.0,None,ME,2026-04-23
2026-03-26 12:00:00+00:00,50.0,265.0,2.0,238.0,538.0,0.0,-215.0,-236.0,538.0,87.0,None,ME,2026-04-23
2026-03-26 13:00:00+00:00,50.0,258.0,22.0,252.0,524.0,0.0,-208.0,-230.0,524.0,86.0,None,ME,2026-04-23
2026-03-26 14:00:00+00:00,20.0,245.0,17.0,252.0,584.0,30.0,-225.0,-235.0,554.0,94.0,None,ME,2026-04-23
2026-03-26 15:00:00+00:00,59.0,265.0,118.0,251.0,610.0,43.0,-206.0,-133.0,567.0,228.0,None,ME,2026-04-23
2026-03-26 16:00:00+00:00,46.0,190.0,147.0,98.0,424.0,29.0,-144.0,49.0,395.0,300.0,None,ME,2026-04-23
2026-03-26 17:00:00+00:00,57.0,190.0,250.0,80.0,307.0,65.0,-133.0,170.0,242.0,279.0,None,ME,2026-04-23
2026-03-26 18:00:00+00:00,57.0,190.0,250.0,84.0,296.0,65.0,-133.0,166.0,231.0,264.0,None,ME,2026-04-23
2026-03-26 19:00:00+00:00,30.0,182.0,145.0,86.0,400.0,44.0,-152.0,59.0,356.0,263.0,None,ME,2026-04-23
2026-03-26 20:00:00+00:00,4.0,282.0,92.0,225.0,600.0,9.0,-278.0,-133.0,591.0,180.0,None,ME,2026-04-23
2026-03-26 21:00:00+00:00,14.0,282.0,98.0,215.0,600.0,32.0,-268.0,-117.0,568.0,183.0,None,ME,2026-04-23
2026-03-26 22:00:00+00:00,0.0,285.0,51.0,211.0,600.0,50.0,-285.0,-160.0,550.0,105.0,None,ME,2026-04-23
2026-03-26 23:00:00+00:00,24.0,228.0,59.0,231.0,600.0,0.0,-204.0,-172.0,600.0,224.0,None,ME,2026-04-23
2026-03-27 00:00:00+00:00,24.0,228.0,59.0,235.0,600.0,0.0,-204.0,-176.0,600.0,220.0,None,ME,2026-04-23
2026-03-27 01:00:00+00:00,24.0,232.0,59.0,240.0,600.0,0.0,-208.0,-181.0,600.0,211.0,None,ME,2026-04-23
2026-03-27 02:00:00+00:00,24.0,282.0,32.0,187.0,600.0,0.0,-258.0,-155.0,600.0,187.0,None,ME,2026-04-23
2026-03-27 03:00:00+00:00,24.0,242.0,59.0,247.0,600.0,0.0,-218.0,-188.0,600.0,194.0,None,ME,2026-04-23
2026-03-27 04:00:00+00:00,24.0,300.0,59.0,168.0,600.0,0.0,-276.0,-109.0,600.0,215.0,None,ME,2026-04-23
2026-03-27 05:00:00+00:00,24.0,285.0,59.0,161.0,600.0,0.0,-261.0,-102.0,600.0,237.0,None,ME,2026-04-23
2026-03-27 06:00:00+00:00,23.0,202.0,109.0,163.0,563.0,0.0,-179.0,-54.0,563.0,330.0,None,ME,2026-04-23
2026-03-27 07:00:00+00:00,26.0,260.0,85.0,181.0,600.0,0.0,-234.0,-96.0,600.0,270.0,None,ME,2026-04-23
2026-03-27 08:00:00+00:00,13.0,282.0,4.0,202.0,600.0,0.0,-269.0,-198.0,600.0,133.0,None,ME,2026-04-23
2026-03-27 09:00:00+00:00,15.0,230.0,2.0,252.0,588.0,0.0,-215.0,-250.0,588.0,123.0,None,ME,2026-04-23
2026-03-27 10:00:00+00:00,14.0,230.0,2.0,252.0,600.0,0.0,-216.0,-250.0,600.0,134.0,None,ME,2026-04-23
2026-03-27 11:00:00+00:00,14.0,230.0,2.0,244.0,600.0,0.0,-216.0,-242.0,600.0,142.0,None,ME,2026-04-23
2026-03-27 12:00:00+00:00,3.0,230.0,2.0,252.0,596.0,0.0,-227.0,-250.0,596.0,119.0,None,ME,2026-04-23
2026-03-27 13:00:00+00:00,3.0,230.0,22.0,233.0,577.0,0.0,-227.0,-211.0,577.0,139.0,None,ME,2026-04-23
2026-03-27 14:00:00+00:00,43.0,271.0,2.0,204.0,600.0,0.0,-228.0,-202.0,600.0,170.0,None,ME,2026-04-23
2026-03-27 15:00:00+00:00,47.0,265.0,119.0,191.0,600.0,0.0,-218.0,-72.0,600.0,310.0,None,ME,2026-04-23
2026-03-27 16:00:00+00:00,54.0,275.0,44.0,227.0,615.0,20.0,-221.0,-183.0,595.0,191.0,None,ME,2026-04-23
2026-03-27 17:00:00+00:00,76.0,295.0,115.0,226.0,537.0,20.0,-219.0,-111.0,517.0,187.0,None,ME,2026-04-23
2026-03-27 18:00:00+00:00,70.0,261.0,115.0,278.0,555.0,20.0,-191.0,-163.0,535.0,181.0,None,ME,2026-04-23
2026-03-27 19:00:00+00:00,73.0,306.0,125.0,295.0,614.0,20.0,-233.0,-170.0,594.0,191.0,None,ME,2026-04-23
2026-03-27 20:00:00+00:00,8.0,279.0,69.0,214.0,600.0,0.0,-271.0,-145.0,600.0,184.0,None,ME,2026-04-23
2026-03-27 21:00:00+00:00,8.0,269.0,129.0,222.0,600.0,0.0,-261.0,-93.0,600.0,246.0,None,ME,2026-04-23
2026-03-27 22:00:00+00:00,3.0,265.0,39.0,234.0,600.0,0.0,-262.0,-195.0,600.0,143.0,None,ME,2026-04-23
2026-03-27 23:00:00+00:00,12.0,300.0,48.0,152.0,600.0,0.0,-288.0,-104.0,600.0,208.0,None,ME,2026-04-23
2026-03-28 00:00:00+00:00,18.0,276.0,54.0,152.0,600.0,6.0,-258.0,-98.0,594.0,238.0,None,ME,2026-04-23
2026-03-28 01:00:00+00:00,27.0,292.0,45.0,152.0,600.0,0.0,-265.0,-107.0,600.0,228.0,None,ME,2026-04-23
2026-03-28 02:00:00+00:00,30.0,292.0,43.0,152.0,600.0,0.0,-262.0,-109.0,600.0,229.0,None,ME,2026-04-23
2026-03-28 03:00:00+00:00,19.0,292.0,54.0,152.0,600.0,0.0,-273.0,-98.0,600.0,229.0,None,ME,2026-04-23
2026-03-28 04:00:00+00:00,19.0,292.0,54.0,152.0,600.0,0.0,-273.0,-98.0,600.0,229.0,None,ME,2026-04-23
2026-03-28 05:00:00+00:00,37.0,295.0,48.0,155.0,600.0,0.0,-258.0,-107.0,600.0,235.0,None,ME,2026-04-23
2026-03-28 06:00:00+00:00,37.0,266.0,18.0,165.0,600.0,0.0,-229.0,-147.0,600.0,224.0,None,ME,2026-04-23
2026-03-28 07:00:00+00:00,22.0,231.0,45.0,193.0,600.0,0.0,-209.0,-148.0,600.0,243.0,None,ME,2026-04-23
2026-03-28 08:00:00+00:00,105.0,41.0,78.0,75.0,0.0,22.0,64.0,3.0,-22.0,45.0,None,ME,2026-04-23
2026-03-28 09:00:00+00:00,125.0,41.0,91.0,75.0,0.0,24.0,84.0,16.0,-24.0,76.0,None,ME,2026-04-23
2026-03-28 10:00:00+00:00,105.0,41.0,92.0,64.0,0.0,23.0,64.0,28.0,-23.0,69.0,None,ME,2026-04-23
2026-03-28 11:00:00+00:00,100.0,48.0,63.0,20.0,0.0,26.0,52.0,43.0,-26.0,69.0,None,ME,2026-04-23
2026-03-28 12:00:00+00:00,110.0,58.0,77.0,47.0,0.0,35.0,52.0,30.0,-35.0,47.0,None,ME,2026-04-23
2026-03-28 13:00:00+00:00,115.0,56.0,68.0,20.0,0.0,41.0,59.0,48.0,-41.0,66.0,None,ME,2026-04-23
2026-03-28 14:00:00+00:00,95.0,41.0,42.0,44.0,0.0,21.0,54.0,-2.0,-21.0,31.0,None,ME,2026-04-23
2026-03-28 15:00:00+00:00,0.0,262.0,128.0,274.0,600.0,0.0,-262.0,-146.0,600.0,192.0,None,ME,2026-04-23
2026-03-28 16:00:00+00:00,45.0,280.0,181.0,244.0,580.0,10.0,-235.0,-63.0,570.0,272.0,None,ME,2026-04-23
2026-03-28 17:00:00+00:00,25.0,250.0,181.0,241.0,550.0,30.0,-225.0,-60.0,520.0,235.0,None,ME,2026-04-23
2026-03-28 18:00:00+00:00,25.0,250.0,181.0,244.0,553.0,12.0,-225.0,-63.0,541.0,253.0,None,ME,2026-04-23
2026-03-28 19:00:00+00:00,25.0,250.0,177.0,267.0,592.0,28.0,-225.0,-90.0,564.0,249.0,None,ME,2026-04-23
2026-03-28 20:00:00+00:00,90.0,272.0,108.0,163.0,600.0,0.0,-182.0,-55.0,600.0,363.0,None,ME,2026-04-23
2026-03-28 21:00:00+00:00,24.0,290.0,27.0,153.0,600.0,0.0,-266.0,-126.0,600.0,208.0,None,ME,2026-04-23
2026-03-28 22:00:00+00:00,12.0,290.0,66.0,158.0,600.0,3.0,-278.0,-92.0,597.0,227.0,None,ME,2026-04-23
2026-03-28 23:00:00+00:00,0.0,166.0,60.0,284.0,600.0,25.0,-166.0,-224.0,575.0,185.0,None,ME,2026-04-23
2026-03-29 00:00:00+00:00,0.0,151.0,70.0,287.0,600.0,0.0,-151.0,-217.0,600.0,232.0,None,ME,2026-04-23
2026-03-29 01:00:00+00:00,0.0,211.0,71.0,182.0,550.0,0.0,-211.0,-111.0,550.0,228.0,None,ME,2026-04-23
2026-03-29 02:00:00+00:00,0.0,155.0,65.0,281.0,600.0,0.0,-155.0,-216.0,600.0,229.0,None,ME,2026-04-23
2026-03-29 03:00:00+00:00,0.0,155.0,65.0,272.0,600.0,0.0,-155.0,-207.0,600.0,238.0,None,ME,2026-04-23
2026-03-29 04:00:00+00:00,0.0,160.0,78.0,267.0,600.0,0.0,-160.0,-189.0,600.0,251.0,None,ME,2026-04-23
2026-03-29 05:00:00+00:00,0.0,158.0,75.0,267.0,590.0,0.0,-158.0,-192.0,590.0,240.0,None,ME,2026-04-23
2026-03-29 06:00:00+00:00,0.0,158.0,89.0,267.0,590.0,0.0,-158.0,-178.0,590.0,254.0,None,ME,2026-04-23
2026-03-29 07:00:00+00:00,90.0,41.0,105.0,27.0,0.0,0.0,49.0,78.0,0.0,127.0,None,ME,2026-04-23
2026-03-29 08:00:00+00:00,135.0,41.0,104.0,42.0,0.0,0.0,94.0,62.0,0.0,156.0,None,ME,2026-04-23
2026-03-29 09:00:00+00:00,135.0,101.0,71.0,36.0,0.0,0.0,34.0,35.0,0.0,69.0,None,ME,2026-04-23
2026-03-29 10:00:00+00:00,90.0,101.0,66.0,27.0,0.0,0.0,-11.0,39.0,0.0,28.0,None,ME,2026-04-23
2026-03-29 11:00:00+00:00,90.0,95.0,66.0,27.0,0.0,0.0,-5.0,39.0,0.0,34.0,None,ME,2026-04-23
2026-03-29 12:00:00+00:00,90.0,82.0,108.0,27.0,0.0,0.0,8.0,81.0,0.0,89.0,None,ME,2026-04-23
2026-03-29 13:00:00+00:00,77.0,69.0,91.0,27.0,0.0,0.0,8.0,64.0,0.0,72.0,None,ME,2026-04-23
2026-03-29 14:00:00+00:00,82.0,101.0,79.0,55.0,0.0,0.0,-19.0,24.0,0.0,5.0,None,ME,2026-04-23
2026-03-29 15:00:00+00:00,0.0,207.0,47.0,185.0,550.0,0.0,-207.0,-138.0,550.0,205.0,None,ME,2026-04-23
2026-03-29 16:00:00+00:00,15.0,226.0,97.0,238.0,600.0,0.0,-211.0,-141.0,600.0,248.0,None,ME,2026-04-23
2026-03-29 17:00:00+00:00,25.0,266.0,147.0,218.0,600.0,0.0,-241.0,-71.0,600.0,288.0,None,ME,2026-04-23
2026-03-29 18:00:00+00:00,25.0,266.0,135.0,239.0,600.0,0.0,-241.0,-104.0,600.0,255.0,None,ME,2026-04-23
2026-03-29 19:00:00+00:00,12.0,296.0,70.0,188.0,600.0,0.0,-284.0,-118.0,600.0,198.0,None,ME,2026-04-23
2026-03-29 20:00:00+00:00,0.0,270.0,72.0,197.0,599.0,0.0,-270.0,-125.0,599.0,204.0,None,ME,2026-04-23
2026-03-29 21:00:00+00:00,0.0,277.0,59.0,166.0,599.0,0.0,-277.0,-107.0,599.0,215.0,None,ME,2026-04-23
2026-03-29 22:00:00+00:00,0.0,300.0,77.0,287.0,598.0,9.0,-300.0,-210.0,589.0,79.0,None,ME,2026-04-23
2026-03-29 23:00:00+00:00,25.0,300.0,77.0,287.0,600.0,23.0,-275.0,-210.0,577.0,92.0,None,ME,2026-04-23
2026-03-30 00:00:00+00:00,14.0,300.0,77.0,287.0,600.0,1.0,-286.0,-210.0,599.0,103.0,None,ME,2026-04-23
2026-03-30 01:00:00+00:00,14.0,300.0,77.0,287.0,600.0,2.0,-286.0,-210.0,598.0,102.0,None,ME,2026-04-23
2026-03-30 02:00:00+00:00,14.0,300.0,77.0,287.0,600.0,0.0,-286.0,-210.0,600.0,104.0,None,ME,2026-04-23
2026-03-30 03:00:00+00:00,27.0,240.0,77.0,237.0,600.0,40.0,-213.0,-160.0,560.0,187.0,None,ME,2026-04-23
2026-03-30 04:00:00+00:00,56.0,221.0,87.0,233.0,600.0,23.0,-165.0,-146.0,577.0,266.0,None,ME,2026-04-23
2026-03-30 05:00:00+00:00,48.0,221.0,198.0,289.0,600.0,27.0,-173.0,-91.0,573.0,309.0,None,ME,2026-04-23
2026-03-30 06:00:00+00:00,44.0,226.0,202.0,330.0,600.0,0.0,-182.0,-128.0,600.0,290.0,None,ME,2026-04-23
2026-03-30 07:00:00+00:00,34.0,223.0,67.0,237.0,600.0,0.0,-189.0,-170.0,600.0,241.0,None,ME,2026-04-23
2026-03-30 08:00:00+00:00,48.0,214.0,21.0,207.0,600.0,0.0,-166.0,-186.0,600.0,248.0,None,ME,2026-04-23
2026-03-30 09:00:00+00:00,50.0,131.0,21.0,200.0,510.0,0.0,-81.0,-179.0,510.0,250.0,None,ME,2026-04-23
2026-03-30 10:00:00+00:00,49.0,119.0,30.0,221.0,510.0,0.0,-70.0,-191.0,510.0,249.0,None,ME,2026-04-23
2026-03-30 11:00:00+00:00,47.0,105.0,30.0,235.0,510.0,0.0,-58.0,-205.0,510.0,247.0,None,ME,2026-04-23
2026-03-30 12:00:00+00:00,45.0,128.0,30.0,230.0,510.0,0.0,-83.0,-200.0,510.0,227.0,None,ME,2026-04-23
2026-03-30 13:00:00+00:00,20.0,104.0,26.0,244.0,510.0,0.0,-84.0,-218.0,510.0,208.0,None,ME,2026-04-23
2026-03-30 14:00:00+00:00,20.0,198.0,42.0,251.0,600.0,0.0,-178.0,-209.0,600.0,213.0,None,ME,2026-04-23
2026-03-30 15:00:00+00:00,60.0,203.0,127.0,210.0,550.0,0.0,-143.0,-83.0,550.0,324.0,None,ME,2026-04-23
2026-03-30 16:00:00+00:00,70.0,236.0,131.0,209.0,561.0,30.0,-166.0,-78.0,531.0,287.0,None,ME,2026-04-23
2026-03-30 17:00:00+00:00,80.0,310.0,200.0,165.0,364.0,30.0,-230.0,35.0,334.0,139.0,None,ME,2026-04-23
2026-03-30 18:00:00+00:00,80.0,310.0,193.0,194.0,374.0,30.0,-230.0,-1.0,344.0,113.0,None,ME,2026-04-23
2026-03-30 19:00:00+00:00,60.0,256.0,192.0,334.0,560.0,20.0,-196.0,-142.0,540.0,202.0,None,ME,2026-04-23
2026-03-30 20:00:00+00:00,55.0,294.0,182.0,319.0,600.0,37.0,-239.0,-137.0,563.0,187.0,None,ME,2026-04-23
2026-03-30 21:00:00+00:00,10.0,281.0,157.0,309.0,600.0,0.0,-271.0,-152.0,600.0,177.0,None,ME,2026-04-23
2026-03-30 22:00:00+00:00,0.0,275.0,54.0,222.0,600.0,0.0,-275.0,-168.0,600.0,157.0,None,ME,2026-04-23
2026-03-30 23:00:00+00:00,0.0,215.0,66.0,237.0,600.0,0.0,-215.0,-171.0,600.0,214.0,None,ME,2026-04-23
2026-03-31 00:00:00+00:00,0.0,300.0,46.0,208.0,594.0,0.0,-300.0,-162.0,594.0,132.0,None,ME,2026-04-23
2026-03-31 01:00:00+00:00,0.0,300.0,46.0,228.0,593.0,0.0,-300.0,-182.0,593.0,111.0,None,ME,2026-04-23
2026-03-31 02:00:00+00:00,0.0,300.0,56.0,226.0,594.0,0.0,-300.0,-170.0,594.0,124.0,None,ME,2026-04-23
2026-03-31 03:00:00+00:00,0.0,300.0,52.0,207.0,585.0,0.0,-300.0,-155.0,585.0,130.0,None,ME,2026-04-23
2026-03-31 04:00:00+00:00,55.0,310.0,131.0,153.0,532.0,10.0,-255.0,-22.0,522.0,245.0,None,ME,2026-04-23
2026-03-31 05:00:00+00:00,55.0,229.0,116.0,88.0,503.0,10.0,-174.0,28.0,493.0,347.0,None,ME,2026-04-23
2026-03-31 06:00:00+00:00,45.0,263.0,141.0,147.0,566.0,0.0,-218.0,-6.0,566.0,342.0,None,ME,2026-04-23
2026-03-31 07:00:00+00:00,0.0,249.0,130.0,222.0,576.0,0.0,-249.0,-92.0,576.0,235.0,None,ME,2026-04-23
2026-03-31 08:00:00+00:00,15.0,206.0,43.0,185.0,570.0,30.0,-191.0,-142.0,540.0,207.0,None,ME,2026-04-23
2026-03-31 09:00:00+00:00,15.0,236.0,44.0,185.0,591.0,40.0,-221.0,-141.0,551.0,189.0,None,ME,2026-04-23
2026-03-31 10:00:00+00:00,15.0,236.0,43.0,185.0,591.0,30.0,-221.0,-142.0,561.0,198.0,None,ME,2026-04-23
2026-03-31 11:00:00+00:00,15.0,236.0,47.0,192.0,590.0,35.0,-221.0,-145.0,555.0,189.0,None,ME,2026-04-23
2026-03-31 12:00:00+00:00,15.0,236.0,35.0,192.0,595.0,31.0,-221.0,-157.0,564.0,186.0,None,ME,2026-04-23
2026-03-31 13:00:00+00:00,0.0,226.0,34.0,213.0,591.0,15.0,-226.0,-179.0,576.0,171.0,None,ME,2026-04-23
2026-03-31 14:00:00+00:00,65.0,185.0,95.0,180.0,542.0,0.0,-120.0,-85.0,542.0,337.0,None,ME,2026-04-23
2026-03-31 15:00:00+00:00,134.0,116.0,165.0,120.0,413.0,92.0,18.0,45.0,321.0,384.0,None,ME,2026-04-23
2026-03-31 16:00:00+00:00,230.0,41.0,245.0,15.0,173.0,318.0,189.0,230.0,-145.0,274.0,None,ME,2026-04-23
2026-03-31 17:00:00+00:00,230.0,70.0,245.0,15.0,173.0,341.0,160.0,230.0,-168.0,222.0,None,ME,2026-04-23
2026-03-31 18:00:00+00:00,206.0,50.0,250.0,19.0,173.0,348.0,156.0,231.0,-175.0,212.0,None,ME,2026-04-23
2026-03-31 19:00:00+00:00,170.0,75.0,251.0,33.0,178.0,201.0,95.0,218.0,-23.0,290.0,None,ME,2026-04-23
2026-03-31 20:00:00+00:00,57.0,282.0,132.0,179.0,561.0,0.0,-225.0,-47.0,561.0,289.0,None,ME,2026-04-23
2026-03-31 21:00:00+00:00,4.0,261.0,111.0,190.0,599.0,0.0,-257.0,-79.0,599.0,263.0,None,ME,2026-04-23
2026-03-31 22:00:00+00:00,38.0,216.0,21.0,215.0,550.0,20.0,-178.0,-194.0,530.0,158.0,None,ME,2026-04-23
2026-03-31 23:00:00+00:00,43.0,207.0,16.0,225.0,555.0,0.0,-164.0,-209.0,555.0,182.0,None,ME,2026-04-23
2026-04-01 00:00:00+00:00,43.0,216.0,17.0,215.0,550.0,0.0,-173.0,-198.0,550.0,179.0,None,ME,2026-04-23
2026-04-01 01:00:00+00:00,38.0,187.0,22.0,255.0,576.0,0.0,-149.0,-233.0,576.0,194.0,None,ME,2026-04-23
2026-04-01 02:00:00+00:00,43.0,211.0,17.0,215.0,550.0,0.0,-168.0,-198.0,550.0,184.0,None,ME,2026-04-23
2026-04-01 03:00:00+00:00,68.0,171.0,105.0,152.0,440.0,20.0,-103.0,-47.0,420.0,270.0,None,ME,2026-04-23
2026-04-01 04:00:00+00:00,207.0,46.0,250.0,20.0,141.0,326.0,161.0,230.0,-185.0,206.0,None,ME,2026-04-23
2026-04-01 05:00:00+00:00,248.0,46.0,250.0,20.0,141.0,300.0,202.0,230.0,-159.0,273.0,None,ME,2026-04-23
