,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 12:00:00+00:00,391.0491334205363,195.37450948332244,0.0,0.0,46.89288342053629,0.0,0.0,0.0,221.4094383584042,0.0,0.0,63.024035317200784,IT_CNOR,2026-04-23
2026-01-01 13:00:00+00:00,257.90225664905523,234.7015312975732,0.0,0.0,49.91898003044685,0.0,0.14968209904181964,0.0,230.51043252440226,0.0,0.0,62.567117399480615,IT_CNOR,2026-04-23
2026-01-01 14:00:00+00:00,69.8646123495757,163.6605326728678,1.9511483735187811,0.9916845861737659,42.77366723302939,0.0,0.0,0.37232923091000597,292.56270276162684,0.032220798828750515,0.12888319531500206,58.41221879815397,IT_CNOR,2026-04-23
2026-01-01 15:00:00+00:00,5.2058231393745755,4.63345515022868,14.799800862201021,9.375932774580388,129.62772173228,0.0,9.730255815480229,2.8345843271987223,911.2370943387969,0.21804494824605553,0.98120226710725,156.8560846445062,IT_CNOR,2026-04-23
2026-01-01 16:00:00+00:00,0.0,6.668585900555985,19.61557448408223,26.0358619734473,228.07982627965416,0.0,118.43834213806612,3.689004966265012,1184.2415365742665,0.3901832175857225,1.3124344591519757,204.2786500069251,IT_CNOR,2026-04-23
2026-01-01 17:00:00+00:00,0.0,8.975743643605954,22.480157943758545,46.75546461623828,263.15248409662905,0.0,99.34516260082043,4.732664830264958,1374.8799320267137,0.4079883474366342,1.55035572025921,236.47004617427322,IT_CNOR,2026-04-23
2026-01-01 18:00:00+00:00,0.0,7.113244290575762,20.12974801817574,44.14611405078978,239.2470051340559,0.0,93.16883372346913,4.546609752739147,1241.224462497787,0.4033282845171824,1.4299820996518284,212.59067214823847,IT_CNOR,2026-04-23
2026-01-01 19:00:00+00:00,0.0,6.471746922080026,19.808551352664832,25.422166086181758,224.61610035639075,0.0,41.583655637453425,4.43368297424267,1234.2443757087315,0.4290660942815487,1.430220314271829,207.3104345537016,IT_CNOR,2026-04-23
2026-01-01 20:00:00+00:00,0.0,5.835822135454526,20.029117946374793,11.59959708405159,198.92228291345614,0.0,13.436800348916904,3.8905480903030174,1269.0031257139296,0.4322831211447797,1.4409437371492657,209.9094789092193,IT_CNOR,2026-04-23
2026-01-01 21:00:00+00:00,0.0,4.514874415570295,13.04297053386974,6.664814613460911,100.16332499728172,0.0,0.477764488420137,2.0066108513645755,832.8151679895618,0.2866586930520822,0.7644231814722192,137.7633902359465,IT_CNOR,2026-04-23
2026-01-01 22:00:00+00:00,0.0,245.52720302093527,2.790455927051672,1.4708571428571429,49.05041347323306,0.0,0.22718042440856942,0.4381276595744681,295.0975390956637,0.06258966565349544,0.14604255319148937,67.18959103743117,IT_CNOR,2026-04-23
2026-01-01 23:00:00+00:00,0.0,26.375140035417118,10.900764204230812,6.162185734854358,78.67096205224394,0.0,2.887057048341366,1.7083287185734854,530.0134689905781,0.2440469597962122,0.5694429061911618,119.46860334977352,IT_CNOR,2026-04-23
