,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-02 03:00:00+00:00,0.0,0.0,16.935416312072668,7.573429878061156,5.545690730170947,67.52455683078608,0.0,1366.2420198219963,0.0,44.06800435984881,1.9364261033319168,10.22445596373215,0.0,ES,2026-04-23
2026-01-02 04:00:00+00:00,0.0,0.0,19.860084824324698,7.699156753787215,10.751035557051773,70.2967706412906,0.0,1424.4291051793664,0.0,45.28459688686974,1.9662019307252283,10.513048226584315,0.0,ES,2026-04-23
2026-01-02 05:00:00+00:00,0.0,0.0,20.614736242568036,8.840373557385377,34.23550606315396,84.5624713336743,0.0,1684.6818092103836,0.0,52.72512762978032,2.2690367595385403,12.070939203515955,0.0,ES,2026-04-23
2026-01-02 06:00:00+00:00,0.0,861.8030091609538,19.997013336915366,63.885821051595954,162.277929676158,206.75449438201883,0.0,1241.3676439141714,0.0,175.27139355206037,1.6159344240488949,8.613336064778455,5.338424437299035,ES,2026-04-23
2026-01-02 07:00:00+00:00,3.3426702295372523,1200.2172154948496,24.18936076441306,89.20717794065877,274.0129713079864,391.0101908712033,123.7992008799597,1316.0961145441515,0.0,251.43062455805423,1.6898362148195678,8.853926865442117,7.4257103289246995,ES,2026-04-23
2026-01-02 08:00:00+00:00,25.06923809180745,1070.9051566929954,11.71944933335552,75.79576225513843,217.88155223654152,323.5438251790936,240.54479726604637,472.8926454672728,0.0,202.9676261176256,0.6046977600676532,3.191296467254992,6.258953132800799,ES,2026-04-23
2026-01-02 09:00:00+00:00,31.097810385174878,654.0447150717855,4.1978685725128075,49.33335146417051,117.42277971032827,169.42597558661691,173.0193510846879,0.0,0.0,125.28118967807222,0.0,0.0,3.6269584466510665,ES,2026-04-23
2026-01-02 10:00:00+00:00,24.71924393245744,248.07108006246185,2.0745050821437974,20.078215259987118,44.400415908063756,56.495026592789316,47.60924417101035,42.375643817702795,0.0,45.26121646157209,0.05413998637960228,0.28426917476917574,1.7019995506627723,ES,2026-04-23
2026-01-02 11:00:00+00:00,10.641269164688445,88.70008328196518,0.5710060723700604,7.304309677757814,20.332384224953113,20.44201739084816,8.430333652471573,0.0,0.0,17.08221766102273,0.0,0.0,0.6463788739229084,ES,2026-04-23
2026-01-02 12:00:00+00:00,143.58688971213886,124.8531133371344,18.11170835620288,5.471490589684292,46.63910902491336,62.623114834343774,5.894343560822031,1121.3213147063063,0.0,45.698061897990335,1.4402343584377264,7.810619622025626,0.0,ES,2026-04-23
2026-01-02 13:00:00+00:00,141.41937488840384,154.7941218336416,20.246729845475294,6.590776597365047,64.20273970393076,72.56349831388754,2.9810843176672686,1360.8014298373262,0.0,64.27655868270992,1.7532472315082857,9.495438748084611,0.0,ES,2026-04-23
2026-01-02 14:00:00+00:00,95.19897463184182,184.40078803920895,23.434823382310828,10.808728591142689,79.77458317364929,98.82145654733925,12.853718007769043,1374.727375299571,3.699948717484933,85.85145946098056,1.7638716209468572,9.57381185805044,0.36546066970477503,ES,2026-04-23
2026-01-02 15:00:00+00:00,77.19311381817394,583.0289860352627,26.128316122745133,47.34009963715797,219.4420687296983,280.7613777452771,205.2341853912642,1485.4162812520146,9.038356936106553,225.57448429240296,1.8971557922231244,10.366852025451525,3.653722222222223,ES,2026-04-23
2026-01-02 16:00:00+00:00,19.456444218454777,794.9727280685076,15.404772076577245,70.3931131551433,309.75852860341945,459.63755381229316,481.0125992236377,655.2987088373128,6.114610402488076,233.50165035103078,0.8337942713241057,4.540201525265616,5.800295454545455,ES,2026-04-23
2026-01-02 17:00:00+00:00,5.731916758310775,938.1878708491555,28.74418846771252,81.68816486541641,389.1593263416303,655.424256510074,676.0311471565843,1396.1884089806379,13.214780298382003,329.3924436418067,1.7886481461578891,9.715918468712804,6.607929515418501,ES,2026-04-23
2026-01-02 18:00:00+00:00,8.628093177140384,883.8305312953223,45.750847609232366,72.3642749471035,375.92973117512753,625.8747801714392,606.9425312811414,2231.393939923276,21.64068785163614,357.5384714560568,2.8416839711171944,15.61821850283696,5.671208638570059,ES,2026-04-23
2026-01-02 19:00:00+00:00,0.0,757.2363859836365,42.90766301958814,59.92169930586875,317.3707720680666,547.2781416414622,434.2173307188043,2596.2377132160364,26.354625776765104,378.07387141355946,3.3300068671002836,18.354759993823404,4.492029995288172,ES,2026-04-23
2026-01-02 20:00:00+00:00,0.0,781.2978771121791,26.13317765725113,65.85733043189421,332.07232323404924,573.7896270672852,392.03923722665377,2591.298834951747,26.994870297948328,381.4235499642283,3.364099828350368,18.562455385230223,4.8416168431841475,ES,2026-04-23
2026-01-02 21:00:00+00:00,0.0,666.159120808071,14.471554091317403,59.49163928316177,326.6535728093845,505.5831649603371,244.44652479897147,2289.7861988363843,23.05225142441541,330.9974780500927,2.980110378647994,16.284231300773985,4.294153258441516,ES,2026-04-23
2026-01-02 22:00:00+00:00,0.011505609072064382,496.55437364673344,10.91054888316721,46.254544463062345,238.7543092518123,379.5134008518264,67.7590893439137,1904.5087736891896,17.861509827115242,253.90834054749374,2.471003797181566,13.630973458533955,3.336626630898671,ES,2026-04-23
2026-01-02 23:00:00+00:00,0.0,406.26050279900494,5.706210917313815,38.14630803085912,125.85256537341859,265.2452225156706,5.85715711803196,807.7671056804791,7.460173166410826,120.56138249488738,1.0539773094349192,5.798659312301454,3.1407352821871872,ES,2026-04-23
2026-01-03 00:00:00+00:00,0.0,527.5947677565293,1.8687609286963276,45.80571900413555,97.90621166282715,258.0295165005967,0.0,0.0,0.0,77.29363811096616,0.0,0.0,3.9763860362485763,ES,2026-04-23
2026-01-03 01:00:00+00:00,0.0,600.8233546781781,0.0,48.4196051084213,101.97897473038091,214.49446671351538,0.0,0.0,0.0,83.85374634293252,0.0,0.0,4.504852426571823,ES,2026-04-23
2026-01-03 02:00:00+00:00,0.0,668.1951631552867,0.0,53.03689201567732,108.36314627663567,166.24419608667577,0.0,0.0,0.0,104.09962383433694,0.0,0.0,4.810978631387683,ES,2026-04-23
2026-01-03 03:00:00+00:00,0.0,768.182671493618,0.0,61.81655967753974,119.53741509293125,191.45036202134807,0.0,0.0,0.0,129.5766529820109,0.0,0.0,5.486338732552063,ES,2026-04-23
2026-01-03 04:00:00+00:00,0.0,920.5195193144182,0.0,75.24802696845285,134.22746295080967,229.1507516674043,0.0,0.0,0.0,152.60494536102928,0.0,0.0,6.674293737885563,ES,2026-04-23
2026-01-03 05:00:00+00:00,0.0,861.7116826370257,0.0,71.89544653123802,131.51874281333846,222.7461249520889,0.0,0.0,0.0,140.4259486393254,0.0,0.0,6.202054426983518,ES,2026-04-23
2026-01-03 06:00:00+00:00,0.0,984.7221836827024,0.0,79.38254788116423,147.0190996833057,249.626685266174,0.0,0.0,0.0,141.34025033931533,0.0,0.0,7.159233147338259,ES,2026-04-23
2026-01-03 07:00:00+00:00,5.943041148347724,1188.6183217507307,13.788190219296482,92.53058550669179,221.24294262296957,423.97845322546607,56.7545052212449,851.3241192630508,8.218066436056654,247.52590351789382,1.1204772988971952,6.087079528300625,7.59331426105357,ES,2026-04-23
2026-01-03 08:00:00+00:00,46.799830720697024,1230.428309222537,9.951487320324683,101.94101442440363,248.96980341031514,439.14738913937936,347.0768336890155,618.4560810706964,6.297095755914131,261.98504248773133,0.814744145877024,4.411279890306423,8.096088722802273,ES,2026-04-23
2026-01-03 09:00:00+00:00,151.85358942991706,979.2302326391897,13.117753989989865,85.41769313649213,245.33561568004058,365.4911963552015,309.32847394549077,901.9680690884073,9.169286432524455,266.9626657389686,1.188908096943833,6.375306117493781,7.236209349339855,ES,2026-04-23
2026-01-03 10:00:00+00:00,268.82636121344024,657.464682072848,21.406359695430286,56.345042432307274,189.67632701049365,247.06018563041107,149.96237439424416,1436.3617178206007,14.587514881960011,241.7273400463616,1.8867381853070055,10.135572785407259,4.334783831188829,ES,2026-04-23
2026-01-03 11:00:00+00:00,302.6279423249228,393.9727943095321,25.34174452991867,31.058105004678847,142.9896584645827,174.1735549980536,67.65567794973497,1677.2481182583306,16.885541875590125,212.7772805681196,2.196085653224123,11.96484814182445,2.008647921487718,ES,2026-04-23
2026-01-03 12:00:00+00:00,367.9821297232919,361.5987595166746,37.771961375206956,23.930915514764372,145.35101918202955,181.44333503639365,66.79880769887268,2259.09752861799,22.760791777685093,261.22780122971307,2.966786449165172,16.106614412409797,1.1385494658029778,ES,2026-04-23
2026-01-03 13:00:00+00:00,283.58732964471005,381.88049937434465,32.88335271604123,31.727122450654324,163.22206001774734,203.37099083014544,120.53920003224407,1994.6361338245613,20.746805374845128,269.04302228352066,2.6175311518452666,14.281488563786176,1.9394637355540902,ES,2026-04-23
2026-01-03 14:00:00+00:00,132.66365588864636,361.4964517317164,17.275027082962556,41.36924157039235,154.9195956569074,193.5238541513886,219.22529965462957,1104.7742859138432,11.555820939554462,209.1257170432675,1.4594620537816039,7.9473663699170825,3.1392219429931885,ES,2026-04-23
2026-01-03 15:00:00+00:00,83.93346305545182,549.1172834788089,0.280245285660941,75.36262806898804,194.95730372479463,256.7747429868372,653.7421901255602,0.0,0.0,180.75820925130694,0.0,0.0,6.398934022591486,ES,2026-04-23
2026-01-03 16:00:00+00:00,33.42185733915471,620.536994969083,0.1894356286429822,86.00377540391392,329.53680714079917,321.22870171317123,792.1927367522884,0.0,0.0,251.38107920923736,0.0,0.0,7.658611843709138,ES,2026-04-23
2026-01-03 17:00:00+00:00,0.8398344140037179,521.2420941400374,0.04539645481101179,72.33925074134727,284.27260002655584,293.96474312870674,668.2358148180934,0.0,0.0,204.30674487695853,0.0,0.0,6.128521399486591,ES,2026-04-23
2026-01-03 18:00:00+00:00,0.0,391.0312209322063,0.0,50.21590708490343,180.81846505075197,236.0100095053808,402.7572453067183,0.0,0.0,135.1978918423465,0.0,0.0,4.294260277692909,ES,2026-04-23
2026-01-03 19:00:00+00:00,0.0,126.54140628769964,0.00499867297206003,16.220693794334796,58.14456401100227,66.68729612025285,100.97819270858466,0.0,0.0,44.383217318921,0.0,0.0,1.3896310862326882,ES,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1.6723510371622687,0.27330619225096536,0.11223491493466244,1.6864290125745485,1.9053124990150394,0.3913354354774317,23.1525109723064,0.243170052210213,3.0181062604644864,0.030391788101486256,0.1648518355025799,0.0,ES,2026-04-23
2026-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-03 23:00:00+00:00,0.0,105.35708279228398,0.46860870789593084,17.034991551807757,53.46399349176302,69.91854925765422,55.22127614637276,0.0,0.0,37.478046433767744,0.0,0.0,1.4324516184546068,ES,2026-04-23
2026-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 19:00:00+00:00,0.001673660763730787,40.05404939760519,0.4184151909326967,5.256968458878402,20.25631622343371,22.256340836092004,34.11590100788836,0.0,0.0,13.175057532088754,0.0,0.0,0.46527769231715876,ES,2026-04-23
2026-01-04 20:00:00+00:00,0.006147068750800171,149.90241855701296,1.5367671877000428,18.810030377448523,74.20126689090885,83.93207672342554,146.09738300026768,0.0,0.0,52.01649576927105,0.0,0.0,1.6474144252144458,ES,2026-04-23
2026-01-04 21:00:00+00:00,0.004018311611597773,99.64207303278997,1.0005595912878453,12.251832103761608,41.71811115160808,55.42457205876807,78.27671019392461,0.0,0.0,30.310124486281996,0.0,0.0,1.096999069966192,ES,2026-04-23
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 05:00:00+00:00,0.0,45.29447724176476,0.29677926433087637,3.92811331959339,7.817347259580115,7.873074370349668,0.0,0.0,0.0,8.60919062423586,0.0,0.0,0.3810179201453172,ES,2026-04-23
2026-01-05 06:00:00+00:00,0.0,483.04713064713064,2.2589133089133093,42.50360195360195,136.57417582417582,103.9931623931624,35.28339438339438,0.0,0.0,100.33455433455433,0.0,0.0,4.005067155067155,ES,2026-04-23
2026-01-05 07:00:00+00:00,0.22301347627496126,605.8246857423275,1.8355724585708348,51.92783020648521,188.24052885885772,196.32047865312745,184.74093276961983,0.0,0.0,129.38212600505827,0.0,0.0,4.854831829678003,ES,2026-04-23
2026-01-05 08:00:00+00:00,48.76389205095223,492.8214842282606,1.5682109235375143,45.6274702038772,170.92005532346016,181.55401891925737,246.10456760048726,0.0,0.0,120.3788575591654,0.0,0.0,4.286443191002539,ES,2026-04-23
2026-01-05 09:00:00+00:00,147.93998044911183,328.8871168025919,0.901433917997989,32.38873030946263,110.35228242654452,97.28149061557369,143.88352781812088,0.0,0.0,73.61360937325439,0.0,0.0,2.976828287342196,ES,2026-04-23
2026-01-05 10:00:00+00:00,26.62456229615959,34.82802031451471,0.04810001769777262,3.7914838950269267,10.5771938917402,8.722938209491064,1.1628179278436521,0.0,0.0,9.018753318332365,0.0,0.0,0.35113012919374015,ES,2026-04-23
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-05 16:00:00+00:00,11.789068950790115,49.64182484696059,0.10983604612537376,6.657284795710153,21.495321026906474,23.474403858017375,30.042192616143893,0.0,0.0,27.617663597968978,0.0,0.0,0.6224042613771179,ES,2026-04-23
2026-01-05 17:00:00+00:00,1.8034965594082388,201.97366941432566,1.4894548699590433,29.2417675975694,107.14205182036706,152.44480867833818,244.45005106725404,0.0,0.0,128.43407836502254,0.0,0.0,2.7456216277558263,ES,2026-04-23
2026-01-05 18:00:00+00:00,0.006130781420223829,146.03521342973158,1.5143030107952855,20.820133703080124,67.45698796672278,124.68170174309199,173.42141403387143,0.0,0.0,83.18244230959692,0.0,0.0,1.9066730216896106,ES,2026-04-23
2026-01-05 19:00:00+00:00,0.004094185788768636,112.02101736649864,1.023546447192159,13.993927026011198,42.26018571166986,86.56337013193527,114.2728195503214,0.0,0.0,53.420936171853164,0.0,0.0,1.2651034087295085,ES,2026-04-23
2026-01-05 20:00:00+00:00,0.003180684160183022,95.97396384936249,0.7951710400457553,10.944734195189778,32.573386484434316,65.69703132858031,72.77405358498753,0.0,0.0,42.789744006942186,0.0,0.0,0.9987348262974687,ES,2026-04-23
2026-01-05 21:00:00+00:00,0.002127034429205536,64.38745920648078,0.4913449531464789,7.302109195462606,24.029107946734943,36.60200845776886,39.37991542231129,0.0,0.0,29.842293041753674,0.0,0.0,0.6636347419121272,ES,2026-04-23
2026-01-05 22:00:00+00:00,0.0016477637491975174,49.95031029317354,0.4004065910549967,5.69467151722662,14.053777016905624,25.345901990156214,26.51416648833725,0.0,0.0,16.12007275839931,0.0,0.0,0.519045580997218,ES,2026-04-23
2026-01-05 23:00:00+00:00,0.003399581589958159,103.31328451882844,0.8498953974895397,11.653765690376568,37.007845188284506,24.51438284518828,48.23666317991631,0.0,0.0,25.289487447698743,0.0,0.0,1.006276150627615,ES,2026-04-23
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 06:00:00+00:00,0.0,15.344011566598567,0.0,3.2476273643972853,9.573306613721746,9.24751614710341,15.816767448757666,0.0,0.0,8.835396345482108,0.0,0.0,0.31037451393923426,ES,2026-04-23
2026-01-07 07:00:00+00:00,0.021557775377969764,55.274136069114476,0.008623110151187907,14.189327753779699,57.49458693304536,57.25745140388769,96.60901457883371,0.0,0.0,37.26477051835854,0.0,0.0,1.2805318574514042,ES,2026-04-23
2026-01-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
2026-01-07 19:00:00+00:00,0.0,50.036044007017985,9.291991040887684,1.7148421381370793,25.81928220099792,32.68503170396053,9.161887715907321,365.3188380086621,1.4206207685012602,54.91345532915329,0.4787244238814494,2.4842826628934334,0.0,ES,2026-04-23
2026-01-07 20:00:00+00:00,0.0,223.4513532771567,46.11160758877088,7.860093655389534,96.70926097662722,124.95924969718492,16.79056128684978,1630.7012323501613,8.660519496989956,235.58018220469881,2.1189485389188634,11.106990927252623,0.0,ES,2026-04-23
2026-01-07 21:00:00+00:00,0.0,153.55897963380067,34.830986893460015,5.319224849144942,64.37411417254887,77.08670963343884,10.30018361546683,1141.4207644792389,9.299154173449207,150.2313940313763,1.4921877540091686,7.761300764066001,0.0,ES,2026-04-23
2026-01-07 22:00:00+00:00,0.0,93.10270690122469,19.423897054803604,3.2148877184575975,39.89256464500606,44.312383515810104,2.5846091491875263,687.0370672758395,7.022500867719825,89.5567182149172,0.8988442852460922,4.678820371787586,0.0,ES,2026-04-23
2026-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES,2026-04-23
