,FI_EE,EE_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-08 09:00:00+00:00,1016.0,0.0,0.0,1725.275,0.0,1089.45,1016.0,-1725.275,-1089.45,-1798.7250000000001,None,FI,2026-04-23
2026-01-08 10:00:00+00:00,1016.0,0.0,0.0,1678.2,0.0,1123.525,1016.0,-1678.2,-1123.525,-1785.7250000000001,None,FI,2026-04-23
2026-01-08 11:00:00+00:00,1016.0,0.0,0.0,1832.075,0.0,1121.725,1016.0,-1832.075,-1121.725,-1937.8,None,FI,2026-04-23
2026-01-08 12:00:00+00:00,1016.0,0.0,0.0,1937.0,0.0,1051.075,1016.0,-1937.0,-1051.075,-1972.075,None,FI,2026-04-23
2026-01-08 13:00:00+00:00,1016.0,0.0,0.0,1935.15,0.0,876.475,1016.0,-1935.15,-876.475,-1795.625,None,FI,2026-04-23
2026-01-08 14:00:00+00:00,1016.0,0.0,0.0,1939.65,0.0,637.075,1016.0,-1939.65,-637.075,-1560.7250000000001,None,FI,2026-04-23
2026-01-08 15:00:00+00:00,1016.0,0.0,0.0,1941.7,0.0,547.225,1016.0,-1941.7,-547.225,-1472.9250000000002,None,FI,2026-04-23
2026-01-08 16:00:00+00:00,1016.0,0.0,0.0,1943.0,0.0,453.775,1016.0,-1943.0,-453.775,-1380.775,None,FI,2026-04-23
2026-01-08 17:00:00+00:00,1016.0,0.0,0.0,1946.55,0.0,540.725,1016.0,-1946.55,-540.725,-1471.275,None,FI,2026-04-23
2026-01-08 18:00:00+00:00,1016.0,0.0,0.0,1942.375,0.0,689.925,1016.0,-1942.375,-689.925,-1616.3,None,FI,2026-04-23
2026-01-08 19:00:00+00:00,1016.0,0.0,0.0,1941.925,0.0,1035.75,1016.0,-1941.925,-1035.75,-1961.675,None,FI,2026-04-23
2026-01-08 20:00:00+00:00,1015.475,0.0,0.0,1945.775,0.0,1131.7,1015.475,-1945.775,-1131.7,-2062.0,None,FI,2026-04-23
2026-01-08 21:00:00+00:00,1015.9,0.0,0.0,1946.975,0.0,1162.375,1015.9,-1946.975,-1162.375,-2093.45,None,FI,2026-04-23
2026-01-08 22:00:00+00:00,958.725,0.0,0.0,1956.075,0.0,1173.85,958.725,-1956.075,-1173.85,-2171.2,None,FI,2026-04-23
2026-01-08 23:00:00+00:00,911.775,0.0,0.0,1946.55,0.0,1156.925,911.775,-1946.55,-1156.925,-2191.7,None,FI,2026-04-23
2026-01-09 00:00:00+00:00,863.375,0.0,0.0,1945.6,0.0,1096.875,863.375,-1945.6,-1096.875,-2179.1,None,FI,2026-04-23
2026-01-09 01:00:00+00:00,721.35,0.0,0.0,1952.225,0.0,1144.55,721.35,-1952.225,-1144.55,-2375.425,None,FI,2026-04-23
2026-01-09 02:00:00+00:00,625.65,0.0,0.0,1963.325,0.0,1171.35,625.65,-1963.325,-1171.35,-2509.025,None,FI,2026-04-23
2026-01-09 03:00:00+00:00,614.725,0.0,0.0,1967.5,0.0,1200.0,614.725,-1967.5,-1200.0,-2552.775,None,FI,2026-04-23
2026-01-09 04:00:00+00:00,647.375,0.0,0.0,1964.1,0.0,1198.275,647.375,-1964.1,-1198.275,-2515.0,None,FI,2026-04-23
2026-01-09 05:00:00+00:00,587.925,0.0,0.0,1953.05,0.0,1195.575,587.925,-1953.05,-1195.575,-2560.7,None,FI,2026-04-23
2026-01-09 06:00:00+00:00,428.875,0.0,0.0,1958.675,0.0,1199.0,428.875,-1958.675,-1199.0,-2728.8,None,FI,2026-04-23
2026-01-09 07:00:00+00:00,411.275,0.0,0.0,1958.725,0.0,1122.55,411.275,-1958.725,-1122.55,-2670.0,None,FI,2026-04-23
2026-01-09 08:00:00+00:00,702.75,0.0,0.0,1959.2,0.0,1151.2,702.75,-1959.2,-1151.2,-2407.65,None,FI,2026-04-23
2026-01-09 09:00:00+00:00,611.1,0.0,0.0,1956.95,0.0,1178.25,611.1,-1956.95,-1178.25,-2524.1,None,FI,2026-04-23
2026-01-09 10:00:00+00:00,357.65,0.0,0.0,1961.15,0.0,1170.675,357.65,-1961.15,-1170.675,-2774.175,None,FI,2026-04-23
2026-01-09 11:00:00+00:00,336.175,0.0,0.0,1962.275,0.0,1200.0,336.175,-1962.275,-1200.0,-2826.1000000000004,None,FI,2026-04-23
2026-01-09 12:00:00+00:00,477.95,0.0,0.0,1962.825,0.0,1200.0,477.95,-1962.825,-1200.0,-2684.875,None,FI,2026-04-23
2026-01-09 13:00:00+00:00,587.875,0.0,0.0,1961.525,0.0,1200.0,587.875,-1961.525,-1200.0,-2573.65,None,FI,2026-04-23
2026-01-09 14:00:00+00:00,707.725,0.0,0.0,1959.125,0.0,1200.0,707.725,-1959.125,-1200.0,-2451.4,None,FI,2026-04-23
2026-01-09 15:00:00+00:00,972.275,0.0,0.0,1955.9,0.0,1200.0,972.275,-1955.9,-1200.0,-2183.625,None,FI,2026-04-23
2026-01-09 16:00:00+00:00,846.075,0.0,0.0,1957.025,0.0,1198.5,846.075,-1957.025,-1198.5,-2309.45,None,FI,2026-04-23
2026-01-09 17:00:00+00:00,824.2,0.0,0.0,1958.425,0.0,1169.725,824.2,-1958.425,-1169.725,-2303.95,None,FI,2026-04-23
2026-01-09 18:00:00+00:00,755.65,0.0,0.0,1958.35,0.0,1200.0,755.65,-1958.35,-1200.0,-2402.7,None,FI,2026-04-23
2026-01-09 19:00:00+00:00,914.825,0.0,0.0,1965.475,0.0,1184.225,914.825,-1965.475,-1184.225,-2234.875,None,FI,2026-04-23
2026-01-09 20:00:00+00:00,673.65,0.0,0.0,1966.875,0.0,1200.0,673.65,-1966.875,-1200.0,-2493.225,None,FI,2026-04-23
2026-01-09 21:00:00+00:00,770.475,0.0,0.0,1968.75,0.0,1169.55,770.475,-1968.75,-1169.55,-2367.825,None,FI,2026-04-23
2026-01-09 22:00:00+00:00,684.3499999999999,0.0,0.0,1969.475,0.0,1128.4,684.3499999999999,-1969.475,-1128.4,-2413.525,None,FI,2026-04-23
2026-01-09 23:00:00+00:00,694.575,0.0,0.0,1830.2,0.0,90.4,694.575,-1830.2,-90.4,-1226.025,None,FI,2026-04-23
2026-01-10 00:00:00+00:00,715.125,0.0,0.0,1881.375,87.775,0.0,715.125,-1881.375,87.775,-1078.475,None,FI,2026-04-23
2026-01-10 01:00:00+00:00,726.675,0.0,0.0,1899.95,360.025,0.0,726.675,-1899.95,360.025,-813.2500000000001,None,FI,2026-04-23
2026-01-10 02:00:00+00:00,701.125,0.0,0.0,1953.875,703.0,0.0,701.125,-1953.875,703.0,-549.75,None,FI,2026-04-23
2026-01-10 03:00:00+00:00,724.2,0.0,0.0,1965.125,692.15,0.0,724.2,-1965.125,692.15,-548.775,None,FI,2026-04-23
2026-01-10 04:00:00+00:00,728.575,0.0,0.0,1968.35,637.3,0.0,728.575,-1968.35,637.3,-602.4749999999999,None,FI,2026-04-23
2026-01-10 05:00:00+00:00,814.125,0.0,0.0,1968.025,530.425,0.0,814.125,-1968.025,530.425,-623.4750000000001,None,FI,2026-04-23
2026-01-10 06:00:00+00:00,851.425,0.0,0.0,1965.4,741.65,0.0,851.425,-1965.4,741.65,-372.32500000000016,None,FI,2026-04-23
2026-01-10 07:00:00+00:00,925.35,0.0,0.0,1962.375,518.15,0.0,925.35,-1962.375,518.15,-518.8750000000001,None,FI,2026-04-23
2026-01-10 08:00:00+00:00,1016.0,0.0,0.0,1957.95,648.3,0.0,1016.0,-1957.95,648.3,-293.6500000000001,None,FI,2026-04-23
2026-01-10 09:00:00+00:00,1016.0,0.0,0.0,1953.075,681.425,0.0,1016.0,-1953.075,681.425,-255.6500000000001,None,FI,2026-04-23
2026-01-10 10:00:00+00:00,1016.0,0.0,0.0,1952.15,939.275,0.0,1016.0,-1952.15,939.275,3.1249999999998863,None,FI,2026-04-23
2026-01-10 11:00:00+00:00,1016.0,0.0,0.0,1952.1,1151.975,0.0,1016.0,-1952.1,1151.975,215.875,None,FI,2026-04-23
2026-01-10 12:00:00+00:00,1016.0,0.0,0.0,1953.2,1128.45,0.0,1016.0,-1953.2,1128.45,191.25,None,FI,2026-04-23
2026-01-10 13:00:00+00:00,968.475,0.0,0.0,1952.6,905.3,0.0,968.475,-1952.6,905.3,-78.82499999999993,None,FI,2026-04-23
2026-01-10 14:00:00+00:00,1007.95,0.0,0.0,1207.175,44.725,0.0,1007.95,-1207.175,44.725,-154.49999999999991,None,FI,2026-04-23
2026-01-10 15:00:00+00:00,1016.0,0.0,0.0,1158.875,0.075,0.0,1016.0,-1158.875,0.075,-142.8,None,FI,2026-04-23
2026-01-10 16:00:00+00:00,1016.0,0.0,0.0,933.325,0.375,0.0,1016.0,-933.325,0.375,83.04999999999995,None,FI,2026-04-23
2026-01-10 17:00:00+00:00,1016.0,0.0,0.0,964.6,138.225,0.0,1016.0,-964.6,138.225,189.62499999999997,None,FI,2026-04-23
2026-01-10 18:00:00+00:00,1016.0,0.0,0.0,914.725,28.975,0.0,1016.0,-914.725,28.975,130.24999999999997,None,FI,2026-04-23
2026-01-10 19:00:00+00:00,1016.0,0.0,0.0,878.125,4.175,0.0,1016.0,-878.125,4.175,142.05,None,FI,2026-04-23
2026-01-10 20:00:00+00:00,1016.0,0.0,0.0,1455.925,83.825,0.0,1016.0,-1455.925,83.825,-356.09999999999997,None,FI,2026-04-23
2026-01-10 21:00:00+00:00,1016.0,0.0,0.0,1409.4,0.125,1.0,1016.0,-1409.4,-0.875,-394.2750000000001,None,FI,2026-04-23
2026-01-10 22:00:00+00:00,1016.0,0.0,0.0,1624.675,489.375,0.0,1016.0,-1624.675,489.375,-119.29999999999995,None,FI,2026-04-23
2026-01-10 23:00:00+00:00,1016.0,0.0,0.0,1192.675,1200.0,0.0,1016.0,-1192.675,1200.0,1023.325,None,FI,2026-04-23
2026-01-11 00:00:00+00:00,1016.0,0.0,0.0,1221.75,1200.0,0.0,1016.0,-1221.75,1200.0,994.25,None,FI,2026-04-23
2026-01-11 01:00:00+00:00,1016.0,0.0,0.0,1233.35,1200.0,0.0,1016.0,-1233.35,1200.0,982.6500000000001,None,FI,2026-04-23
2026-01-11 02:00:00+00:00,1016.0,0.0,0.0,1067.125,1200.0,0.0,1016.0,-1067.125,1200.0,1148.875,None,FI,2026-04-23
2026-01-11 03:00:00+00:00,1016.0,0.0,0.0,1064.45,1200.0,0.0,1016.0,-1064.45,1200.0,1151.55,None,FI,2026-04-23
2026-01-11 04:00:00+00:00,1016.0,0.0,0.0,883.6,931.8,0.0,1016.0,-883.6,931.8,1064.1999999999998,None,FI,2026-04-23
2026-01-11 05:00:00+00:00,1016.0,0.0,0.0,756.2,786.5,0.0,1016.0,-756.2,786.5,1046.3,None,FI,2026-04-23
2026-01-11 06:00:00+00:00,1016.0,0.0,0.0,1076.325,963.475,0.0,1016.0,-1076.325,963.475,903.15,None,FI,2026-04-23
2026-01-11 07:00:00+00:00,1016.0,0.0,0.0,1209.675,1018.775,0.0,1016.0,-1209.675,1018.775,825.1,None,FI,2026-04-23
2026-01-11 08:00:00+00:00,1016.0,0.0,0.0,1176.95,842.125,0.0,1016.0,-1176.95,842.125,681.175,None,FI,2026-04-23
2026-01-11 09:00:00+00:00,1016.0,0.0,0.0,921.3,378.65,0.0,1016.0,-921.3,378.65,473.35,None,FI,2026-04-23
2026-01-11 10:00:00+00:00,1016.0,0.0,0.0,893.95,176.725,0.0,1016.0,-893.95,176.725,298.775,None,FI,2026-04-23
2026-01-11 11:00:00+00:00,1016.0,0.0,0.0,1632.05,689.25,0.0,1016.0,-1632.05,689.25,73.20000000000005,None,FI,2026-04-23
2026-01-11 12:00:00+00:00,1016.0,0.0,0.0,1761.3,600.125,0.0,1016.0,-1761.3,600.125,-145.17499999999995,None,FI,2026-04-23
2026-01-11 13:00:00+00:00,1016.0,0.0,0.0,1928.2,765.825,0.0,1016.0,-1928.2,765.825,-146.375,None,FI,2026-04-23
2026-01-11 14:00:00+00:00,1016.0,0.0,0.0,1833.3,915.575,0.0,1016.0,-1833.3,915.575,98.27500000000009,None,FI,2026-04-23
2026-01-11 15:00:00+00:00,1016.0,0.0,0.0,1769.5,714.825,0.0,1016.0,-1769.5,714.825,-38.674999999999955,None,FI,2026-04-23
2026-01-11 16:00:00+00:00,1016.0,0.0,0.0,1772.7,716.5,0.0,1016.0,-1772.7,716.5,-40.200000000000045,None,FI,2026-04-23
2026-01-11 17:00:00+00:00,1012.9,0.0,0.0,1727.55,402.1,0.0,1012.9,-1727.55,402.1,-312.54999999999995,None,FI,2026-04-23
2026-01-11 18:00:00+00:00,1015.625,0.0,0.0,1673.8,265.0,0.0,1015.625,-1673.8,265.0,-393.17499999999995,None,FI,2026-04-23
2026-01-11 19:00:00+00:00,1015.225,0.0,0.0,1675.275,120.275,0.0,1015.225,-1675.275,120.275,-539.7750000000001,None,FI,2026-04-23
2026-01-11 20:00:00+00:00,969.275,0.0,0.0,1686.825,0.0,164.775,969.275,-1686.825,-164.775,-882.325,None,FI,2026-04-23
2026-01-11 21:00:00+00:00,900.05,0.0,0.0,1622.6,0.0,291.275,900.05,-1622.6,-291.275,-1013.8249999999999,None,FI,2026-04-23
2026-01-11 22:00:00+00:00,845.05,0.0,0.0,1549.425,0.0,399.275,845.05,-1549.425,-399.275,-1103.65,None,FI,2026-04-23
2026-01-11 23:00:00+00:00,1004.0,0.0,0.0,1683.65,0.0,93.4,1004.0,-1683.65,-93.4,-773.0500000000001,None,FI,2026-04-23
2026-01-12 00:00:00+00:00,993.15,0.0,0.0,1700.4,29.4,0.0,993.15,-1700.4,29.4,-677.8500000000001,None,FI,2026-04-23
2026-01-12 01:00:00+00:00,946.325,0.0,0.0,1704.875,189.0,0.0,946.325,-1704.875,189.0,-569.55,None,FI,2026-04-23
2026-01-12 02:00:00+00:00,928.225,0.0,0.0,1687.175,46.775,3.725,928.225,-1687.175,43.05,-715.9,None,FI,2026-04-23
2026-01-12 03:00:00+00:00,1001.125,0.0,0.0,1738.325,67.3,47.55,1001.125,-1738.325,19.75,-717.45,None,FI,2026-04-23
2026-01-12 04:00:00+00:00,1015.75,0.0,0.0,1623.425,0.0,119.85,1015.75,-1623.425,-119.85,-727.525,None,FI,2026-04-23
2026-01-12 05:00:00+00:00,1016.0,0.0,0.0,1788.05,60.5,2.25,1016.0,-1788.05,58.25,-713.8,None,FI,2026-04-23
2026-01-12 06:00:00+00:00,1016.0,0.0,0.0,1874.6,121.325,0.0,1016.0,-1874.6,121.325,-737.2749999999999,None,FI,2026-04-23
2026-01-12 07:00:00+00:00,1016.0,0.0,0.0,1900.85,266.025,0.0,1016.0,-1900.85,266.025,-618.8249999999999,None,FI,2026-04-23
2026-01-12 08:00:00+00:00,1016.0,0.0,0.0,1951.575,324.55,0.0,1016.0,-1951.575,324.55,-611.0250000000001,None,FI,2026-04-23
2026-01-12 09:00:00+00:00,1016.0,0.0,0.0,1827.15,471.8,0.0,1016.0,-1827.15,471.8,-339.3500000000001,None,FI,2026-04-23
2026-01-12 10:00:00+00:00,1016.0,0.0,0.0,1808.375,331.875,0.0,1016.0,-1808.375,331.875,-460.5,None,FI,2026-04-23
2026-01-12 11:00:00+00:00,1016.0,0.0,0.0,1896.925,87.225,0.0,1016.0,-1896.925,87.225,-793.6999999999999,None,FI,2026-04-23
2026-01-12 12:00:00+00:00,1016.0,0.0,0.0,1958.275,42.075,31.1,1016.0,-1958.275,10.975000000000001,-931.3000000000001,None,FI,2026-04-23
2026-01-12 13:00:00+00:00,1016.0,0.0,0.0,1946.55,0.0,295.9,1016.0,-1946.55,-295.9,-1226.4499999999998,None,FI,2026-04-23
2026-01-12 14:00:00+00:00,1015.05,0.0,0.0,1804.2,0.0,723.5,1015.05,-1804.2,-723.5,-1512.65,None,FI,2026-04-23
2026-01-12 15:00:00+00:00,1003.55,0.0,0.0,1865.35,0.0,459.675,1003.55,-1865.35,-459.675,-1321.475,None,FI,2026-04-23
2026-01-12 16:00:00+00:00,1014.025,0.0,0.0,1876.5,0.0,307.875,1014.025,-1876.5,-307.875,-1170.35,None,FI,2026-04-23
2026-01-12 17:00:00+00:00,1016.0,0.0,0.0,1749.825,0.0,548.925,1016.0,-1749.825,-548.925,-1282.75,None,FI,2026-04-23
2026-01-12 18:00:00+00:00,1016.0,0.0,0.0,1967.925,0.0,575.025,1016.0,-1967.925,-575.025,-1526.9499999999998,None,FI,2026-04-23
2026-01-12 19:00:00+00:00,1016.0,0.0,0.0,1876.15,0.0,640.625,1016.0,-1876.15,-640.625,-1500.775,None,FI,2026-04-23
2026-01-12 20:00:00+00:00,1015.425,0.0,0.0,1824.075,0.0,894.4,1015.425,-1824.075,-894.4,-1703.0500000000002,None,FI,2026-04-23
2026-01-12 21:00:00+00:00,1004.7,0.0,0.0,1758.525,0.0,969.7,1004.7,-1758.525,-969.7,-1723.525,None,FI,2026-04-23
2026-01-12 22:00:00+00:00,1002.025,0.0,0.0,1930.4,0.0,514.025,1002.025,-1930.4,-514.025,-1442.4,None,FI,2026-04-23
2026-01-12 23:00:00+00:00,991.2,0.0,0.0,1906.325,0.0,544.925,991.2,-1906.325,-544.925,-1460.05,None,FI,2026-04-23
2026-01-13 00:00:00+00:00,982.65,0.0,0.0,1971.55,0.0,652.2,982.65,-1971.55,-652.2,-1641.1,None,FI,2026-04-23
2026-01-13 01:00:00+00:00,1015.825,0.0,0.0,1873.875,0.0,985.1,1015.825,-1873.875,-985.1,-1843.15,None,FI,2026-04-23
2026-01-13 02:00:00+00:00,1015.975,0.0,0.0,1974.1,0.0,896.45,1015.975,-1974.1,-896.45,-1854.5749999999998,None,FI,2026-04-23
2026-01-13 03:00:00+00:00,1016.0,0.0,0.0,1958.25,0.0,1035.875,1016.0,-1958.25,-1035.875,-1978.125,None,FI,2026-04-23
2026-01-13 04:00:00+00:00,969.125,0.0,0.0,1975.15,0.0,1140.325,969.125,-1975.15,-1140.325,-2146.3500000000004,None,FI,2026-04-23
2026-01-13 05:00:00+00:00,1015.975,0.0,0.0,1939.425,0.0,951.95,1015.975,-1939.425,-951.95,-1875.4,None,FI,2026-04-23
2026-01-13 06:00:00+00:00,1016.0,0.0,0.0,1965.675,0.0,781.35,1016.0,-1965.675,-781.35,-1731.025,None,FI,2026-04-23
2026-01-13 07:00:00+00:00,1016.0,0.0,0.0,1968.35,0.0,682.775,1016.0,-1968.35,-682.775,-1635.125,None,FI,2026-04-23
2026-01-13 08:00:00+00:00,1016.0,0.0,0.0,1968.0,0.0,663.5,1016.0,-1968.0,-663.5,-1615.5,None,FI,2026-04-23
2026-01-13 09:00:00+00:00,1015.475,0.0,0.0,1966.175,0.0,738.45,1015.475,-1966.175,-738.45,-1689.15,None,FI,2026-04-23
2026-01-13 10:00:00+00:00,1014.7,0.0,0.0,1965.375,0.0,794.1,1014.7,-1965.375,-794.1,-1744.775,None,FI,2026-04-23
2026-01-13 11:00:00+00:00,1012.4,0.0,0.0,1961.7,0.0,1146.25,1012.4,-1961.7,-1146.25,-2095.55,None,FI,2026-04-23
2026-01-13 12:00:00+00:00,980.0,0.0,0.0,1952.7,0.0,1187.6,980.0,-1952.7,-1187.6,-2160.3,None,FI,2026-04-23
2026-01-13 13:00:00+00:00,1016.0,0.0,0.0,1954.975,0.0,1155.45,1016.0,-1954.975,-1155.45,-2094.425,None,FI,2026-04-23
2026-01-13 14:00:00+00:00,1016.0,0.0,0.0,1960.7,0.0,1162.3,1016.0,-1960.7,-1162.3,-2107.0,None,FI,2026-04-23
2026-01-13 15:00:00+00:00,986.425,0.0,0.0,1969.275,0.0,941.475,986.425,-1969.275,-941.475,-1924.3250000000003,None,FI,2026-04-23
2026-01-13 16:00:00+00:00,871.875,0.0,0.0,1969.525,0.0,798.575,871.875,-1969.525,-798.575,-1896.2250000000001,None,FI,2026-04-23
2026-01-13 17:00:00+00:00,871.125,0.0,0.0,1965.35,0.0,928.15,871.125,-1965.35,-928.15,-2022.375,None,FI,2026-04-23
2026-01-13 18:00:00+00:00,1011.2,0.0,0.0,1958.3,0.0,1179.375,1011.2,-1958.3,-1179.375,-2126.475,None,FI,2026-04-23
2026-01-13 19:00:00+00:00,1007.05,0.0,0.0,1956.525,0.0,1167.725,1007.05,-1956.525,-1167.725,-2117.2,None,FI,2026-04-23
2026-01-13 20:00:00+00:00,927.1,0.0,0.0,1962.6,0.0,1190.3,927.1,-1962.6,-1190.3,-2225.8,None,FI,2026-04-23
2026-01-13 21:00:00+00:00,951.75,0.0,0.0,1965.975,0.0,1112.425,951.75,-1965.975,-1112.425,-2126.6499999999996,None,FI,2026-04-23
2026-01-13 22:00:00+00:00,887.475,0.0,0.0,1969.475,0.0,1075.35,887.475,-1969.475,-1075.35,-2157.35,None,FI,2026-04-23
2026-01-13 23:00:00+00:00,876.725,0.0,0.0,1970.4,0.0,1200.0,876.725,-1970.4,-1200.0,-2293.675,None,FI,2026-04-23
2026-01-14 00:00:00+00:00,840.25,0.0,0.0,1959.325,0.0,1200.0,840.25,-1959.325,-1200.0,-2319.075,None,FI,2026-04-23
2026-01-14 01:00:00+00:00,809.7,0.0,0.0,1957.125,0.0,1200.0,809.7,-1957.125,-1200.0,-2347.425,None,FI,2026-04-23
2026-01-14 02:00:00+00:00,797.825,0.0,0.0,1947.875,0.0,1200.0,797.825,-1947.875,-1200.0,-2350.05,None,FI,2026-04-23
2026-01-14 03:00:00+00:00,843.375,0.0,0.0,1934.3,0.0,1200.0,843.375,-1934.3,-1200.0,-2290.925,None,FI,2026-04-23
2026-01-14 04:00:00+00:00,905.8,0.0,0.0,1933.875,0.0,1200.0,905.8,-1933.875,-1200.0,-2228.075,None,FI,2026-04-23
2026-01-14 05:00:00+00:00,1015.925,0.0,0.0,1936.875,0.0,1195.6,1015.925,-1936.875,-1195.6,-2116.55,None,FI,2026-04-23
2026-01-14 06:00:00+00:00,1016.0,0.0,0.0,1940.8,0.0,938.025,1016.0,-1940.8,-938.025,-1862.8249999999998,None,FI,2026-04-23
2026-01-14 07:00:00+00:00,1016.0,0.0,0.0,1924.225,0.0,876.075,1016.0,-1924.225,-876.075,-1784.3,None,FI,2026-04-23
2026-01-14 08:00:00+00:00,1016.0,0.0,0.0,1961.525,0.0,824.2,1016.0,-1961.525,-824.2,-1769.7250000000001,None,FI,2026-04-23
2026-01-14 09:00:00+00:00,1016.0,0.0,0.0,1954.65,0.0,793.7,1016.0,-1954.65,-793.7,-1732.3500000000001,None,FI,2026-04-23
2026-01-14 10:00:00+00:00,1016.0,0.0,0.0,1948.2,0.0,667.625,1016.0,-1948.2,-667.625,-1599.825,None,FI,2026-04-23
2026-01-14 11:00:00+00:00,1016.0,0.0,0.0,1940.775,0.0,716.225,1016.0,-1940.775,-716.225,-1641.0,None,FI,2026-04-23
2026-01-14 12:00:00+00:00,1016.0,0.0,0.0,1942.975,0.0,591.525,1016.0,-1942.975,-591.525,-1518.5,None,FI,2026-04-23
2026-01-14 13:00:00+00:00,1015.5,0.0,0.0,1934.425,0.0,610.6,1015.5,-1934.425,-610.6,-1529.525,None,FI,2026-04-23
2026-01-14 14:00:00+00:00,1016.0,0.0,0.0,1948.025,0.0,553.4,1016.0,-1948.025,-553.4,-1485.4250000000002,None,FI,2026-04-23
2026-01-14 15:00:00+00:00,1011.4,0.0,0.0,1929.65,0.0,514.45,1011.4,-1929.65,-514.45,-1432.7000000000003,None,FI,2026-04-23
2026-01-14 16:00:00+00:00,994.775,0.0,0.0,1786.5,0.0,550.65,994.775,-1786.5,-550.65,-1342.375,None,FI,2026-04-23
2026-01-14 17:00:00+00:00,1014.175,0.0,0.0,1571.175,0.0,565.675,1014.175,-1571.175,-565.675,-1122.675,None,FI,2026-04-23
2026-01-14 18:00:00+00:00,1010.075,0.0,0.0,1121.225,0.0,704.9,1010.075,-1121.225,-704.9,-816.0499999999998,None,FI,2026-04-23
2026-01-14 19:00:00+00:00,1015.725,0.0,0.0,741.45,0.0,871.9,1015.725,-741.45,-871.9,-597.625,None,FI,2026-04-23
2026-01-14 20:00:00+00:00,1013.35,0.0,0.0,1436.35,67.8,323.5,1013.35,-1436.35,-255.7,-678.6999999999998,None,FI,2026-04-23
2026-01-14 21:00:00+00:00,1014.8,0.0,0.0,1883.825,323.125,0.0,1014.8,-1883.825,323.125,-545.9000000000001,None,FI,2026-04-23
2026-01-14 22:00:00+00:00,1015.85,0.0,0.0,1255.55,11.475,66.375,1015.85,-1255.55,-54.9,-294.5999999999999,None,FI,2026-04-23
2026-01-14 23:00:00+00:00,1002.125,0.0,0.0,1895.6,787.7,0.0,1002.125,-1895.6,787.7,-105.77499999999986,None,FI,2026-04-23
2026-01-15 00:00:00+00:00,1009.75,0.0,0.0,1917.525,908.625,0.0,1009.75,-1917.525,908.625,0.849999999999909,None,FI,2026-04-23
2026-01-15 01:00:00+00:00,1015.975,0.0,0.0,1773.1,766.5,0.0,1015.975,-1773.1,766.5,9.375000000000114,None,FI,2026-04-23
2026-01-15 02:00:00+00:00,1016.0,0.0,0.0,1715.6,725.7,0.0,1016.0,-1715.6,725.7,26.100000000000136,None,FI,2026-04-23
2026-01-15 03:00:00+00:00,1016.0,0.0,0.0,1940.35,993.625,0.0,1016.0,-1940.35,993.625,69.27500000000009,None,FI,2026-04-23
2026-01-15 04:00:00+00:00,1012.975,0.0,0.0,1975.725,811.575,0.0,1012.975,-1975.725,811.575,-151.17499999999984,None,FI,2026-04-23
2026-01-15 05:00:00+00:00,1009.8,0.0,0.0,1809.45,302.3,20.15,1009.8,-1809.45,282.15000000000003,-517.5,None,FI,2026-04-23
2026-01-15 06:00:00+00:00,1016.0,0.0,0.0,1834.2,189.075,0.0,1016.0,-1834.2,189.075,-629.125,None,FI,2026-04-23
2026-01-15 07:00:00+00:00,1016.0,0.0,0.0,1954.5,679.125,0.0,1016.0,-1954.5,679.125,-259.375,None,FI,2026-04-23
2026-01-15 08:00:00+00:00,1016.0,0.0,0.0,1955.225,455.85,0.0,1016.0,-1955.225,455.85,-483.3749999999999,None,FI,2026-04-23
2026-01-15 09:00:00+00:00,1016.0,0.0,0.0,1953.975,4.675,153.8,1016.0,-1953.975,-149.125,-1087.1,None,FI,2026-04-23
2026-01-15 10:00:00+00:00,1015.15,0.0,0.0,1967.75,0.0,325.175,1015.15,-1967.75,-325.175,-1277.775,None,FI,2026-04-23
2026-01-15 11:00:00+00:00,1015.6,0.0,0.0,1916.75,0.0,576.525,1015.6,-1916.75,-576.525,-1477.675,None,FI,2026-04-23
2026-01-15 12:00:00+00:00,1015.925,0.0,0.0,1893.725,0.0,422.225,1015.925,-1893.725,-422.225,-1300.025,None,FI,2026-04-23
2026-01-15 13:00:00+00:00,996.375,0.0,0.0,1839.7,0.0,496.4,996.375,-1839.7,-496.4,-1339.725,None,FI,2026-04-23
2026-01-15 14:00:00+00:00,977.35,0.0,0.0,1906.1,0.0,603.25,977.35,-1906.1,-603.25,-1532.0,None,FI,2026-04-23
2026-01-15 15:00:00+00:00,1013.125,0.0,0.0,1949.65,0.0,631.2,1013.125,-1949.65,-631.2,-1567.7250000000001,None,FI,2026-04-23
2026-01-15 16:00:00+00:00,1012.45,0.0,0.0,1854.525,0.0,734.75,1012.45,-1854.525,-734.75,-1576.825,None,FI,2026-04-23
2026-01-15 17:00:00+00:00,1014.75,0.0,0.0,1900.675,0.0,864.375,1014.75,-1900.675,-864.375,-1750.3,None,FI,2026-04-23
2026-01-15 18:00:00+00:00,1011.35,0.0,0.0,1933.925,0.0,834.15,1011.35,-1933.925,-834.15,-1756.725,None,FI,2026-04-23
2026-01-15 19:00:00+00:00,1014.875,0.0,0.0,1944.175,0.0,888.45,1014.875,-1944.175,-888.45,-1817.75,None,FI,2026-04-23
