,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-05 02:00:00+00:00,31.075,0.0,921.95,0.0,0.0,796.525,31.075,921.95,-796.525,156.5000000000001,None,NO_4,2026-04-23
2026-03-05 03:00:00+00:00,24.9,0.0,984.8,0.0,0.0,900.25,24.9,984.8,-900.25,109.44999999999993,None,NO_4,2026-04-23
2026-03-05 04:00:00+00:00,0.0,0.0,1116.025,0.0,0.0,516.725,0.0,1116.025,-516.725,599.3000000000001,None,NO_4,2026-04-23
2026-03-05 05:00:00+00:00,13.625,0.0,1158.35,0.0,0.0,211.375,13.625,1158.35,-211.375,960.5999999999999,None,NO_4,2026-04-23
2026-03-05 06:00:00+00:00,242.725,0.0,711.475,0.0,0.0,0.0,242.725,711.475,0.0,954.2,None,NO_4,2026-04-23
2026-03-05 07:00:00+00:00,50.075,0.0,1021.475,0.0,0.0,175.125,50.075,1021.475,-175.125,896.425,None,NO_4,2026-04-23
2026-03-05 08:00:00+00:00,0.0,8.575,1183.8,0.0,0.0,304.3,-8.575,1183.8,-304.3,870.925,None,NO_4,2026-04-23
2026-03-05 09:00:00+00:00,0.0,28.65,1215.65,0.0,0.0,382.175,-28.65,1215.65,-382.175,804.825,None,NO_4,2026-04-23
2026-03-05 10:00:00+00:00,0.0,16.4,1099.75,0.0,0.0,554.325,-16.4,1099.75,-554.325,529.0249999999999,None,NO_4,2026-04-23
2026-03-05 11:00:00+00:00,1.8,4.5,977.55,0.0,0.0,625.85,-2.7,977.55,-625.85,348.9999999999999,None,NO_4,2026-04-23
2026-03-05 12:00:00+00:00,0.0,14.9,1065.775,0.0,0.0,507.0,-14.9,1065.775,-507.0,543.875,None,NO_4,2026-04-23
2026-03-05 13:00:00+00:00,0.0,6.4,1196.45,0.0,0.0,399.725,-6.4,1196.45,-399.725,790.3249999999999,None,NO_4,2026-04-23
2026-03-05 14:00:00+00:00,56.35,0.0,1218.375,0.0,0.0,168.9,56.35,1218.375,-168.9,1105.8249999999998,None,NO_4,2026-04-23
2026-03-05 15:00:00+00:00,608.75,0.0,596.3,0.0,1.25,50.3,608.75,596.3,-49.05,1156.0,None,NO_4,2026-04-23
2026-03-05 16:00:00+00:00,996.925,0.0,277.3,0.0,1.0,0.0,996.925,277.3,1.0,1275.225,None,NO_4,2026-04-23
2026-03-05 17:00:00+00:00,994.45,0.0,328.3,0.0,3.525,0.0,994.45,328.3,3.525,1326.275,None,NO_4,2026-04-23
2026-03-05 18:00:00+00:00,498.3,0.0,748.35,0.0,2.525,0.0,498.3,748.35,2.525,1249.1750000000002,None,NO_4,2026-04-23
2026-03-05 19:00:00+00:00,90.3,0.0,1195.3,0.0,0.5,88.75,90.3,1195.3,-88.25,1197.35,None,NO_4,2026-04-23
2026-03-05 20:00:00+00:00,59.475,0.0,1290.6,0.0,1.775,83.875,59.475,1290.6,-82.1,1267.975,None,NO_4,2026-04-23
2026-03-05 21:00:00+00:00,9.95,0.0,1342.75,0.0,0.0,233.125,9.95,1342.75,-233.125,1119.575,None,NO_4,2026-04-23
2026-03-05 22:00:00+00:00,10.2,0.0,1431.925,0.0,0.0,302.95,10.2,1431.925,-302.95,1139.175,None,NO_4,2026-04-23
2026-03-05 23:00:00+00:00,6.95,0.0,1246.55,0.0,0.0,520.575,6.95,1246.55,-520.575,732.925,None,NO_4,2026-04-23
2026-03-06 00:00:00+00:00,0.55,0.0,1133.1,0.0,0.0,334.5,0.55,1133.1,-334.5,799.1499999999999,None,NO_4,2026-04-23
2026-03-06 01:00:00+00:00,24.175,0.0,1092.7,0.0,0.0,294.95,24.175,1092.7,-294.95,821.925,None,NO_4,2026-04-23
2026-03-06 02:00:00+00:00,25.275,0.0,1193.125,0.0,0.0,560.975,25.275,1193.125,-560.975,657.4250000000001,None,NO_4,2026-04-23
2026-03-06 03:00:00+00:00,25.1,0.0,1329.35,0.0,0.0,659.1,25.1,1329.35,-659.1,695.3499999999998,None,NO_4,2026-04-23
2026-03-06 04:00:00+00:00,35.125,0.0,1385.55,0.0,0.0,451.85,35.125,1385.55,-451.85,968.8249999999999,None,NO_4,2026-04-23
2026-03-06 05:00:00+00:00,124.525,0.0,1340.9,0.0,3.075,97.975,124.525,1340.9,-94.89999999999999,1370.525,None,NO_4,2026-04-23
2026-03-06 06:00:00+00:00,258.75,0.0,1116.275,0.0,0.0,70.15,258.75,1116.275,-70.15,1304.875,None,NO_4,2026-04-23
2026-03-06 07:00:00+00:00,12.075,0.0,1437.675,0.0,0.0,403.075,12.075,1437.675,-403.075,1046.675,None,NO_4,2026-04-23
2026-03-06 08:00:00+00:00,20.85,0.0,1194.975,0.0,0.0,547.725,20.85,1194.975,-547.725,668.0999999999998,None,NO_4,2026-04-23
2026-03-06 09:00:00+00:00,22.25,0.0,889.025,0.0,0.0,549.675,22.25,889.025,-549.675,361.6,None,NO_4,2026-04-23
2026-03-06 10:00:00+00:00,23.925,0.0,497.85,0.0,0.0,440.55,23.925,497.85,-440.55,81.22499999999997,None,NO_4,2026-04-23
2026-03-06 11:00:00+00:00,32.0,0.0,77.425,0.0,0.0,90.325,32.0,77.425,-90.325,19.099999999999994,None,NO_4,2026-04-23
2026-03-06 12:00:00+00:00,0.0,65.325,0.0,0.0,42.85,0.0,-65.325,0.0,42.85,-22.475,None,NO_4,2026-04-23
2026-03-06 13:00:00+00:00,0.275,0.0,132.925,0.0,10.15,7.675,0.275,132.925,2.4750000000000005,135.675,None,NO_4,2026-04-23
2026-03-06 14:00:00+00:00,0.05,0.0,637.525,0.0,0.0,131.075,0.05,637.525,-131.075,506.49999999999994,None,NO_4,2026-04-23
2026-03-06 15:00:00+00:00,0.0,0.0,1183.925,0.0,8.125,0.0,0.0,1183.925,8.125,1192.05,None,NO_4,2026-04-23
2026-03-06 16:00:00+00:00,98.25,0.0,1228.275,0.0,0.0,4.875,98.25,1228.275,-4.875,1321.65,None,NO_4,2026-04-23
2026-03-06 17:00:00+00:00,137.075,0.0,1169.35,0.0,0.0,0.0,137.075,1169.35,0.0,1306.425,None,NO_4,2026-04-23
2026-03-06 18:00:00+00:00,0.0,0.0,1387.475,0.0,0.0,118.4,0.0,1387.475,-118.4,1269.0749999999998,None,NO_4,2026-04-23
2026-03-06 19:00:00+00:00,0.0,0.0,1477.2,0.0,0.0,536.55,0.0,1477.2,-536.55,940.6500000000001,None,NO_4,2026-04-23
2026-03-06 20:00:00+00:00,5.0,0.0,1353.4,0.0,0.0,850.3,5.0,1353.4,-850.3,508.10000000000014,None,NO_4,2026-04-23
2026-03-06 21:00:00+00:00,5.35,0.0,1389.175,0.0,0.0,1027.15,5.35,1389.175,-1027.15,367.3749999999998,None,NO_4,2026-04-23
2026-03-06 22:00:00+00:00,1.25,0.0,1340.075,0.0,0.0,1015.475,1.25,1340.075,-1015.475,325.85,None,NO_4,2026-04-23
2026-03-06 23:00:00+00:00,0.0,0.0,1358.55,0.0,0.0,762.45,0.0,1358.55,-762.45,596.0999999999999,None,NO_4,2026-04-23
2026-03-07 00:00:00+00:00,0.0,0.0,1348.6,0.0,0.0,745.175,0.0,1348.6,-745.175,603.425,None,NO_4,2026-04-23
2026-03-07 01:00:00+00:00,0.0,0.0,1279.625,0.0,0.0,678.425,0.0,1279.625,-678.425,601.2,None,NO_4,2026-04-23
2026-03-07 02:00:00+00:00,0.0,0.0,1104.925,0.0,0.0,105.2,0.0,1104.925,-105.2,999.7249999999999,None,NO_4,2026-04-23
2026-03-07 03:00:00+00:00,118.325,0.0,975.8,0.0,0.0,0.0,118.325,975.8,0.0,1094.125,None,NO_4,2026-04-23
2026-03-07 04:00:00+00:00,39.35,0.0,1067.6,0.0,0.0,0.0,39.35,1067.6,0.0,1106.9499999999998,None,NO_4,2026-04-23
2026-03-07 05:00:00+00:00,1.6,0.025,1583.55,0.0,0.0,609.9,1.5750000000000002,1583.55,-609.9,975.225,None,NO_4,2026-04-23
2026-03-07 06:00:00+00:00,0.0,0.075,1536.975,0.0,0.0,410.25,-0.075,1536.975,-410.25,1126.6499999999999,None,NO_4,2026-04-23
2026-03-07 07:00:00+00:00,0.0,0.05,1442.3,0.0,0.0,416.925,-0.05,1442.3,-416.925,1025.325,None,NO_4,2026-04-23
2026-03-07 08:00:00+00:00,0.0,0.05,1373.05,0.0,0.0,405.7,-0.05,1373.05,-405.7,967.3,None,NO_4,2026-04-23
2026-03-07 09:00:00+00:00,0.0,6.0,1313.15,0.0,0.0,487.525,-6.0,1313.15,-487.525,819.6250000000001,None,NO_4,2026-04-23
2026-03-07 10:00:00+00:00,0.0,20.525,1248.0,0.0,0.0,814.35,-20.525,1248.0,-814.35,413.1249999999999,None,NO_4,2026-04-23
2026-03-07 11:00:00+00:00,0.0,8.925,1306.4,0.0,0.0,969.55,-8.925,1306.4,-969.55,327.9250000000002,None,NO_4,2026-04-23
2026-03-07 12:00:00+00:00,0.0,2.675,1427.6,0.0,0.0,1029.275,-2.675,1427.6,-1029.275,395.64999999999986,None,NO_4,2026-04-23
2026-03-07 13:00:00+00:00,1.075,11.525,1591.4,0.0,0.0,1073.675,-10.450000000000001,1591.4,-1073.675,507.2750000000001,None,NO_4,2026-04-23
2026-03-07 14:00:00+00:00,0.0,0.025,1668.125,0.0,0.0,1134.875,-0.025,1668.125,-1134.875,533.2249999999999,None,NO_4,2026-04-23
2026-03-07 15:00:00+00:00,2.25,0.0,1719.425,0.0,0.0,891.5,2.25,1719.425,-891.5,830.175,None,NO_4,2026-04-23
2026-03-07 16:00:00+00:00,0.0,5.75,1664.1,0.0,0.0,632.625,-5.75,1664.1,-632.625,1025.725,None,NO_4,2026-04-23
2026-03-07 17:00:00+00:00,0.0,0.0,1608.175,0.0,0.0,346.6,0.0,1608.175,-346.6,1261.5749999999998,None,NO_4,2026-04-23
2026-03-07 18:00:00+00:00,0.0,46.9,1606.55,0.0,0.0,451.875,-46.9,1606.55,-451.875,1107.7749999999999,None,NO_4,2026-04-23
2026-03-07 19:00:00+00:00,0.0,13.3,1657.225,0.0,0.0,740.225,-13.3,1657.225,-740.225,903.6999999999999,None,NO_4,2026-04-23
2026-03-07 20:00:00+00:00,0.0,76.575,1634.075,0.0,0.0,762.65,-76.575,1634.075,-762.65,794.85,None,NO_4,2026-04-23
2026-03-07 21:00:00+00:00,0.0,16.5,1623.15,0.0,0.0,762.6,-16.5,1623.15,-762.6,844.0500000000001,None,NO_4,2026-04-23
2026-03-07 22:00:00+00:00,0.0,73.725,1619.9,0.0,0.0,823.225,-73.725,1619.9,-823.225,722.9500000000002,None,NO_4,2026-04-23
2026-03-07 23:00:00+00:00,0.0,2.825,1515.25,0.0,0.0,698.9,-2.825,1515.25,-698.9,813.525,None,NO_4,2026-04-23
2026-03-08 00:00:00+00:00,0.0,2.025,1538.35,0.0,0.0,694.35,-2.025,1538.35,-694.35,841.9749999999998,None,NO_4,2026-04-23
2026-03-08 01:00:00+00:00,0.0,5.575,1518.3,0.0,0.0,682.95,-5.575,1518.3,-682.95,829.7749999999999,None,NO_4,2026-04-23
2026-03-08 02:00:00+00:00,0.0,0.0,1562.1,0.0,0.0,758.325,0.0,1562.1,-758.325,803.7749999999999,None,NO_4,2026-04-23
2026-03-08 03:00:00+00:00,0.0,0.525,1566.375,0.0,0.0,814.125,-0.525,1566.375,-814.125,751.7249999999999,None,NO_4,2026-04-23
2026-03-08 04:00:00+00:00,0.0,0.3,1580.3,0.0,0.0,812.0,-0.3,1580.3,-812.0,768.0,None,NO_4,2026-04-23
2026-03-08 05:00:00+00:00,0.025,0.0,1577.075,0.0,0.0,847.975,0.025,1577.075,-847.975,729.1250000000001,None,NO_4,2026-04-23
2026-03-08 06:00:00+00:00,0.0,0.0,1529.375,0.0,0.0,892.05,0.0,1529.375,-892.05,637.325,None,NO_4,2026-04-23
2026-03-08 07:00:00+00:00,0.0,0.0,1516.9,0.0,0.0,919.5,0.0,1516.9,-919.5,597.4000000000001,None,NO_4,2026-04-23
2026-03-08 08:00:00+00:00,0.0,0.0,1522.625,0.0,0.0,897.1,0.0,1522.625,-897.1,625.525,None,NO_4,2026-04-23
2026-03-08 09:00:00+00:00,5.05,0.0,1554.25,0.0,0.0,906.425,5.05,1554.25,-906.425,652.875,None,NO_4,2026-04-23
2026-03-08 10:00:00+00:00,10.475,0.0,1504.575,0.0,0.0,693.425,10.475,1504.575,-693.425,821.625,None,NO_4,2026-04-23
2026-03-08 11:00:00+00:00,12.55,0.0,1429.5,0.0,0.0,518.35,12.55,1429.5,-518.35,923.6999999999999,None,NO_4,2026-04-23
2026-03-08 12:00:00+00:00,12.525,0.0,1387.2,0.0,0.0,489.825,12.525,1387.2,-489.825,909.9000000000001,None,NO_4,2026-04-23
2026-03-08 13:00:00+00:00,10.325,0.0,1403.8,0.0,0.0,540.675,10.325,1403.8,-540.675,873.45,None,NO_4,2026-04-23
2026-03-08 14:00:00+00:00,5.05,0.0,1453.15,0.0,0.0,669.05,5.05,1453.15,-669.05,789.1500000000001,None,NO_4,2026-04-23
2026-03-08 15:00:00+00:00,4.1,0.0,1478.15,0.0,0.0,715.025,4.1,1478.15,-715.025,767.225,None,NO_4,2026-04-23
2026-03-08 16:00:00+00:00,9.875,0.0,1123.3,0.0,0.0,130.75,9.875,1123.3,-130.75,1002.425,None,NO_4,2026-04-23
2026-03-08 17:00:00+00:00,7.5,0.0,1243.325,0.0,0.0,287.8,7.5,1243.325,-287.8,963.0250000000001,None,NO_4,2026-04-23
2026-03-08 18:00:00+00:00,5.25,0.0,1242.425,0.0,0.0,228.275,5.25,1242.425,-228.275,1019.4,None,NO_4,2026-04-23
2026-03-08 19:00:00+00:00,1.25,0.025,1269.95,0.0,0.0,239.65,1.225,1269.95,-239.65,1031.5249999999999,None,NO_4,2026-04-23
2026-03-08 20:00:00+00:00,0.7,0.0,1218.8,0.0,0.0,198.8,0.7,1218.8,-198.8,1020.7,None,NO_4,2026-04-23
2026-03-08 21:00:00+00:00,0.0,0.0,1257.625,0.0,0.0,253.825,0.0,1257.625,-253.825,1003.8,None,NO_4,2026-04-23
2026-03-08 22:00:00+00:00,0.0,0.0,1294.775,0.0,0.0,282.3,0.0,1294.775,-282.3,1012.4750000000001,None,NO_4,2026-04-23
2026-03-08 23:00:00+00:00,0.0,0.05,1306.75,0.0,0.0,240.1,-0.05,1306.75,-240.1,1066.6000000000001,None,NO_4,2026-04-23
2026-03-09 00:00:00+00:00,0.0,0.0,1314.7,0.0,0.0,181.275,0.0,1314.7,-181.275,1133.425,None,NO_4,2026-04-23
2026-03-09 01:00:00+00:00,0.0,0.6,1324.025,0.0,0.0,185.475,-0.6,1324.025,-185.475,1137.9500000000003,None,NO_4,2026-04-23
2026-03-09 02:00:00+00:00,0.0,10.125,1333.8,0.0,0.0,238.475,-10.125,1333.8,-238.475,1085.2,None,NO_4,2026-04-23
2026-03-09 03:00:00+00:00,0.0,13.55,1337.125,0.0,0.0,231.825,-13.55,1337.125,-231.825,1091.75,None,NO_4,2026-04-23
2026-03-09 04:00:00+00:00,0.0,33.65,1311.55,0.0,0.0,253.3,-33.65,1311.55,-253.3,1024.6,None,NO_4,2026-04-23
2026-03-09 05:00:00+00:00,0.0,12.1,1238.325,0.0,0.0,41.675,-12.1,1238.325,-41.675,1184.5500000000002,None,NO_4,2026-04-23
2026-03-09 06:00:00+00:00,266.05,0.0,978.175,0.0,0.0,0.7,266.05,978.175,-0.7,1243.5249999999999,None,NO_4,2026-04-23
2026-03-09 07:00:00+00:00,539.675,0.0,785.65,0.0,0.0,1.15,539.675,785.65,-1.15,1324.1749999999997,None,NO_4,2026-04-23
2026-03-09 08:00:00+00:00,192.55,0.375,1077.875,0.0,0.0,9.075,192.175,1077.875,-9.075,1260.975,None,NO_4,2026-04-23
2026-03-09 09:00:00+00:00,0.0,6.25,1214.9,0.0,0.0,75.825,-6.25,1214.9,-75.825,1132.825,None,NO_4,2026-04-23
2026-03-09 10:00:00+00:00,0.0,0.0,1226.825,0.0,0.0,127.675,0.0,1226.825,-127.675,1099.15,None,NO_4,2026-04-23
2026-03-09 11:00:00+00:00,0.05,0.0,1216.2,0.0,0.0,190.075,0.05,1216.2,-190.075,1026.175,None,NO_4,2026-04-23
2026-03-09 12:00:00+00:00,0.15,0.05,1196.2,0.0,0.0,211.775,0.09999999999999999,1196.2,-211.775,984.525,None,NO_4,2026-04-23
2026-03-09 13:00:00+00:00,6.825,0.0,1233.025,0.0,0.0,290.3,6.825,1233.025,-290.3,949.5500000000002,None,NO_4,2026-04-23
2026-03-09 14:00:00+00:00,324.25,0.0,808.7,0.0,2.55,91.475,324.25,808.7,-88.925,1044.025,None,NO_4,2026-04-23
2026-03-09 15:00:00+00:00,487.025,0.0,556.925,0.0,0.0,0.0,487.025,556.925,0.0,1043.9499999999998,None,NO_4,2026-04-23
2026-03-09 16:00:00+00:00,378.8,0.0,680.325,0.0,0.0,0.075,378.8,680.325,-0.075,1059.05,None,NO_4,2026-04-23
2026-03-09 17:00:00+00:00,828.35,0.0,440.075,0.0,0.0,0.05,828.35,440.075,-0.05,1268.375,None,NO_4,2026-04-23
2026-03-09 18:00:00+00:00,547.65,0.0,645.425,0.0,0.0,0.0,547.65,645.425,0.0,1193.0749999999998,None,NO_4,2026-04-23
2026-03-09 19:00:00+00:00,227.175,0.0,828.075,0.0,0.0,0.0,227.175,828.075,0.0,1055.25,None,NO_4,2026-04-23
2026-03-09 20:00:00+00:00,0.0,0.0,1169.3,0.0,0.0,146.325,0.0,1169.3,-146.325,1022.9749999999999,None,NO_4,2026-04-23
2026-03-09 21:00:00+00:00,5.475,6.95,1278.925,0.0,0.0,481.95,-1.4750000000000005,1278.925,-481.95,795.5,None,NO_4,2026-04-23
2026-03-09 22:00:00+00:00,6.35,4.375,1280.35,0.0,0.0,525.075,1.9749999999999996,1280.35,-525.075,757.2499999999998,None,NO_4,2026-04-23
2026-03-09 23:00:00+00:00,0.0,113.8,1395.175,0.0,0.0,281.9,-113.8,1395.175,-281.9,999.475,None,NO_4,2026-04-23
2026-03-10 00:00:00+00:00,0.0,82.575,1418.875,0.0,0.0,249.65,-82.575,1418.875,-249.65,1086.6499999999999,None,NO_4,2026-04-23
2026-03-10 01:00:00+00:00,0.0,58.45,1390.575,0.0,0.0,176.4,-58.45,1390.575,-176.4,1155.725,None,NO_4,2026-04-23
2026-03-10 02:00:00+00:00,0.0,74.825,1371.95,0.0,0.0,150.125,-74.825,1371.95,-150.125,1147.0,None,NO_4,2026-04-23
2026-03-10 03:00:00+00:00,0.0,83.725,1312.75,0.0,0.0,96.375,-83.725,1312.75,-96.375,1132.65,None,NO_4,2026-04-23
2026-03-10 04:00:00+00:00,0.0,65.65,1229.225,0.0,0.0,38.425,-65.65,1229.225,-38.425,1125.1499999999999,None,NO_4,2026-04-23
2026-03-10 05:00:00+00:00,105.65,0.0,1128.225,0.0,0.0,4.375,105.65,1128.225,-4.375,1229.5,None,NO_4,2026-04-23
2026-03-10 06:00:00+00:00,492.75,0.0,814.425,0.0,0.0,0.0,492.75,814.425,0.0,1307.175,None,NO_4,2026-04-23
2026-03-10 07:00:00+00:00,487.075,0.0,859.025,0.0,0.0,6.925,487.075,859.025,-6.925,1339.175,None,NO_4,2026-04-23
2026-03-10 08:00:00+00:00,45.025,0.0,1204.275,0.0,0.0,5.375,45.025,1204.275,-5.375,1243.9250000000002,None,NO_4,2026-04-23
2026-03-10 09:00:00+00:00,0.0,13.3,1236.75,0.0,0.0,56.4,-13.3,1236.75,-56.4,1167.05,None,NO_4,2026-04-23
2026-03-10 10:00:00+00:00,0.0,6.975,1242.975,0.0,0.0,53.775,-6.975,1242.975,-53.775,1182.225,None,NO_4,2026-04-23
2026-03-10 11:00:00+00:00,0.0,4.375,1209.95,0.0,0.0,33.75,-4.375,1209.95,-33.75,1171.825,None,NO_4,2026-04-23
2026-03-10 12:00:00+00:00,0.0,16.425,1160.0,0.0,0.0,14.2,-16.425,1160.0,-14.2,1129.375,None,NO_4,2026-04-23
2026-03-10 13:00:00+00:00,0.0,0.0,1097.45,0.0,0.0,75.85,0.0,1097.45,-75.85,1021.6,None,NO_4,2026-04-23
2026-03-10 14:00:00+00:00,0.0,13.0,1080.65,0.0,0.0,19.075,-13.0,1080.65,-19.075,1048.575,None,NO_4,2026-04-23
2026-03-10 15:00:00+00:00,13.85,5.4,1089.75,0.0,0.0,36.425,8.45,1089.75,-36.425,1061.775,None,NO_4,2026-04-23
2026-03-10 16:00:00+00:00,2.55,30.775,1162.45,0.0,0.0,49.45,-28.224999999999998,1162.45,-49.45,1084.775,None,NO_4,2026-04-23
2026-03-10 17:00:00+00:00,437.125,0.0,676.95,0.0,0.0,52.75,437.125,676.95,-52.75,1061.325,None,NO_4,2026-04-23
2026-03-10 18:00:00+00:00,247.5,0.0,904.55,0.0,0.0,64.4,247.5,904.55,-64.4,1087.6499999999999,None,NO_4,2026-04-23
2026-03-10 19:00:00+00:00,0.65,88.9,1163.525,0.0,0.0,62.15,-88.25,1163.525,-62.15,1013.1250000000001,None,NO_4,2026-04-23
2026-03-10 20:00:00+00:00,0.0,147.65,1240.7,0.0,0.0,164.05,-147.65,1240.7,-164.05,929.0,None,NO_4,2026-04-23
2026-03-10 21:00:00+00:00,0.0,103.0,1266.2,0.0,0.0,266.25,-103.0,1266.2,-266.25,896.95,None,NO_4,2026-04-23
2026-03-10 22:00:00+00:00,0.0,87.95,1140.3,0.0,0.0,476.475,-87.95,1140.3,-476.475,575.8749999999999,None,NO_4,2026-04-23
2026-03-10 23:00:00+00:00,3.7,0.0,1076.625,0.0,0.0,479.225,3.7,1076.625,-479.225,601.1,None,NO_4,2026-04-23
2026-03-11 00:00:00+00:00,14.825,0.075,893.675,0.0,0.0,817.225,14.75,893.675,-817.225,91.19999999999993,None,NO_4,2026-04-23
2026-03-11 01:00:00+00:00,0.1,0.0,788.35,0.0,0.0,758.25,0.1,788.35,-758.25,30.200000000000045,None,NO_4,2026-04-23
2026-03-11 02:00:00+00:00,41.925,0.0,818.85,0.0,0.0,610.0,41.925,818.85,-610.0,250.77499999999998,None,NO_4,2026-04-23
2026-03-11 03:00:00+00:00,0.85,0.0,568.8,0.0,0.0,346.75,0.85,568.8,-346.75,222.89999999999998,None,NO_4,2026-04-23
2026-03-11 04:00:00+00:00,11.6,0.0,711.6,0.0,0.0,257.25,11.6,711.6,-257.25,465.95000000000005,None,NO_4,2026-04-23
2026-03-11 05:00:00+00:00,0.0,0.75,941.625,0.0,0.0,5.1,-0.75,941.625,-5.1,935.775,None,NO_4,2026-04-23
2026-03-11 06:00:00+00:00,11.275,0.0,1157.725,0.0,0.0,3.55,11.275,1157.725,-3.55,1165.45,None,NO_4,2026-04-23
2026-03-11 07:00:00+00:00,18.05,0.6,1148.675,0.0,28.675,0.0,17.45,1148.675,28.675,1194.8,None,NO_4,2026-04-23
2026-03-11 08:00:00+00:00,0.0,1.8,1024.275,0.0,110.8,0.0,-1.8,1024.275,110.8,1133.275,None,NO_4,2026-04-23
2026-03-11 09:00:00+00:00,8.25,2.25,772.775,0.0,69.6,0.0,6.0,772.775,69.6,848.375,None,NO_4,2026-04-23
2026-03-11 10:00:00+00:00,16.3,0.0,519.55,0.0,25.325,0.0,16.3,519.55,25.325,561.175,None,NO_4,2026-04-23
2026-03-11 11:00:00+00:00,21.125,0.0,260.475,0.0,18.25,0.0,21.125,260.475,18.25,299.85,None,NO_4,2026-04-23
2026-03-11 12:00:00+00:00,14.275,0.0,451.95,0.0,9.55,0.0,14.275,451.95,9.55,475.775,None,NO_4,2026-04-23
2026-03-11 13:00:00+00:00,14.0,1.75,452.95,0.0,5.525,0.375,12.25,452.95,5.15,470.34999999999997,None,NO_4,2026-04-23
2026-03-11 14:00:00+00:00,13.2,0.0,644.05,0.0,116.325,0.0,13.2,644.05,116.325,773.575,None,NO_4,2026-04-23
2026-03-11 15:00:00+00:00,0.0,3.05,743.45,0.0,377.9,0.0,-3.05,743.45,377.9,1118.3000000000002,None,NO_4,2026-04-23
2026-03-11 16:00:00+00:00,0.0,0.25,708.325,0.0,518.075,0.0,-0.25,708.325,518.075,1226.15,None,NO_4,2026-04-23
2026-03-11 17:00:00+00:00,0.0,0.1,730.525,0.0,510.575,0.0,-0.1,730.525,510.575,1241.0,None,NO_4,2026-04-23
2026-03-11 18:00:00+00:00,0.0,2.25,762.325,0.0,439.75,0.0,-2.25,762.325,439.75,1199.825,None,NO_4,2026-04-23
2026-03-11 19:00:00+00:00,0.0,6.6,809.775,0.0,335.025,0.0,-6.6,809.775,335.025,1138.1999999999998,None,NO_4,2026-04-23
2026-03-11 20:00:00+00:00,0.0,3.875,660.2,0.0,29.225,0.9,-3.875,660.2,28.325000000000003,684.6500000000001,None,NO_4,2026-04-23
2026-03-11 21:00:00+00:00,0.0,1.775,626.7,0.0,0.0,13.05,-1.775,626.7,-13.05,611.8750000000001,None,NO_4,2026-04-23
2026-03-11 22:00:00+00:00,0.0,8.8,558.325,0.0,0.0,4.475,-8.8,558.325,-4.475,545.0500000000001,None,NO_4,2026-04-23
2026-03-11 23:00:00+00:00,0.0,53.275,43.2,0.0,0.475,2.8,-53.275,43.2,-2.3249999999999997,-12.399999999999995,None,NO_4,2026-04-23
2026-03-12 00:00:00+00:00,0.0,158.825,0.0,0.0,0.0,4.425,-158.825,0.0,-4.425,-163.25,None,NO_4,2026-04-23
2026-03-12 01:00:00+00:00,0.0,183.75,0.0,0.0,0.0,0.0,-183.75,0.0,0.0,-183.75,None,NO_4,2026-04-23
2026-03-12 02:00:00+00:00,0.0,404.25,0.0,0.0,16.35,0.0,-404.25,0.0,16.35,-387.9,None,NO_4,2026-04-23
2026-03-12 03:00:00+00:00,0.0,180.325,0.0,0.0,17.1,0.0,-180.325,0.0,17.1,-163.225,None,NO_4,2026-04-23
2026-03-12 04:00:00+00:00,0.0,0.0,443.55,0.0,0.0,0.0,0.0,443.55,0.0,443.55,None,NO_4,2026-04-23
2026-03-12 05:00:00+00:00,0.0,10.275,924.575,0.0,0.0,0.25,-10.275,924.575,-0.25,914.0500000000001,None,NO_4,2026-04-23
2026-03-12 06:00:00+00:00,0.0,2.45,1152.375,0.0,0.0,77.625,-2.45,1152.375,-77.625,1072.3,None,NO_4,2026-04-23
2026-03-12 07:00:00+00:00,0.0,0.0,1042.8,0.0,0.0,74.225,0.0,1042.8,-74.225,968.5749999999999,None,NO_4,2026-04-23
2026-03-12 08:00:00+00:00,3.825,6.475,811.6,0.0,0.0,238.475,-2.6499999999999995,811.6,-238.475,570.475,None,NO_4,2026-04-23
2026-03-12 09:00:00+00:00,0.0,0.025,818.075,0.0,0.0,278.825,-0.025,818.075,-278.825,539.2250000000001,None,NO_4,2026-04-23
2026-03-12 10:00:00+00:00,3.2,2.9,927.1,0.0,0.0,367.45,0.30000000000000027,927.1,-367.45,559.95,None,NO_4,2026-04-23
2026-03-12 11:00:00+00:00,3.3,0.0,473.8,0.0,1.025,59.275,3.3,473.8,-58.25,418.85,None,NO_4,2026-04-23
2026-03-12 12:00:00+00:00,5.5,0.0,398.9,0.0,0.0,0.0,5.5,398.9,0.0,404.4,None,NO_4,2026-04-23
2026-03-12 13:00:00+00:00,0.0,0.0,593.525,0.0,0.0,186.8,0.0,593.525,-186.8,406.72499999999997,None,NO_4,2026-04-23
2026-03-12 14:00:00+00:00,0.0,0.0,799.575,0.0,0.0,658.975,0.0,799.575,-658.975,140.60000000000002,None,NO_4,2026-04-23
2026-03-12 15:00:00+00:00,1.95,2.15,371.075,0.0,0.0,176.775,-0.19999999999999996,371.075,-176.775,194.1,None,NO_4,2026-04-23
